t_tm, tm1, tm2, tm3
2.759998, 1.596499, -6.134316, 2.774405
2.779998, 1.596706, -6.134422, 2.775344
2.799998, 1.597147, -6.135281, 2.774959
2.819998, 1.597845, -6.138404, 2.776922
2.839998, 1.600942, -6.135935, 2.776805
2.859998, 1.600399, -6.137597, 2.772949
2.879998, 1.603750, -6.136738, 2.775610
2.899998, 1.602638, -6.138475, 2.774392
2.919998, 1.601451, -6.141782, 2.773726
2.939998, 1.605284, -6.139917, 2.774353
2.959998, 1.601961, -6.141070, 2.776295
2.979998, 1.602438, -6.140058, 2.775440
2.999998, 1.605116, -6.140876, 2.777002
3.019998, 1.601116, -6.138404, 2.774190
3.039998, 1.603104, -6.136918, 2.772541
3.059998, 1.604848, -6.138241, 2.772394
3.079998, 1.603145, -6.136073, 2.773422
3.099998, 1.600944, -6.134768, 2.772856
3.119998, 1.597733, -6.131108, 2.770802
3.139998, 1.600418, -6.134787, 2.774224
3.159998, 1.604846, -6.135223, 2.772434
3.179998, 1.602348, -6.136270, 2.771805
3.199998, 1.601371, -6.135598, 2.771386
3.219998, 1.603010, -6.136562, 2.774456
3.239998, 1.601898, -6.134183, 2.772678
3.259998, 1.601135, -6.137086, 2.771535
3.279998, 1.599292, -6.135960, 2.770962
3.299998, 1.604140, -6.140016, 2.772168
3.319998, 1.605488, -6.142853, 2.774827
3.339998, 1.602513, -6.135810, 2.771539
3.359998, 1.604118, -6.140380, 2.773613
3.379997, 1.604590, -6.140916, 2.774246
3.399997, 1.604940, -6.140971, 2.774337
3.419997, 1.603826, -6.141150, 2.773595
3.439997, 1.602907, -6.138114, 2.774033
3.459997, 1.605368, -6.134846, 2.774073
3.479997, 1.601860, -6.137554, 2.773928
3.499997, 1.599312, -6.136383, 2.771295
3.519997, 1.602561, -6.138197, 2.772872
3.539997, 1.603259, -6.136280, 2.772751
3.559997, 1.604642, -6.138672, 2.772675
3.579997, 1.598248, -6.104806, 2.767481
3.599997, 1.604895, -6.111387, 2.766524
3.619997, 1.609242, -6.115389, 2.760261
3.639997, 1.608206, -6.067908, 2.752299
3.659997, 1.896698, -6.266502, 2.714889
3.679997, 2.092346, -6.224038, 2.635562
3.699997, 2.394567, -6.413734, 2.573804
3.719997, 2.529866, -6.344438, 2.500418
3.739997, 2.880128, -6.529756, 2.424745
3.759997, 3.215445, -6.685574, 2.334074
3.779997, 3.441557, -6.729022, 2.247122
3.799997, 3.500601, -6.754553, 2.206509
3.819997, 3.568101, -6.842158, 2.190657
3.839997, 3.546151, -6.794142, 2.163832
3.859997, 3.796537, -7.029335, 2.134418
3.879997, 3.860188, -6.970815, 2.086128
3.899997, 4.127007, -7.121948, 2.024896
3.919997, 4.352480, -7.163631, 1.945374
3.939997, 4.610421, -7.243774, 1.867578
3.959997, 4.883692, -7.320600, 1.771770
3.979997, 5.141426, -7.439134, 1.692618
3.999997, 5.308086, -7.534715, 1.632964
4.019997, 5.392373, -7.604191, 1.584057
4.039997, 5.366537, -7.615520, 1.575714
4.059997, 5.320551, -7.654656, 1.589311
4.079997, 5.244959, -7.674327, 1.609831
4.099997, 5.183528, -7.682535, 1.628375
4.119997, 5.154199, -7.690837, 1.637466
4.139997, 5.133237, -7.694307, 1.641281
4.159997, 5.150714, -7.702297, 1.635880
4.179997, 5.207914, -7.708549, 1.616838
4.199997, 5.286339, -7.736859, 1.594543
4.219997, 5.299996, -7.730647, 1.592933
4.239997, 5.243686, -7.690463, 1.595302
4.259997, 5.202448, -7.747356, 1.612510
4.279997, 5.150312, -7.748811, 1.623924
4.299997, 5.175014, -7.812165, 1.642291
4.319997, 5.225974, -7.780170, 1.618618
4.339997, 5.241604, -7.902388, 1.637876
4.359997, 5.172384, -7.833749, 1.670234
4.379997, 4.919790, -7.652243, 1.702527
4.399997, 4.907774, -7.797795, 1.740794
4.419997, 4.852242, -7.770878, 1.760703
4.439997, 4.786544, -7.726534, 1.782362
4.459997, 4.730178, -7.713625, 1.805616
4.479997, 4.673792, -7.686937, 1.825350
4.499997, 4.609079, -7.653106, 1.841466
4.519997, 4.548417, -7.620239, 1.858557
4.539997, 4.489542, -7.591312, 1.878428
4.559997, 4.432145, -7.558735, 1.895734
4.579997, 4.375503, -7.533628, 1.914358
