t_g, g1, g2, g3
2.759998, -9.637734, 0.143607, 0.200569
2.779998, -9.551042, -0.043835, 0.064867
2.799998, -9.672608, 0.045529, -0.041773
2.819998, -9.653897, 0.059687, 0.043301
2.839998, -9.595123, 0.162429, 0.113387
2.859998, -9.648746, -0.090561, 0.193150
2.879998, -9.601806, -0.028674, 0.049456
2.899998, -9.630919, 0.040263, 0.072428
2.919998, -9.687415, 0.014148, 0.003775
2.939998, -9.622070, 0.069547, 0.070435
2.959998, -9.682955, -0.106556, -0.011397
2.979998, -9.570153, 0.135284, 0.294013
2.999998, -9.925085, 0.192483, 0.163620
3.019998, -9.792385, 0.185126, 0.014083
3.039998, -9.754073, -0.038766, -0.000713
3.059998, -9.843535, -0.229927, 0.216052
3.079998, -9.717513, -0.093996, 0.058460
3.099998, -9.663538, -0.070052, 0.205394
3.119998, -9.437463, -0.002684, 0.140222
3.139998, -9.749237, -0.053194, 0.121518
3.159998, -9.685465, -0.190077, 0.191865
3.179998, -9.684420, -0.109989, 0.121295
3.199998, -9.718554, 0.094435, -0.017403
3.219998, -9.580947, 0.119594, 0.163435
3.239998, -9.585779, -0.006738, -0.004432
3.259998, -9.704237, -0.026450, 0.068138
3.279998, -9.869555, 0.159680, -0.070629
3.299998, -9.710167, 0.176935, -0.016002
3.319998, -9.626781, 0.133122, 0.009916
3.339998, -9.701708, -0.094747, -0.009762
3.359998, -9.571881, -0.048989, -0.035212
3.379997, -9.774418, 0.071417, 0.292856
3.399997, -9.575069, 0.021504, 0.026865
3.419997, -9.641139, 0.129391, 0.056873
3.439997, -9.607113, 0.115002, 0.075351
3.459997, -9.536612, -0.049141, 0.068694
3.479997, -9.626502, 0.022641, 0.037302
3.499997, -9.679663, 0.040427, -0.000483
3.519997, -9.649880, -0.040227, 0.142486
3.539997, -9.663708, 0.026436, 0.239051
3.559997, -9.527720, -0.059017, 0.151901
3.579997, -9.542296, 0.014970, 0.140925
3.599997, -9.763116, 0.011930, 0.291793
3.619997, -9.678137, 0.038355, -0.037381
3.639997, -9.726796, 0.091255, -0.129214
3.659997, -9.897637, -0.131698, -0.030010
3.679997, -9.563503, -0.060086, 0.075735
3.699997, -9.679164, 0.067414, 0.178353
3.719997, -9.690759, 0.108968, 0.011380
3.739997, -9.673998, -0.093105, -0.045442
3.759997, -9.779429, -0.082912, 0.139165
3.779997, -9.618049, 0.025557, 0.245316
3.799997, -9.743472, -0.086016, 0.119801
3.819997, -9.494702, 0.002838, 0.139940
3.839997, -9.606199, -0.017097, 0.145711
3.859997, -9.568288, 0.049874, 0.158921
3.879997, -9.756386, -0.071717, 0.059022
3.899997, -9.478765, 0.181122, 0.033290
3.919997, -9.521726, 0.220418, 0.307991
3.939997, -9.539381, -0.094419, 0.120372
3.959997, -9.676870, -0.005059, 0.300877
3.979997, -9.685800, -0.118549, 0.084334
3.999997, -9.685875, -0.061011, 0.076443
4.019997, -9.681217, 0.002238, -0.002052
4.039997, -9.797768, 0.033654, 0.102748
4.059997, -9.831907, 0.106354, 0.118667
4.079997, -9.644229, -0.191057, 0.271499
4.099997, -9.708141, -0.048196, 0.028439
4.119997, -9.641799, -0.162494, 0.074400
4.139997, -9.526279, -0.062438, 0.170688
4.159997, -9.530118, 0.057565, 0.016743
4.179997, -9.570892, -0.102918, 0.084269
4.199997, -9.694771, -0.198079, 0.105155
4.219997, -9.688579, 0.177461, 0.198804
4.239997, -9.687061, 0.108943, 0.231788
4.259997, -9.566993, -0.028248, 0.109200
4.279997, -9.621468, -0.018520, 0.205892
4.299997, -9.651331, -0.043473, 0.113228
4.319997, -9.530612, -0.094941, 0.132708
4.339997, -9.820986, -0.144745, 0.168392
4.359997, -9.691837, 0.122285, 0.125191
4.379997, -9.746048, -0.048808, -0.040486
4.399997, -9.600496, 0.032950, 0.128162
4.419997, -9.558049, -0.014928, -0.035191
4.439997, -9.815679, -0.032855, 0.244739
4.459997, -9.632051, 0.025335, 0.079718
4.479997, -9.581998, 0.014664, 0.189536
4.499997, -9.590097, 0.151078, 0.110693
4.519997, -9.638225, 0.027264, -0.099877
4.539997, -9.750630, -0.045790, 0.008299
4.559997, -9.734783, -0.005843, 0.104572
4.579997, -9.636152, 0.020164, -0.041377
4.599997, -9.736963, -0.024575, 0.121223
4.619997, -9.586396, -0.101135, 0.038611
4.639997, -9.553853, -0.020903, 0.094840
4.659997, -9.531606, 0.005063, 0.227311
4.679996, -9.559175, -0.180434, 0.111927
4.699996, -9.589618, 0.153204, 0.231626
4.719996, -9.560522, -0.024447, -0.097071
4.739996, -9.814190, -0.155002, 0.067632
4.759996, -9.732018, -0.134089, 0.027825
4.779996, -9.690104, -0.088181, -0.004416
4.799996, -9.628711, 0.024328, 0.222249
4.819996, -9.604165, 0.147575, 0.059169
4.839996, -9.520623, 0.017295, -0.063978
4.859996, -9.617470, -0.085378, -0.004037
4.879996, -9.614978, -0.107815, 0.031352
4.899996, -9.700715, -0.060039, 0.068778
4.919996, -9.625603, -0.018769, 0.058291
4.939996, -9.707482, -0.036169, 0.047800
4.959996, -9.489309, -0.111416, 0.099620
4.979996, -9.570064, -0.238186, 0.049357
4.999996, -9.731698, 0.011320, 0.022398
5.019996, -9.768348, 0.176743, 0.243149
5.039996, -9.753531, -0.062896, 0.030615
5.059996, -9.702169, -0.171230, 0.047969
5.079996, -9.802478, -0.063737, -0.160073
5.099996, -9.563814, -0.072460, 0.031054
5.119996, -3.850974, 6.013947, 6.097633
5.139996, -3.858133, 5.729074, 6.179596
5.159996, -3.925398, 5.873711, 6.231279
5.179996, -3.973676, 5.738897, 6.334295
5.199996, -3.908445, 5.738051, 6.106539
5.219996, -3.931790, 5.966285, 6.265873
5.239996, -4.008723, 5.796878, 6.180440
5.259996, -3.944124, 5.743176, 6.344130
5.279996, -3.911718, 5.608681, 6.102251
5.299996, -3.768633, 5.730656, 6.259689
5.319996, -3.864377, 5.727194, 6.200062
5.339996, -3.766915, 5.755753, 6.272049
5.359996, -3.963131, 5.524611, 6.223134
5.379996, -4.057811, 5.953725, 6.290298
5.399996, -4.051071, 5.649598, 6.288496
5.419996, -3.804953, 5.699938, 6.350307
5.439996, -4.007904, 5.782186, 6.124697
5.459996, -3.981931, 5.596754, 6.197883
5.479996, -4.108612, 5.800945, 6.117913
5.499996, -3.986923, 5.852568, 6.151815
5.519996, -3.883521, 5.754413, 6.144022
5.539996, -4.099853, 5.661192, 6.243738
5.559996, -3.933442, 5.830028, 6.070647
5.579996, -3.986090, 5.687044, 6.345694
5.599996, -3.974976, 5.857738, 6.314479
5.619996, -3.946450, 5.763654, 6.147449
5.639996, -4.023432, 5.914215, 6.270261
5.659996, -4.019339, 5.726575, 6.306507
5.679996, -4.036618, 5.727379, 6.234318
5.699996, -3.825802, 5.857586, 6.293676
5.719995, -3.906725, 5.790534, 6.154576
5.739995, -3.912646, 5.818012, 6.228295
5.759995, -3.836022, 5.726175, 6.210565
5.779995, -3.885052, 5.837245, 6.239280
5.799995, -4.003448, 5.822211, 6.176477
5.819995, -3.965595, 5.936573, 6.272485
5.839995, -3.913182, 5.890578, 6.332740
5.859995, -4.032826, 5.908019, 6.413718
5.879995, -3.963386, 5.805087, 6.277833
5.899995, -3.812239, 5.519502, 6.296906
5.919995, -3.974425, 5.785920, 6.236773
5.939995, -3.916808, 5.822145, 6.364605
5.959995, -3.894881, 5.829701, 6.306660
5.979995, -4.065567, 5.727265, 6.182278
5.999995, -4.025889, 5.591792, 6.188766
6.019995, -3.896732, 5.786935, 6.236251
6.039995, -4.006067, 5.695043, 6.221766
6.059995, -4.114909, 5.739606, 6.150608
6.079995, -4.066923, 5.815050, 6.188672
6.099995, -3.981423, 5.877411, 6.146587
6.119995, -4.030585, 5.843584, 6.098892
6.139995, -4.027430, 5.682023, 6.250485
6.159995, -3.880819, 5.789714, 6.255166
6.179995, -4.022014, 5.938872, 6.177387
6.199995, -3.861264, 5.690032, 6.228776
6.219995, -3.999507, 5.807788, 6.138367
6.239995, -3.881223, 5.889981, 6.028036
6.259995, -3.851403, 5.706480, 6.135340
6.279995, -3.996093, 5.786732, 6.121320
6.299995, -3.918344, 5.651305, 6.034721
6.319995, -3.902657, 5.849052, 6.057532
6.339995, -3.837439, 5.652943, 6.170111
6.359995, -4.038021, 5.804714, 6.182217
6.379995, -4.030688, 5.663111, 6.173592
6.399995, -4.037724, 5.730439, 6.367723
6.419995, -3.998000, 5.699345, 6.332658
6.439995, -3.858547, 5.874886, 6.214220
6.459995, -3.844268, 5.829100, 6.216339
6.479995, -4.053949, 6.074485, 6.359813
6.499995, -3.980745, 5.805324, 6.296503
6.519995, -4.015223, 5.778469, 6.198683
6.539995, -3.800474, 5.832524, 6.290896
6.559995, -3.794950, 5.938313, 6.512716
6.579995, -3.886748, 5.666912, 6.305012
6.599995, -3.947044, 5.846276, 6.240221
6.619995, -3.896345, 5.974249, 6.147287
6.639995, -3.914891, 5.736003, 6.356477
6.659995, -3.889093, 5.683684, 6.218273
6.679995, -3.848040, 5.855071, 6.206523
6.699995, -3.900113, 5.896566, 6.271167
6.719995, -4.021892, 5.786955, 6.227978
6.739995, -3.930461, 5.882366, 6.366195
6.759995, -3.850070, 5.802621, 6.316016
6.779994, -3.847574, 5.698433, 6.180226
6.799994, -3.972635, 6.017970, 6.131623
6.819994, -3.916210, 5.874143, 6.379354
6.839994, -3.920237, 5.937597, 6.274787
6.859994, -3.848144, 5.879155, 6.184042
6.879994, -4.007725, 5.864085, 6.330070
6.899994, -4.004673, 5.874189, 6.339745
6.919994, -4.111527, 5.967746, 6.263958
6.939994, -3.987380, 5.906609, 6.378762
6.959994, -4.066952, 5.927254, 6.088980
6.979994, -3.971147, 5.795993, 6.218843
6.999994, -3.883055, 5.783461, 6.089791
7.019994, -4.005535, 5.964708, 6.169511
7.039994, -3.965505, 5.869484, 6.233822
7.059994, -3.906716, 5.578393, 6.177524
7.079994, -3.961982, 5.818600, 6.249607
7.099994, -3.868880, 5.899714, 6.198354
7.119994, -3.963522, 5.819424, 6.399947
7.139994, -3.937521, 5.883729, 6.361105
7.159994, -4.116858, 5.900069, 6.183974
7.179994, -3.937398, 5.883176, 6.193377
7.199994, -4.056115, 5.912344, 6.246408
7.219994, -4.052258, 5.916852, 6.130754
7.239994, -3.970549, 5.874975, 6.224239
7.259994, -3.981126, 5.803306, 6.091435
7.279994, -3.890435, 5.903021, 6.299966
7.299994, -3.904564, 5.827533, 6.150244
7.319994, -3.878266, 5.912609, 6.130952
7.339994, -3.875558, 6.035968, 6.107719
7.359994, -3.815714, 5.765302, 6.084028
7.379994, -3.979332, 5.786262, 6.207427
7.399994, -3.870589, 5.847365, 6.319835
7.419994, -3.873245, 5.836806, 6.268991
7.439994, -4.063334, 5.757053, 6.270588
7.459994, -4.028542, 5.919819, 6.313162
7.479994, -3.889036, 5.762625, 6.417156
7.499994, -4.019005, 6.184133, 6.307086
7.519994, -3.996305, 5.917168, 6.194308
7.539994, -4.054956, 5.843027, 6.216881
7.559994, -4.073658, 5.737446, 6.161579
7.579994, -4.110806, 5.976207, 6.415045
7.599994, -3.896039, 5.754708, 6.375021
7.619994, -3.975112, 5.898178, 6.227958
7.639994, -3.773781, 5.817109, 6.243023
7.659994, -3.870816, 5.758018, 6.202979
7.679994, -3.860035, 5.797204, 6.231472
7.699994, -3.957140, 5.808485, 6.279745
7.719994, -3.897791, 5.750209, 6.207338
7.739994, -3.791818, 5.882506, 6.330802
7.759994, -3.930240, 5.653538, 6.180233
7.779994, -4.158937, 5.795574, 6.117352
7.799994, -3.920402, 5.837634, 6.258893
7.819993, -4.060867, 5.848371, 6.224354
7.839993, -4.005370, 5.831471, 6.238863
7.859993, -3.910780, 5.766012, 6.044448
7.879993, -3.909556, 5.800578, 6.162284
7.899993, -3.962938, 5.925529, 6.357859
7.919993, -3.906368, 5.858892, 6.261651
7.939993, -3.859466, 5.793220, 6.188760
7.959993, -3.902524, 5.890749, 6.197779
7.979993, -4.042514, 5.918859, 6.163219
7.999993, -3.722682, 5.847397, 6.125083
8.019994, -4.017568, 5.893896, 6.451348
8.039994, -3.970030, 5.810986, 6.275733
8.059995, -3.992580, 5.917851, 6.277927
8.079995, -3.930466, 5.946815, 6.234179
8.099996, -3.883032, 5.635928, 6.332407
8.119996, -3.857765, 5.946350, 6.199339
8.139997, -3.922620, 5.878458, 6.204686
8.159997, -3.947190, 5.905227, 6.325626
8.179997, -4.068336, 5.920729, 6.192158
8.199998, -3.932726, 6.007463, 6.237876
8.219998, -3.829725, 5.891619, 6.295833
8.239999, -3.871489, 5.835403, 6.269431
8.259999, -3.976050, 5.886574, 6.155918
8.280000, -3.995994, 5.935439, 6.274434
8.300000, -3.855443, 5.873991, 6.319435
8.320001, -3.855190, 5.851181, 6.227499
8.340001, -3.852853, 5.941150, 6.247394
8.360002, -3.940144, 6.014924, 6.127670
8.380002, -4.181765, 5.942448, 6.250259
8.400002, -4.024698, 5.904073, 6.351226
8.420003, -3.765209, 5.837779, 6.126469
8.440003, -3.884379, 5.989962, 6.310857
8.460004, -4.171183, 5.837500, 6.226143
8.480004, -4.074991, 5.876935, 6.426211
8.500005, -3.807849, 5.921128, 6.204028
8.520005, -3.808155, 5.813174, 6.059947
8.540006, -3.806663, 5.833098, 6.134207
8.560006, -4.010895, 5.599481, 6.321887
8.580007, -3.984253, 5.868466, 6.072746
8.600007, -3.993673, 5.927490, 6.292645
8.620008, -4.026671, 5.840007, 6.274168
8.640008, -3.868286, 5.829848, 6.246735
8.660008, -3.914558, 5.722582, 6.115908
8.680009, -3.894574, 5.690082, 6.170017
8.700009, -3.933094, 5.898987, 6.164385
8.720010, -3.809300, 6.008073, 6.239786
8.740010, -3.766594, 5.989939, 6.302467
8.760011, -3.882886, 5.913166, 6.121030
8.780011, -3.826541, 5.941553, 6.105557
8.800012, -4.079842, 5.687077, 6.171527
8.820012, -4.100324, 5.697586, 6.353005
8.840013, -3.775905, 5.768589, 6.121979
8.860013, -4.084575, 5.816671, 6.023177
8.880013, -3.939551, 5.764971, 6.156516
8.900014, -3.959213, 5.846090, 6.266428
8.920014, -3.930179, 5.831992, 6.178045
8.940015, -3.968980, 5.821997, 6.146471
8.960015, -3.838866, 5.847009, 6.217798
8.980016, -4.123819, 5.902780, 6.372220
9.000016, -3.866629, 5.937995, 6.284276
9.020017, -3.913159, 6.063837, 6.242630
9.040017, -4.006731, 5.758328, 6.275698
9.060018, -4.040174, 5.797715, 6.194529
9.080018, -3.922973, 5.981075, 6.179770
9.100019, -3.936579, 6.090872, 6.279961
9.120019, -4.096198, 6.066247, 6.349933
9.140019, -3.980679, 5.740590, 6.307389
9.160020, -4.107798, 5.746015, 6.200704
9.180020, -3.876514, 5.868290, 6.097952
9.200021, -3.810604, 6.106573, 6.173173
9.220021, -3.899299, 5.793262, 6.181031
9.240022, -3.957687, 6.016055, 6.256850
9.260022, -3.835099, 5.907033, 6.263199
9.280023, -3.955454, 5.877724, 6.328558
9.300023, -3.930838, 5.900180, 6.164553
9.320024, -4.074817, 6.086059, 6.185664
9.340024, -4.091125, 5.731645, 6.322786
9.360024, -3.864900, 5.781739, 6.287857
9.380025, -4.104788, 5.835278, 6.401395
9.400025, -4.054283, 5.767616, 6.245307
9.420026, -3.930711, 5.758773, 6.198049
9.440026, -3.977495, 5.816088, 6.223770
9.460027, -3.942894, 5.918335, 6.023601
