t_ur, ur1, ur2, ur3
2.759998, 402.405853, 401.690765, 401.777832
2.779998, 402.814819, 401.895325, 401.777740
2.799998, 402.202026, 401.282501, 402.390442
2.819998, 403.018951, 401.690643, 401.777985
2.839998, 402.610352, 401.077698, 401.777191
2.859998, 402.814331, 401.486420, 401.778259
2.879998, 402.610443, 401.486572, 401.368500
2.899998, 403.019867, 401.486389, 401.981842
2.919998, 402.406525, 401.078003, 401.572998
2.939998, 402.405853, 399.238525, 402.186127
2.959998, 402.610535, 401.282471, 401.573090
2.979998, 403.224213, 401.282501, 401.777496
2.999998, 402.815155, 401.282990, 400.550659
3.019998, 402.815155, 401.486420, 401.777435
3.039998, 403.018616, 402.099701, 401.369141
3.059998, 402.610413, 401.486115, 401.368225
3.079998, 401.997101, 401.486542, 401.573151
3.099998, 402.406067, 401.486542, 401.777161
3.119998, 403.019196, 401.691803, 401.573151
3.139998, 403.019318, 401.077911, 396.462830
3.159998, 402.814667, 401.282166, 401.777313
3.179998, 402.814270, 401.691315, 401.777252
3.199998, 402.814575, 401.690552, 401.777313
3.219998, 403.018555, 401.487061, 402.185638
3.239998, 401.997559, 401.486786, 402.186310
3.259998, 402.814941, 401.486206, 402.186493
3.279998, 402.610077, 401.077667, 400.959900
3.299998, 402.610229, 401.895660, 401.982697
3.319998, 402.201874, 401.691711, 402.390594
3.339998, 402.610809, 401.486267, 401.573181
3.359998, 402.610657, 401.486023, 401.982422
3.379997, 402.814819, 401.895935, 401.573334
3.399997, 402.814484, 401.486206, 401.368652
3.419997, 403.018982, 401.486572, 402.186829
3.439997, 403.018799, 401.487366, 401.368988
3.459997, 402.201294, 401.282349, 402.594910
3.479997, 402.201324, 401.895111, 401.777405
3.499997, 402.610321, 401.486481, 401.573303
3.519997, 402.610260, 401.486633, 401.572723
3.539997, 403.019073, 401.485992, 401.369080
3.559997, 402.814697, 401.487183, 401.982758
3.579997, 402.814972, 401.486420, 401.572937
3.599997, 403.019287, 401.282349, 402.186249
3.619997, 402.201721, 401.282318, 402.186096
3.639997, 402.814758, 401.486603, 401.369019
3.659997, 402.406433, 401.077637, 401.573456
3.679997, 402.610657, 401.282379, 401.368622
3.699997, 403.019318, 401.282257, 401.163849
3.719997, 402.814514, 401.282379, 401.777832
3.739997, 402.202026, 401.486389, 401.981812
3.759997, 402.610352, 402.508270, 401.573181
3.779997, 403.018768, 401.486664, 401.981781
3.799997, 402.406311, 401.486572, 401.981781
3.819997, 402.405792, 401.282257, 401.777924
3.839997, 402.814667, 401.485962, 401.982605
3.859997, 402.814728, 401.077393, 402.186523
3.879997, 403.019287, 401.282593, 402.186584
3.899997, 402.610016, 400.873657, 401.981903
3.919997, 402.610413, 401.485992, 401.368744
3.939997, 402.406250, 401.486023, 401.982361
3.959997, 402.610779, 401.895447, 401.777557
3.979997, 403.019226, 401.690460, 401.573242
3.999997, 402.610352, 401.077606, 402.390717
4.019997, 403.019409, 401.690674, 402.390839
4.039997, 402.406036, 401.282379, 401.573242
4.059997, 402.814301, 401.078461, 401.573456
4.079997, 402.610321, 401.895721, 401.573242
4.099997, 402.406067, 401.077240, 401.777222
4.119997, 402.814789, 402.099365, 401.572571
4.139997, 403.018433, 401.282227, 401.981537
4.159997, 402.814392, 401.486511, 401.777924
4.179997, 401.997559, 401.282471, 401.777069
4.199997, 402.814209, 401.282166, 402.595673
4.219997, 403.018951, 401.486694, 401.981964
4.239997, 402.610229, 401.486694, 401.163361
4.259997, 403.019012, 402.303589, 401.777802
4.279997, 403.223358, 401.282104, 401.368988
4.299997, 403.019043, 401.078278, 401.368134
4.319997, 402.610413, 401.691406, 402.186218
4.339997, 402.610077, 401.486786, 401.777893
4.359997, 403.019196, 401.282532, 402.186157
4.379997, 402.406616, 400.873535, 401.368744
4.399997, 402.610565, 401.487122, 401.164520
4.419997, 402.405884, 401.282166, 401.573242
4.439997, 402.814758, 401.895386, 401.573334
4.459997, 402.406494, 401.077576, 402.186218
4.479997, 402.202118, 401.077820, 401.777649
4.499997, 403.018860, 401.895813, 401.573212
4.519997, 402.814545, 401.282593, 402.185883
4.539997, 402.814331, 401.282440, 401.572510
4.559997, 402.202057, 401.486877, 401.982544
4.579997, 402.610748, 401.486542, 401.572784
4.599997, 403.019348, 401.486389, 401.573242
4.619997, 402.610382, 401.282257, 401.164185
4.639997, 402.610229, 402.304535, 401.777679
4.659997, 402.815033, 401.486176, 401.572784
4.679996, 402.609833, 401.690918, 401.573395
4.699996, 401.997375, 401.486328, 401.982086
4.719996, 402.406464, 401.282379, 401.777344
4.739996, 403.018982, 400.873260, 401.163666
4.759996, 402.815338, 401.486267, 402.185974
4.779996, 403.019043, 401.895081, 401.368652
4.799996, 402.202393, 401.690521, 402.390778
4.819996, 402.406128, 401.282257, 401.572998
4.839996, 403.019684, 401.077057, 399.733612
4.859996, 402.815277, 401.895935, 401.573334
4.879996, 403.018921, 401.486572, 401.369080
4.899996, 402.610443, 401.486877, 401.368744
4.919996, 402.815186, 401.486115, 401.777039
4.939996, 402.202087, 401.282532, 401.573730
4.959996, 402.201416, 401.487274, 401.777893
4.979996, 403.019226, 401.690918, 401.368927
4.999996, 402.814514, 401.486664, 401.163879
5.019996, 402.610138, 401.691284, 401.982178
5.039996, 402.610229, 401.078186, 401.777191
5.059996, 402.610260, 401.486450, 401.164124
5.079996, 401.792969, 401.282349, 402.186523
5.099996, 402.814301, 401.486328, 401.368988
5.119996, 402.814880, 400.873627, 401.982147
5.139996, 402.814850, 401.486450, 401.981415
5.159996, 403.018707, 401.690948, 401.573822
5.179996, 402.610504, 401.486389, 401.777679
5.199996, 402.814880, 401.691315, 401.572906
5.219996, 402.815125, 400.669220, 401.981750
5.239996, 402.814636, 401.690826, 401.981812
5.259996, 402.814941, 401.486725, 401.572601
5.279996, 402.814941, 401.486542, 401.776825
5.299996, 402.610382, 401.486511, 401.572937
5.319996, 403.019775, 401.077576, 402.185730
5.339996, 402.814636, 401.486847, 401.368683
5.359996, 403.223114, 401.282562, 401.164734
5.379996, 401.589020, 401.282074, 401.777313
5.399996, 403.019043, 401.485870, 401.981842
5.419996, 402.405762, 401.077637, 401.777435
5.439996, 402.405853, 401.282166, 400.960144
5.459996, 403.018524, 401.690796, 401.982300
5.479996, 402.815308, 401.691650, 401.368713
5.499996, 402.609985, 401.282349, 401.573212
5.519996, 402.610535, 401.077850, 401.777527
5.539996, 402.201782, 401.691071, 400.960327
5.559996, 402.406342, 401.691284, 401.572296
5.579996, 402.814484, 401.486420, 401.777710
5.599996, 402.610199, 401.486816, 401.572449
5.619996, 402.406250, 401.486450, 401.981812
5.639996, 402.610474, 401.690704, 401.777496
5.659996, 402.610565, 401.691315, 401.572815
5.679996, 402.815094, 401.486084, 401.777557
5.699996, 401.997833, 399.237762, 401.777496
5.719995, 402.814819, 401.691040, 401.573395
5.739995, 402.814697, 401.486633, 402.187103
5.759995, 402.610657, 401.077576, 401.368469
5.779995, 402.814209, 401.487335, 401.368530
5.799995, 402.406158, 401.282349, 402.595123
5.819995, 402.610596, 401.690796, 401.777527
5.839995, 402.201843, 401.282196, 401.777405
5.859995, 402.814301, 401.691010, 401.369232
5.879995, 402.814636, 401.690735, 401.573090
5.899995, 402.405884, 401.078247, 401.572968
5.919995, 402.610565, 401.486481, 402.186676
5.939995, 402.405914, 401.486847, 401.573303
5.959995, 402.609985, 401.690887, 401.777008
5.979995, 402.814941, 401.895233, 401.981598
5.999995, 401.997345, 401.690948, 402.186310
6.019995, 402.815063, 402.099579, 401.572968
6.039995, 402.610626, 401.077332, 401.777649
6.059995, 402.610840, 401.281982, 401.573303
6.079995, 402.201782, 401.487030, 402.186096
6.099995, 402.406006, 401.486603, 401.777008
6.119995, 402.814545, 401.895447, 401.368713
6.139995, 402.610474, 401.282196, 401.573273
6.159995, 403.019226, 401.895660, 401.982117
6.179995, 402.611115, 401.486694, 401.981995
6.199995, 402.814880, 401.281891, 402.186798
6.219995, 402.406433, 401.282867, 402.186310
6.239995, 402.610382, 401.486389, 402.186340
6.259995, 403.019409, 401.691376, 402.186554
6.279995, 402.610657, 401.691132, 401.573151
6.299995, 402.814545, 401.895416, 401.777740
6.319995, 402.406250, 401.282776, 401.982025
6.339995, 402.610138, 401.282593, 401.776581
6.359995, 403.018890, 401.281921, 401.777313
6.379995, 401.793304, 401.487061, 401.981506
6.399995, 402.610809, 401.078278, 401.981537
6.419995, 403.019043, 401.690277, 401.777954
6.439995, 402.814484, 401.486237, 401.777588
6.459995, 402.815002, 401.486420, 401.572937
6.479995, 402.406158, 401.486267, 401.368774
6.499995, 402.814941, 401.486206, 401.572723
6.519995, 403.018829, 401.690735, 401.777740
6.539995, 402.814728, 400.668884, 402.390869
6.559995, 402.202179, 402.099762, 402.186401
6.579995, 402.405609, 401.282196, 401.981812
6.599995, 403.018646, 402.304199, 401.368317
6.619995, 402.406036, 401.282715, 401.368378
6.639995, 402.405975, 401.486755, 401.777832
6.659995, 402.814575, 401.691040, 401.777344
6.679995, 403.019012, 401.487335, 401.572998
6.699995, 403.018799, 402.100128, 401.572815
6.719995, 402.609863, 401.690521, 401.164246
6.739995, 403.019135, 401.486176, 401.777924
6.759995, 403.019318, 401.691437, 401.572815
6.779994, 403.018951, 401.895538, 401.777191
6.799994, 401.384705, 401.894928, 402.186310
6.819994, 402.815125, 401.281921, 401.778229
6.839994, 402.814850, 401.487061, 401.572723
6.859994, 402.814667, 401.282379, 401.368774
6.879994, 403.019775, 401.486328, 401.777863
6.899994, 402.815125, 402.304504, 401.573792
6.919994, 402.814514, 401.691345, 401.777283
6.939994, 403.018982, 401.281158, 402.186432
6.959994, 402.815002, 401.486572, 401.573151
6.979994, 402.815308, 401.282654, 401.572113
6.999994, 402.405792, 401.077087, 401.573456
7.019994, 402.814850, 402.100006, 401.981934
7.039994, 402.201996, 401.486115, 402.595673
7.059994, 402.405853, 401.077698, 401.982147
7.079994, 402.610443, 401.486267, 401.571411
7.099994, 402.811920, 401.281921, 401.986969
7.119994, 402.817352, 401.478729, 401.580444
7.139994, 402.818237, 401.497101, 401.556244
7.159994, 402.812469, 401.687408, 401.375183
7.179994, 403.017578, 401.478760, 401.786346
7.199994, 402.816895, 401.286835, 401.769012
