t_uk, uk1, uk2, uk3
4.279997, 0.592807, -0.031551, -0.011814
4.299997, 0.567352, -0.057815, -0.013771
4.319997, 0.627678, 0.004381, 0.011278
4.339997, 0.506701, -0.070453, -0.009225
4.359997, 0.420840, 0.024852, 0.030698
4.379997, 0.052471, 0.114723, -0.003227
4.399997, 0.000726, -0.013339, -0.002653
4.419997, -0.005404, -0.012252, -0.001091
4.439997, -0.000998, 0.008802, 0.004480
4.459997, -0.001318, -0.003733, 0.001601
4.479997, -0.001030, -0.002711, 0.000272
4.499997, -0.000825, -0.000300, 0.000321
4.519997, -0.000756, -0.000112, 0.000367
4.539997, -0.000687, 0.000357, 0.000552
4.559997, -0.000407, 0.000815, 0.000450
4.579997, -0.000875, 0.000049, 0.000069
4.599997, -0.000298, 0.000143, 0.000262
4.619997, -0.000502, 0.001461, -0.000234
4.639997, -0.000466, 0.000143, -0.000039
4.659997, -0.000711, 0.000514, 0.000233
4.679996, -0.000785, 0.001401, -0.000296
4.699996, -0.000189, -0.000073, -0.000297
4.719996, -0.000490, 0.000398, -0.000222
4.739996, -0.008332, -0.007366, -0.004974
4.759996, -0.008089, 0.005006, 0.003813
4.779996, -0.003864, -0.007203, -0.001045
4.799996, -0.011755, -0.012894, -0.003254
4.819996, -0.081110, -0.083226, -0.018136
4.839996, -0.134932, 0.006135, 0.010186
4.859996, -0.018780, 0.072077, 0.015387
4.879996, -0.007891, -0.001168, 0.004659
4.899996, -0.016218, -0.008909, -0.000970
4.919996, -0.037915, 0.003546, -0.001992
4.939996, -0.056070, -0.001747, -0.002062
4.959996, -0.037976, -0.006733, -0.001051
4.979996, -0.022540, 0.005994, 0.001060
4.999996, -0.005673, 0.011192, 0.001020
5.019996, -0.000385, 0.005379, 0.001365
5.039996, -0.002575, 0.006859, 0.000146
5.059996, -0.006129, 0.005845, -0.002862
5.079996, -0.003190, 0.005133, -0.000658
5.099996, 0.001615, 0.001732, 0.000278
5.119996, 0.006096, 0.005865, -0.000779
5.139996, 0.005761, 0.000033, -0.003341
5.159996, 0.000322, 0.001645, -0.001555
5.179996, -0.000027, 0.002155, -0.001730
5.199996, -0.000291, 0.000456, -0.001229
5.219996, -0.000536, 0.000300, -0.000198
5.239996, -0.000893, 0.000647, -0.000389
5.259996, -0.000549, 0.000814, 0.000058
5.279996, -0.000644, 0.000530, -0.000315
5.299996, -0.000153, -0.002404, 0.000845
5.319996, -0.000658, 0.001094, 0.000865
5.339996, -0.000889, 0.000122, 0.000986
5.359996, -0.000393, -0.000273, 0.000214
5.379996, -0.000545, 0.001117, 0.000059
5.399996, -0.001200, 0.003942, -0.000201
5.419996, -0.001607, 0.006251, -0.001581
5.439996, -0.001662, 0.013337, -0.004026
5.459996, -0.002450, 0.018061, -0.005636
5.479996, -0.006356, 0.028581, -0.007174
5.499996, -0.008349, 0.026124, -0.002380
5.519996, -0.010552, 0.041804, -0.010398
5.539996, -0.030723, 0.075039, -0.019560
5.559996, -0.081916, 0.134611, -0.040634
5.579996, -0.200345, 0.258745, -0.083437
5.599996, -0.345589, 0.456684, -0.159083
