t, a_x, a_y, a_z, w_x, w_y, w_z
0.000000, 379.000000, 498.000000, -15746.000000, 35.000000, 64.000000, -86.000000
0.020000, 382.000000, 493.000000, -15743.000000, 33.000000, 80.000000, -92.000000
0.040000, 357.000000, 502.000000, -15746.000000, 31.000000, 70.000000, -91.000000
0.060000, 351.000000, 518.000000, -15756.000000, 30.000000, 75.000000, -100.000000
0.080000, 380.000000, 521.000000, -15732.000000, 26.000000, 73.000000, -105.000000
0.100000, 385.000000, 497.000000, -15742.000000, 24.000000, 67.000000, -97.000000
0.120000, 385.000000, 493.000000, -15757.000000, 30.000000, 69.000000, -92.000000
0.140000, 368.000000, 496.000000, -15733.000000, 33.000000, 71.000000, -89.000000
0.160000, 400.000000, 472.000000, -15740.000000, 29.000000, 74.000000, -89.000000
0.180000, 392.000000, 480.000000, -15721.000000, 33.000000, 70.000000, -92.000000
0.200000, 384.000000, 485.000000, -15762.000000, 30.000000, 67.000000, -95.000000
0.220000, 398.000000, 486.000000, -15749.000000, 31.000000, 79.000000, -101.000000
0.240000, 392.000000, 504.000000, -15724.000000, 25.000000, 71.000000, -95.000000
0.260000, 383.000000, 503.000000, -15750.000000, 23.000000, 76.000000, -90.000000
0.280000, 379.000000, 497.000000, -15772.000000, 25.000000, 81.000000, -86.000000
0.300000, 379.000000, 496.000000, -15754.000000, 37.000000, 71.000000, -104.000000
0.320000, 376.000000, 504.000000, -15753.000000, 32.000000, 74.000000, -91.000000
0.340000, 373.000000, 452.000000, -15713.000000, 24.000000, 82.000000, -93.000000
0.360000, 373.000000, 503.000000, -15762.000000, 33.000000, 72.000000, -96.000000
0.380000, 370.000000, 519.000000, -15783.000000, 26.000000, 79.000000, -94.000000
0.400000, 377.000000, 492.000000, -15734.000000, 30.000000, 76.000000, -92.000000
0.420000, 402.000000, 486.000000, -15743.000000, 36.000000, 80.000000, -93.000000
0.440000, 383.000000, 500.000000, -15784.000000, 35.000000, 79.000000, -86.000000
0.460000, 385.000000, 498.000000, -15758.000000, 29.000000, 75.000000, -88.000000
0.480000, 380.000000, 482.000000, -15726.000000, 29.000000, 77.000000, -85.000000
0.500000, 391.000000, 479.000000, -15784.000000, 37.000000, 77.000000, -91.000000
0.520000, 394.000000, 495.000000, -15746.000000, 42.000000, 73.000000, -91.000000
0.540000, 380.000000, 493.000000, -15763.000000, 36.000000, 68.000000, -97.000000
0.560000, 375.000000, 499.000000, -15773.000000, 29.000000, 75.000000, -101.000000
0.580000, 371.000000, 494.000000, -15772.000000, 32.000000, 66.000000, -94.000000
0.600000, 390.000000, 491.000000, -15741.000000, 23.000000, 77.000000, -80.000000
0.620000, 392.000000, 488.000000, -15744.000000, 25.000000, 69.000000, -103.000000
0.640000, 383.000000, 477.000000, -15749.000000, 27.000000, 76.000000, -91.000000
0.660000, 396.000000, 496.000000, -15776.000000, 31.000000, 73.000000, -98.000000
0.680000, 373.000000, 465.000000, -15772.000000, 35.000000, 72.000000, -98.000000
0.700000, 392.000000, 497.000000, -15731.000000, 22.000000, 69.000000, -83.000000
0.720000, 399.000000, 516.000000, -15729.000000, 29.000000, 82.000000, -102.000000
0.740000, 392.000000, 489.000000, -15750.000000, 31.000000, 83.000000, -89.000000
0.760000, 389.000000, 489.000000, -15725.000000, 34.000000, 69.000000, -104.000000
0.780000, 399.000000, 472.000000, -15736.000000, 33.000000, 69.000000, -95.000000
0.800000, 389.000000, 489.000000, -15728.000000, 31.000000, 78.000000, -97.000000
0.820000, 365.000000, 484.000000, -15735.000000, 36.000000, 68.000000, -87.000000
0.840000, 363.000000, 485.000000, -15744.000000, 24.000000, 68.000000, -97.000000
0.860000, 415.000000, 488.000000, -15757.000000, 35.000000, 71.000000, -86.000000
0.880000, 377.000000, 490.000000, -15787.000000, 34.000000, 72.000000, -101.000000
0.900000, 351.000000, 487.000000, -15738.000000, 28.000000, 77.000000, -95.000000
0.920000, 385.000000, 491.000000, -15761.000000, 28.000000, 77.000000, -100.000000
0.940000, 391.000000, 504.000000, -15726.000000, 36.000000, 78.000000, -100.000000
0.960000, 376.000000, 496.000000, -15725.000000, 34.000000, 78.000000, -100.000000
0.980000, 371.000000, 491.000000, -15770.000000, 28.000000, 79.000000, -107.000000
1.000000, 366.000000, 506.000000, -15756.000000, 31.000000, 66.000000, -94.000000
1.020000, 386.000000, 494.000000, -15731.000000, 28.000000, 73.000000, -104.000000
1.040000, 381.000000, 499.000000, -15781.000000, 29.000000, 57.000000, -86.000000
1.060000, 378.000000, 463.000000, -15772.000000, 34.000000, 78.000000, -100.000000
1.080000, 390.000000, 494.000000, -15757.000000, 34.000000, 75.000000, -107.000000
1.100000, 384.000000, 461.000000, -15762.000000, 27.000000, 79.000000, -84.000000
1.120000, 405.000000, 486.000000, -15776.000000, 43.000000, 65.000000, -99.000000
1.140000, 399.000000, 516.000000, -15754.000000, 30.000000, 66.000000, -86.000000
