t, a_x, a_y, a_z, w_x, w_y, w_z
0.000000, -16080.000000, 325.000000, 12487.000000, -47.000000, 124.000000, 26.000000
0.020000, -16077.000000, 313.000000, 12455.000000, -61.000000, 129.000000, 18.000000
0.040000, -16068.000000, 309.000000, 12451.000000, -60.000000, 127.000000, 14.000000
0.060000, -16061.000000, 306.000000, 12461.000000, -64.000000, 131.000000, 19.000000
0.080000, -16066.000000, 304.000000, 12494.000000, -65.000000, 132.000000, 24.000000
0.100000, -16061.000000, 314.000000, 12451.000000, -65.000000, 136.000000, 21.000000
0.120000, -16090.000000, 313.000000, 12487.000000, -52.000000, 131.000000, 4.000000
0.140000, -16067.000000, 327.000000, 12486.000000, -55.000000, 143.000000, 14.000000
0.160000, -16063.000000, 302.000000, 12508.000000, -50.000000, 142.000000, 11.000000
0.180000, -16084.000000, 313.000000, 12491.000000, -59.000000, 134.000000, 11.000000
0.200000, -16070.000000, 315.000000, 12482.000000, -51.000000, 133.000000, 29.000000
0.220000, -16072.000000, 318.000000, 12480.000000, -48.000000, 140.000000, 15.000000
0.240000, -16060.000000, 267.000000, 12499.000000, -53.000000, 135.000000, 21.000000
0.260000, -16081.000000, 298.000000, 12487.000000, -53.000000, 135.000000, 20.000000
0.280000, -16067.000000, 293.000000, 12462.000000, -49.000000, 143.000000, 20.000000
0.300000, -16086.000000, 290.000000, 12473.000000, -60.000000, 142.000000, 15.000000
0.320000, -16088.000000, 310.000000, 12465.000000, -53.000000, 135.000000, 24.000000
0.340000, -16101.000000, 314.000000, 12469.000000, -68.000000, 121.000000, 17.000000
0.360000, -16056.000000, 306.000000, 12484.000000, -65.000000, 136.000000, 25.000000
0.380000, -16065.000000, 307.000000, 12471.000000, -46.000000, 146.000000, 11.000000
0.400000, -16086.000000, 303.000000, 12454.000000, -62.000000, 135.000000, 18.000000
0.420000, -16101.000000, 278.000000, 12455.000000, -64.000000, 137.000000, 20.000000
0.440000, -16078.000000, 312.000000, 12491.000000, -54.000000, 134.000000, 26.000000
0.460000, -16082.000000, 294.000000, 12473.000000, -60.000000, 148.000000, 17.000000
0.480000, -16062.000000, 290.000000, 12472.000000, -54.000000, 142.000000, 15.000000
0.500000, -16068.000000, 314.000000, 12491.000000, -60.000000, 137.000000, 18.000000
0.520000, -16080.000000, 304.000000, 12508.000000, -63.000000, 120.000000, 13.000000
0.540000, -16057.000000, 292.000000, 12476.000000, -53.000000, 129.000000, 25.000000
0.560000, -16065.000000, 322.000000, 12420.000000, -58.000000, 129.000000, 20.000000
0.580000, -16067.000000, 335.000000, 12421.000000, -52.000000, 134.000000, 10.000000
0.600000, -16077.000000, 317.000000, 12430.000000, -61.000000, 128.000000, 12.000000
0.620000, -16071.000000, 309.000000, 12480.000000, -57.000000, 131.000000, 18.000000
0.640000, -16068.000000, 297.000000, 12477.000000, -55.000000, 135.000000, 20.000000
0.660000, -16073.000000, 312.000000, 12503.000000, -51.000000, 139.000000, 15.000000
0.680000, -16069.000000, 286.000000, 12477.000000, -57.000000, 147.000000, 13.000000
0.700000, -16070.000000, 321.000000, 12474.000000, -61.000000, 134.000000, 23.000000
0.720000, -16069.000000, 321.000000, 12485.000000, -59.000000, 129.000000, 21.000000
0.740000, -16070.000000, 307.000000, 12490.000000, -58.000000, 139.000000, 23.000000
0.760000, -16074.000000, 307.000000, 12497.000000, -66.000000, 130.000000, 20.000000
0.780000, -16096.000000, 320.000000, 12468.000000, -52.000000, 127.000000, 23.000000
0.800000, -16077.000000, 308.000000, 12430.000000, -46.000000, 137.000000, 16.000000
0.820000, -16104.000000, 298.000000, 12467.000000, -55.000000, 130.000000, 27.000000
0.840000, -16068.000000, 309.000000, 12460.000000, -54.000000, 133.000000, 4.000000
0.860000, -16069.000000, 320.000000, 12475.000000, -61.000000, 136.000000, 24.000000
0.880000, -16066.000000, 294.000000, 12474.000000, -51.000000, 136.000000, 18.000000
