t, a_x, a_y, a_z, w_x, w_y, w_z
0.000000, 612.000000, -16140.000000, 12752.000000, -39.000000, 137.000000, 20.000000
0.020000, 607.000000, -16130.000000, 12718.000000, -49.000000, 135.000000, -6.000000
0.040000, 603.000000, -16143.000000, 12743.000000, -42.000000, 138.000000, 15.000000
0.060000, 613.000000, -16140.000000, 12699.000000, -46.000000, 130.000000, 14.000000
0.080000, 616.000000, -16151.000000, 12761.000000, -39.000000, 124.000000, 15.000000
0.100000, 624.000000, -16121.000000, 12747.000000, -37.000000, 126.000000, 16.000000
0.120000, 613.000000, -16163.000000, 12737.000000, -54.000000, 140.000000, 16.000000
0.140000, 622.000000, -16128.000000, 12745.000000, -53.000000, 134.000000, 16.000000
0.160000, 603.000000, -16137.000000, 12714.000000, -51.000000, 131.000000, 17.000000
0.180000, 589.000000, -16144.000000, 12725.000000, -41.000000, 136.000000, 1.000000
0.200000, 607.000000, -16126.000000, 12742.000000, -45.000000, 137.000000, 19.000000
0.220000, 594.000000, -16100.000000, 12757.000000, -55.000000, 138.000000, 10.000000
0.240000, 616.000000, -16131.000000, 12770.000000, -43.000000, 132.000000, 11.000000
0.260000, 612.000000, -16141.000000, 12728.000000, -42.000000, 133.000000, 15.000000
0.280000, 633.000000, -16122.000000, 12734.000000, -52.000000, 138.000000, 7.000000
0.300000, 633.000000, -16124.000000, 12704.000000, -39.000000, 134.000000, 9.000000
0.320000, 608.000000, -16141.000000, 12745.000000, -36.000000, 132.000000, 7.000000
0.340000, 622.000000, -16143.000000, 12736.000000, -48.000000, 131.000000, 12.000000
0.360000, 625.000000, -16138.000000, 12721.000000, -44.000000, 142.000000, 7.000000
0.380000, 613.000000, -16130.000000, 12732.000000, -34.000000, 122.000000, 9.000000
0.400000, 606.000000, -16119.000000, 12717.000000, -40.000000, 127.000000, 0.000000
0.420000, 604.000000, -16138.000000, 12768.000000, -36.000000, 135.000000, 11.000000
0.440000, 635.000000, -16142.000000, 12737.000000, -42.000000, 138.000000, 24.000000
0.460000, 623.000000, -16143.000000, 12720.000000, -45.000000, 125.000000, 10.000000
0.480000, 606.000000, -16120.000000, 12747.000000, -49.000000, 144.000000, 21.000000
0.500000, 617.000000, -16145.000000, 12729.000000, -45.000000, 132.000000, 12.000000
0.520000, 600.000000, -16138.000000, 12705.000000, -42.000000, 141.000000, 14.000000
0.540000, 610.000000, -16150.000000, 12726.000000, -54.000000, 142.000000, 22.000000
0.560000, 616.000000, -16161.000000, 12748.000000, -52.000000, 130.000000, 21.000000
0.580000, 623.000000, -16132.000000, 12720.000000, -47.000000, 125.000000, 10.000000
0.600000, 617.000000, -16130.000000, 12754.000000, -48.000000, 135.000000, 5.000000
0.620000, 604.000000, -16142.000000, 12739.000000, -41.000000, 135.000000, 3.000000
0.640000, 607.000000, -16111.000000, 12780.000000, -46.000000, 137.000000, 14.000000
0.660000, 607.000000, -16133.000000, 12727.000000, -40.000000, 140.000000, 17.000000
0.680000, 601.000000, -16121.000000, 12760.000000, -58.000000, 129.000000, 12.000000
0.700000, 620.000000, -16124.000000, 12740.000000, -43.000000, 133.000000, 14.000000
0.720000, 602.000000, -16128.000000, 12726.000000, -50.000000, 129.000000, 16.000000
0.740000, 632.000000, -16128.000000, 12725.000000, -49.000000, 130.000000, 22.000000
0.760000, 622.000000, -16144.000000, 12743.000000, -40.000000, 124.000000, 10.000000
0.780000, 629.000000, -16154.000000, 12746.000000, -56.000000, 136.000000, 6.000000
0.800000, 617.000000, -16134.000000, 12751.000000, -54.000000, 126.000000, 17.000000
0.820000, 628.000000, -16127.000000, 12755.000000, -50.000000, 142.000000, 10.000000
0.840000, 606.000000, -16140.000000, 12739.000000, -42.000000, 129.000000, 19.000000
0.860000, 590.000000, -16146.000000, 12755.000000, -41.000000, 118.000000, 16.000000
0.880000, 598.000000, -16150.000000, 12760.000000, -53.000000, 132.000000, 10.000000
0.900000, 621.000000, -16138.000000, 12753.000000, -41.000000, 139.000000, 18.000000
0.920000, 612.000000, -16155.000000, 12765.000000, -49.000000, 127.000000, 17.000000
0.940000, 627.000000, -16125.000000, 12775.000000, -54.000000, 142.000000, 14.000000
0.960000, 601.000000, -16152.000000, 12731.000000, -54.000000, 133.000000, 14.000000
0.980000, 612.000000, -16122.000000, 12728.000000, -39.000000, 134.000000, 12.000000
1.000000, 623.000000, -16139.000000, 12746.000000, -37.000000, 126.000000, 10.000000
1.020000, 622.000000, -16131.000000, 12721.000000, -50.000000, 129.000000, 16.000000
1.040000, 625.000000, -16118.000000, 12752.000000, -50.000000, 132.000000, 10.000000
1.060000, 631.000000, -16137.000000, 12740.000000, -44.000000, 132.000000, 11.000000
1.080000, 624.000000, -16130.000000, 12763.000000, -49.000000, 130.000000, 19.000000
1.100000, 613.000000, -16140.000000, 12764.000000, -43.000000, 134.000000, 24.000000
1.120000, 602.000000, -16139.000000, 12742.000000, -50.000000, 143.000000, 6.000000
1.140000, 613.000000, -16156.000000, 12752.000000, -56.000000, 128.000000, 16.000000
1.159999, 626.000000, -16125.000000, 12752.000000, -55.000000, 133.000000, 17.000000
1.179999, 611.000000, -16127.000000, 12755.000000, -50.000000, 135.000000, 16.000000
1.199999, 608.000000, -16119.000000, 12726.000000, -47.000000, 141.000000, 0.000000
1.219999, 617.000000, -16129.000000, 12733.000000, -46.000000, 135.000000, 11.000000
1.239999, 596.000000, -16143.000000, 12739.000000, -54.000000, 126.000000, 9.000000
1.259999, 606.000000, -16128.000000, 12724.000000, -42.000000, 127.000000, 18.000000
1.279999, 631.000000, -16115.000000, 12770.000000, -51.000000, 132.000000, 9.000000
1.299999, 602.000000, -16140.000000, 12746.000000, -40.000000, 134.000000, 7.000000
1.319999, 636.000000, -16161.000000, 12737.000000, -43.000000, 129.000000, 11.000000
1.339999, 627.000000, -16144.000000, 12760.000000, -45.000000, 131.000000, 12.000000
1.359999, 618.000000, -16133.000000, 12723.000000, -37.000000, 131.000000, 21.000000
1.379999, 618.000000, -16119.000000, 12731.000000, -41.000000, 132.000000, 6.000000
1.399999, 620.000000, -16143.000000, 12690.000000, -52.000000, 134.000000, 21.000000
1.419999, 639.000000, -16135.000000, 12731.000000, -45.000000, 123.000000, 19.000000
1.439999, 634.000000, -16134.000000, 12709.000000, -37.000000, 131.000000, 14.000000
1.459999, 604.000000, -16118.000000, 12721.000000, -53.000000, 125.000000, 16.000000
1.479999, 618.000000, -16134.000000, 12735.000000, -51.000000, 133.000000, 19.000000
1.499999, 613.000000, -16159.000000, 12701.000000, -50.000000, 132.000000, 21.000000
1.519999, 626.000000, -16156.000000, 12747.000000, -48.000000, 130.000000, 13.000000
1.539999, 624.000000, -16142.000000, 12716.000000, -56.000000, 130.000000, 6.000000
1.559999, 625.000000, -16158.000000, 12733.000000, -45.000000, 134.000000, 7.000000
1.579999, 626.000000, -16143.000000, 12756.000000, -45.000000, 132.000000, 18.000000
1.599999, 605.000000, -16143.000000, 12745.000000, -44.000000, 141.000000, 7.000000
1.619999, 601.000000, -16128.000000, 12742.000000, -50.000000, 130.000000, 18.000000
1.639999, 596.000000, -16130.000000, 12745.000000, -49.000000, 129.000000, 14.000000
1.659999, 620.000000, -16134.000000, 12734.000000, -50.000000, 130.000000, 9.000000
1.679999, 621.000000, -16154.000000, 12778.000000, -56.000000, 139.000000, 7.000000
1.699999, 610.000000, -16142.000000, 12734.000000, -46.000000, 123.000000, 6.000000
1.719999, 597.000000, -16124.000000, 12747.000000, -50.000000, 136.000000, 13.000000
1.739999, 623.000000, -16136.000000, 12737.000000, -46.000000, 139.000000, 16.000000
1.759999, 601.000000, -16127.000000, 12765.000000, -59.000000, 128.000000, 6.000000
1.779999, 631.000000, -16142.000000, 12770.000000, -56.000000, 124.000000, 15.000000
1.799999, 615.000000, -16125.000000, 12754.000000, -37.000000, 136.000000, 8.000000
1.819999, 629.000000, -16131.000000, 12794.000000, -41.000000, 135.000000, 13.000000
1.839999, 609.000000, -16103.000000, 12770.000000, -44.000000, 125.000000, 12.000000
1.859999, 602.000000, -16117.000000, 12779.000000, -32.000000, 130.000000, 5.000000
1.879999, 617.000000, -16112.000000, 12734.000000, -53.000000, 133.000000, 20.000000
1.899999, 601.000000, -16135.000000, 12774.000000, -43.000000, 130.000000, 11.000000
1.919999, 606.000000, -16134.000000, 12752.000000, -33.000000, 131.000000, 7.000000
1.939999, 608.000000, -16169.000000, 12778.000000, -48.000000, 122.000000, 15.000000
1.959999, 626.000000, -16129.000000, 12757.000000, -47.000000, 125.000000, 10.000000
1.979999, 624.000000, -16138.000000, 12745.000000, -52.000000, 131.000000, 17.000000
1.999999, 609.000000, -16140.000000, 12766.000000, -47.000000, 121.000000, 1.000000
2.019999, 602.000000, -16136.000000, 12747.000000, -57.000000, 135.000000, 16.000000
2.039999, 622.000000, -16122.000000, 12751.000000, -54.000000, 135.000000, 18.000000
2.059999, 593.000000, -16133.000000, 12741.000000, -44.000000, 129.000000, 21.000000
2.079999, 604.000000, -16132.000000, 12718.000000, -48.000000, 139.000000, 12.000000
2.099999, 608.000000, -16134.000000, 12747.000000, -40.000000, 127.000000, 2.000000
2.119999, 624.000000, -16117.000000, 12724.000000, -57.000000, 130.000000, 2.000000
2.139999, 594.000000, -16101.000000, 12746.000000, -44.000000, 131.000000, 8.000000
2.159999, 610.000000, -16142.000000, 12746.000000, -43.000000, 134.000000, 20.000000
2.179999, 593.000000, -16138.000000, 12728.000000, -48.000000, 129.000000, 17.000000
2.199999, 623.000000, -16141.000000, 12729.000000, -44.000000, 140.000000, 13.000000
2.219999, 591.000000, -16156.000000, 12737.000000, -43.000000, 131.000000, 11.000000
2.239999, 622.000000, -16116.000000, 12715.000000, -46.000000, 131.000000, 8.000000
2.259999, 606.000000, -16130.000000, 12767.000000, -54.000000, 129.000000, 4.000000
2.279999, 604.000000, -16161.000000, 12745.000000, -42.000000, 130.000000, 10.000000
2.299999, 612.000000, -16137.000000, 12723.000000, -54.000000, 136.000000, 5.000000
2.319999, 615.000000, -16135.000000, 12755.000000, -53.000000, 133.000000, -2.000000
2.339998, 617.000000, -16100.000000, 12730.000000, -61.000000, 132.000000, 15.000000
2.359998, 611.000000, -16125.000000, 12724.000000, -35.000000, 130.000000, 16.000000
2.379998, 605.000000, -16107.000000, 12718.000000, -53.000000, 141.000000, 19.000000
2.399998, 616.000000, -16135.000000, 12732.000000, -61.000000, 125.000000, 17.000000
2.419998, 590.000000, -16153.000000, 12757.000000, -54.000000, 139.000000, 8.000000
2.439998, 624.000000, -16128.000000, 12721.000000, -49.000000, 133.000000, 14.000000
2.459998, 622.000000, -16114.000000, 12736.000000, -37.000000, 135.000000, 17.000000
2.479998, 605.000000, -16161.000000, 12734.000000, -49.000000, 132.000000, 15.000000
2.499998, 626.000000, -16126.000000, 12720.000000, -49.000000, 127.000000, 12.000000
2.519998, 608.000000, -16117.000000, 12779.000000, -44.000000, 134.000000, 13.000000
2.539998, 617.000000, -16131.000000, 12734.000000, -52.000000, 132.000000, 20.000000
2.559998, 637.000000, -16150.000000, 12743.000000, -51.000000, 131.000000, 10.000000
2.579998, 620.000000, -16148.000000, 12760.000000, -36.000000, 136.000000, 5.000000
2.599998, 616.000000, -16140.000000, 12724.000000, -47.000000, 137.000000, 10.000000
2.619998, 631.000000, -16143.000000, 12719.000000, -55.000000, 124.000000, 14.000000
2.639998, 598.000000, -16143.000000, 12752.000000, -48.000000, 130.000000, 16.000000
2.659998, 616.000000, -16156.000000, 12726.000000, -56.000000, 133.000000, 1.000000
2.679998, 606.000000, -16160.000000, 12728.000000, -44.000000, 132.000000, 20.000000
2.699998, 629.000000, -16143.000000, 12732.000000, -48.000000, 136.000000, 22.000000
2.719998, 621.000000, -16125.000000, 12729.000000, -41.000000, 142.000000, 14.000000
2.739998, 597.000000, -16149.000000, 12725.000000, -43.000000, 125.000000, 17.000000
2.759998, 602.000000, -16136.000000, 12744.000000, -54.000000, 126.000000, 15.000000
2.779998, 604.000000, -16122.000000, 12734.000000, -40.000000, 140.000000, 10.000000
2.799998, 623.000000, -16144.000000, 12738.000000, -53.000000, 127.000000, 13.000000
2.819998, 622.000000, -16151.000000, 12736.000000, -45.000000, 136.000000, 15.000000
2.839998, 578.000000, -16145.000000, 12743.000000, -56.000000, 133.000000, 12.000000
2.859998, 618.000000, -16127.000000, 12733.000000, -43.000000, 140.000000, 12.000000
2.879998, 630.000000, -16106.000000, 12736.000000, -50.000000, 134.000000, 18.000000
2.899998, 620.000000, -16143.000000, 12744.000000, -47.000000, 134.000000, 13.000000
2.919998, 617.000000, -16145.000000, 12730.000000, -33.000000, 128.000000, 13.000000
2.939998, 623.000000, -16135.000000, 12749.000000, -36.000000, 138.000000, 4.000000
2.959998, 594.000000, -16159.000000, 12731.000000, -52.000000, 129.000000, 11.000000
2.979998, 608.000000, -16139.000000, 12763.000000, -47.000000, 126.000000, 21.000000
2.999998, 589.000000, -16145.000000, 12768.000000, -38.000000, 136.000000, 11.000000
3.019998, 597.000000, -16147.000000, 12684.000000, -50.000000, 134.000000, 26.000000
3.039998, 607.000000, -16145.000000, 12737.000000, -49.000000, 130.000000, 2.000000
3.059998, 616.000000, -16124.000000, 12724.000000, -60.000000, 132.000000, 12.000000
3.079998, 591.000000, -16138.000000, 12741.000000, -40.000000, 126.000000, 10.000000
3.099998, 598.000000, -16124.000000, 12765.000000, -37.000000, 142.000000, 5.000000
3.119998, 591.000000, -16130.000000, 12747.000000, -47.000000, 132.000000, 12.000000
3.139998, 603.000000, -16105.000000, 12723.000000, -38.000000, 131.000000, 14.000000
3.159998, 598.000000, -16115.000000, 12728.000000, -43.000000, 133.000000, 8.000000
3.179998, 610.000000, -16144.000000, 12731.000000, -41.000000, 135.000000, 17.000000
3.199998, 608.000000, -16139.000000, 12752.000000, -55.000000, 128.000000, 13.000000
3.219998, 633.000000, -16146.000000, 12764.000000, -47.000000, 132.000000, 13.000000
3.239998, 616.000000, -16129.000000, 12753.000000, -55.000000, 130.000000, 19.000000
3.259998, 594.000000, -16153.000000, 12732.000000, -49.000000, 138.000000, 21.000000
3.279998, 608.000000, -16125.000000, 12760.000000, -49.000000, 140.000000, 12.000000
3.299998, 610.000000, -16129.000000, 12759.000000, -56.000000, 128.000000, 9.000000
3.319998, 597.000000, -16137.000000, 12723.000000, -40.000000, 132.000000, 15.000000
3.339998, 618.000000, -16127.000000, 12745.000000, -46.000000, 127.000000, 9.000000
3.359998, 617.000000, -16136.000000, 12778.000000, -42.000000, 120.000000, 2.000000
3.379997, 598.000000, -16155.000000, 12751.000000, -48.000000, 131.000000, 10.000000
3.399997, 592.000000, -16137.000000, 12733.000000, -51.000000, 132.000000, 10.000000
3.419997, 610.000000, -16117.000000, 12715.000000, -52.000000, 128.000000, 9.000000
3.439997, 613.000000, -16142.000000, 12730.000000, -58.000000, 123.000000, 13.000000
3.459997, 608.000000, -16155.000000, 12717.000000, -47.000000, 132.000000, 15.000000
3.479997, 623.000000, -16114.000000, 12761.000000, -46.000000, 136.000000, 15.000000
3.499997, 602.000000, -16142.000000, 12751.000000, -48.000000, 129.000000, 19.000000
3.519997, 619.000000, -16132.000000, 12755.000000, -46.000000, 129.000000, 13.000000
3.539997, 628.000000, -16136.000000, 12750.000000, -44.000000, 128.000000, 25.000000
3.559997, 600.000000, -16144.000000, 12759.000000, -56.000000, 134.000000, 17.000000
3.579997, 613.000000, -16134.000000, 12713.000000, -44.000000, 135.000000, 20.000000
