t, a_x, a_y, a_z, w_x, w_y, w_z
0.000000, 579.000000, -4156.000000, -14870.000000, -11.000000, 153.000000, 90.000000
0.020000, 620.000000, -4141.000000, -14860.000000, -23.000000, 159.000000, 90.000000
0.040000, 616.000000, -4165.000000, -14826.000000, -9.000000, 163.000000, 88.000000
0.060000, 608.000000, -4123.000000, -14859.000000, 2.000000, 158.000000, 90.000000
0.080000, 597.000000, -4125.000000, -14858.000000, -11.000000, 158.000000, 95.000000
0.100000, 612.000000, -4154.000000, -14873.000000, -7.000000, 163.000000, 96.000000
0.120000, 593.000000, -4135.000000, -14873.000000, -10.000000, 158.000000, 91.000000
0.140000, 601.000000, -4176.000000, -14881.000000, -5.000000, 160.000000, 97.000000
0.160000, 616.000000, -4176.000000, -14868.000000, -10.000000, 152.000000, 106.000000
0.180000, 598.000000, -4170.000000, -14876.000000, -13.000000, 163.000000, 103.000000
0.200000, 601.000000, -4162.000000, -14870.000000, -15.000000, 167.000000, 85.000000
0.220000, 586.000000, -4164.000000, -14862.000000, -12.000000, 161.000000, 104.000000
0.240000, 587.000000, -4176.000000, -14878.000000, -13.000000, 150.000000, 96.000000
0.260000, 613.000000, -4171.000000, -14895.000000, -8.000000, 148.000000, 97.000000
0.280000, 602.000000, -4193.000000, -14878.000000, -7.000000, 160.000000, 95.000000
0.300000, 604.000000, -4154.000000, -14877.000000, -5.000000, 161.000000, 105.000000
0.320000, 611.000000, -4178.000000, -14879.000000, -13.000000, 158.000000, 89.000000
0.340000, 609.000000, -4145.000000, -14855.000000, -18.000000, 154.000000, 93.000000
0.360000, 585.000000, -4144.000000, -14853.000000, -2.000000, 161.000000, 95.000000
0.380000, 599.000000, -4127.000000, -14900.000000, -4.000000, 156.000000, 107.000000
0.400000, 580.000000, -4173.000000, -14844.000000, -11.000000, 159.000000, 88.000000
0.420000, 595.000000, -4165.000000, -14878.000000, -16.000000, 154.000000, 92.000000
0.440000, 597.000000, -4167.000000, -14909.000000, -14.000000, 152.000000, 89.000000
0.460000, 607.000000, -4157.000000, -14902.000000, -5.000000, 163.000000, 90.000000
0.480000, 597.000000, -4131.000000, -14901.000000, -12.000000, 161.000000, 93.000000
0.500000, 606.000000, -4122.000000, -14850.000000, -12.000000, 158.000000, 89.000000
0.520000, 612.000000, -4154.000000, -14886.000000, -9.000000, 157.000000, 93.000000
0.540000, 600.000000, -4148.000000, -14864.000000, -15.000000, 152.000000, 99.000000
0.560000, 593.000000, -4144.000000, -14847.000000, -11.000000, 161.000000, 87.000000
0.580000, 617.000000, -4157.000000, -14858.000000, -7.000000, 161.000000, 94.000000
0.600000, 616.000000, -4150.000000, -14892.000000, -19.000000, 155.000000, 101.000000
0.620000, 592.000000, -4154.000000, -14880.000000, -12.000000, 158.000000, 94.000000
0.640000, 590.000000, -4140.000000, -14864.000000, -15.000000, 161.000000, 104.000000
0.660000, 621.000000, -4165.000000, -14836.000000, -8.000000, 164.000000, 90.000000
0.680000, 600.000000, -4155.000000, -14885.000000, -15.000000, 159.000000, 94.000000
0.700000, 613.000000, -4198.000000, -14860.000000, -11.000000, 162.000000, 98.000000
0.720000, 604.000000, -4173.000000, -14848.000000, -7.000000, 153.000000, 90.000000
0.740000, 597.000000, -4151.000000, -14873.000000, -13.000000, 155.000000, 90.000000
0.760000, 602.000000, -4147.000000, -14872.000000, -11.000000, 156.000000, 95.000000
0.780000, 571.000000, -4151.000000, -14863.000000, -7.000000, 154.000000, 94.000000
0.800000, 597.000000, -4137.000000, -14892.000000, -12.000000, 162.000000, 90.000000
0.820000, 607.000000, -4168.000000, -14858.000000, -15.000000, 162.000000, 99.000000
0.840000, 605.000000, -4140.000000, -14874.000000, -12.000000, 155.000000, 92.000000
0.860000, 621.000000, -4130.000000, -14827.000000, -15.000000, 174.000000, 89.000000
0.880000, 595.000000, -4137.000000, -14827.000000, -18.000000, 155.000000, 91.000000
0.900000, 607.000000, -4133.000000, -14844.000000, -17.000000, 159.000000, 91.000000
0.920000, 594.000000, -4134.000000, -14882.000000, -17.000000, 151.000000, 93.000000
0.940000, 586.000000, -4148.000000, -14859.000000, -5.000000, 158.000000, 91.000000
0.960000, 603.000000, -4128.000000, -14839.000000, -17.000000, 158.000000, 99.000000
0.980000, 587.000000, -4140.000000, -14860.000000, -23.000000, 155.000000, 91.000000
1.000000, 590.000000, -4173.000000, -14862.000000, -21.000000, 151.000000, 99.000000
1.020000, 597.000000, -4208.000000, -14901.000000, -5.000000, 154.000000, 102.000000
1.040000, 599.000000, -4185.000000, -14826.000000, -7.000000, 156.000000, 98.000000
1.060000, 623.000000, -4184.000000, -14858.000000, -10.000000, 158.000000, 95.000000
1.080000, 591.000000, -4173.000000, -14831.000000, -18.000000, 164.000000, 93.000000
1.100000, 595.000000, -4158.000000, -14830.000000, -14.000000, 162.000000, 92.000000
1.120000, 619.000000, -4185.000000, -14886.000000, -11.000000, 159.000000, 96.000000
1.140000, 611.000000, -4201.000000, -14849.000000, -19.000000, 154.000000, 86.000000
1.159999, 613.000000, -4177.000000, -14854.000000, -9.000000, 151.000000, 95.000000
1.179999, 597.000000, -4156.000000, -14861.000000, -11.000000, 155.000000, 93.000000
1.199999, 566.000000, -4182.000000, -14830.000000, -4.000000, 158.000000, 101.000000
1.219999, 637.000000, -4174.000000, -14869.000000, -11.000000, 162.000000, 94.000000
1.239999, 594.000000, -4154.000000, -14878.000000, -13.000000, 157.000000, 96.000000
1.259999, 582.000000, -4136.000000, -14851.000000, -28.000000, 147.000000, 104.000000
