t, a_x, a_y, a_z, w_x, w_y, w_z
0.000000, 558.000000, -15813.000000, -1714.000000, 30.000000, 97.000000, 103.000000
0.020000, 567.000000, -15800.000000, -1671.000000, 30.000000, 85.000000, 102.000000
0.040000, 566.000000, -15810.000000, -1710.000000, 31.000000, 94.000000, 105.000000
0.060000, 548.000000, -15822.000000, -1706.000000, 29.000000, 94.000000, 95.000000
0.080000, 569.000000, -15806.000000, -1694.000000, 37.000000, 99.000000, 107.000000
0.100000, 542.000000, -15792.000000, -1715.000000, 44.000000, 94.000000, 102.000000
0.120000, 539.000000, -15796.000000, -1690.000000, 35.000000, 90.000000, 108.000000
0.140000, 570.000000, -15771.000000, -1716.000000, 29.000000, 91.000000, 104.000000
0.160000, 571.000000, -15822.000000, -1755.000000, 35.000000, 88.000000, 100.000000
0.180000, 521.000000, -15812.000000, -1697.000000, 34.000000, 96.000000, 98.000000
0.200000, 544.000000, -15810.000000, -1706.000000, 28.000000, 83.000000, 102.000000
0.220000, 528.000000, -15813.000000, -1730.000000, 23.000000, 88.000000, 97.000000
0.240000, 534.000000, -15823.000000, -1690.000000, 34.000000, 88.000000, 96.000000
0.260000, 550.000000, -15791.000000, -1724.000000, 33.000000, 100.000000, 100.000000
0.280000, 552.000000, -15801.000000, -1709.000000, 32.000000, 94.000000, 110.000000
0.300000, 554.000000, -15797.000000, -1740.000000, 29.000000, 77.000000, 101.000000
0.320000, 535.000000, -15813.000000, -1721.000000, 30.000000, 100.000000, 103.000000
0.340000, 554.000000, -15800.000000, -1725.000000, 32.000000, 91.000000, 111.000000
0.360000, 548.000000, -15797.000000, -1728.000000, 33.000000, 86.000000, 96.000000
0.380000, 548.000000, -15819.000000, -1733.000000, 38.000000, 86.000000, 99.000000
0.400000, 549.000000, -15831.000000, -1727.000000, 37.000000, 96.000000, 102.000000
0.420000, 540.000000, -15809.000000, -1717.000000, 30.000000, 94.000000, 96.000000
0.440000, 537.000000, -15807.000000, -1689.000000, 43.000000, 93.000000, 91.000000
0.460000, 530.000000, -15814.000000, -1720.000000, 24.000000, 99.000000, 98.000000
0.480000, 537.000000, -15780.000000, -1698.000000, 35.000000, 89.000000, 95.000000
0.500000, 543.000000, -15818.000000, -1741.000000, 30.000000, 98.000000, 91.000000
0.520000, 523.000000, -15814.000000, -1749.000000, 39.000000, 94.000000, 99.000000
0.540000, 543.000000, -15807.000000, -1709.000000, 40.000000, 85.000000, 95.000000
0.560000, 554.000000, -15802.000000, -1729.000000, 37.000000, 102.000000, 90.000000
0.580000, 543.000000, -15808.000000, -1740.000000, 29.000000, 99.000000, 108.000000
0.600000, 532.000000, -15806.000000, -1704.000000, 37.000000, 99.000000, 88.000000
0.620000, 529.000000, -15798.000000, -1693.000000, 36.000000, 93.000000, 89.000000
0.640000, 552.000000, -15818.000000, -1718.000000, 34.000000, 98.000000, 95.000000
0.660000, 534.000000, -15809.000000, -1695.000000, 29.000000, 90.000000, 99.000000
0.680000, 553.000000, -15815.000000, -1721.000000, 29.000000, 92.000000, 107.000000
0.700000, 537.000000, -15820.000000, -1713.000000, 28.000000, 91.000000, 100.000000
0.720000, 517.000000, -15817.000000, -1717.000000, 38.000000, 92.000000, 102.000000
0.740000, 527.000000, -15804.000000, -1744.000000, 44.000000, 79.000000, 97.000000
0.760000, 547.000000, -15805.000000, -1695.000000, 32.000000, 93.000000, 94.000000
0.780000, 529.000000, -15801.000000, -1695.000000, 36.000000, 86.000000, 102.000000
0.800000, 555.000000, -15816.000000, -1708.000000, 39.000000, 88.000000, 102.000000
0.820000, 553.000000, -15807.000000, -1726.000000, 40.000000, 74.000000, 95.000000
0.840000, 547.000000, -15811.000000, -1706.000000, 35.000000, 100.000000, 105.000000
0.860000, 537.000000, -15810.000000, -1730.000000, 42.000000, 81.000000, 95.000000
0.880000, 536.000000, -15805.000000, -1735.000000, 40.000000, 82.000000, 102.000000
0.900000, 558.000000, -15803.000000, -1714.000000, 34.000000, 84.000000, 93.000000
0.920000, 559.000000, -15783.000000, -1728.000000, 36.000000, 98.000000, 96.000000
0.940000, 552.000000, -15814.000000, -1746.000000, 26.000000, 92.000000, 94.000000
0.960000, 534.000000, -15784.000000, -1700.000000, 31.000000, 88.000000, 100.000000
0.980000, 538.000000, -15770.000000, -1738.000000, 29.000000, 99.000000, 99.000000
1.000000, 552.000000, -15793.000000, -1712.000000, 36.000000, 99.000000, 90.000000
1.020000, 533.000000, -15794.000000, -1725.000000, 43.000000, 109.000000, 100.000000
1.040000, 512.000000, -15790.000000, -1728.000000, 39.000000, 86.000000, 95.000000
1.060000, 553.000000, -15808.000000, -1725.000000, 31.000000, 91.000000, 107.000000
1.080000, 530.000000, -15815.000000, -1675.000000, 34.000000, 91.000000, 107.000000
1.100000, 570.000000, -15793.000000, -1718.000000, 35.000000, 86.000000, 102.000000
1.120000, 545.000000, -15800.000000, -1714.000000, 30.000000, 94.000000, 95.000000
