t, a_x, a_y, a_z, w_x, w_y, w_z
0.000000, 567.000000, 46.000000, -13587.000000, -253.000000, 208.000000, 7.000000
0.020000, 566.000000, 41.000000, -13557.000000, -254.000000, 204.000000, -4.000000
0.040000, 565.000000, 54.000000, -13573.000000, -256.000000, 199.000000, -8.000000
0.060000, 591.000000, 46.000000, -13569.000000, -245.000000, 203.000000, -1.000000
0.080000, 562.000000, 25.000000, -13573.000000, -247.000000, 200.000000, -4.000000
0.100000, 557.000000, 26.000000, -13552.000000, -250.000000, 200.000000, -4.000000
0.120000, 578.000000, 37.000000, -13545.000000, -247.000000, 195.000000, -3.000000
0.140000, 584.000000, 33.000000, -13568.000000, -239.000000, 203.000000, -2.000000
0.160000, 584.000000, 34.000000, -13554.000000, -246.000000, 190.000000, -2.000000
0.180000, 571.000000, 20.000000, -13533.000000, -261.000000, 206.000000, 4.000000
0.200000, 590.000000, 43.000000, -13553.000000, -256.000000, 201.000000, -1.000000
0.220000, 578.000000, 61.000000, -13566.000000, -257.000000, 204.000000, -13.000000
0.240000, 560.000000, 65.000000, -13555.000000, -251.000000, 208.000000, 2.000000
0.260000, 575.000000, 43.000000, -13562.000000, -245.000000, 208.000000, 1.000000
0.280000, 595.000000, 48.000000, -13576.000000, -244.000000, 203.000000, -1.000000
0.300000, 569.000000, 42.000000, -13542.000000, -259.000000, 184.000000, 5.000000
0.320000, 547.000000, 31.000000, -13568.000000, -254.000000, 205.000000, 1.000000
0.340000, 567.000000, 40.000000, -13574.000000, -251.000000, 207.000000, -13.000000
0.360000, 551.000000, 32.000000, -13548.000000, -249.000000, 201.000000, -7.000000
0.380000, 581.000000, 21.000000, -13579.000000, -256.000000, 198.000000, -6.000000
0.400000, 548.000000, 42.000000, -13556.000000, -246.000000, 208.000000, 2.000000
0.420000, 577.000000, 45.000000, -13603.000000, -252.000000, 200.000000, 3.000000
0.440000, 576.000000, 33.000000, -13580.000000, -251.000000, 206.000000, 2.000000
0.460000, 563.000000, 35.000000, -13594.000000, -242.000000, 206.000000, -5.000000
0.480000, 545.000000, 34.000000, -13540.000000, -254.000000, 198.000000, 1.000000
0.500000, 561.000000, 36.000000, -13585.000000, -269.000000, 196.000000, 7.000000
0.520000, 576.000000, 32.000000, -13576.000000, -251.000000, 202.000000, -6.000000
0.540000, 568.000000, 19.000000, -13535.000000, -255.000000, 203.000000, -2.000000
0.560000, 588.000000, 21.000000, -13582.000000, -246.000000, 204.000000, -8.000000
0.580000, 585.000000, 28.000000, -13590.000000, -247.000000, 201.000000, -8.000000
0.600000, 566.000000, 43.000000, -13536.000000, -247.000000, 201.000000, 0.000000
0.620000, 573.000000, 49.000000, -13546.000000, -253.000000, 201.000000, 5.000000
0.640000, 558.000000, 41.000000, -13566.000000, -247.000000, 210.000000, 2.000000
0.660000, 560.000000, 43.000000, -13580.000000, -245.000000, 204.000000, 3.000000
0.680000, 552.000000, 42.000000, -13586.000000, -253.000000, 205.000000, -6.000000
0.700000, 581.000000, 44.000000, -13584.000000, -252.000000, 207.000000, 3.000000
0.720000, 580.000000, 48.000000, -13579.000000, -243.000000, 204.000000, -8.000000
0.740000, 582.000000, 25.000000, -13561.000000, -254.000000, 208.000000, -2.000000
0.760000, 567.000000, 39.000000, -13565.000000, -251.000000, 207.000000, 4.000000
0.780000, 547.000000, 28.000000, -13532.000000, -258.000000, 206.000000, -3.000000
0.800000, 571.000000, 20.000000, -13580.000000, -257.000000, 196.000000, 8.000000
0.820000, 568.000000, 48.000000, -13610.000000, -261.000000, 204.000000, -2.000000
0.840000, 581.000000, 33.000000, -13572.000000, -255.000000, 204.000000, -4.000000
0.860000, 575.000000, 6.000000, -13578.000000, -257.000000, 203.000000, -10.000000
0.880000, 569.000000, 33.000000, -13575.000000, -256.000000, 203.000000, -1.000000
0.900000, 555.000000, 36.000000, -13577.000000, -245.000000, 200.000000, 4.000000
0.920000, 556.000000, 41.000000, -13525.000000, -253.000000, 196.000000, -5.000000
0.940000, 577.000000, 14.000000, -13606.000000, -256.000000, 195.000000, -9.000000
0.960000, 577.000000, 14.000000, -13557.000000, -251.000000, 194.000000, -10.000000
0.980000, 546.000000, 40.000000, -13537.000000, -251.000000, 197.000000, 1.000000
1.000000, 557.000000, 32.000000, -13585.000000, -254.000000, 198.000000, 7.000000
1.020000, 583.000000, 22.000000, -13505.000000, -249.000000, 194.000000, 3.000000
1.040000, 571.000000, 44.000000, -13580.000000, -252.000000, 197.000000, -3.000000
1.060000, 557.000000, 29.000000, -13586.000000, -257.000000, 198.000000, -3.000000
1.080000, 572.000000, 29.000000, -13540.000000, -247.000000, 197.000000, -1.000000
