t, a_x, a_y, a_z, w_x, w_y, w_z
0.000000, -7598.000000, -14076.000000, 12704.000000, -44.000000, 124.000000, -2.000000
0.020000, -7597.000000, -14090.000000, 12735.000000, -50.000000, 134.000000, -1.000000
0.040000, -7612.000000, -14090.000000, 12685.000000, -46.000000, 132.000000, 6.000000
0.060000, -7620.000000, -14108.000000, 12666.000000, -36.000000, 126.000000, -2.000000
0.080000, -7605.000000, -14089.000000, 12703.000000, -47.000000, 123.000000, 10.000000
0.100000, -7603.000000, -14075.000000, 12696.000000, -45.000000, 125.000000, 9.000000
0.120000, -7623.000000, -14061.000000, 12674.000000, -46.000000, 138.000000, 2.000000
0.140000, -7639.000000, -14066.000000, 12663.000000, -51.000000, 135.000000, 3.000000
0.160000, -7623.000000, -14080.000000, 12706.000000, -44.000000, 131.000000, 0.000000
0.180000, -7627.000000, -14064.000000, 12719.000000, -42.000000, 120.000000, 10.000000
0.200000, -7631.000000, -14077.000000, 12693.000000, -49.000000, 138.000000, -6.000000
0.220000, -7615.000000, -14073.000000, 12685.000000, -48.000000, 128.000000, 6.000000
0.240000, -7612.000000, -14089.000000, 12703.000000, -52.000000, 124.000000, 9.000000
0.260000, -7621.000000, -14101.000000, 12704.000000, -38.000000, 135.000000, -1.000000
0.280000, -7615.000000, -14072.000000, 12710.000000, -40.000000, 130.000000, 7.000000
0.300000, -7605.000000, -14100.000000, 12689.000000, -44.000000, 132.000000, 1.000000
0.320000, -7631.000000, -14076.000000, 12713.000000, -42.000000, 126.000000, 2.000000
0.340000, -7610.000000, -14073.000000, 12734.000000, -52.000000, 126.000000, 13.000000
0.360000, -7627.000000, -14067.000000, 12678.000000, -47.000000, 121.000000, 2.000000
0.380000, -7626.000000, -14090.000000, 12689.000000, -35.000000, 133.000000, 4.000000
0.400000, -7634.000000, -14080.000000, 12754.000000, -48.000000, 124.000000, 1.000000
0.420000, -7626.000000, -14090.000000, 12707.000000, -43.000000, 131.000000, 13.000000
0.440000, -7614.000000, -14086.000000, 12685.000000, -53.000000, 131.000000, 11.000000
0.460000, -7621.000000, -14089.000000, 12695.000000, -46.000000, 122.000000, 0.000000
0.480000, -7602.000000, -14070.000000, 12659.000000, -55.000000, 131.000000, 7.000000
0.500000, -7619.000000, -14047.000000, 12690.000000, -48.000000, 134.000000, -1.000000
0.520000, -7625.000000, -14083.000000, 12676.000000, -48.000000, 132.000000, -1.000000
0.540000, -7618.000000, -14076.000000, 12678.000000, -41.000000, 140.000000, 1.000000
0.560000, -7616.000000, -14070.000000, 12695.000000, -49.000000, 129.000000, 4.000000
0.580000, -7611.000000, -14083.000000, 12719.000000, -55.000000, 134.000000, 4.000000
0.600000, -7634.000000, -14091.000000, 12677.000000, -48.000000, 129.000000, -1.000000
0.620000, -7607.000000, -14075.000000, 12712.000000, -53.000000, 134.000000, 11.000000
0.640000, -7597.000000, -14080.000000, 12666.000000, -47.000000, 126.000000, 3.000000
0.660000, -7613.000000, -14081.000000, 12672.000000, -51.000000, 133.000000, 8.000000
0.680000, -7627.000000, -14074.000000, 12679.000000, -47.000000, 130.000000, 12.000000
0.700000, -7628.000000, -14084.000000, 12721.000000, -36.000000, 129.000000, 4.000000
0.720000, -7610.000000, -14095.000000, 12701.000000, -32.000000, 129.000000, 2.000000
