t1, a_x1, a_y1, a_z1, w_x1, w_y1, w_z1, t2, a_x2, a_y2, a_z2, w_x2, w_y2, w_z2, t3, a_x3, a_y3, a_z3, w_x3, w_y3, w_z3, t4, a_x4, a_y4, a_z4, w_x4, w_y4, w_z4, t5, a_x5, a_y5, a_z5, w_x5, w_y5, w_z5, t6, a_x6, a_y6, a_z6, w_x6, w_y6, w_z6
 0.020000, -16079.000000, 28.000000, 12579.000000, -65.000000, 132.000000, 0.000000, 0.020000, -16107.000000, -137.000000, 3027.000000, -260.000000, 215.000000, -9.000000, 0.020000, 493.000000, -16278.000000, 1065.000000, -41.000000, 176.000000, 73.000000, 0.020000, 109.000000, -16160.000000, 540.000000, 5.000000, 59.000000, -87.000000, 0.020000, 314.000000, 83.000000, -15760.000000, -81.000000, 88.000000, 178.000000, 0.020000, 158.000000, 59.000000, -14345.000000, 26.000000, 99.000000, 108.000000
0.040000, -16065.000000, 26.000000, 12581.000000, -54.000000, 125.000000, 11.000000, 0.040000, -16107.000000, -124.000000, 3040.000000, -258.000000, 206.000000, -4.000000, 0.040000, 515.000000, -16282.000000, 1067.000000, -31.000000, 172.000000, 69.000000, 0.040000, 97.000000, -16166.000000, 553.000000, 17.000000, 67.000000, -74.000000, 0.040000, 284.000000, 71.000000, -15748.000000, -85.000000, 93.000000, 192.000000, 0.040000, 169.000000, 57.000000, -14343.000000, 29.000000, 95.000000, 109.000000
0.060000, -16054.000000, 12.000000, 12535.000000, -60.000000, 144.000000, 9.000000, 0.060000, -16100.000000, -125.000000, 2999.000000, -261.000000, 208.000000, 2.000000, 0.060000, 529.000000, -16267.000000, 1074.000000, -34.000000, 170.000000, 70.000000, 0.060000, 122.000000, -16187.000000, 554.000000, 9.000000, 62.000000, -82.000000, 0.060000, 283.000000, 62.000000, -15733.000000, -81.000000, 84.000000, 184.000000, 0.060000, 162.000000, 70.000000, -14353.000000, 31.000000, 96.000000, 108.000000
0.080000, -16080.000000, -11.000000, 12536.000000, -52.000000, 132.000000, 15.000000, 0.080000, -16098.000000, -135.000000, 3042.000000, -261.000000, 210.000000, -2.000000, 0.080000, 505.000000, -16259.000000, 1075.000000, -40.000000, 182.000000, 83.000000, 0.080000, 82.000000, -16186.000000, 587.000000, 15.000000, 61.000000, -82.000000, 0.080000, 288.000000, 66.000000, -15748.000000, -87.000000, 72.000000, 179.000000, 0.080000, 172.000000, 61.000000, -14313.000000, 22.000000, 113.000000, 108.000000
0.100000, -16067.000000, 22.000000, 12542.000000, -65.000000, 134.000000, 8.000000, 0.100000, -16091.000000, -141.000000, 2993.000000, -254.000000, 214.000000, -7.000000, 0.100000, 498.000000, -16264.000000, 1102.000000, -40.000000, 170.000000, 74.000000, 0.100000, 118.000000, -16164.000000, 567.000000, 13.000000, 55.000000, -78.000000, 0.100000, 305.000000, 89.000000, -15776.000000, -80.000000, 76.000000, 186.000000, 0.100000, 154.000000, 68.000000, -14356.000000, 16.000000, 116.000000, 116.000000
0.120000, -16070.000000, 29.000000, 12530.000000, -62.000000, 137.000000, -7.000000, 0.120000, -16119.000000, -121.000000, 3034.000000, -262.000000, 214.000000, -7.000000, 0.120000, 529.000000, -16266.000000, 1115.000000, -37.000000, 179.000000, 66.000000, 0.120000, 117.000000, -16174.000000, 545.000000, 14.000000, 68.000000, -88.000000, 0.120000, 294.000000, 72.000000, -15751.000000, -84.000000, 86.000000, 183.000000, 0.120000, 164.000000, 56.000000, -14320.000000, 22.000000, 101.000000, 103.000000
0.140000, -16060.000000, 32.000000, 12544.000000, -61.000000, 130.000000, 2.000000, 0.140000, -16116.000000, -133.000000, 3008.000000, -259.000000, 212.000000, -3.000000, 0.140000, 511.000000, -16293.000000, 1080.000000, -43.000000, 162.000000, 85.000000, 0.140000, 114.000000, -16165.000000, 571.000000, 20.000000, 70.000000, -84.000000, 0.140000, 309.000000, 84.000000, -15743.000000, -77.000000, 75.000000, 186.000000, 0.140000, 175.000000, 60.000000, -14355.000000, 28.000000, 99.000000, 111.000000
0.160000, -16095.000000, 15.000000, 12522.000000, -63.000000, 139.000000, 3.000000, 0.160000, -16098.000000, -151.000000, 3009.000000, -267.000000, 212.000000, -5.000000, 0.160000, 510.000000, -16313.000000, 1068.000000, -44.000000, 168.000000, 81.000000, 0.160000, 121.000000, -16187.000000, 563.000000, 20.000000, 72.000000, -82.000000, 0.160000, 307.000000, 79.000000, -15783.000000, -90.000000, 82.000000, 187.000000, 0.160000, 180.000000, 43.000000, -14334.000000, 32.000000, 103.000000, 108.000000
0.180000, -16090.000000, 37.000000, 12522.000000, -58.000000, 139.000000, 8.000000, 0.180000, -16097.000000, -126.000000, 3018.000000, -259.000000, 207.000000, -6.000000, 0.180000, 499.000000, -16264.000000, 1082.000000, -47.000000, 163.000000, 68.000000, 0.180000, 115.000000, -16162.000000, 556.000000, 11.000000, 72.000000, -72.000000, 0.180000, 307.000000, 57.000000, -15792.000000, -83.000000, 86.000000, 187.000000, 0.180000, 181.000000, 34.000000, -14327.000000, 30.000000, 96.000000, 107.000000
0.200000, -16088.000000, 28.000000, 12556.000000, -63.000000, 140.000000, 7.000000, 0.200000, -16137.000000, -125.000000, 3030.000000, -262.000000, 196.000000, -10.000000, 0.200000, 509.000000, -16304.000000, 1070.000000, -38.000000, 166.000000, 72.000000, 0.200000, 95.000000, -16176.000000, 544.000000, 16.000000, 62.000000, -75.000000, 0.200000, 252.000000, 62.000000, -15777.000000, -77.000000, 89.000000, 188.000000, 0.200000, 187.000000, 53.000000, -14335.000000, 22.000000, 101.000000, 104.000000
