0,4.1003,2.315,-0.29435,0.31843,-0.076245,4.2538e-05,0.00097887,0.00050799
0,-4.0703,2.1739,0.04542,-0.69515,0.26406,-0.00043403,-0.0019036,0.00060298
0,-0.040404,-2.7647,0.093509,0.087179,-0.17214,0.0010389,0.0013541,0.00061497
