t_g, g1, g2, g3
3.499997, -5.463952, -5.822345, -6.186757
3.519997, -5.541049, -5.886387, -6.228211
3.539997, -5.604923, -5.867266, -6.174898
3.559997, -5.613897, -5.852616, -6.143934
3.579997, -5.489696, -5.773959, -6.282781
3.599997, -5.717551, -5.804159, -6.282038
3.619997, -5.681975, -5.742658, -6.340004
3.639997, -5.798788, -5.644453, -6.105173
3.659997, -5.652266, -5.476317, -6.336137
3.679997, -5.528095, -5.695347, -6.223634
3.699997, -5.584950, -5.753798, -6.129178
3.719997, -5.478155, -5.585957, -6.207448
3.739997, -5.478233, -5.526736, -6.231414
3.759997, -5.600129, -5.637922, -6.109293
3.779997, -5.714302, -5.689588, -6.144692
3.799997, -5.698101, -5.676784, -6.299599
3.819997, -5.503937, -5.713305, -6.270208
3.839997, -5.602173, -5.671753, -6.189216
3.859997, -5.602747, -5.682838, -6.104999
3.879997, -5.643494, -5.605783, -6.199594
3.899997, -5.440156, -5.530623, -6.098003
3.919997, -5.273047, -5.581302, -6.281672
3.939997, -5.805305, -5.711510, -6.102961
3.959997, -5.617578, -5.816221, -6.209487
3.979997, -5.446618, -5.647683, -6.196717
3.999997, -5.608331, -5.750581, -6.237029
4.019997, -5.589733, -5.864971, -6.245917
4.039997, -5.626448, -5.668243, -6.282121
4.059997, -5.545560, -5.751699, -6.333962
4.079997, -5.755550, -5.824547, -6.205514
4.099997, -5.580323, -5.742234, -6.201606
4.119997, -5.771689, -5.578881, -6.102012
4.139997, -5.411766, -5.594272, -6.198112
4.159997, -5.692951, -5.730229, -6.319851
4.179997, -5.612383, -5.648527, -6.225691
4.199997, -5.682155, -5.727318, -6.226993
4.219997, -5.702226, -5.777572, -6.320796
4.239997, -5.662330, -5.475796, -6.385242
4.259997, -5.557209, -5.711967, -6.097807
4.279997, -5.560597, -5.532336, -6.311211
4.299997, -5.572178, -5.644198, -6.150550
4.319997, -5.522448, -5.616933, -6.262156
4.339997, -5.489154, -5.710198, -6.068198
4.359997, -5.475445, -5.713449, -6.099823
4.379997, -5.544988, -5.639534, -6.385898
4.399997, -5.631092, -5.752824, -6.347782
4.419997, -5.612357, -5.673500, -6.181768
4.439997, -5.693552, -5.705800, -6.049664
4.459997, -5.719216, -5.417398, -6.049967
4.479997, -5.453807, -5.718531, -6.242731
4.499997, -5.621922, -5.710106, -6.230876
4.519997, -5.710289, -5.898638, -6.217712
4.539997, -5.690483, -5.649576, -6.121778
4.559997, -5.587842, -5.633489, -6.248240
4.579997, -5.686537, -5.860099, -6.234242
4.599997, -5.619216, -5.578241, -6.092426
4.619997, -5.659433, -5.644620, -6.345374
4.639997, -5.605712, -5.690526, -6.009655
4.659997, -5.652044, -5.650204, -6.119516
4.679996, -5.614738, -5.739709, -6.316797
4.699996, -5.596601, -5.777008, -6.043171
4.719996, -5.621274, -5.815328, -6.283759
4.739996, -5.712823, -5.656541, -6.256444
4.759996, -5.716515, -5.689652, -6.205612
4.779996, -5.583144, -5.469876, -6.056509
4.799996, -5.697091, -5.440178, -6.233221
4.819996, -5.713673, -5.791405, -6.166787
4.839996, -5.631063, -5.773213, -6.349150
4.859996, -5.600838, -5.592877, -6.305626
4.879996, -5.657262, -5.662565, -6.226003
4.899996, -5.502527, -5.538788, -6.054907
4.919996, -5.671895, -5.810762, -6.201723
4.939996, -5.703910, -5.749158, -6.166022
4.959996, -5.593291, -5.838042, -6.146461
4.979996, -5.636540, -5.753709, -6.121150
4.999996, -5.662231, -5.550025, -6.247833
5.019996, -5.552047, -5.593383, -6.279945
5.039996, -5.540135, -5.527559, -6.277769
5.059996, -5.575148, -5.820632, -6.334738
5.079996, -5.495090, -5.712238, -6.177603
5.099996, -5.450131, -5.883050, -6.062186
5.119996, -5.666144, -5.622888, -6.150416
5.139996, 0.237828, 0.034620, -0.008122
5.159996, -0.056800, -0.176056, -0.074555
5.179996, 0.177055, -0.036959, -0.076237
5.199996, -0.037124, 0.146201, -0.148986
5.219996, 0.053857, 0.073904, 0.047557
5.239996, 0.097462, 0.112198, -0.125655
5.259996, -0.030625, -0.086050, 0.020992
5.279996, 0.330743, -0.042632, 0.010921
5.299996, 0.017636, -0.087560, -0.073315
5.319996, 0.128142, -0.087241, -0.309711
5.339996, 0.119535, -0.027665, -0.108228
5.359996, -0.042486, 0.071360, -0.289671
5.379996, -0.032429, -0.060990, -0.034630
5.399996, 0.017132, 0.157243, -0.088194
5.419996, -0.032758, 0.040002, -0.050977
5.439996, 0.133445, 0.120018, -0.189833
5.459996, -0.038381, 0.018716, -0.126093
5.479996, -0.010742, 0.107713, -0.173378
5.499996, -0.092284, -0.017069, -0.059917
5.519996, 0.066031, 0.091707, -0.092772
5.539996, -0.086670, 0.161878, -0.279534
5.559996, 0.038972, -0.103519, -0.037543
5.579996, 0.217371, -0.171094, -0.070045
5.599996, 0.029200, 0.048843, 0.000493
5.619996, -0.043013, 0.180609, 0.054261
5.639996, 0.038821, 0.030895, -0.102851
5.659996, 0.141246, -0.126989, -0.228393
5.679996, -0.019390, -0.056072, -0.084191
5.699996, 0.086948, -0.226956, -0.173633
5.719995, 0.054707, -0.257405, 0.026789
5.739995, 0.152730, -0.030192, 0.037904
5.759995, -0.044685, -0.132911, -0.289041
5.779995, 0.205199, -0.270039, -0.099174
5.799995, -0.000901, 0.035056, -0.108877
5.819995, 0.096520, 0.043091, -0.060807
5.839995, 0.081937, -0.136644, -0.058039
5.859995, -0.122222, -0.028490, -0.072716
5.879995, 0.069657, -0.037686, -0.134084
5.899995, -0.141665, 0.072847, -0.075834
5.919995, 0.062084, -0.122850, -0.077874
5.939995, -0.046053, -0.110471, -0.244026
5.959995, -0.064030, 0.196524, -0.053000
5.979995, -0.074112, -0.086790, -0.085866
5.999995, 0.158570, 0.001139, 0.002942
6.019995, -0.175678, -0.121442, -0.098777
6.039995, 0.003748, -0.017418, -0.026516
6.059995, -0.057081, 0.047667, -0.076520
6.079995, 0.050358, -0.051866, -0.137524
6.099995, 0.516158, 0.066270, -0.106516
6.119995, 0.350110, 0.131878, -0.490542
6.139995, -0.423696, -0.762072, 0.858974
6.159995, 0.957523, 0.013900, 1.554048
6.179995, -0.608980, 0.028180, 0.001878
6.199995, -0.210111, 0.089906, -0.105595
6.219995, 0.166282, -0.164504, -0.217949
6.239995, -0.087212, -0.068671, 0.055263
6.259995, 0.032591, -0.637674, -0.049701
6.279995, -0.146962, 0.012551, -0.610293
6.299995, 0.065859, -0.170184, 0.133079
6.319995, 0.404067, 0.055516, 0.258057
6.339995, -0.047405, -0.176528, -0.142832
6.359995, 0.134726, 0.085131, -0.250345
6.379995, -0.135397, 0.122349, -0.195622
6.399995, 0.099786, -0.129104, -0.185313
6.419995, 0.116262, 0.057506, -0.007967
6.439995, -0.050664, -0.009921, -0.076779
6.459995, 0.088111, -0.006539, -0.136638
6.479995, -0.053273, -0.040865, -0.010997
6.499995, 0.153053, 0.157339, 0.005907
6.519995, -0.022508, 0.021521, -0.129134
6.539995, 0.115139, -0.006674, -0.294252
6.559995, -0.063361, 0.024236, -0.150744
6.579995, -0.057194, 0.082338, -0.043681
6.599995, 0.122935, 0.083230, -0.119264
6.619995, 0.017224, 0.019399, -0.017124
6.639995, 0.026181, -0.004541, -0.269677
6.659995, -0.013066, 0.047908, -0.204432
6.679995, 0.089870, -0.076212, -0.180915
6.699995, 0.144213, 0.012617, 0.062361
6.719995, 0.270491, 0.133147, -0.070085
6.739995, 0.141053, -0.093822, -0.169925
6.759995, -0.048877, -0.132437, -0.141284
6.779994, -0.107498, -0.094035, -0.223700
6.799994, 0.142117, -0.023746, -0.114564
6.819994, -0.045059, -0.056561, -0.062286
6.839994, -0.089463, -0.051552, -0.184034
6.859994, 0.030973, -0.109686, -0.192742
6.879994, 0.086437, -0.166053, -0.061600
6.899994, 0.038287, -0.111645, -0.157115
6.919994, 0.076768, 0.046181, 0.185779
6.939994, 0.080896, 0.017539, -0.072231
6.959994, -0.002203, -0.056087, -0.079608
6.979994, 0.073549, 0.091939, -0.086137
6.999994, -0.028797, 0.077763, -0.063709
7.019994, -0.052079, -0.037087, -0.020611
7.039994, 0.129566, -0.207598, -0.101099
7.059994, 0.094493, -0.131505, -0.127370
7.079994, 0.120734, -0.107706, 0.031231
7.099994, 0.125806, -0.295076, 0.148015
7.119994, 0.024717, -0.123959, 0.030155
7.139994, -0.149573, 0.073842, -0.053356
7.159994, -0.038532, -0.117665, -0.091003
7.179994, 0.040590, -0.115957, -0.032459
7.199994, 0.235657, 0.056224, -0.272211
7.219994, -0.619694, -0.326458, -0.316361
7.239994, -0.099018, -1.218168, 0.953845
7.259994, 0.745767, 1.023014, -0.749634
7.279994, -0.395555, -0.887120, -0.363519
7.299994, 0.205884, 0.522555, 0.122445
7.319994, 0.010760, -0.249011, 0.223603
7.339994, -0.322204, 0.084436, -0.319977
7.359994, 0.118791, -0.117046, -0.052159
7.379994, 0.162672, 0.197841, -0.203644
7.399994, 0.200666, 0.075831, 0.028196
7.419994, -0.308613, 0.167591, -0.008831
7.439994, -0.129444, 0.018286, -0.009081
7.459994, 0.151294, 0.089139, -0.062342
7.479994, 0.003564, -0.073782, 0.059652
7.499994, -0.009990, 0.173262, 0.112289
7.519994, -0.069872, -0.056137, -0.250297
7.539994, 0.044190, -0.114339, -0.015861
7.559994, 0.099489, 0.103328, -0.087506
7.579994, 0.124641, 0.171490, 0.049022
7.599994, -0.016720, -0.156164, -0.001483
7.619994, 0.075546, -0.164373, 0.170593
7.639994, -0.062972, 0.020223, -0.037427
7.659994, -0.029466, -0.178321, -0.073859
7.679994, 0.181590, -0.097232, -0.164087
7.699994, 0.137318, 0.150031, -0.098171
7.719994, -0.102443, -0.068414, -0.054062
7.739994, -0.021908, -0.024857, -0.121993
7.759994, 0.107015, 0.034689, -0.032914
7.779994, -0.108445, 0.059053, -0.102598
7.799994, -0.095583, -0.156504, -0.186813
7.819993, 0.198078, 0.082222, -0.063879
7.839993, 0.060083, 0.073257, -0.035787
7.859993, -0.135553, 0.093920, 0.006768
7.879993, 0.029254, -0.032490, -0.129286
7.899993, 0.181143, -0.111873, 0.102605
7.919993, 0.053129, -0.097978, -0.284240
7.939993, 0.125201, 0.008980, 0.031046
7.959993, 0.071152, 0.145661, -0.205175
7.979993, -0.206364, -0.033313, -0.058839
7.999993, -0.053713, 0.036920, -0.316189
8.019994, 0.089258, 0.027617, -0.239702
8.039994, 0.123781, -0.010928, 0.012623
8.059995, 0.066975, -0.094643, 0.098935
8.079995, -0.079535, 0.014046, -0.124938
8.099996, 0.048999, 0.200619, -0.222932
8.119996, -0.131119, -0.045002, -0.295089
8.139997, -0.095006, 0.060677, -0.147734
8.159997, 0.092861, -0.036184, 0.004551
8.179997, 0.085055, -0.035067, -0.107661
8.199998, 0.044221, -0.087506, -0.025062
8.219998, -0.049246, -0.149938, -0.050703
8.239999, 0.272896, 0.214755, -0.082663
8.259999, 0.019206, 0.064077, 0.053737
8.280000, 0.005827, -0.005124, -0.031211
8.300000, -0.066822, 0.126439, -0.151899
8.320001, -0.267294, -0.336597, 0.075611
8.340001, 2.034544, 0.948006, 0.464128
8.360002, -0.622760, 1.382776, -1.234051
8.380002, 0.259085, -0.292126, -0.138747
8.400002, -0.037333, -0.070184, 0.082147
8.420003, 0.049171, 0.016893, -0.088903
8.440003, -0.210904, 0.180003, -0.167307
8.460004, 0.081871, -0.223987, -0.137713
8.480004, 0.003894, -0.011502, -0.092790
8.500005, -0.043597, -0.044527, -0.170903
8.520005, 0.183950, -0.109651, -0.050689
8.540006, -0.166324, -0.001868, -0.096060
8.560006, 0.245135, 0.014899, -0.026598
8.580007, 0.097831, -0.071605, -0.014362
8.600007, 0.069071, 0.177089, 0.060980
8.620008, -0.088323, -0.074870, -0.173790
8.640008, 0.041475, -0.159683, -0.045472
8.660008, 0.193948, 0.037645, 0.014808
8.680009, -0.034049, 0.133996, -0.076051
8.700009, 0.027394, 0.108974, 0.019419
8.720010, 0.049020, -0.053179, -0.039930
8.740010, 0.066497, -0.084419, -0.095906
8.760011, 0.118506, -0.059530, -0.011822
8.780011, 0.029982, 0.069423, -0.103432
8.800012, -0.075384, -0.158176, 0.084985
8.820012, 0.018978, 0.007327, -0.007152
8.840013, -0.132840, -0.033505, 0.021602
8.860013, 0.090671, 0.018811, -0.225463
8.880013, 0.051349, 0.100370, 0.080586
8.900014, 0.070132, -0.051357, -0.011489
8.920014, -0.144875, -0.183241, -0.124249
8.940015, 0.039839, -0.072182, -0.028184
8.960015, -0.039375, -0.092525, -0.062481
8.980016, 0.111522, -0.240720, -0.144166
9.000016, 0.180735, -0.164984, -0.095439
9.020017, 0.019261, 0.122567, -0.212320
9.040017, 0.153114, 0.096485, 0.001460
9.060018, 0.225612, -0.113541, -0.010579
9.080018, 0.065378, 0.215739, -0.049163
9.100019, 0.053520, 0.106244, -0.039060
9.120019, -0.005525, 0.075228, 0.084088
9.140019, 0.211451, 0.038152, -0.016346
9.160020, 0.151136, 0.148379, -0.126829
9.180020, 0.151753, -0.081706, 0.074281
9.200021, 0.130513, -0.023881, -0.190197
9.220021, 0.093388, 0.145958, -0.227859
9.240022, -0.025324, -0.016926, -0.014125
9.260022, -0.082142, 0.087116, -0.130111
9.280023, -0.065873, 0.042034, 0.095288
9.300023, 0.184140, 0.117973, 0.071335
9.320024, 0.003010, -0.065613, -0.200694
9.340024, -0.101274, 0.166209, 0.008574
9.360024, -0.095115, 0.081412, -0.000181
9.380025, 0.118619, 0.023493, 0.049121
9.400025, 0.303354, -0.055821, -0.161224
9.420026, 0.135882, -0.023713, -1.032509
9.440026, -1.323708, -0.382510, 2.140745
9.460027, 0.455563, 0.531394, -0.192802
9.480027, -0.377122, -0.144646, -0.636894
9.500028, 0.476954, 0.088892, 0.121329
9.520028, -0.079688, 0.324810, 0.012046
9.540029, 0.069591, 0.110613, 0.228325
9.560029, -0.414075, -0.043219, -0.210175
9.580029, 0.158050, -0.015039, -0.317245
9.600030, 0.319296, -0.002614, 0.052075
9.620030, 0.138726, 0.114191, -0.047816
9.640031, 0.023445, -0.068157, -0.028829
9.660031, 0.060563, -0.016059, -0.075569
9.680032, -0.017521, 0.051377, -0.094955
9.700032, 0.226497, 0.017472, 0.098659
9.720033, 0.115751, -0.039563, -0.178161
9.740033, 0.054504, 0.073897, 0.005724
9.760034, -0.092016, 0.033740, -0.283158
9.780034, 0.065018, 0.156888, -0.092871
9.800035, 0.193943, -0.053752, -0.062139
9.820035, -0.060723, 0.044924, 0.040732
9.840035, 0.053159, 0.087678, -0.062695
9.860036, 0.018902, 0.091476, -0.224873
9.880036, 0.079594, -0.075720, -0.006794
9.900037, -0.139057, -0.001706, -0.173968
9.920037, 0.002155, 0.050926, -0.086952
9.940038, 0.115330, 0.070904, -0.037096
9.960038, 0.009818, 0.179858, 0.133432
9.980039, -0.095348, -0.027410, -0.055326
10.000039, -0.145049, -0.055760, -0.166985
10.020040, 0.089049, 0.005087, -0.100010
10.040040, -0.076971, -0.066432, -0.189378
10.060040, 0.163268, -0.128365, -0.071776
10.080041, -0.040084, -0.043729, -0.119453
10.100041, 0.187637, 0.004833, -0.071341
10.120042, 0.164113, 0.025482, -0.002912
10.140042, 0.034578, -0.063331, -0.009134
10.160043, 0.080800, 0.094589, -0.102070
10.180043, -0.035372, -0.115273, -0.052949
10.200044, 0.087701, 0.002165, -0.146954
10.220044, -0.029826, -0.023437, -0.044478
10.240045, 0.016864, 0.112811, 0.010164
10.260045, 0.194466, 0.084447, -0.000092
10.280046, 0.069236, -0.071425, -0.136935
10.300046, 0.129141, -0.009524, -0.158579
10.320046, -0.025727, -0.072297, -0.019511
10.340047, -0.007506, 0.182236, -0.043572
10.360047, 0.033551, 0.066267, 0.033368
10.380048, 0.014956, -0.115996, -0.134579
10.400048, -0.013772, 0.017026, -0.097213
10.420049, -0.083503, -0.038014, -0.059478
10.440049, -0.037781, -0.001355, -0.248335
10.460050, 0.165243, 0.087675, 0.059934
10.480050, -0.016454, -0.191735, -0.256543
10.500051, -0.316897, -0.365253, 0.143123
10.520051, -1.035661, -0.476679, 1.537382
10.540051, -0.853491, 0.053551, -1.020998
10.560052, 0.546181, -0.801041, 0.325566
10.580052, 0.576390, 0.615950, 0.358749
10.600053, -0.257279, -0.071845, -0.141868
10.620053, 0.271939, -0.183642, -0.071341
10.640054, -0.195740, 0.346991, -0.322373
10.660054, 0.368440, -0.039858, -0.046174
10.680055, 0.208145, -0.175972, 0.046505
10.700055, -0.059701, -0.070353, -0.359518
10.720056, 0.123920, -0.091534, -0.004561
10.740056, 0.063683, -0.017235, -0.160220
10.760056, 0.114030, 0.050593, -0.156053
10.780057, 0.108821, 0.126497, -0.169050
10.800057, 0.073497, 0.069706, -0.124398
10.820058, 0.144326, 0.159052, 0.002034
10.840058, 0.104571, 0.081886, -0.105048
10.860059, 0.116853, -0.025952, -0.131797
10.880059, 0.031411, -0.000347, -0.047567
10.900060, 0.127977, 0.015435, -0.047613
10.920060, 0.171446, 0.192325, -0.100313
10.940061, 0.001962, -0.015245, -0.040792
10.960061, 0.080851, 0.018931, 0.061958
10.980062, 0.012637, 0.043385, -0.013986
11.000062, 0.002398, -0.057617, 0.116630
11.020062, -0.034240, -0.027530, -0.175269
11.040063, 0.202331, 0.100968, -0.163482
11.060063, -0.033507, 0.008178, -0.073405
11.080064, 0.015542, 0.182910, -0.226444
11.100064, -0.047815, -0.227589, 0.046489
11.120065, 0.091419, -0.111341, 0.030230
11.140065, 0.092872, -0.007885, -0.102431
11.160066, 0.188683, -0.038716, -0.075754
11.180066, 0.354871, -0.017858, -0.124313
11.200067, 0.054627, -0.132544, -0.054181
11.220067, 0.026673, -0.098510, -0.018853
11.240067, -0.072212, -0.044282, -0.178484
11.260068, 0.004475, -0.065484, -0.055374
11.280068, 0.091205, -0.032976, -0.158706
11.300069, 0.076512, 0.123348, -0.018016
11.320069, -0.017410, 0.122278, -0.036206
11.340070, 0.050734, 0.040656, -0.174659
11.360070, 0.070900, 0.048976, -0.243601
11.380071, 0.090428, 0.107638, -0.027035
11.400071, -0.016784, 0.153339, -0.095749
11.420072, -0.051637, 0.073726, -0.091307
11.440072, 0.034416, 0.037649, -0.211158
11.460073, 0.068473, -0.044985, 0.001429
11.480073, 0.123924, 0.006666, -0.107777
11.500073, 0.078805, -0.050396, 0.105865
11.520074, 0.188678, 0.088501, -0.130745
11.540074, 0.279522, -0.082002, -0.247393
11.560075, 0.108576, -0.046947, -0.059881
11.580075, 0.073610, -0.085740, -0.112868
11.600076, 0.401858, 0.082553, -0.462276
11.620076, -0.049698, -0.148291, 0.231614
11.640077, 1.246741, 0.902943, -0.126349
11.660077, -2.650526, 0.113945, -0.294557
11.680078, 0.549767, -0.422524, -0.168933
11.700078, 0.613445, -0.779556, 0.120703
11.720078, 0.108965, 0.222893, 0.168380
11.740079, 0.040479, -0.169831, -0.360435
11.760079, -0.161999, -0.278361, -0.178514
11.780080, -0.029101, 0.064140, 0.052177
11.800080, 0.301508, -0.146914, 0.111716
11.820081, 0.044468, -0.008833, -0.030915
11.840081, -0.055710, 0.063322, 0.022070
11.860082, 0.239272, -0.175587, 0.062066
11.880082, -0.044158, -0.055307, 0.126787
11.900083, 0.069509, 0.045283, -0.016474
11.920083, 0.105871, 0.065458, -0.136331
11.940084, 0.084320, 0.222819, -0.180722
11.960084, 0.024172, 0.082152, -0.072060
11.980084, 0.187355, -0.030858, 0.064782
12.000085, -0.215277, 0.120756, -0.257311
12.020085, -0.004145, -0.016332, -0.140555
12.040086, 0.059513, -0.037093, 0.045462
12.060086, 0.066817, 0.129443, 0.018918
12.080087, 0.138069, -0.061142, -0.153318
12.100087, 0.168761, -0.058357, -0.081333
12.120088, 0.107177, -0.150749, 0.009684
