t_tm, tm1, tm2, tm3
2.759998, -0.018726, -0.197687, 0.132164
2.779998, -0.019383, -0.193496, 0.130012
2.799998, -0.019212, -0.190263, 0.127933
2.819998, -0.018923, -0.187521, 0.126082
2.839998, -0.020450, -0.183354, 0.124479
2.859998, -0.019833, -0.179076, 0.121488
2.879998, -0.018119, -0.177705, 0.119597
2.899998, -0.017024, -0.172621, 0.115820
2.919998, -0.016607, -0.169397, 0.113595
2.939998, -0.016113, -0.167938, 0.112401
2.959998, -0.014931, -0.164557, 0.109611
2.979998, -0.015575, -0.162827, 0.108952
2.999998, -0.013771, -0.159368, 0.105730
3.019998, -0.014028, -0.155323, 0.103420
3.039998, -0.015782, -0.153054, 0.103115
3.059998, -0.016394, -0.149705, 0.101449
3.079998, -0.016554, -0.145982, 0.099275
3.099998, -0.015071, -0.143734, 0.096990
3.119998, -0.013378, -0.140005, 0.093672
3.139998, -0.012681, -0.136540, 0.091129
3.159998, -0.011352, -0.133820, 0.088650
3.179998, -0.011705, -0.132019, 0.087769
3.199998, -0.012714, -0.128385, 0.086173
3.219998, -0.012659, -0.125633, 0.084459
3.239998, -0.012106, -0.122969, 0.082493
3.259998, -0.012964, -0.120443, 0.081480
3.279998, -0.010744, -0.117835, 0.078522
3.299998, -0.010814, -0.115832, 0.077343
3.319998, -0.010051, -0.113909, 0.075700
3.339998, -0.012147, -0.110894, 0.075150
3.359998, -0.011898, -0.109395, 0.074082
3.379997, -0.012833, -0.109061, 0.074453
3.399997, -0.013497, -0.105798, 0.072871
3.419997, -0.011424, -0.103247, 0.070038
3.439997, -0.012287, -0.098930, 0.067935
3.459997, -0.011882, -0.097133, 0.066589
3.479997, -0.010952, -0.095472, 0.065003
3.499997, -0.010560, -0.095136, 0.064557
3.519997, -0.011400, -0.092928, 0.063726
3.539997, -0.010664, -0.092689, 0.063127
3.559997, -0.012195, -0.088703, 0.061638
3.579997, -0.012253, -0.087835, 0.061144
3.599997, -0.012178, -0.083712, 0.058582
3.619997, -0.010531, -0.082684, 0.056940
3.639997, -0.008213, -0.081020, 0.054497
3.659997, -0.008175, -0.079811, 0.053737
3.679997, -0.008070, -0.077015, 0.051966
3.699997, -0.007200, -0.074403, 0.049836
3.719997, -0.007678, -0.072591, 0.049025
3.739997, -0.006154, -0.071161, 0.047214
