t_uk, uk1, uk2, uk3
2.759998, -0.001752, -0.000260, -0.001330
2.779998, -0.002764, 0.000113, -0.001599
2.799998, -0.002726, -0.000846, -0.001888
2.819998, -0.001478, -0.000542, -0.001676
2.839998, -0.001944, 0.000125, -0.000855
2.859998, -0.001402, -0.000975, -0.000448
2.879998, -0.002411, -0.000935, -0.000999
2.899998, -0.001995, -0.000607, -0.001404
2.919998, -0.002868, -0.000897, -0.001844
2.939998, -0.002004, -0.002037, -0.001321
2.959998, -0.001334, -0.001164, -0.001141
2.979998, -0.001805, -0.001147, -0.001139
2.999998, -0.000767, -0.000356, -0.001599
3.019998, -0.001657, -0.000805, -0.003058
3.039998, -0.001294, -0.000241, -0.001281
3.059998, -0.001639, -0.001215, -0.000430
3.079998, -0.002509, 0.000332, -0.001865
3.099998, -0.001351, -0.000089, -0.001247
3.119998, -0.001214, -0.000823, -0.001239
3.139998, -0.002143, -0.001375, -0.001186
3.159998, -0.001822, -0.000662, -0.000963
3.179998, -0.003282, -0.000083, -0.000108
3.199998, -0.000734, -0.000483, -0.000924
3.219998, -0.001971, 0.000226, -0.001970
3.239998, -0.001302, -0.001050, -0.001309
3.259998, -0.001164, 0.000083, -0.002140
3.279998, -0.002504, -0.000138, 0.000259
3.299998, -0.002076, -0.000197, -0.001204
3.319998, -0.002458, -0.000643, -0.001618
3.339998, -0.001345, -0.000257, -0.001217
3.359998, -0.002258, -0.001024, -0.002598
3.379997, -0.002362, -0.001134, -0.002013
3.399997, -0.000885, -0.000530, -0.001189
3.419997, -0.001160, -0.000762, -0.000779
3.439997, -0.000571, -0.000147, -0.000274
3.459997, -0.001424, -0.000461, -0.001329
3.479997, -0.000609, -0.001977, -0.000782
3.499997, -0.001288, -0.000936, -0.002289
3.519997, -0.001824, -0.000617, -0.000351
3.539997, -0.001297, -0.000884, -0.002018
3.559997, -0.001340, -0.001456, -0.001800
3.579997, -0.001701, -0.000828, -0.000378
3.599997, -0.001835, 0.000516, -0.002290
3.619997, -0.001501, 0.000743, -0.001347
3.639997, -0.000992, -0.000578, -0.001671
3.659997, -0.001788, -0.000585, -0.001570
3.679997, -0.001411, -0.000990, -0.001910
3.699997, -0.002016, -0.000738, -0.000650
3.719997, -0.001902, -0.000070, -0.001347
3.739997, -0.002122, -0.000527, -0.000943
3.759997, -0.001682, 0.000272, -0.001053
3.779997, -0.002657, -0.000193, -0.000975
3.799997, -0.002696, -0.000170, -0.000883
3.819997, -0.001168, 0.000384, -0.001135
3.839997, -0.001642, -0.001489, -0.000996
3.859997, -0.001990, -0.001168, -0.002471
3.879997, -0.000985, -0.000646, -0.001498
3.899997, -0.001724, -0.001372, -0.001222
3.919997, -0.002267, -0.000708, -0.001010
3.939997, -0.002441, -0.000720, -0.000065
3.959997, -0.000937, -0.000765, -0.001469
3.979997, -0.002566, -0.000801, -0.001655
3.999997, -0.000777, -0.000391, -0.001279
4.019997, -0.001596, 0.000182, -0.000962
4.039997, -0.002176, -0.000129, -0.000736
4.059997, -0.001659, -0.001468, -0.001760
4.079997, -0.001310, -0.001225, -0.002125
4.099997, -0.001449, -0.000764, -0.000982
4.119997, -0.002810, -0.000020, -0.000944
4.139997, -0.001289, -0.000500, -0.001182
4.159997, -0.002125, -0.000640, -0.001226
4.179997, -0.000914, -0.000082, -0.001003
4.199997, -0.001776, -0.001236, -0.001462
4.219997, -0.001896, 0.000377, -0.001926
4.239997, -0.001611, -0.001092, -0.001853
4.259997, -0.001730, -0.000012, -0.001136
4.279997, -0.001261, -0.000213, -0.001774
4.299997, -0.001203, 0.000254, -0.001471
4.319997, -0.002429, -0.000522, -0.002099
4.339997, -0.002103, -0.001028, -0.001623
4.359997, -0.001235, -0.000674, -0.000866
4.379997, -0.001162, -0.000272, -0.000798
4.399997, -0.001600, 0.000292, -0.001220
4.419997, -0.001356, 0.000011, -0.001416
4.439997, -0.001814, -0.000100, -0.001741
4.459997, -0.002502, -0.000979, -0.001235
4.479997, -0.001550, -0.001203, -0.000702
4.499997, -0.002213, 0.000341, -0.000928
4.519997, -0.001270, -0.000195, -0.002083
4.539997, -0.002739, -0.000549, -0.002273
4.559997, -0.002459, -0.000495, -0.001510
4.579997, -0.002300, 0.000235, -0.000895
4.599997, -0.001615, -0.001899, -0.002042
4.619997, -0.001716, 0.000499, -0.001055
4.639997, -0.002102, -0.000916, -0.000875
4.659997, -0.001656, -0.000893, -0.001856
4.679996, -0.000549, -0.000841, -0.001433
4.699996, -0.002482, -0.000838, -0.001024
4.719996, -0.000770, 0.000373, -0.001473
4.739996, -0.001478, -0.001603, -0.001959
4.759996, -0.002431, 0.000786, -0.001122
4.779996, -0.002042, -0.000941, -0.002522
4.799996, -0.002440, -0.000654, -0.001709
4.819996, -0.001306, -0.000523, -0.002161
4.839996, -0.000756, -0.001155, -0.001540
4.859996, -0.002149, 0.000832, -0.001840
4.879996, -0.001513, 0.000060, -0.000843
4.899996, -0.002038, -0.000244, -0.002105
4.919996, -0.001819, 0.000337, -0.002163
4.939996, -0.002864, -0.000594, -0.002248
4.959996, -0.001226, 0.000351, -0.000897
4.979996, -0.001300, -0.001711, -0.001334
4.999996, -0.002172, -0.000320, 0.000051
5.019996, -0.002504, -0.000585, -0.001026
