0,5.2748,2.7533,-0.48988,0.41705,-0.10756,-0.00043426,0.0018364,0.0014249
0,-5.2363,2.6064,0.064783,-1.1799,0.33169,-5.8541e-05,-0.0029312,0.0015684
0,-0.051907,-3.3011,0.11175,0.10373,-0.27378,0.0020861,0.002428,0.0010525
