-0.50021,-1.8471,0.96801,-0.043677,2.572,-0.060091,2.6594
0.40431,-1.7317,-0.71807,0.042808,-2.5913,0.062634,-2.6774
0.061494,2.2043,-0.15846,0.00076828,-0.0038457,-0.00054757,-0.0014361
