t1, a_x1, a_y1, a_z1, w_x1, w_y1, w_z1, t2, a_x2, a_y2, a_z2, w_x2, w_y2, w_z2, t3, a_x3, a_y3, a_z3, w_x3, w_y3, w_z3, t4, a_x4, a_y4, a_z4, w_x4, w_y4, w_z4, t5, a_x5, a_y5, a_z5, w_x5, w_y5, w_z5, t6, a_x6, a_y6, a_z6, w_x6, w_y6, w_z6
 0.020000, 337.000000, 140.000000, -4007.000000, -78.000000, 140.000000, 3.000000, 0.020000, 358.000000, -182.000000, -13559.000000, -258.000000, 218.000000, -14.000000, 0.020000, -16152.000000, -74.000000, 907.000000, -54.000000, 156.000000, 96.000000, 0.020000, -16187.000000, 333.000000, 687.000000, 34.000000, 76.000000, -92.000000, 0.020000, 146.000000, -16408.000000, 910.000000, -80.000000, 93.000000, 198.000000, 0.020000, 334.000000, -16287.000000, 2407.000000, 33.000000, 95.000000, 135.000000
0.040000, 382.000000, 180.000000, -4034.000000, -92.000000, 123.000000, 10.000000, 0.040000, 369.000000, -147.000000, -13513.000000, -264.000000, 199.000000, -14.000000, 0.040000, -16139.000000, -94.000000, 849.000000, -48.000000, 176.000000, 97.000000, 0.040000, -16149.000000, 289.000000, 654.000000, 1.000000, 68.000000, -123.000000, 0.040000, 128.000000, -16380.000000, 847.000000, -95.000000, 90.000000, 194.000000, 0.040000, 334.000000, -16279.000000, 2390.000000, 26.000000, 112.000000, 118.000000
0.060000, 307.000000, 152.000000, -4041.000000, -92.000000, 127.000000, 21.000000, 0.060000, 361.000000, -169.000000, -13480.000000, -245.000000, 194.000000, 3.000000, 0.060000, -16158.000000, -54.000000, 897.000000, -58.000000, 183.000000, 82.000000, 0.060000, -16133.000000, 365.000000, 763.000000, 30.000000, 56.000000, -114.000000, 0.060000, 130.000000, -16381.000000, 921.000000, -89.000000, 90.000000, 194.000000, 0.060000, 312.000000, -16278.000000, 2354.000000, 31.000000, 104.000000, 120.000000
0.080000, 357.000000, 158.000000, -4052.000000, -89.000000, 137.000000, 34.000000, 0.080000, 370.000000, -201.000000, -13548.000000, -250.000000, 212.000000, -9.000000, 0.080000, -16192.000000, -181.000000, 877.000000, -59.000000, 197.000000, 77.000000, 0.080000, -16143.000000, 373.000000, 668.000000, 20.000000, 76.000000, -105.000000, 0.080000, 191.000000, -16428.000000, 867.000000, -89.000000, 81.000000, 197.000000, 0.080000, 295.000000, -16350.000000, 2379.000000, 20.000000, 98.000000, 109.000000
0.100000, 382.000000, 144.000000, -4097.000000, -77.000000, 138.000000, 19.000000, 0.100000, 344.000000, -155.000000, -13605.000000, -257.000000, 216.000000, -12.000000, 0.100000, -16179.000000, -152.000000, 887.000000, -44.000000, 169.000000, 95.000000, 0.100000, -16152.000000, 345.000000, 675.000000, 21.000000, 85.000000, -109.000000, 0.100000, 153.000000, -16366.000000, 917.000000, -93.000000, 75.000000, 176.000000, 0.100000, 320.000000, -16295.000000, 2375.000000, 34.000000, 119.000000, 95.000000
0.120000, 358.000000, 170.000000, -4062.000000, -79.000000, 113.000000, 11.000000, 0.120000, 356.000000, -127.000000, -13563.000000, -254.000000, 199.000000, 8.000000, 0.120000, -16212.000000, -136.000000, 947.000000, -35.000000, 167.000000, 106.000000, 0.120000, -16135.000000, 294.000000, 622.000000, 29.000000, 61.000000, -98.000000, 0.120000, 156.000000, -16413.000000, 847.000000, -95.000000, 100.000000, 197.000000, 0.120000, 277.000000, -16304.000000, 2332.000000, 21.000000, 101.000000, 116.000000
0.140000, 345.000000, 196.000000, -4068.000000, -71.000000, 129.000000, 39.000000, 0.140000, 343.000000, -182.000000, -13608.000000, -261.000000, 194.000000, -16.000000, 0.140000, -16150.000000, -103.000000, 920.000000, -44.000000, 169.000000, 87.000000, 0.140000, -16166.000000, 361.000000, 654.000000, 28.000000, 84.000000, -93.000000, 0.140000, 143.000000, -16380.000000, 882.000000, -91.000000, 91.000000, 183.000000, 0.140000, 295.000000, -16329.000000, 2323.000000, 13.000000, 91.000000, 98.000000
0.160000, 363.000000, 194.000000, -3988.000000, -66.000000, 145.000000, 13.000000, 0.160000, 320.000000, -124.000000, -13558.000000, -242.000000, 202.000000, -19.000000, 0.160000, -16195.000000, -101.000000, 974.000000, -50.000000, 170.000000, 75.000000, 0.160000, -16160.000000, 369.000000, 592.000000, 23.000000, 54.000000, -86.000000, 0.160000, 164.000000, -16394.000000, 904.000000, -94.000000, 89.000000, 162.000000, 0.160000, 337.000000, -16342.000000, 2420.000000, 17.000000, 121.000000, 115.000000
0.180000, 378.000000, 163.000000, -3977.000000, -70.000000, 133.000000, 15.000000, 0.180000, 356.000000, -205.000000, -13514.000000, -264.000000, 195.000000, 4.000000, 0.180000, -16198.000000, -76.000000, 886.000000, -33.000000, 170.000000, 87.000000, 0.180000, -16158.000000, 300.000000, 635.000000, 29.000000, 77.000000, -95.000000, 0.180000, 119.000000, -16360.000000, 894.000000, -90.000000, 71.000000, 187.000000, 0.180000, 301.000000, -16293.000000, 2396.000000, 24.000000, 124.000000, 116.000000
0.200000, 322.000000, 139.000000, -3980.000000, -58.000000, 135.000000, 31.000000, 0.200000, 345.000000, -180.000000, -13557.000000, -263.000000, 207.000000, -11.000000, 0.200000, -16160.000000, -132.000000, 944.000000, -33.000000, 167.000000, 99.000000, 0.200000, -16183.000000, 354.000000, 662.000000, 13.000000, 77.000000, -83.000000, 0.200000, 128.000000, -16392.000000, 936.000000, -104.000000, 88.000000, 175.000000, 0.200000, 296.000000, -16325.000000, 2342.000000, 27.000000, 119.000000, 104.000000
0.220000, 357.000000, 146.000000, -4100.000000, -73.000000, 138.000000, 22.000000, 0.220000, 350.000000, -179.000000, -13581.000000, -248.000000, 210.000000, -21.000000, 0.220000, -16175.000000, -96.000000, 881.000000, -50.000000, 178.000000, 79.000000, 0.220000, -16160.000000, 312.000000, 661.000000, 11.000000, 83.000000, -103.000000, 0.220000, 147.000000, -16434.000000, 861.000000, -96.000000, 76.000000, 179.000000, 0.220000, 309.000000, -16241.000000, 2397.000000, 21.000000, 96.000000, 113.000000
0.240000, 363.000000, 173.000000, -4064.000000, -64.000000, 120.000000, 25.000000, 0.240000, 402.000000, -180.000000, -13552.000000, -266.000000, 207.000000, -36.000000, 0.240000, -16158.000000, -70.000000, 857.000000, -44.000000, 163.000000, 111.000000, 0.240000, -16194.000000, 360.000000, 689.000000, 13.000000, 72.000000, -103.000000, 0.240000, 172.000000, -16413.000000, 935.000000, -98.000000, 98.000000, 183.000000, 0.240000, 314.000000, -16306.000000, 2422.000000, 17.000000, 101.000000, 124.000000
0.260000, 286.000000, 145.000000, -4024.000000, -89.000000, 126.000000, 21.000000, 0.260000, 364.000000, -186.000000, -13557.000000, -258.000000, 209.000000, -20.000000, 0.260000, -16155.000000, -90.000000, 899.000000, -54.000000, 157.000000, 110.000000, 0.260000, -16165.000000, 301.000000, 645.000000, 24.000000, 83.000000, -94.000000, 0.260000, 137.000000, -16419.000000, 853.000000, -88.000000, 88.000000, 200.000000, 0.260000, 296.000000, -16320.000000, 2328.000000, 31.000000, 109.000000, 105.000000
0.280000, 300.000000, 125.000000, -4072.000000, -64.000000, 139.000000, 31.000000, 0.280000, 380.000000, -173.000000, -13564.000000, -251.000000, 207.000000, -12.000000, 0.280000, -16146.000000, -128.000000, 856.000000, -55.000000, 158.000000, 88.000000, 0.280000, -16137.000000, 344.000000, 627.000000, 3.000000, 70.000000, -93.000000, 0.280000, 206.000000, -16387.000000, 894.000000, -99.000000, 98.000000, 194.000000, 0.280000, 322.000000, -16287.000000, 2415.000000, 12.000000, 88.000000, 111.000000
0.300000, 328.000000, 185.000000, -4049.000000, -66.000000, 125.000000, 39.000000, 0.300000, 336.000000, -192.000000, -13534.000000, -258.000000, 196.000000, -24.000000, 0.300000, -16139.000000, -83.000000, 909.000000, -53.000000, 183.000000, 86.000000, 0.300000, -16155.000000, 335.000000, 642.000000, 14.000000, 65.000000, -122.000000, 0.300000, 137.000000, -16392.000000, 896.000000, -84.000000, 75.000000, 190.000000, 0.300000, 298.000000, -16315.000000, 2348.000000, 34.000000, 115.000000, 123.000000
0.320000, 382.000000, 141.000000, -3979.000000, -62.000000, 123.000000, 37.000000, 0.320000, 339.000000, -205.000000, -13590.000000, -254.000000, 206.000000, -33.000000, 0.320000, -16190.000000, -85.000000, 908.000000, -64.000000, 183.000000, 97.000000, 0.320000, -16165.000000, 328.000000, 716.000000, 38.000000, 71.000000, -82.000000, 0.320000, 201.000000, -16429.000000, 951.000000, -99.000000, 85.000000, 187.000000, 0.320000, 286.000000, -16299.000000, 2408.000000, 27.000000, 98.000000, 121.000000
