-0.0040658,-0.86127,-0.0022403,-0.042861,0.1405,-0.13662,0.021421
-0.033216,0.43165,-0.017583,-0.15898,0.52109,-0.54267,0.085091
0.022882,0.26807,0.012167,0.11963,-0.39212,0.4316,-0.067674
3.029e-05,-0.00086898,-0.00016265,0.1206,-0.39534,-0.52461,-0.74422
0.00012055,-0.00086721,0.00013215,0.79696,-0.18898,-0.3349,0.46572
-0.00026453,-0.00087492,-7.2312e-05,-0.55569,-0.6017,-0.33489,0.46576
