1.0145,-0.071528,-0.0068467,-0.036164,0.11852,-0.12645,0.019827
-0.14123,1.0168,0.13302,0.0019204,-0.0062667,0.0066857,-0.0010483
-0.011317,0.18294,1.0104,-0.014756,0.048361,-0.051595,0.0080901
-0.066759,0.0011709,-0.008753,1.0001,-0.0063085,0.0067393,-0.0010567
0.21949,-0.0031328,0.028734,-0.0075689,1.0229,-0.026397,0.004139
-0.23228,0.0038616,-0.030687,0.0080402,-0.026254,1.0261,-0.0043873
0.036263,0.0012268,0.0049282,-0.0012237,0.0039955,-0.004258,0.99881
