-0.070656,-0.045427,0.071638
0.97179,-0.059248,-0.56473
0.066551,-0.013855,-0.032652
7.3659,47.703,-33.296
-24.148,-12.169,-35.043
-30.568,-18.96,-20.743
-44.385,27.561,27.842
