t1, a_x1, a_y1, a_z1, w_x1, w_y1, w_z1, t2, a_x2, a_y2, a_z2, w_x2, w_y2, w_z2, t3, a_x3, a_y3, a_z3, w_x3, w_y3, w_z3, t4, a_x4, a_y4, a_z4, w_x4, w_y4, w_z4, t5, a_x5, a_y5, a_z5, w_x5, w_y5, w_z5, t6, a_x6, a_y6, a_z6, w_x6, w_y6, w_z6
 0.020000, 343.000000, 185.000000, -3963.000000, -82.000000, 127.000000, 17.000000, 0.020000, 361.000000, -176.000000, -13518.000000, -262.000000, 204.000000, -7.000000, 0.020000, -16151.000000, -103.000000, 833.000000, -51.000000, 163.000000, 86.000000, 0.020000, -16155.000000, 371.000000, 746.000000, 35.000000, 76.000000, -109.000000, 0.020000, 127.000000, -16388.000000, 864.000000, -93.000000, 90.000000, 208.000000, 0.020000, 282.000000, -16290.000000, 2326.000000, 0.000000, 130.000000, 100.000000
0.040000, 336.000000, 136.000000, -4001.000000, -87.000000, 124.000000, 19.000000, 0.040000, 293.000000, -163.000000, -13563.000000, -251.000000, 193.000000, -16.000000, 0.040000, -16177.000000, -139.000000, 966.000000, -58.000000, 186.000000, 90.000000, 0.040000, -16207.000000, 332.000000, 638.000000, 21.000000, 86.000000, -110.000000, 0.040000, 144.000000, -16417.000000, 935.000000, -97.000000, 90.000000, 203.000000, 0.040000, 289.000000, -16319.000000, 2348.000000, 26.000000, 119.000000, 119.000000
0.060000, 300.000000, 164.000000, -4067.000000, -49.000000, 112.000000, 16.000000, 0.060000, 361.000000, -178.000000, -13473.000000, -267.000000, 205.000000, -21.000000, 0.060000, -16171.000000, -127.000000, 836.000000, -52.000000, 182.000000, 95.000000, 0.060000, -16137.000000, 315.000000, 674.000000, 36.000000, 65.000000, -92.000000, 0.060000, 144.000000, -16321.000000, 952.000000, -81.000000, 69.000000, 188.000000, 0.060000, 284.000000, -16256.000000, 2338.000000, 26.000000, 116.000000, 117.000000
0.080000, 412.000000, 129.000000, -4038.000000, -62.000000, 148.000000, 32.000000, 0.080000, 390.000000, -204.000000, -13554.000000, -243.000000, 203.000000, -7.000000, 0.080000, -16120.000000, -83.000000, 895.000000, -41.000000, 187.000000, 95.000000, 0.080000, -16177.000000, 385.000000, 644.000000, 18.000000, 70.000000, -102.000000, 0.080000, 131.000000, -16358.000000, 863.000000, -92.000000, 71.000000, 172.000000, 0.080000, 271.000000, -16302.000000, 2407.000000, 16.000000, 93.000000, 136.000000
0.100000, 304.000000, 145.000000, -4064.000000, -70.000000, 147.000000, 40.000000, 0.100000, 308.000000, -205.000000, -13597.000000, -275.000000, 218.000000, -6.000000, 0.100000, -16144.000000, -81.000000, 891.000000, -48.000000, 160.000000, 97.000000, 0.100000, -16192.000000, 320.000000, 697.000000, 20.000000, 72.000000, -88.000000, 0.100000, 94.000000, -16325.000000, 936.000000, -93.000000, 86.000000, 191.000000, 0.100000, 327.000000, -16291.000000, 2371.000000, 30.000000, 108.000000, 112.000000
0.120000, 335.000000, 148.000000, -4059.000000, -65.000000, 146.000000, 32.000000, 0.120000, 316.000000, -169.000000, -13590.000000, -258.000000, 197.000000, -2.000000, 0.120000, -16176.000000, -120.000000, 907.000000, -47.000000, 152.000000, 81.000000, 0.120000, -16182.000000, 262.000000, 666.000000, 23.000000, 80.000000, -91.000000, 0.120000, 186.000000, -16389.000000, 925.000000, -85.000000, 65.000000, 184.000000, 0.120000, 305.000000, -16294.000000, 2338.000000, 12.000000, 100.000000, 107.000000
0.140000, 343.000000, 179.000000, -4074.000000, -79.000000, 124.000000, 19.000000, 0.140000, 364.000000, -164.000000, -13599.000000, -262.000000, 207.000000, -8.000000, 0.140000, -16145.000000, -101.000000, 848.000000, -53.000000, 161.000000, 96.000000, 0.140000, -16216.000000, 342.000000, 711.000000, 15.000000, 66.000000, -108.000000, 0.140000, 151.000000, -16436.000000, 968.000000, -89.000000, 84.000000, 199.000000, 0.140000, 305.000000, -16338.000000, 2400.000000, 23.000000, 113.000000, 124.000000
0.160000, 356.000000, 143.000000, -3961.000000, -82.000000, 124.000000, 48.000000, 0.160000, 352.000000, -204.000000, -13477.000000, -282.000000, 200.000000, -3.000000, 0.160000, -16151.000000, -115.000000, 848.000000, -45.000000, 163.000000, 95.000000, 0.160000, -16179.000000, 298.000000, 675.000000, 25.000000, 68.000000, -103.000000, 0.160000, 179.000000, -16370.000000, 894.000000, -118.000000, 43.000000, 211.000000, 0.160000, 297.000000, -16337.000000, 2361.000000, 16.000000, 105.000000, 95.000000
0.180000, 336.000000, 143.000000, -3996.000000, -86.000000, 135.000000, 42.000000, 0.180000, 312.000000, -122.000000, -13576.000000, -252.000000, 208.000000, 2.000000, 0.180000, -16175.000000, -112.000000, 928.000000, -40.000000, 161.000000, 75.000000, 0.180000, -16194.000000, 315.000000, 731.000000, 14.000000, 76.000000, -71.000000, 0.180000, 163.000000, -16388.000000, 861.000000, -108.000000, 65.000000, 196.000000, 0.180000, 350.000000, -16391.000000, 2313.000000, 27.000000, 130.000000, 112.000000
0.200000, 385.000000, 207.000000, -4009.000000, -73.000000, 130.000000, 41.000000, 0.200000, 383.000000, -169.000000, -13585.000000, -237.000000, 201.000000, -16.000000, 0.200000, -16162.000000, -72.000000, 919.000000, -40.000000, 162.000000, 107.000000, 0.200000, -16156.000000, 335.000000, 742.000000, 22.000000, 71.000000, -115.000000, 0.200000, 193.000000, -16354.000000, 824.000000, -91.000000, 83.000000, 211.000000, 0.200000, 274.000000, -16350.000000, 2364.000000, 22.000000, 93.000000, 119.000000
