t, x1_compfilter, x1_phiobs, x1_fullobs
12.100087, 0.016578, -0.002854, -0.005727
12.120088, 0.016224, -0.004051, -0.005821
12.140088, 0.015816, -0.004599, -0.005894
12.160089, 0.015516, -0.004770, -0.006268
12.180089, 0.015392, -0.004938, -0.006581
12.200089, 0.015415, -0.004862, -0.007031
12.220090, 0.015488, -0.005102, -0.007166
12.240090, 0.015628, -0.005324, -0.007018
12.260091, 0.015780, -0.004711, -0.007521
12.280091, 0.016044, -0.004821, -0.007529
12.300092, 0.015858, -0.004698, -0.007449
12.320092, 0.016000, -0.004446, -0.007449
12.340093, 0.016257, -0.004269, -0.007372
12.360093, 0.016642, -0.004242, -0.007108
12.380094, 0.016987, -0.004024, -0.006785
12.400094, 0.017115, -0.003874, -0.006256
12.420094, 0.017201, -0.003947, -0.005489
12.440095, 0.017627, -0.003993, -0.004479
12.460095, 0.018153, -0.003007, -0.004290
12.480096, 0.018594, -0.002733, -0.004039
12.500096, 0.019143, -0.002363, -0.004173
12.520097, 0.019231, -0.002331, -0.004532
12.540097, 0.019297, -0.002762, -0.004758
12.560098, 0.019391, -0.002697, -0.005297
12.580098, 0.019417, -0.003153, -0.005201
12.600099, 0.019459, -0.003366, -0.004831
12.620099, 0.019864, -0.003845, -0.004146
12.640100, 0.020528, -0.003820, -0.003559
12.660100, 0.021071, -0.004336, -0.002061
12.680100, 0.021887, -0.003858, -0.000865
12.700101, 0.022932, -0.002052, -0.001217
12.720101, 0.023914, -0.001578, -0.001305
12.740102, 0.024527, -0.001122, -0.001202
12.760102, 0.025167, -0.000444, -0.001182
12.780103, 0.025796, 0.000134, -0.001314
12.800103, 0.026225, 0.000144, -0.001212
12.820104, 0.026285, 0.000453, -0.001304
12.840104, 0.026536, 0.000491, -0.001210
12.860105, 0.026685, 0.000800, -0.000993
12.880105, 0.026680, 0.000981, -0.000568
12.900105, 0.027009, 0.001348, -0.000132
12.920106, 0.027253, 0.001499, 0.000582
12.940106, 0.027651, 0.001713, 0.001077
12.960107, 0.028027, 0.001649, 0.001923
12.980107, 0.028544, 0.002257, 0.002317
13.000108, 0.028911, 0.002291, 0.002806
13.020108, 0.029254, 0.002622, 0.002864
13.040109, 0.029604, 0.003087, 0.002643
13.060109, 0.029789, 0.003024, 0.003211
13.080110, 0.029994, 0.003468, 0.003823
13.100110, 0.030101, 0.004261, 0.003884
13.120111, 0.030215, 0.005024, 0.003763
13.140111, 0.030195, 0.005354, 0.003818
13.160111, 0.030124, 0.005837, 0.003679
13.180112, 0.030067, 0.005829, 0.003802
13.200112, 0.029813, 0.005550, 0.004077
13.220113, 0.029639, 0.005714, 0.003950
13.240113, 0.028806, 0.005953, 0.003294
13.260114, 0.028402, 0.005029, 0.003345
13.280114, 0.028030, 0.005035, 0.002913
13.300115, 0.027266, 0.004357, 0.002855
13.320115, 0.026541, 0.003615, 0.003147
13.340116, 0.025768, 0.003778, 0.002735
13.360116, 0.024735, 0.003484, 0.002263
13.380116, 0.023812, 0.003181, 0.001719
13.400117, 0.022742, 0.002624, 0.001256
13.420117, 0.021956, 0.002064, 0.000730
13.440118, 0.021053, 0.001333, 0.000378
13.460118, 0.020332, 0.000770, -0.000101
13.480119, 0.019537, 0.000349, -0.000790
13.500119, 0.018495, 0.000027, -0.001828
13.520120, 0.017338, -0.000796, -0.002513
13.540120, 0.016714, -0.001933, -0.002726
13.560121, 0.015823, -0.002267, -0.003281
13.580121, 0.015134, -0.002205, -0.004641
13.600121, 0.014442, -0.002898, -0.005608
13.620122, 0.014147, -0.003459, -0.006531
13.640122, 0.013278, -0.004345, -0.007023
13.660123, 0.012871, -0.004183, -0.008053
13.680123, 0.012537, -0.004719, -0.008675
13.700124, 0.012351, -0.005408, -0.008562
13.720124, 0.012269, -0.004696, -0.009262
13.740125, 0.012364, -0.005018, -0.009632
13.760125, 0.012468, -0.005365, -0.009261
13.780126, 0.012722, -0.004562, -0.009627
13.800126, 0.013119, -0.004731, -0.009532
13.820127, 0.013357, -0.004900, -0.009031
13.840127, 0.013940, -0.004573, -0.008525
13.860127, 0.014382, -0.004642, -0.007649
13.880128, 0.014997, -0.004686, -0.006700
13.900128, 0.015368, -0.004229, -0.006310
13.920129, 0.015983, -0.004515, -0.005516
13.940129, 0.016225, -0.004416, -0.005013
13.960130, 0.016599, -0.004335, -0.004737
13.980130, 0.016878, -0.004501, -0.003874
14.000131, 0.017292, -0.004656, -0.002733
14.020131, 0.018062, -0.004518, -0.001648
14.040132, 0.018926, -0.003422, -0.001527
14.060132, 0.019846, -0.003085, -0.001064
14.080132, 0.020564, -0.001792, -0.001442
14.100133, 0.021060, -0.001430, -0.001603
14.120133, 0.021709, -0.000836, -0.002090
14.140134, 0.022013, -0.000665, -0.002330
14.160134, 0.022388, -0.000390, -0.002444
14.180135, 0.022634, -0.000095, -0.002402
14.200135, 0.022879, -0.000040, -0.002155
14.220136, 0.023197, 0.000438, -0.002152
14.240136, 0.023207, 0.000048, -0.001526
14.260137, 0.023427, -0.000339, -0.000266
14.280137, 0.024314, -0.000309, 0.000920
14.300138, 0.024991, 0.000318, 0.001850
14.320138, 0.025661, 0.000507, 0.003226
14.340138, 0.026197, 0.001435, 0.004134
14.360139, 0.026945, 0.002562, 0.004567
14.380139, 0.027403, 0.002899, 0.004861
14.400140, 0.027538, 0.003331, 0.004489
14.420140, 0.027541, 0.003753, 0.003684
14.440141, 0.027607, 0.003708, 0.003698
14.460141, 0.027732, 0.004074, 0.004010
14.480142, 0.027824, 0.004818, 0.004021
14.500142, 0.027998, 0.005632, 0.003882
14.520143, 0.027812, 0.005632, 0.003931
14.540143, 0.027372, 0.005329, 0.004314
14.560143, 0.027029, 0.005597, 0.004327
14.580144, 0.026704, 0.005877, 0.004010
14.600144, 0.026460, 0.005507, 0.003911
14.620145, 0.025907, 0.005459, 0.003616
14.640145, 0.025640, 0.004552, 0.003866
14.660146, 0.024675, 0.004699, 0.003514
14.680146, 0.024172, 0.004234, 0.003391
14.700147, 0.023624, 0.004189, 0.002794
14.720147, 0.023413, 0.004165, 0.001811
14.740148, 0.022850, 0.003410, 0.001229
14.760148, 0.022033, 0.002954, 0.000633
14.780149, 0.021262, 0.002282, 0.000215
14.800149, 0.020403, 0.001675, -0.000175
14.820149, 0.019481, 0.001260, -0.000841
14.840150, 0.018423, 0.000730, -0.001565
14.860150, 0.017381, 0.000263, -0.002493
14.880151, 0.016374, -0.000347, -0.003390
14.900151, 0.015967, -0.001122, -0.004046
14.920152, 0.015254, -0.001992, -0.004451
14.940152, 0.014873, -0.002923, -0.004581
14.960153, 0.014463, -0.002762, -0.005622
14.980153, 0.014011, -0.003311, -0.006375
15.000154, 0.013614, -0.004102, -0.006551
15.020154, 0.013118, -0.004753, -0.006505
15.040154, 0.013113, -0.004648, -0.006946
15.060155, 0.012980, -0.004859, -0.007191
15.080155, 0.012919, -0.004985, -0.007279
15.100156, 0.013056, -0.004711, -0.007487
15.120156, 0.012788, -0.004592, -0.007762
15.140157, 0.012881, -0.004452, -0.007886
15.160157, 0.012966, -0.003920, -0.008368
15.180158, 0.013182, -0.004085, -0.008479
15.200158, 0.013473, -0.004205, -0.008167
15.220159, 0.013551, -0.004202, -0.007826
15.240159, 0.014099, -0.004078, -0.007399
15.260159, 0.014346, -0.004352, -0.006258
15.280160, 0.014791, -0.003884, -0.005473
15.300160, 0.015372, -0.003171, -0.005440
15.320161, 0.015835, -0.003137, -0.005187
15.340161, 0.015922, -0.003034, -0.005107
15.360162, 0.016236, -0.003266, -0.004812
15.380162, 0.016770, -0.003434, -0.004419
15.400163, 0.017231, -0.003414, -0.003779
15.420163, 0.017653, -0.003387, -0.003212
15.440164, 0.017962, -0.003585, -0.002639
15.460164, 0.018544, -0.003702, -0.001737
15.480165, 0.018960, -0.003740, -0.000757
15.500165, 0.019372, -0.002627, -0.000714
15.520165, 0.019920, -0.001498, -0.001497
15.540166, 0.020386, -0.001107, -0.001743
15.560166, 0.020814, -0.000643, -0.002146
15.580167, 0.021189, -0.000571, -0.002587
15.600167, 0.021553, -0.000663, -0.002783
15.620168, 0.021846, -0.000568, -0.002773
15.640168, 0.022034, -0.000448, -0.002576
15.660169, 0.022644, -0.000006, -0.002309
15.680169, 0.023286, -0.000036, -0.001683
15.700170, 0.023807, 0.000194, -0.000831
15.720170, 0.024446, 0.000584, -0.000213
15.740170, 0.025104, 0.000447, 0.000978
15.760171, 0.025523, 0.000953, 0.001656
15.780171, 0.026080, 0.001191, 0.002593
15.800172, 0.026621, 0.001829, 0.003666
15.820172, 0.027178, 0.002367, 0.004409
15.840173, 0.027735, 0.002841, 0.004995
15.860173, 0.027982, 0.003882, 0.004596
15.880174, 0.028181, 0.004472, 0.003933
15.900174, 0.028518, 0.004353, 0.004275
15.920175, 0.028828, 0.005022, 0.004656
15.940175, 0.028996, 0.005525, 0.004641
15.960176, 0.029051, 0.006486, 0.003569
15.980176, 0.028890, 0.005809, 0.003610
16.000175, 0.028438, 0.005827, 0.003622
16.020176, 0.028159, 0.005914, 0.003278
16.040176, 0.027725, 0.005119, 0.003727
16.060177, 0.027136, 0.004985, 0.003990
16.080177, 0.026943, 0.005102, 0.003770
16.100178, 0.026457, 0.005478, 0.002736
16.120178, 0.025836, 0.004132, 0.002959
16.140179, 0.025227, 0.004001, 0.002699
16.160179, 0.024806, 0.003736, 0.002221
16.180180, 0.024093, 0.002818, 0.002298
16.200180, 0.023612, 0.002561, 0.001968
16.220181, 0.022954, 0.002509, 0.001178
16.240181, 0.022065, 0.001210, 0.001292
16.260181, 0.021191, 0.001259, 0.000617
16.280182, 0.020247, 0.000870, -0.000333
16.300182, 0.019794, 0.000289, -0.001163
16.320183, 0.018980, -0.000349, -0.002052
16.340183, 0.018074, -0.001142, -0.002735
16.360184, 0.017352, -0.001807, -0.003527
16.380184, 0.016670, -0.002472, -0.004337
16.400185, 0.016077, -0.003303, -0.004975
16.420185, 0.015319, -0.003597, -0.005770
16.440186, 0.014551, -0.004259, -0.006266
16.460186, 0.014150, -0.004714, -0.006597
16.480186, 0.013702, -0.005302, -0.006629
16.500187, 0.013683, -0.004900, -0.007214
16.520187, 0.013703, -0.005159, -0.007443
16.540188, 0.013741, -0.004707, -0.008143
16.560188, 0.014218, -0.003992, -0.009408
16.580189, 0.014379, -0.004799, -0.009376
16.600189, 0.014574, -0.004840, -0.009206
16.620190, 0.014775, -0.004491, -0.009340
16.640190, 0.014897, -0.004505, -0.009139
16.660191, 0.015339, -0.004499, -0.008673
16.680191, 0.016050, -0.004416, -0.007939
16.700191, 0.016445, -0.004385, -0.006596
16.720192, 0.017155, -0.003958, -0.005287
16.740192, 0.017857, -0.003598, -0.003957
16.760193, 0.018652, -0.002367, -0.003604
16.780193, 0.018967, -0.001973, -0.003385
16.800194, 0.019440, -0.001917, -0.003440
16.820194, 0.019433, -0.002282, -0.003755
16.840195, 0.019512, -0.002752, -0.004079
16.860195, 0.019734, -0.003476, -0.003893
16.880196, 0.020132, -0.003654, -0.003519
16.900196, 0.020530, -0.003890, -0.002853
16.920197, 0.021032, -0.003945, -0.002150
16.940197, 0.021517, -0.002452, -0.002920
16.960197, 0.021673, -0.002221, -0.003469
16.980198, 0.022045, -0.002037, -0.003862
17.000198, 0.022551, -0.001915, -0.003808
17.020199, 0.022830, -0.001916, -0.003413
17.040199, 0.023120, -0.001690, -0.003036
17.060200, 0.023731, -0.001526, -0.002516
17.080200, 0.024327, -0.001475, -0.001519
17.100201, 0.024935, -0.000642, -0.000865
17.120201, 0.025596, -0.000118, -0.000189
17.140202, 0.026082, 0.000370, 0.000606
17.160202, 0.026628, 0.000858, 0.001228
17.180202, 0.027169, 0.001529, 0.001787
17.200203, 0.027817, 0.002296, 0.002034
17.220203, 0.028160, 0.002977, 0.002120
17.240204, 0.028383, 0.003216, 0.002012
17.260204, 0.028426, 0.002613, 0.002534
17.280205, 0.028649, 0.002527, 0.002991
17.300205, 0.029029, 0.002618, 0.003328
17.320206, 0.029494, 0.002811, 0.003552
17.340206, 0.029516, 0.003748, 0.003106
17.360207, 0.029776, 0.003905, 0.003514
17.380207, 0.030119, 0.004272, 0.004242
17.400208, 0.030181, 0.005270, 0.004397
17.420208, 0.030288, 0.005540, 0.004848
17.440208, 0.030011, 0.005969, 0.004942
17.460209, 0.029809, 0.005622, 0.005485
17.480209, 0.029696, 0.006351, 0.005099
17.500210, 0.029580, 0.006674, 0.004312
17.520210, 0.028883, 0.005805, 0.004338
17.540211, 0.028121, 0.005732, 0.003939
17.560211, 0.027312, 0.004831, 0.004167
17.580212, 0.026533, 0.004735, 0.003895
17.600212, 0.025470, 0.004776, 0.003023
17.620213, 0.024759, 0.003618, 0.003194
17.640213, 0.024003, 0.003427, 0.002913
17.660213, 0.023385, 0.002893, 0.002520
17.680214, 0.022267, 0.002714, 0.001793
17.700214, 0.021775, 0.002164, 0.001014
17.720215, 0.020673, 0.001596, 0.000266
17.740215, 0.019609, 0.000912, -0.000434
17.760216, 0.018444, 0.000545, -0.001510
17.780216, 0.017555, -0.000002, -0.002750
17.800217, 0.016412, -0.000848, -0.003767
17.820217, 0.015901, -0.001718, -0.004701
17.840218, 0.015246, -0.002770, -0.005305
17.860218, 0.014674, -0.003480, -0.006010
17.880219, 0.014311, -0.004441, -0.006224
17.900219, 0.014088, -0.004536, -0.006880
17.920219, 0.013913, -0.005123, -0.007161
17.940220, 0.013600, -0.005582, -0.007072
17.960220, 0.013625, -0.004978, -0.007918
17.980221, 0.013355, -0.005391, -0.008030
18.000221, 0.013361, -0.004991, -0.008656
18.020222, 0.013631, -0.005108, -0.008908
18.040222, 0.013812, -0.004495, -0.009572
18.060223, 0.013833, -0.004684, -0.009758
18.080223, 0.013705, -0.004638, -0.009806
18.100224, 0.013955, -0.004946, -0.009435
18.120224, 0.013935, -0.004652, -0.008996
18.140224, 0.014334, -0.004579, -0.008272
18.160225, 0.014834, -0.004860, -0.007119
18.180225, 0.015330, -0.003980, -0.006737
18.200226, 0.015926, -0.003870, -0.006261
18.220226, 0.016382, -0.003977, -0.005612
18.240227, 0.016940, -0.003861, -0.005273
18.260227, 0.017161, -0.004155, -0.004466
18.280228, 0.017692, -0.004145, -0.003495
18.300228, 0.018190, -0.004036, -0.002821
18.320229, 0.018920, -0.003971, -0.002003
18.340229, 0.019667, -0.003827, -0.001060
18.360229, 0.020304, -0.002278, -0.001576
18.380230, 0.020997, -0.002034, -0.001830
18.400230, 0.021506, -0.001691, -0.001774
18.420231, 0.021842, -0.000953, -0.002079
18.440231, 0.021932, -0.000946, -0.002239
18.460232, 0.022299, -0.000704, -0.002258
18.480232, 0.022802, -0.000544, -0.002164
18.500233, 0.023335, -0.000274, -0.001678
18.520233, 0.023888, 0.000031, -0.001141
18.540234, 0.024393, 0.000430, -0.000566
18.560234, 0.024954, 0.000528, 0.000255
18.580235, 0.025478, 0.000964, 0.000788
18.600235, 0.025999, 0.001369, 0.001243
18.620235, 0.026695, 0.001754, 0.002020
18.640236, 0.027053, 0.002070, 0.002955
18.660236, 0.027165, 0.002820, 0.003302
18.680237, 0.027464, 0.003407, 0.003423
18.700237, 0.027679, 0.003870, 0.003458
18.720238, 0.027821, 0.004433, 0.003257
18.740238, 0.028020, 0.004734, 0.003158
18.760239, 0.028296, 0.004989, 0.003605
18.780239, 0.028181, 0.005634, 0.003561
18.800240, 0.027973, 0.006095, 0.003148
18.820240, 0.027682, 0.005302, 0.003773
18.840240, 0.027679, 0.005383, 0.004177
18.860241, 0.027564, 0.005621, 0.004271
18.880241, 0.027064, 0.005769, 0.003943
18.900242, 0.026774, 0.005315, 0.004056
18.920242, 0.026195, 0.005467, 0.003624
18.940243, 0.025666, 0.005355, 0.003039
18.960243, 0.025313, 0.004735, 0.002748
18.980244, 0.025040, 0.003801, 0.002912
19.000244, 0.024816, 0.003343, 0.002988
19.020245, 0.024215, 0.003667, 0.002053
19.040245, 0.023705, 0.003626, 0.000817
19.060246, 0.022922, 0.002581, 0.000345
19.080246, 0.021898, 0.002107, -0.000296
19.100246, 0.020791, 0.001433, -0.000866
19.120247, 0.020095, 0.000823, -0.001518
19.140247, 0.019214, -0.000002, -0.002068
19.160248, 0.018163, -0.000846, -0.002448
19.180248, 0.017416, -0.001552, -0.002755
19.200249, 0.016842, -0.002400, -0.002827
19.220249, 0.016504, -0.002751, -0.003067
19.240250, 0.015629, -0.002541, -0.004118
19.260250, 0.014891, -0.003138, -0.004841
19.280251, 0.014581, -0.003511, -0.005535
19.300251, 0.014174, -0.004225, -0.005855
19.320251, 0.013963, -0.004143, -0.006463
19.340252, 0.013800, -0.004371, -0.007122
19.360252, 0.013645, -0.004626, -0.007392
19.380253, 0.013570, -0.004874, -0.007320
19.400253, 0.013287, -0.004375, -0.007927
19.420254, 0.013504, -0.004781, -0.007682
19.440254, 0.013864, -0.004065, -0.008119
19.460255, 0.013966, -0.003934, -0.008440
19.480255, 0.014210, -0.003865, -0.008492
19.500256, 0.014292, -0.004104, -0.008219
19.520256, 0.014809, -0.004059, -0.007652
19.540257, 0.015286, -0.004102, -0.006918
19.560257, 0.015708, -0.004080, -0.006037
19.580257, 0.016456, -0.003055, -0.005885
19.600258, 0.016976, -0.002745, -0.005387
19.620258, 0.017330, -0.002243, -0.005019
19.640259, 0.017433, -0.002215, -0.004577
19.660259, 0.017442, -0.001969, -0.004780
19.680260, 0.017785, -0.002691, -0.004607
19.700260, 0.017883, -0.002911, -0.004729
19.720261, 0.018294, -0.003871, -0.004027
19.740261, 0.019020, -0.004156, -0.003026
19.760262, 0.019629, -0.003990, -0.002269
19.780262, 0.020207, -0.003712, -0.001614
19.800262, 0.020776, -0.003385, -0.000947
19.820263, 0.021389, -0.002136, -0.001238
19.840263, 0.022160, -0.002148, -0.000985
19.860264, 0.022668, -0.001102, -0.001205
19.880264, 0.023255, -0.000812, -0.001207
19.900265, 0.023783, -0.000571, -0.001260
19.920265, 0.024264, -0.000043, -0.001557
19.940266, 0.024420, 0.000020, -0.001422
19.960266, 0.024916, 0.000356, -0.001190
19.980267, 0.025475, 0.000793, -0.001074
20.000267, 0.025986, 0.001001, -0.000791
20.020267, 0.026151, 0.001227, -0.000589
20.040268, 0.026529, 0.000642, 0.000482
20.060268, 0.026675, 0.000832, 0.001256
20.080269, 0.026606, 0.000922, 0.001912
20.100269, 0.027129, 0.001428, 0.002633
20.120270, 0.027781, 0.002387, 0.003039
20.140270, 0.028020, 0.002764, 0.003535
20.160271, 0.028388, 0.003247, 0.003681
20.180271, 0.028330, 0.004011, 0.003262
20.200272, 0.028563, 0.003921, 0.003902
20.220272, 0.028812, 0.004821, 0.004214
20.240273, 0.028820, 0.005116, 0.004448
20.260273, 0.028823, 0.005896, 0.003958
20.280273, 0.028663, 0.005059, 0.004669
20.300274, 0.028485, 0.005528, 0.004851
20.320274, 0.028377, 0.006138, 0.004393
20.340275, 0.028067, 0.005987, 0.003968
20.360275, 0.027438, 0.005224, 0.004257
20.380276, 0.026869, 0.005811, 0.003375
20.400276, 0.026543, 0.004795, 0.003263
20.420277, 0.025908, 0.004230, 0.003327
20.440277, 0.025276, 0.004262, 0.002843
20.460278, 0.024706, 0.004058, 0.002125
20.480278, 0.023973, 0.003496, 0.001683
20.500278, 0.023234, 0.003378, 0.000671
20.520279, 0.022176, 0.002205, 0.000452
20.540279, 0.021238, 0.001586, 0.000260
20.560280, 0.020271, 0.001053, -0.000025
20.580280, 0.019506, 0.001105, -0.000998
20.600281, 0.018767, 0.000399, -0.001700
20.620281, 0.017982, -0.000173, -0.002464
20.640282, 0.017307, -0.000847, -0.003227
20.660282, 0.016263, -0.001512, -0.003892
20.680283, 0.015348, -0.002219, -0.004433
20.700283, 0.014490, -0.002959, -0.004830
20.720284, 0.014163, -0.003286, -0.005505
20.740284, 0.013772, -0.003814, -0.006098
20.760284, 0.013421, -0.004098, -0.006698
20.780285, 0.013149, -0.004194, -0.007445
20.800285, 0.012626, -0.004883, -0.007548
20.820286, 0.012278, -0.004985, -0.007846
20.840286, 0.012537, -0.004639, -0.008535
20.860287, 0.012960, -0.004714, -0.008787
20.880287, 0.012994, -0.004913, -0.008768
20.900288, 0.012856, -0.004811, -0.008757
20.920288, 0.013096, -0.004258, -0.008998
20.940289, 0.013369, -0.004400, -0.008609
20.960289, 0.013529, -0.004007, -0.008517
20.980289, 0.013981, -0.004388, -0.007536
21.000290, 0.014608, -0.004181, -0.006568
21.020290, 0.015067, -0.004180, -0.005782
21.040291, 0.015518, -0.003659, -0.005555
21.060291, 0.015730, -0.003710, -0.005290
21.080292, 0.016008, -0.003886, -0.005009
21.100292, 0.016359, -0.003979, -0.004548
21.120293, 0.016884, -0.003915, -0.004053
21.140293, 0.017063, -0.003882, -0.003586
21.160294, 0.017593, -0.003805, -0.003141
21.180294, 0.018373, -0.003946, -0.002166
21.200294, 0.019217, -0.003794, -0.001044
21.220295, 0.019753, -0.002220, -0.001606
21.240295, 0.020438, -0.001926, -0.001866
21.260296, 0.020795, -0.001189, -0.002300
21.280296, 0.021308, -0.000979, -0.002477
21.300297, 0.021584, -0.000389, -0.002838
21.320297, 0.021945, -0.000416, -0.003023
21.340298, 0.022167, -0.000297, -0.003096
21.360298, 0.022693, -0.000532, -0.002757
21.380299, 0.023157, -0.000501, -0.002076
21.400299, 0.023783, -0.000219, -0.001232
21.420300, 0.024417, 0.000340, -0.000690
21.440300, 0.025156, 0.000628, 0.000221
21.460300, 0.025491, 0.001137, 0.001030
21.480301, 0.025990, 0.001980, 0.001405
21.500301, 0.026393, 0.002342, 0.001699
21.520302, 0.026605, 0.002053, 0.002727
21.540302, 0.026948, 0.002748, 0.003471
21.560303, 0.027506, 0.003110, 0.004115
21.580303, 0.027646, 0.003746, 0.004293
21.600304, 0.027719, 0.004532, 0.004100
21.620304, 0.028219, 0.004749, 0.004560
21.640305, 0.028347, 0.005663, 0.004365
21.660305, 0.028537, 0.005862, 0.004273
21.680305, 0.028427, 0.006699, 0.003532
21.700306, 0.028349, 0.006520, 0.003237
21.720306, 0.027950, 0.006298, 0.003201
21.740307, 0.027924, 0.005070, 0.004345
21.760307, 0.027444, 0.005360, 0.004594
21.780308, 0.027017, 0.005025, 0.004996
21.800308, 0.026440, 0.005408, 0.004721
21.820309, 0.026012, 0.005547, 0.003859
21.840309, 0.025026, 0.005135, 0.003103
21.860310, 0.024036, 0.004313, 0.002823
21.880310, 0.023012, 0.003258, 0.003020
21.900311, 0.022157, 0.002942, 0.002832
21.920311, 0.021816, 0.002614, 0.002264
21.940311, 0.021525, 0.002101, 0.001688
21.960312, 0.020557, 0.001417, 0.001281
21.980312, 0.019765, 0.001206, 0.000448
22.000313, 0.018891, 0.000679, -0.000479
22.020313, 0.018214, 0.000478, -0.001703
22.040314, 0.017065, -0.000431, -0.002644
22.060314, 0.016400, -0.001432, -0.003229
22.080315, 0.015718, -0.002152, -0.003870
22.100315, 0.014940, -0.002811, -0.004474
22.120316, 0.014236, -0.003667, -0.004692
22.140316, 0.013812, -0.003310, -0.005927
22.160316, 0.013318, -0.004104, -0.006772
22.180317, 0.013061, -0.004663, -0.007280
22.200317, 0.012598, -0.004420, -0.008341
22.220318, 0.012503, -0.005162, -0.008710
22.240318, 0.012448, -0.005590, -0.008687
22.260319, 0.012180, -0.005600, -0.008742
22.280319, 0.012255, -0.006004, -0.008267
22.300320, 0.012775, -0.005613, -0.008059
22.320320, 0.013290, -0.004958, -0.008080
22.340321, 0.013811, -0.004742, -0.007828
22.360321, 0.014004, -0.004401, -0.007536
22.380322, 0.014502, -0.004237, -0.007094
22.400322, 0.014913, -0.004288, -0.006633
22.420322, 0.014886, -0.004366, -0.006319
22.440323, 0.015000, -0.004187, -0.006365
22.460323, 0.015190, -0.004041, -0.006502
22.480324, 0.015201, -0.004697, -0.006027
22.500324, 0.015677, -0.004578, -0.006036
22.520325, 0.016067, -0.005264, -0.005520
22.540325, 0.016482, -0.005315, -0.004785
22.560326, 0.017083, -0.005541, -0.003564
22.580326, 0.017941, -0.005715, -0.001524
22.600327, 0.018823, -0.004904, 0.000271
22.620327, 0.019767, -0.002806, 0.000424
22.640327, 0.020671, -0.001713, 0.000214
22.660328, 0.021613, -0.000356, -0.000467
22.680328, 0.022507, -0.000659, 0.000040
22.700329, 0.023013, 0.000323, -0.000189
22.720329, 0.023385, 0.000471, -0.000129
22.740330, 0.023846, 0.000921, -0.000287
22.760330, 0.024114, 0.001082, -0.000297
22.780331, 0.024672, 0.001640, -0.000608
22.800331, 0.025400, 0.001537, -0.000670
22.820332, 0.025599, 0.001156, 0.000108
22.840332, 0.025935, 0.001237, 0.000804
22.860332, 0.026404, 0.001262, 0.001361
22.880333, 0.027084, 0.002035, 0.001260
22.900333, 0.027423, 0.001747, 0.002130
22.920334, 0.027844, 0.002811, 0.002538
22.940334, 0.028354, 0.004317, 0.001887
22.960335, 0.028775, 0.004604, 0.001892
22.980335, 0.028935, 0.005261, 0.001800
23.000336, 0.028838, 0.005220, 0.001960
23.020336, 0.028805, 0.005009, 0.002600
23.040337, 0.028735, 0.005542, 0.002572
23.060337, 0.028718, 0.006198, 0.001739
23.080338, 0.028558, 0.005850, 0.001410
23.100338, 0.028140, 0.004740, 0.002157
23.120338, 0.027965, 0.005103, 0.002173
23.140339, 0.027769, 0.004052, 0.003181
23.160339, 0.027673, 0.004008, 0.003846
23.180340, 0.026977, 0.004302, 0.003892
23.200340, 0.026686, 0.004306, 0.003766
23.220341, 0.025845, 0.004231, 0.003424
23.240341, 0.024877, 0.003516, 0.003509
23.260342, 0.024478, 0.003523, 0.003150
23.280342, 0.023846, 0.003430, 0.002349
23.300343, 0.023370, 0.002345, 0.002218
23.320343, 0.022753, 0.002020, 0.001703
23.340343, 0.022267, 0.001383, 0.001195
23.360344, 0.021557, 0.001705, -0.000329
23.380344, 0.020828, 0.000366, -0.000763
23.400345, 0.020278, 0.000151, -0.001713
23.420345, 0.019471, -0.000793, -0.002320
23.440346, 0.019250, -0.001571, -0.002673
23.460346, 0.018866, -0.002312, -0.002942
23.480347, 0.018504, -0.002293, -0.003830
23.500347, 0.018180, -0.002561, -0.004831
23.520348, 0.017619, -0.003031, -0.005606
23.540348, 0.017049, -0.003838, -0.005846
23.560349, 0.016572, -0.004330, -0.006023
23.580349, 0.016422, -0.003964, -0.006786
23.600349, 0.016364, -0.004536, -0.007147
23.620350, 0.016242, -0.004828, -0.007173
23.640350, 0.016108, -0.004505, -0.007688
23.660351, 0.016164, -0.004861, -0.007739
23.680351, 0.016065, -0.004722, -0.007773
23.700352, 0.016064, -0.004420, -0.007975
23.720352, 0.016214, -0.004380, -0.007870
23.740353, 0.016172, -0.004173, -0.007887
23.760353, 0.016357, -0.004196, -0.007455
23.780354, 0.016653, -0.004291, -0.006687
23.800354, 0.017080, -0.004125, -0.005934
23.820354, 0.017721, -0.003197, -0.005969
23.840355, 0.018188, -0.003105, -0.005732
23.860355, 0.018515, -0.002983, -0.005685
23.880356, 0.018482, -0.003608, -0.005196
23.900356, 0.018655, -0.003656, -0.004945
23.920357, 0.019032, -0.003663, -0.004599
23.940357, 0.019090, -0.003740, -0.004273
23.960358, 0.019330, -0.004442, -0.003398
23.980358, 0.019818, -0.004216, -0.002779
24.000359, 0.020436, -0.004340, -0.001756
24.020359, 0.021121, -0.003180, -0.001824
24.040359, 0.021626, -0.002449, -0.002168
24.060360, 0.022000, -0.002333, -0.002070
24.080360, 0.022470, -0.001945, -0.001804
24.100361, 0.022757, -0.001470, -0.001569
24.120361, 0.023228, -0.001473, -0.000996
24.140362, 0.023807, -0.000884, -0.000661
24.160362, 0.024295, -0.000441, -0.000231
24.180363, 0.025097, -0.000032, 0.000409
24.200363, 0.025909, 0.000316, 0.001142
24.220364, 0.026517, 0.001024, 0.001441
