0,4.0965,3.8527,-0.88365,0.25994,0.11731,-0.0014231,0.00071394,0.0011599
0,-4.0448,3.6545,0.2538,-0.88039,0.11651,0.00059151,-0.0014828,0.0011838
0,-0.053703,-4.6238,0.11764,0.1091,-0.28806,0.0020118,0.0019488,0.00097291
