t, tm1, tm2, tm3
8.280000, 0.016020, -0.000982, -0.002877
8.300000, 0.016358, -0.001507, -0.012315
8.320001, 0.013104, -0.009028, -0.012765
8.340001, 0.018849, -0.009968, -0.010585
8.360002, 0.018104, 0.001669, -0.018087
8.380002, 0.008332, 0.001804, -0.014307
8.400002, 0.000268, -0.000597, -0.009548
8.420003, 0.014997, -0.008801, -0.003851
8.440003, 0.020621, -0.000460, -0.007303
8.460004, 0.022756, 0.008512, -0.017416
8.480004, 0.012101, 0.005231, -0.031227
8.500005, 0.016122, 0.016430, -0.022719
8.520005, 0.024863, 0.023450, -0.028319
8.540006, 0.016534, 0.005295, -0.025564
8.560006, 0.009900, -0.014161, -0.012410
8.580007, 0.005416, -0.007800, 0.001169
8.600007, 0.005650, 0.000757, 0.003580
8.620008, -0.004697, 0.000984, 0.012305
8.640008, -0.011645, -0.002616, 0.018973
8.660008, -0.000810, 0.000002, -0.000688
8.680009, 0.015034, 0.006487, -0.007416
8.700009, 0.026913, 0.015925, -0.002434
8.720010, 0.014586, 0.015571, -0.019980
8.740010, 0.002660, 0.002730, -0.023893
8.760011, 0.005418, 0.004017, -0.015286
8.780011, 0.019374, 0.010663, -0.017680
8.800012, 0.023659, 0.017805, -0.008113
8.820012, 0.013724, 0.014480, -0.015870
8.840013, 0.002536, 0.006937, -0.011683
8.860013, -0.001337, -0.004791, -0.006105
8.880013, 0.014812, 0.002275, -0.001214
8.900014, 0.022073, 0.006476, 0.000203
8.920014, 0.003822, 0.006723, 0.003902
8.940015, -0.011528, 0.002405, 0.005098
8.960015, -0.005279, 0.002721, -0.001078
8.980016, 0.005014, 0.003020, 0.007952
9.000016, 0.021043, 0.011248, -0.009623
9.020017, 0.020592, 0.001251, -0.010560
9.040017, 0.001665, 0.005648, -0.009964
9.060018, -0.003680, 0.009626, -0.001494
9.080018, 0.007178, 0.013113, -0.003598
9.100019, 0.021466, 0.018119, -0.011814
9.120019, 0.019250, 0.008193, -0.017098
9.140019, 0.005016, -0.000924, -0.006012
9.160020, 0.010239, 0.001297, -0.012265
9.180020, 0.010552, 0.002454, -0.004423
9.200021, 0.007455, 0.006592, 0.003236
9.220021, -0.001544, 0.014613, -0.004321
9.240022, -0.000177, 0.008497, -0.006246
9.260022, 0.010273, 0.002433, 0.002279
9.280023, 0.013462, 0.003502, -0.003872
9.300023, 0.004196, -0.003377, 0.007132
9.320024, -0.000379, 0.007890, 0.003372
9.340024, -0.002484, 0.010005, 0.003529
9.360024, 0.003735, 0.005037, -0.001255
9.380025, 0.010599, 0.003554, -0.001657
9.400025, 0.010481, 0.007257, -0.008410
9.420026, 0.014247, 0.008003, -0.018110
9.440026, 0.009574, 0.006660, -0.008728
9.460027, 0.003492, 0.006501, -0.006549
9.480027, 0.002549, 0.004488, -0.002360
9.500028, 0.006795, -0.002012, 0.004315
9.520028, -0.001089, -0.004207, 0.017162
9.540029, 0.001426, 0.001456, 0.010225
9.560029, 0.003215, 0.003377, 0.002007
9.580029, -0.002648, -0.008607, 0.004432
9.600030, -0.001239, -0.011696, 0.011478
9.620030, 0.006212, -0.006170, 0.011831
9.640031, 0.005291, 0.000691, 0.017208
9.660031, 0.018857, 0.004947, 0.007251
9.680032, -0.008955, -0.016156, 0.007006
9.700032, -0.018343, -0.026947, 0.011470
9.720033, 0.004827, -0.015774, 0.003998
9.740033, 0.015783, 0.009214, 0.011417
