t, ur1, ur2, ur3
6.519995, 0.494181, 0.075464, -0.707542
6.539995, 0.481331, 0.591100, -0.204124
6.559995, 0.470411, 0.076662, 0.302779
6.579995, -0.049363, 0.070293, -0.208208
6.599995, 0.450260, 0.065965, -0.715155
6.619995, 0.437388, 0.070004, -0.202038
6.639995, 0.426402, 0.079880, -0.204923
6.659995, 0.417769, 0.596160, -0.205544
6.679995, 0.409247, 0.594828, 0.311789
6.699995, 0.401435, 0.080413, -0.186636
6.719995, 0.906773, 1.107279, -0.690653
6.739995, 0.396419, 0.087559, 0.848586
6.759995, 0.401146, 0.088114, -1.699665
6.779994, 0.402034, 0.093529, -0.161047
6.799994, 0.399015, -0.406804, -0.669969
6.819994, 0.914873, 0.111195, -0.672921
6.839994, -24.160254, 28.681150, -6.295468
6.859994, -8.929302, 11.193979, -16.032749
6.879994, 4.836114, -20.025644, -30.330324
6.899994, 5.348133, 18.829950, -22.662943
6.919994, 12.034376, 36.786888, -23.172598
6.939994, 26.438501, -2.500751, -22.612741
6.959994, 14.705634, 12.337193, -15.947016
6.979994, 10.065688, 29.702295, -42.015995
6.999994, 9.503202, 32.212101, -43.005077
7.019994, -24.762165, 52.084927, -41.949348
7.039994, -15.542907, 38.266136, -29.669088
7.059994, -19.089573, 7.103148, -22.532379
7.079994, -17.987505, 28.675669, -28.631603
7.099994, -46.503578, 27.800793, -19.379009
7.119994, -42.366207, 22.742119, -7.621896
7.139994, -56.671371, 20.157831, -8.171620
7.159994, -64.838387, 29.328907, -12.799338
7.179994, -49.491985, 52.321571, -48.075760
7.199994, -87.804665, 46.173576, 15.783527
7.219994, -64.794533, 39.013969, 25.980728
7.239994, -94.367111, 51.877151, 53.607811
7.259994, -73.322243, 46.385944, 41.393059
7.279994, -89.135307, 49.481171, -3.069880
7.299994, -116.764816, 36.599949, 59.184731
7.319994, -95.864044, 31.871096, 54.987587
7.339994, -118.834023, 34.427486, 63.135921
7.359994, -138.161285, 45.276550, 39.658390
7.379994, -137.097992, 43.773891, 70.291092
7.399994, -104.510704, 29.827732, 57.868408
7.419994, -98.022392, 36.839020, 53.625664
7.439994, -102.709076, 10.740385, 99.077858
7.459994, -119.025551, 6.773747, 111.444878
7.479994, -136.800797, 7.950097, 89.615616
7.499994, -110.222580, -7.875443, 91.703011
7.519994, -111.406830, 22.616703, 83.956413
7.539994, -100.316223, 16.831818, 71.158745
7.559994, -105.414955, 22.470295, 65.139534
7.579994, -111.442055, 13.904486, 61.730686
7.599994, -99.638443, 10.384219, 58.743698
7.619994, -96.144234, 9.298363, 64.325470
7.639994, -100.302200, 17.424358, 59.678288
7.659994, -122.741013, 18.488432, 54.581272
7.679994, -123.158173, 44.108418, 58.677563
7.699994, -134.856262, 24.166862, 69.869095
7.719994, -103.685356, 29.228216, 67.245750
7.739994, -102.183044, 7.753353, 75.880226
7.759994, -117.032532, 22.101522, 75.884338
7.779994, -104.776848, 5.296915, 75.392944
7.799994, -109.393028, -1.860245, 77.938286
7.819993, -102.782097, -1.398217, 77.911560
7.839993, -101.773308, -14.707309, 79.439598
7.859993, -104.835686, -12.637586, 75.366714
7.879993, -102.296761, -15.699920, 80.474838
7.899993, -97.218361, -18.276257, 77.912895
7.919993, -97.216026, -20.831944, 77.928894
7.939993, -101.797806, -14.175282, 76.927261
7.959993, -95.154297, -18.773550, 74.377419
7.979993, -97.710548, -19.300159, 72.331253
7.999993, -96.188332, -20.336514, 72.329216
8.019994, -92.115524, -18.301802, 70.277084
8.039994, -99.270584, -26.471445, 71.806709
8.059995, -91.592598, -27.485352, 69.259308
8.079995, -95.162704, -25.431274, 74.363144
8.099996, -89.554543, -26.460327, 67.196144
8.119996, -94.168251, -23.925570, 68.207466
8.139997, -93.151741, -30.070465, 68.720558
8.159997, -88.026596, -31.587446, 69.756111
8.179997, -85.967972, -30.544832, 66.694771
8.199998, -85.472298, -30.042879, 64.643089
8.219998, -80.394424, -34.667690, 66.158974
8.239999, -82.953209, -35.695145, 64.119003
8.259999, -85.480576, -30.561544, 63.117588
8.280000, -84.956383, -35.150314, 64.653847
8.300000, -81.904762, -34.145672, 61.571449
8.320001, -81.404213, -33.650909, 60.024090
8.340001, -79.870193, -37.737835, 60.029816
8.360002, -77.313461, -35.172859, 59.015926
8.380002, -76.810585, -34.663628, 57.990982
8.400002, -79.881508, -34.675346, 58.497906
8.420003, -76.806480, -37.234039, 54.924225
8.440003, -77.306824, -35.694412, 54.418327
8.460004, -75.266022, -36.202690, 54.412445
8.480004, -72.721962, -33.654949, 57.980415
8.500005, -72.725716, -34.166847, 50.834084
8.520005, -68.119949, -31.606644, 47.277538
8.540006, -66.086044, -32.133976, 49.327385
8.560006, -63.026661, -31.634695, 46.781357
8.580007, -66.082359, -32.644295, 46.798622
8.600007, -63.006180, -33.645561, 46.296959
8.620008, -63.517399, -32.107231, 44.755859
8.640008, -67.091751, -31.602137, 45.250824
8.660008, -64.520020, -28.532269, 47.788525
8.680009, -63.989544, -28.521261, 47.785419
8.700009, -63.472790, -32.088234, 44.213203
8.720010, -59.916534, -26.481743, 44.198025
8.740010, -57.898212, -26.505602, 44.178913
8.760011, -59.935822, -27.526720, 43.171329
8.780011, -57.869759, -26.998966, 43.197296
8.800012, -58.887104, -28.015602, 39.635555
8.820012, -56.349140, -24.453600, 38.609169
8.840013, -56.367538, -24.470778, 37.065979
8.860013, -55.852623, -23.962299, 38.604733
8.880013, -53.788052, -22.926390, 33.509705
8.900014, -52.241531, -24.442259, 34.031033
8.920014, -52.257290, -21.379126, 32.487221
8.940015, -52.783100, -20.877483, 33.495457
8.960015, -50.217049, -19.338799, 33.491306
8.980016, -53.255802, -19.834450, 34.521885
9.000016, -49.663319, -18.290905, 35.546631
9.020017, -47.630371, -22.386496, 37.068687
9.040017, -49.693611, -19.328323, 36.551556
9.060018, -50.208241, -19.325039, 34.001961
9.080018, -48.662373, -18.808350, 32.476681
9.100019, -47.631168, -17.788651, 30.432163
9.120019, -45.595524, -15.758754, 30.427702
9.140019, -47.656292, -16.793688, 30.428946
9.160020, -42.544731, -15.255557, 28.395458
9.180020, -42.023247, -16.261684, 28.921425
9.200021, -41.508087, -16.760620, 27.909683
9.220021, -42.529884, -13.180885, 29.951782
9.240022, -39.975140, -11.654074, 28.413746
9.260022, -39.453968, -14.209061, 26.373446
9.280023, -36.894707, -11.140779, 25.355623
9.300023, -39.455456, -13.698253, 26.884254
9.320024, -39.459381, -11.650967, 25.350208
9.340024, -39.454765, -10.112193, 25.347435
9.360024, -36.894997, -10.624822, 25.854448
9.380025, -37.399570, -10.627263, 25.342396
9.400025, -36.889248, -9.094504, 25.853004
9.420026, -33.825317, -8.075028, 25.856245
9.440026, -34.342075, -8.077647, 23.308332
9.460027, -34.345379, -8.078268, 24.343399
9.480027, -33.831463, -7.055852, 23.330349
9.500028, -31.270708, -7.563753, 21.293821
9.520028, -34.336124, -7.563176, 20.786253
9.540029, -31.780928, -5.007268, 18.225512
9.560029, -31.268200, -5.008888, 19.748085
9.580029, -31.779751, -6.035433, 23.319206
9.600030, -32.794357, -6.543511, 23.325954
9.620030, -32.268368, -7.038829, 23.846172
9.640031, -34.307453, -7.029908, 22.822601
9.660031, -28.185659, -6.529596, 15.144019
9.680032, -31.277588, -8.084771, 23.808266
9.700032, -29.243563, -6.555629, 22.776529
9.720033, -28.696978, -8.062422, 25.863058
9.740033, -31.735321, -8.536168, 24.350857
9.760034, -28.678846, -8.544757, 24.347305
9.780034, -28.707031, -7.554210, 26.365145
9.800035, -26.160589, -8.585104, 24.827864
9.820035, -28.697289, -8.049129, 27.913235
9.840035, -26.125900, -12.111330, 25.887182
9.860036, -26.130318, -13.649072, 26.905916
9.880036, -26.664074, -9.581233, 26.373201
9.900037, -24.118574, -10.611994, 26.874378
9.920037, -27.168634, -12.640537, 28.927662
9.940038, -27.150547, -13.646031, 28.425730
9.960038, -25.618088, -13.646520, 31.483608
9.980039, -23.076073, -15.191330, 31.981474
10.000039, -23.593983, -17.236406, 27.895481
10.020040, -23.598200, -16.211727, 28.413124
10.040040, -23.605013, -16.216055, 28.921227
10.060040, -23.092207, -17.240623, 31.986778
10.080041, -24.615490, -16.212460, 28.416521
10.100041, -23.592474, -15.702805, 27.909750
10.120042, -23.606812, -15.722579, 28.923134
10.140042, -23.104502, -16.243818, 27.898010
10.160043, -25.647539, -18.271441, 28.420094
10.180043, -24.610453, -16.210106, 27.401005
10.200044, -25.630938, -18.768755, 31.987665
10.220044, -29.217930, -20.312412, 31.972307
10.240045, -25.641590, -18.782272, 29.407290
10.260045, -25.640369, -20.826218, 31.443949
10.280046, -28.198132, -26.445658, 30.931965
10.300046, -26.163496, -25.935204, 32.457062
10.320046, -26.177011, -24.920399, 30.401314
10.340047, -27.716661, -25.947144, 31.425751
10.360047, -24.137728, -23.906927, 28.367317
10.380048, -23.621037, -23.906727, 27.866251
10.400048, -23.632910, -23.921131, 28.388313
10.420049, -23.642675, -24.951780, 26.355558
10.440049, -23.638237, -21.879238, 23.817011
10.460050, -21.077969, -25.450827, 22.803183
10.480050, -21.587423, -23.409634, 22.800831
10.500051, -21.082117, -23.922750, 22.282459
10.520051, -23.629360, -24.428299, 22.275469
10.540051, -24.131180, -20.333540, 22.270430
10.560052, -23.611561, -21.353228, 25.836916
10.580052, -26.673683, -20.841640, 26.344107
10.600053, -24.112761, -20.840731, 26.855803
10.620053, -23.597090, -23.902489, 24.810619
10.640054, -23.607809, -21.859907, 25.831211
10.660054, -21.068470, -21.356644, 23.268717
10.680055, -21.584915, -20.850718, 22.250723
10.700055, -24.138304, -21.361526, 22.770603
10.720056, -21.575106, -18.806107, 21.242266
10.740056, -21.062077, -18.812010, 21.753363
10.760056, -21.062077, -19.835072, 21.246948
10.780057, -23.618219, -18.808748, 21.251654
10.800057, -20.548140, -18.799959, 19.717480
10.820058, -21.055197, -18.286621, 19.711777
10.840058, -21.569956, -18.289705, 20.217480
10.860059, -22.087690, -18.297340, 19.701656
10.880059, -21.065006, -15.237825, 19.701256
10.900060, -21.061344, -16.768543, 20.221298
10.920060, -21.561302, -14.203069, 20.232994
10.940061, -21.559902, -16.239824, 17.174450
10.960061, -17.994118, -15.741665, 17.678511
10.980062, -18.522615, -13.204677, 18.693066
11.000062, -19.031027, -14.225529, 17.175892
11.020062, -19.013515, -13.188720, 15.664194
11.040063, -18.495693, -14.202936, 15.671940
11.060063, -18.500311, -14.208085, 16.686300
11.080064, -19.016445, -11.655916, 14.632489
11.100064, -17.989456, -12.163507, 17.183016
11.120065, -19.000378, -8.580599, 14.116199
11.140065, -20.520931, -12.150013, 15.648769
11.160066, -17.455557, -9.087735, 16.147305
11.180066, -17.975031, -10.113835, 18.179260
11.200067, -18.489946, -10.113014, 19.714727
11.220067, -18.993830, -12.659268, 17.171387
11.240067, -17.968130, -10.612194, 17.689119
11.260068, -18.488813, -11.132480, 18.192554
11.280068, -15.943925, -10.630303, 17.679754
11.300069, -19.008123, -10.117608, 14.110295
11.320069, -19.003618, -10.623002, 18.207668
11.340070, -15.933761, -11.134699, 15.138360
11.360070, -15.422619, -11.645729, 16.160421
11.380071, -15.942838, -11.135875, 15.136318
11.400071, -14.925481, -11.136696, 15.136851
11.420072, -15.428389, -11.128196, 18.717056
11.440072, -14.904308, -12.137940, 17.700972
11.460073, -15.408348, -13.150769, 17.190739
11.480073, -15.925881, -13.158159, 15.644819
11.500073, -15.936490, -12.657559, 17.668768
11.520074, -15.937533, -12.659735, 21.747015
11.540074, -15.927302, -15.202693, 20.732168
11.560075, -15.919846, -12.638895, 20.231773
11.580075, -15.418624, -13.160534, 19.208290
11.600076, -12.878773, -13.177024, 21.249413
11.620076, -12.877641, -13.171032, 16.656672
11.640077, -15.934781, -12.646974, 21.268764
11.660077, -15.932274, -13.157804, 19.737610
11.680078, -15.420888, -15.717918, 18.712152
11.700078, -15.425570, -15.723467, 18.702541
11.720078, -15.940885, -15.215299, 22.776840
11.740079, -14.911855, -20.825907, 20.730303
