0,3.2793,1.6463,-0.35878,0.20296,0.1004,-0.00091217,0.00028682,0.00054144
0,-3.2368,1.5508,0.19876,-0.35661,0.098751,0.00021486,-0.00094932,0.00055091
0,-0.043711,-1.9691,0.10003,0.093105,-0.12267,0.0012523,0.0012174,0.00065318
