t_ur, ur1, ur2, ur3
5.359996, 0.562080, 5.144812, 0.744308
5.379996, 0.343316, 5.335750, -0.461534
5.399996, 0.335946, 5.557831, -0.466906
5.419996, 0.338999, 4.960736, -1.714968
5.439996, 0.349111, 5.165083, -1.720191
5.459996, 0.553754, 5.764570, -1.712780
5.479996, 0.543805, 5.352527, -1.905077
5.499996, 0.132116, 4.539917, -2.109247
5.519996, 0.140610, 4.544342, -1.503880
5.539996, 0.143092, 4.336637, -1.512587
5.559996, 0.141748, 4.339693, -1.710517
5.579996, 0.341810, 4.337405, -1.500946
5.599996, 0.341598, 4.743565, -2.729017
5.619996, 0.348695, 3.316637, -1.705321
5.639996, 0.341843, 3.517805, -1.506852
5.659996, 0.345671, 3.318205, -1.293448
5.679996, 0.135751, 3.313286, -1.912863
5.699996, 0.549855, 3.317015, -0.479410
5.719995, 0.138090, 1.884578, -0.482494
5.739995, 0.548529, 2.906816, -0.482626
5.759995, 0.548892, 2.498499, 0.745637
5.779995, 0.343270, 1.885513, 0.540677
5.799995, 0.343859, 2.293901, 0.742350
5.819995, 0.140742, 1.270704, 1.152576
5.839995, 0.957509, 1.066363, 0.746684
5.859995, 0.137148, 1.272738, 0.337040
5.879995, 0.342647, 1.476828, 0.336095
5.899995, 0.548265, 1.474882, 0.336256
5.919995, 0.343885, 1.474987, 0.542382
5.939995, 0.138558, 1.474946, 0.745938
5.959995, 0.343743, 1.476534, 0.743735
5.979995, 0.344811, 1.681921, 0.538814
5.999995, 0.140315, 1.680937, 0.947369
6.019995, 0.343534, 1.270671, 0.745082
6.039995, 0.342061, 1.475774, 0.540739
6.059995, 0.344127, 1.476487, 4.016318
6.079995, 0.140319, 1.474458, 0.539893
6.099995, 0.343916, 0.248561, 0.540067
6.119995, 0.344183, 0.249264, 0.541401
6.139995, 0.343360, 0.453480, 0.539806
6.159995, 0.547977, 0.659662, 0.743732
6.179995, 0.344037, 0.249995, 0.540115
6.199995, 0.343290, 0.250118, 0.131799
6.219995, 0.546693, 0.251208, 0.336716
6.239995, 0.343517, 0.044966, 0.540570
6.259995, 0.343760, 0.044509, 0.540412
6.279995, 0.343792, 0.249125, 0.336638
6.299995, 0.547438, 0.249467, 0.744316
6.319995, 0.343558, 0.861201, 0.744588
6.339995, 0.957310, 0.044561, 0.539151
6.359995, 0.344510, 0.453826, 0.744662
6.379995, 0.342406, 0.454690, 0.336771
6.399995, 0.343791, 0.250336, 0.336365
6.419995, 0.547707, 0.249393, 0.745108
6.439995, 0.343519, 0.249633, 0.744900
6.459995, 0.138001, 0.250105, 0.539724
6.479995, 0.548623, 0.249238, 0.540768
6.499995, 0.108835, 0.019233, 0.157771
6.519995, 0.585150, 0.259761, 0.561516
6.539995, -2.499486, 2.698623, -1.750594
6.559995, 0.367265, 0.486631, 0.310120
6.579995, 0.323928, 0.249472, -1.910588
6.599995, 4.625110, 0.030441, -1.677492
6.619995, 4.636326, 0.236881, -3.947501
6.639995, 4.026656, 2.295557, -3.567263
6.659995, 3.620152, 2.518567, -3.759511
6.679995, 3.806469, 2.086541, -2.731730
6.699995, 3.819672, 1.264079, -2.511734
6.719995, 3.407598, 1.261721, -2.319907
6.739995, 3.410737, 1.484922, -2.735323
6.759995, 3.609646, 1.485189, -2.943173
6.779994, 2.387159, 1.476573, -2.523398
6.799994, 2.796560, 2.489576, -3.339422
6.819994, 2.794470, 1.064898, -1.909522
6.839994, 2.386420, 1.069069, -0.891979
6.859994, 2.795787, 0.862282, -1.505181
6.879994, 2.385723, 1.268501, -1.706317
6.899994, 2.590389, 0.248739, -1.297270
6.919994, 2.591831, -0.158492, -1.503969
6.939994, 1.366134, 0.249323, -0.279364
6.959994, 1.569709, 0.455062, -0.891291
6.979994, 1.363790, 0.454778, -0.889432
6.999994, 1.568502, 0.454252, -0.479767
7.019994, 1.365469, 0.248933, -0.277524
7.039994, 1.364816, 0.454633, -0.890034
7.059994, 1.160506, 0.046305, -1.095257
7.079994, 0.139507, 0.249373, -0.479828
7.099994, 0.344581, 0.454079, -0.480413
7.119994, 0.344188, 0.248737, -0.687364
7.139994, -0.064645, -0.567644, -0.891635
7.159994, 0.342897, 0.454248, -0.685692
7.179994, 0.343148, 0.045178, -0.480843
7.199994, 0.343834, -0.159539, -0.889751
7.219994, 0.137878, 0.044697, -1.502906
7.239994, 0.342644, 0.659775, -0.890546
7.259994, 0.343898, 0.454781, -0.685827
7.279994, 0.548400, -0.568047, -0.480183
7.299994, 0.342940, 0.249553, -0.685546
7.319994, 0.343130, -3.428655, -0.483649
7.339994, 0.547630, 0.044701, -0.277034
7.359994, 0.343387, 0.249326, -0.278726
7.379994, 0.547891, 0.249062, -0.684710
7.399994, 0.547118, 0.249542, -0.685449
7.419994, 0.343263, 0.249991, -0.481455
7.439994, 0.343911, 0.045347, -0.481436
7.459994, 0.343274, 0.455412, -0.892197
7.479994, 0.343704, 0.454344, -1.095868
7.499994, 0.343968, 0.250183, -0.686670
7.519994, 0.139470, 0.453184, -2.526745
7.539994, 0.343227, 0.249575, -0.482931
7.559994, 0.138580, 0.249402, -0.481664
7.579994, 0.343477, 0.454781, -0.889087
7.599994, 0.343769, 0.658302, -0.481416
7.619994, 0.343869, 0.249232, -0.890218
7.639994, 0.343256, 0.045198, -0.480974
7.659994, 0.342959, 0.454622, -0.482582
7.679994, 0.109776, -0.198649, -0.449856
7.699994, 1.407220, -0.153666, 1.183517
7.719994, 3.830719, -0.150847, -2.778296
7.739994, 0.361643, -0.120416, -0.726830
7.759994, 3.395862, 0.251317, -3.749181
7.779994, 3.601793, 5.336540, -4.738535
7.799994, 3.817451, 4.323194, -4.967429
7.819993, 3.414882, 4.551674, -4.991614
7.839993, 3.815827, 4.560802, -5.202871
7.859993, 3.407153, 4.344869, -4.160683
7.879993, 2.589654, 4.115628, -3.740901
7.899993, 2.591313, 4.330963, -3.742101
7.919993, 2.590224, 4.547297, -3.349256
7.939993, 2.592080, 3.325131, -3.759427
7.959993, 2.385715, 3.109980, -2.727888
7.979993, 2.591818, 3.310616, -2.721823
7.999993, 2.591451, 3.311050, -2.524300
8.019994, 2.590055, 2.298776, -3.756929
8.039994, 1.159990, 2.299433, -2.735826
8.059995, 1.160197, 2.086134, -2.933021
8.079995, 1.364603, 2.493725, -2.723536
8.099996, 1.364648, 2.091392, -1.912485
8.119996, 1.570683, 1.479283, -2.120875
8.139997, 0.345381, 1.067352, -1.707437
8.159997, 0.140128, 1.270470, -2.113462
8.179997, 0.343433, 1.271407, -1.704705
8.199998, 0.549223, 0.864510, -1.709421
8.219998, 0.344410, 1.478000, -0.892389
8.239999, 0.751712, 1.474683, 0.540140
8.259999, 0.547171, 1.271255, -0.479694
8.280000, 0.342554, 1.270561, -0.683360
8.300000, 0.342763, 1.270824, -0.481553
8.320001, 0.344266, 1.476535, -0.481338
8.340001, 0.547002, 0.454637, -0.276373
8.360002, 0.343791, 0.045015, -0.480784
8.380002, 0.548772, 0.454844, -0.278303
8.400002, 0.140486, 0.045647, 0.335649
8.420003, 0.138483, 0.045916, -0.482704
8.440003, 0.343542, 0.453988, -0.686308
8.460004, 3.203472, 0.658185, -0.482361
8.480004, 0.547155, 0.658940, -0.277310
8.500005, 0.548449, 0.249536, -0.685482
8.520005, 0.546955, 0.250165, -0.276499
8.540006, 0.342804, 3.110915, -0.481029
8.560006, 0.549107, 0.043419, -0.480658
8.580007, 0.343933, 0.249794, -0.686460
8.600007, 0.547937, 0.248326, 0.131425
8.620008, 0.138945, 0.249333, 0.538861
8.640008, 0.344174, 0.453756, 0.540547
8.660008, 0.752260, 0.250319, 0.541149
8.680009, 0.342979, 0.250390, 1.154061
8.700009, 0.139062, 0.045743, 0.131625
8.720010, 0.342699, 0.249862, 0.540786
8.740010, 0.343518, 0.044753, 0.540633
8.760011, 0.548540, 0.044235, 0.541361
8.780011, 0.139375, 0.248679, 0.540462
8.800012, 0.547829, 0.044360, 0.336157
8.820012, 0.342755, 0.248093, 0.541462
8.840013, 0.343423, 0.249875, 0.336521
8.860013, 0.342926, 0.249524, 0.744248
8.880013, 0.547813, 0.249316, 0.540217
8.900014, 0.343802, 0.044824, 0.540013
8.920014, 0.548393, 0.044890, 0.539571
8.940015, 0.320444, 0.646357, 0.756720
8.960015, 1.583343, 0.054196, 0.548361
8.980016, 1.170241, 1.886165, -1.117736
