t_tm, tm1, tm2, tm3
0.000000, 0.007974, 0.111336, -0.072869
0.020000, -0.016936, 0.116088, -0.060434
0.040000, -0.044278, 0.094392, -0.030362
0.060000, -0.079946, 0.114070, -0.020412
0.080000, -0.098489, 0.063149, 0.022078
0.100000, -0.074046, 0.123130, -0.029572
0.120000, -0.019150, 0.145496, -0.077017
0.140000, -0.183736, 0.172113, 0.008065
0.160000, -0.106534, 0.106377, 0.000652
0.180000, -0.082627, 0.118276, -0.021327
0.200000, -0.072923, 0.020046, 0.032642
0.220000, 0.022360, 0.087135, -0.066958
0.240000, -0.070271, 0.139863, -0.042107
0.260000, -0.047633, 0.021397, 0.016248
0.280000, 0.060386, 0.063446, -0.075912
0.300000, -0.025452, 0.005865, 0.012071
0.320000, -0.081018, 0.179868, -0.059904
0.340000, -0.022342, 0.110598, -0.053756
0.360000, -0.166232, 0.276019, -0.066117
0.380000, -0.030099, 0.073203, -0.026160
0.400000, -0.114595, 0.126886, -0.006901
0.420000, -0.093761, 0.107105, -0.007656
0.440000, -0.061310, 0.043768, 0.011017
0.460000, -0.155179, 0.164203, -0.004689
0.480000, -0.068389, 0.035188, 0.020611
0.500000, -0.033187, 0.095838, -0.038072
0.520000, -0.134459, 0.122095, 0.008252
0.540000, -0.048786, 0.136341, -0.053185
0.560000, -0.050948, 0.049437, 0.001178
0.580000, 0.046702, 0.085059, -0.080677
0.600000, -0.102869, 0.065443, 0.023374
0.620000, -0.028942, 0.133315, -0.063555
0.640000, 0.048213, 0.119999, -0.102928
0.660000, 0.059344, 0.086756, -0.089495
0.680000, 0.023817, 0.119981, -0.087898
0.700000, -0.019768, 0.027443, -0.004596
0.720000, -0.079338, 0.042692, 0.022771
0.740000, -0.002455, 0.108014, -0.064422
0.760000, -0.101273, 0.136501, -0.020970
0.780000, -0.143158, 0.185419, -0.025035
0.800000, -0.101571, 0.139474, -0.022601
0.820000, -0.172404, 0.178729, -0.002948
0.840000, -0.076602, 0.141786, -0.039383
0.860000, -0.034551, 0.077343, -0.025946
0.880000, -0.143289, 0.064845, 0.048623
0.900000, 0.041715, 0.037224, -0.048416
0.920000, 0.025307, 0.095151, -0.073663
0.940000, -0.024091, 0.118935, -0.057767
0.960000, -0.082596, 0.101203, -0.010928
0.980000, -0.089074, 0.098688, -0.005405
1.000000, 0.001187, 0.103122, -0.063679
1.020000, -0.042477, 0.147458, -0.063853
1.040000, -0.030308, 0.038194, -0.004668
1.060000, -0.122296, 0.131451, -0.004946
1.080000, -0.065921, 0.162517, -0.058609
1.100000, -0.082502, 0.105465, -0.013587
1.120000, -0.108287, 0.038655, 0.043057
1.140000, 0.004160, 0.061724, -0.040247
1.159999, 0.020019, 0.087695, -0.065858
1.179999, -0.032414, 0.105996, -0.044746
1.199999, 0.052847, 0.129680, -0.111689
1.219999, -0.073226, 0.052521, 0.013011
1.239999, -0.089004, 0.137487, -0.029125
1.259999, 0.084836, 0.073574, -0.097145
1.279999, -0.062048, 0.042325, 0.012351
1.299999, -0.064773, 0.158335, -0.056764
1.319999, -0.035564, 0.073880, -0.023210
1.339999, -0.017046, 0.180509, -0.099677
1.359999, -0.112296, 0.136296, -0.014059
1.379999, 0.025945, 0.012095, -0.023373
1.399999, -0.075351, 0.100308, -0.014841
1.419999, -0.085689, 0.091668, -0.003205
1.439999, -0.124489, 0.188765, -0.038570
1.459999, 0.028039, 0.040816, -0.042189
1.479999, -0.065735, 0.120007, -0.032784
1.499999, -0.049965, 0.107085, -0.034606
1.519999, -0.015611, 0.126190, -0.067414
1.539999, 0.013929, 0.000565, -0.008939
1.559999, -0.117642, 0.135407, -0.010225
1.579999, -0.063330, 0.102708, -0.023707
1.599999, -0.081453, 0.105310, -0.014138
1.619999, -0.040773, 0.081759, -0.024811
1.639999, -0.130116, 0.106441, 0.015131
1.659999, -0.033705, 0.006636, 0.016681
1.679999, -0.002921, 0.054989, -0.031777
1.699999, -0.077198, 0.161093, -0.050798
1.719999, -0.009200, -0.007563, 0.010259
1.739999, -0.056322, 0.013062, 0.026683
1.759999, -0.104329, 0.217305, -0.068398
