t, a_x, a_y, a_z, w_x, w_y, w_z
0.000000, 667.000000, -11286.000000, 479.000000, -52.000000, 136.000000, 20.000000
0.020000, 655.000000, -11281.000000, 512.000000, -47.000000, 137.000000, 15.000000
0.040000, 656.000000, -11271.000000, 502.000000, -52.000000, 128.000000, 5.000000
0.060000, 653.000000, -11261.000000, 493.000000, -29.000000, 138.000000, 20.000000
0.080000, 657.000000, -11257.000000, 482.000000, -42.000000, 142.000000, 15.000000
0.100000, 654.000000, -11268.000000, 488.000000, -45.000000, 147.000000, 14.000000
0.120000, 683.000000, -11270.000000, 453.000000, -39.000000, 139.000000, 12.000000
0.140000, 657.000000, -11278.000000, 498.000000, -48.000000, 141.000000, 8.000000
0.160000, 664.000000, -11253.000000, 517.000000, -57.000000, 140.000000, 11.000000
0.180000, 678.000000, -11238.000000, 484.000000, -50.000000, 138.000000, 19.000000
0.200000, 633.000000, -11248.000000, 509.000000, -55.000000, 130.000000, 15.000000
0.220000, 680.000000, -11271.000000, 484.000000, -57.000000, 139.000000, 19.000000
0.240000, 668.000000, -11246.000000, 490.000000, -55.000000, 123.000000, 16.000000
0.260000, 642.000000, -11283.000000, 497.000000, -49.000000, 135.000000, 15.000000
0.280000, 662.000000, -11261.000000, 515.000000, -56.000000, 136.000000, 10.000000
0.300000, 658.000000, -11267.000000, 473.000000, -54.000000, 144.000000, 8.000000
0.320000, 668.000000, -11244.000000, 472.000000, -55.000000, 134.000000, 16.000000
0.340000, 664.000000, -11268.000000, 524.000000, -48.000000, 133.000000, 10.000000
0.360000, 655.000000, -11265.000000, 491.000000, -49.000000, 136.000000, 12.000000
0.380000, 661.000000, -11249.000000, 520.000000, -47.000000, 130.000000, 17.000000
0.400000, 660.000000, -11251.000000, 485.000000, -57.000000, 138.000000, 10.000000
0.420000, 658.000000, -11253.000000, 485.000000, -60.000000, 120.000000, 2.000000
0.440000, 640.000000, -11282.000000, 469.000000, -52.000000, 139.000000, 8.000000
0.460000, 660.000000, -11271.000000, 497.000000, -57.000000, 130.000000, 16.000000
0.480000, 673.000000, -11268.000000, 486.000000, -53.000000, 132.000000, -6.000000
0.500000, 667.000000, -11255.000000, 494.000000, -54.000000, 133.000000, 14.000000
0.520000, 656.000000, -11255.000000, 463.000000, -57.000000, 131.000000, 18.000000
0.540000, 671.000000, -11239.000000, 471.000000, -57.000000, 134.000000, 15.000000
0.560000, 633.000000, -11269.000000, 519.000000, -55.000000, 138.000000, 13.000000
0.580000, 660.000000, -11252.000000, 496.000000, -43.000000, 127.000000, 11.000000
0.600000, 661.000000, -11255.000000, 492.000000, -46.000000, 133.000000, 3.000000
0.620000, 664.000000, -11272.000000, 487.000000, -44.000000, 127.000000, 8.000000
0.640000, 656.000000, -11261.000000, 484.000000, -47.000000, 132.000000, 4.000000
0.660000, 647.000000, -11255.000000, 489.000000, -54.000000, 137.000000, 17.000000
0.680000, 645.000000, -11242.000000, 458.000000, -54.000000, 146.000000, 15.000000
0.700000, 662.000000, -11273.000000, 470.000000, -52.000000, 132.000000, -1.000000
0.720000, 646.000000, -11284.000000, 475.000000, -43.000000, 137.000000, 5.000000
0.740000, 653.000000, -11286.000000, 469.000000, -42.000000, 145.000000, 4.000000
0.760000, 690.000000, -11245.000000, 472.000000, -50.000000, 136.000000, 4.000000
