t_uk, uk1, uk2, uk3
2.839998, -0.002058, -0.000444, -0.001245
2.859998, -0.001924, -0.000519, -0.001335
2.879998, -0.001604, -0.000830, -0.001061
2.899998, -0.002055, -0.000552, -0.000675
2.919998, -0.002130, -0.000123, -0.001357
2.939998, -0.002155, -0.000660, -0.001291
2.959998, -0.002066, -0.000375, -0.001199
2.979998, -0.002680, -0.000913, -0.000940
2.999998, -0.002013, -0.000424, -0.000849
3.019998, -0.001809, -0.000740, -0.001014
3.039998, -0.001421, -0.000844, -0.001483
3.059998, -0.002177, -0.000519, -0.001147
3.079998, -0.001601, -0.000665, -0.001258
3.099998, -0.002180, -0.000838, -0.000855
3.119998, -0.001977, -0.000306, -0.001010
3.139998, -0.001690, -0.000193, -0.001131
3.159998, -0.001141, -0.000554, -0.001099
3.179998, -0.002082, -0.000340, -0.001448
3.199998, -0.001426, -0.000509, -0.000894
3.219998, -0.001761, -0.000577, -0.000645
3.239998, -0.001812, -0.000089, -0.000893
3.259998, -0.001760, 0.000115, -0.001122
3.279998, -0.001443, -0.000461, -0.000707
3.299998, -0.001923, -0.000763, -0.000764
3.319998, -0.001259, 0.000024, -0.001111
3.339998, -0.001992, -0.000142, -0.000755
3.359998, -0.002486, 0.000090, -0.000647
3.379997, -0.001994, -0.000211, -0.000965
3.399997, -0.001789, -0.000165, -0.001607
3.419997, -0.001835, -0.000783, -0.000811
3.439997, -0.001969, -0.000088, -0.000554
3.459997, -0.002066, -0.001024, -0.001342
3.479997, -0.001291, -0.000931, -0.001416
3.499997, -0.002042, -0.000568, -0.001055
3.519997, -0.002291, 0.000134, -0.001478
3.539997, -0.001987, -0.000563, -0.001154
3.559997, -0.002043, -0.000189, -0.001262
3.579997, -0.001696, -0.000138, -0.001074
3.599997, -0.001671, -0.000529, -0.000831
3.619997, -0.002347, -0.001031, -0.001848
3.639997, -0.001528, -0.000205, -0.000737
3.659997, -0.002221, -0.000719, -0.000631
3.679997, -0.001704, -0.000794, -0.001607
3.699997, -0.002293, -0.000541, -0.001086
3.719997, -0.001811, -0.000169, -0.000819
3.739997, -0.002137, -0.000652, -0.001157
3.759997, -0.001599, -0.000651, -0.000777
3.779997, -0.001768, -0.000207, -0.001056
3.799997, -0.002107, -0.000256, -0.000942
3.819997, -0.001650, -0.000729, -0.001219
3.839997, -0.002021, -0.000531, -0.000839
3.859997, -0.002082, 0.000181, -0.001264
3.879997, -0.002246, -0.000725, -0.000675
3.899997, -0.000830, -0.000894, -0.000448
3.919997, -0.001644, -0.000165, -0.000775
3.939997, -0.002380, -0.000961, -0.000724
3.959997, -0.001533, -0.000790, -0.001078
3.979997, -0.002086, -0.000907, -0.001062
3.999997, -0.002220, -0.000330, -0.001481
4.019997, -0.002038, -0.000867, -0.000904
4.039997, -0.001496, -0.000298, -0.000979
4.059997, -0.001488, -0.000763, -0.000502
4.079997, -0.001749, -0.001491, -0.001179
4.099997, -0.001951, -0.000931, -0.001060
4.119997, -0.001970, -0.000614, -0.001332
4.139997, -0.001694, -0.000250, -0.000753
4.159997, -0.001783, -0.000122, -0.001056
4.179997, -0.002090, -0.000373, -0.001134
4.199997, -0.002433, -0.000260, -0.001166
4.219997, -0.002128, -0.000584, -0.001041
4.239997, -0.002242, -0.000190, -0.000648
4.259997, -0.002297, -0.000166, -0.001198
4.279997, -0.001394, -0.000441, -0.000915
4.299997, -0.001632, -0.000975, -0.000992
4.319997, -0.001747, -0.000701, -0.001611
4.339997, -0.001759, -0.000347, -0.000941
4.359997, -0.001537, -0.000814, -0.001148
4.379997, -0.002407, -0.000820, -0.001279
4.399997, -0.001994, -0.001208, -0.000904
4.419997, -0.001988, -0.000604, -0.000510
4.439997, -0.002135, -0.000539, -0.001548
4.459997, -0.001876, -0.000563, -0.001267
4.479997, -0.001763, -0.000634, -0.001170
4.499997, -0.002034, -0.000329, -0.000926
4.519997, -0.001849, -0.000488, -0.001015
4.539997, -0.001459, -0.000557, -0.000961
4.559997, -0.001942, -0.000002, -0.001124
4.579997, -0.002082, 0.000337, -0.001488
4.599997, -0.002476, -0.000566, -0.001320
4.619997, -0.002017, -0.000819, -0.001140
4.639997, -0.001850, -0.000752, -0.001040
4.659997, -0.000964, -0.000455, -0.001049
4.679996, -0.002245, -0.000745, -0.000791
4.699996, -0.001944, -0.000211, -0.001103
4.719996, -0.001649, -0.000436, -0.000707
4.739996, -0.001509, -0.000229, -0.001079
4.759996, -0.002144, -0.000147, -0.000818
4.779996, -0.002266, -0.000126, -0.001335
4.799996, -0.002090, -0.000331, -0.001103
4.819996, -0.001658, -0.000232, -0.001628
4.839996, -0.001372, -0.000448, -0.001346
4.859996, -0.001994, -0.000098, -0.001077
4.879996, -0.001923, -0.000357, -0.001174
4.899996, -0.001370, -0.000505, -0.000637
4.919996, -0.002126, 0.000004, -0.000943
4.939996, -0.002383, -0.000633, -0.000837
4.959996, -0.001852, -0.000506, -0.001349
4.979996, -0.002088, -0.000242, -0.001521
4.999996, -0.001906, -0.000980, -0.000877
5.019996, -0.001540, -0.000079, -0.000637
5.039996, -0.001516, -0.000701, -0.001772
5.059996, -0.002043, -0.000630, -0.001474
5.079996, -0.002247, -0.000445, -0.001503
5.099996, -0.001537, -0.000040, -0.000982
5.119996, -0.001942, -0.000623, -0.000767
5.139996, -0.001462, -0.000644, -0.000761
5.159996, -0.001825, 0.000338, -0.000018
5.179996, -0.001989, -0.000182, -0.001042
5.199996, -0.001513, -0.000607, -0.000960
5.219996, -0.001769, -0.000953, -0.001271
5.239996, -0.001603, -0.000742, -0.001197
5.259996, -0.002272, -0.000748, -0.001391
5.279996, -0.002058, -0.000284, -0.001035
5.299996, -0.002061, -0.000410, -0.000999
5.319996, -0.002614, -0.000678, -0.000752
5.339996, -0.001818, -0.000375, -0.001036
5.359996, -0.001508, -0.000233, -0.000839
5.379996, -0.002281, 0.000002, -0.000604
5.399996, -0.001854, -0.000393, -0.000572
5.419996, -0.001677, -0.000949, -0.001289
5.439996, -0.001395, -0.000858, -0.001103
5.459996, -0.001792, -0.000165, -0.001632
5.479996, -0.002114, -0.000486, -0.001316
5.499996, -0.001795, -0.000628, -0.001522
5.519996, -0.001738, -0.000396, -0.001007
5.539996, -0.002680, -0.000677, -0.000771
5.559996, -0.002051, -0.000816, -0.001497
5.579996, -0.001198, -0.000769, -0.001581
5.599996, -0.002203, -0.000517, -0.001036
5.619996, -0.001858, -0.000498, -0.001448
5.639996, -0.001489, -0.000772, -0.001515
5.659996, -0.001870, -0.000233, -0.001013
5.679996, -0.002171, -0.000582, -0.000669
5.699996, -0.001969, -0.000118, -0.001148
5.719995, -0.001238, -0.000743, -0.001103
5.739995, -0.001989, -0.000466, -0.000470
5.759995, -0.001834, -0.000117, -0.001077
5.779995, -0.001669, -0.000787, -0.001287
5.799995, -0.002017, -0.000470, -0.001122
5.819995, -0.002087, -0.000489, -0.001229
5.839995, -0.001930, -0.000471, -0.001758
5.859995, -0.001578, -0.000346, -0.000935
5.879995, -0.002493, -0.000810, -0.000404
5.899995, -0.002411, -0.000559, -0.001160
5.919995, -0.001358, -0.001331, -0.001796
5.939995, -0.002392, -0.000500, -0.001619
5.959995, -0.002174, -0.000317, -0.000584
5.979995, -0.001835, -0.000837, -0.001040
5.999995, -0.001560, -0.000439, -0.001144
6.019995, -0.001943, -0.000242, -0.001404
6.039995, -0.002387, -0.000773, -0.001504
6.059995, -0.002472, -0.000047, -0.000815
6.079995, -0.001906, -0.000391, -0.001222
6.099995, 0.000070, -0.008500, 0.001374
6.119995, 0.004140, -0.028587, 0.011891
6.139995, 0.030232, -0.026707, 0.024542
6.159995, -0.006427, 0.005294, -0.028420
6.179995, -0.030935, 0.076785, -0.021034
6.199995, -0.026437, 0.019339, -0.012323
6.219995, 0.018111, -0.030798, 0.018276
6.239995, 0.013314, -0.031000, 0.008349
6.259995, -0.005869, 0.010687, -0.006626
6.279995, -0.015411, 0.026247, -0.010177
6.299995, -0.005231, -0.000331, -0.002677
6.319995, 0.007902, -0.017723, 0.004834
6.339995, 0.003175, -0.005593, 0.001947
6.359995, -0.010006, 0.009884, -0.003390
6.379995, -0.005443, 0.007374, -0.002618
6.399995, 0.003153, -0.006907, -0.002844
6.419995, 0.003202, -0.005393, 0.002453
6.439995, -0.004615, 0.001726, -0.000131
6.459995, -0.004315, 0.004489, -0.002457
6.479995, -0.001254, -0.000250, -0.000611
6.499995, -0.001075, -0.003994, -0.001722
6.519995, -0.000311, -0.000032, 0.000156
6.539995, -0.005293, 0.000388, -0.001900
6.559995, -0.002042, -0.000096, -0.001288
6.579995, 0.001132, 0.000907, -0.002409
6.599995, -0.001695, -0.001026, -0.001543
6.619995, -0.003866, -0.000558, 0.001038
6.639995, -0.002324, -0.001233, -0.001028
6.659995, 0.000439, 0.000990, -0.001110
6.679995, -0.003043, -0.000515, -0.003429
6.699995, -0.000474, 0.000506, 0.000493
6.719995, -0.003851, -0.001662, -0.000153
6.739995, -0.003021, -0.000653, 0.000171
6.759995, 0.000331, 0.000554, -0.000419
6.779994, -0.001423, -0.002064, -0.003809
6.799994, -0.001886, 0.001311, 0.000617
6.819994, -0.004976, -0.002164, -0.001137
6.839994, -0.001745, 0.001314, 0.000452
6.859994, -0.000377, -0.001188, -0.002446
6.879994, -0.000542, -0.000102, -0.000509
6.899994, -0.002388, 0.000385, 0.000925
6.919994, -0.002105, -0.000618, -0.000004
6.939994, -0.002920, -0.001178, -0.002119
6.959994, -0.001002, 0.000701, -0.000509
6.979994, -0.001655, -0.000724, -0.001938
6.999994, -0.002373, -0.000528, -0.002817
7.019994, -0.003158, -0.000309, -0.000705
7.039994, -0.003118, -0.000315, -0.000890
7.059994, -0.000207, 0.000036, -0.001030
7.079994, -0.000903, -0.000925, -0.001860
7.099994, -0.002006, -0.000613, 0.001081
7.119994, -0.003962, -0.000841, -0.000365
7.139994, -0.000930, 0.000060, 0.000157
7.159994, -0.001311, -0.001065, -0.002032
7.179994, -0.000899, -0.001320, -0.001372
7.199994, -0.006776, -0.005913, 0.001174
7.219994, 0.011329, -0.022734, 0.009695
7.239994, 0.015779, 0.005738, -0.009655
7.259994, -0.026205, 0.039919, -0.031682
7.279994, -0.012661, 0.006867, 0.009779
7.299994, 0.005071, -0.036280, 0.020911
7.319994, 0.009792, -0.015348, 0.004901
7.339994, -0.002745, 0.016674, -0.017246
7.359994, -0.008163, 0.018336, -0.010763
7.379994, -0.004613, -0.005637, 0.007341
7.399994, 0.003001, -0.016484, 0.009735
7.419994, 0.001002, -0.002458, -0.000252
7.439994, -0.005275, 0.010940, -0.008598
7.459994, -0.004158, 0.005156, -0.003898
7.479994, 0.001014, -0.008190, 0.002508
7.499994, 0.001803, -0.005375, 0.001820
7.519994, -0.003846, 0.004631, -0.004505
7.539994, -0.004427, 0.004030, -0.005991
7.559994, -0.000814, -0.002352, -0.000456
7.579994, 0.000480, -0.004142, 0.002585
7.599994, -0.002772, -0.001033, -0.000592
7.619994, -0.003408, 0.002537, -0.002122
7.639994, -0.001018, 0.000798, -0.000226
7.659994, -0.002447, -0.004123, -0.001141
7.679994, -0.000382, -0.000275, 0.001086
7.699994, -0.003859, 0.000622, -0.003154
7.719994, -0.002115, 0.001521, -0.002706
7.739994, -0.001339, -0.003162, -0.001238
7.759994, -0.001219, -0.001445, 0.000350
7.779994, -0.002684, -0.000398, -0.001161
7.799994, -0.000907, 0.000957, -0.000528
7.819993, -0.001401, -0.000006, -0.001368
7.839993, -0.001454, -0.002313, -0.000193
7.859993, -0.001189, -0.000052, 0.000057
7.879993, -0.002542, 0.001679, -0.002782
7.899993, -0.002638, 0.000561, -0.003020
7.919993, -0.001171, -0.002729, -0.000130
7.939993, -0.001306, -0.002512, 0.000656
7.959993, -0.002022, 0.001244, -0.000910
7.979993, -0.002514, 0.001564, -0.001743
7.999993, -0.001325, 0.000042, -0.001715
8.019994, -0.000895, -0.002084, -0.000871
8.039994, -0.001881, -0.002044, -0.000913
8.059995, -0.001909, -0.000192, -0.002028
8.079995, -0.001190, -0.000930, -0.001531
8.099996, -0.001674, -0.001763, -0.000885
8.119996, -0.001570, -0.000457, -0.000112
8.139997, -0.002133, -0.000352, -0.000874
8.159997, -0.002092, -0.000661, -0.001797
8.179997, -0.001404, -0.000331, -0.001583
8.199998, -0.001993, -0.000055, -0.001027
8.219998, -0.001512, -0.000211, -0.001398
8.239999, -0.001555, -0.000400, -0.001215
8.259999, -0.002128, -0.000048, -0.001383
8.280000, -0.002246, -0.000510, -0.000349
8.300000, -0.002019, -0.000830, -0.000837
8.320001, 0.009076, -0.001968, -0.005044
8.340001, -0.015824, 0.005184, -0.006774
8.360002, -0.034888, 0.023383, 0.019543
8.380002, 0.012704, -0.025217, -0.001698
8.400002, 0.027571, -0.020666, -0.008140
8.420003, -0.002357, 0.006265, -0.006453
8.440003, -0.017357, 0.014592, -0.001839
8.460004, -0.007508, 0.000488, 0.003421
8.480004, 0.005395, -0.010594, 0.000292
8.500005, 0.006132, -0.005819, -0.003577
8.520005, -0.005251, 0.005122, -0.002004
8.540006, -0.009235, 0.006343, 0.001889
8.560006, -0.000750, -0.002530, 0.000938
8.580007, 0.004351, -0.006835, -0.002020
8.600007, -0.000811, -0.001227, -0.001237
8.620008, -0.006699, 0.002683, 0.000151
8.640008, -0.003562, 0.001461, -0.001804
8.660008, -0.000032, -0.000869, -0.003062
8.680009, -0.001494, -0.000604, -0.001659
8.700009, -0.003576, -0.000266, -0.000691
8.720010, -0.003110, -0.000748, -0.000224
8.740010, -0.001013, -0.001876, -0.000990
8.760011, 0.000042, -0.001548, -0.001435
8.780011, -0.002038, -0.000232, -0.000757
8.800012, -0.002604, 0.001161, -0.000614
8.820012, -0.002042, 0.000221, -0.001560
8.840013, -0.001540, -0.000057, -0.002162
8.860013, -0.001993, -0.000282, -0.001411
8.880013, -0.002506, -0.000186, -0.000234
8.900014, -0.002062, -0.000950, -0.000725
8.920014, -0.002087, -0.001918, -0.000226
8.940015, -0.001348, -0.000430, -0.000453
8.960015, -0.001486, -0.000840, -0.000943
8.980016, -0.001603, -0.000972, -0.000832
9.000016, -0.001423, -0.000067, -0.001510
9.020017, -0.002034, 0.000509, -0.001476
9.040017, -0.002042, 0.000022, -0.001385
9.060018, -0.002520, -0.000264, -0.001082
9.080018, -0.002404, 0.000254, -0.000871
9.100019, -0.002433, -0.000534, -0.000765
9.120019, -0.001811, -0.001492, -0.000923
9.140019, -0.002133, -0.001070, -0.000605
9.160020, -0.001790, -0.000632, -0.001236
9.180020, -0.001104, -0.000463, -0.001857
9.200021, -0.001235, 0.000278, -0.001511
9.220021, -0.001989, 0.000068, -0.000925
9.240022, -0.001231, -0.000573, -0.000826
9.260022, -0.001968, -0.000786, -0.000836
9.280023, -0.002609, 0.000208, -0.001020
9.300023, -0.002267, -0.000370, -0.000697
9.320024, -0.002042, -0.000894, -0.001805
9.340024, -0.001461, 0.000001, -0.000865
9.360024, -0.001693, -0.000278, -0.001009
9.380025, -0.001835, -0.000697, -0.000850
9.400025, -0.003012, -0.003709, 0.001045
9.420026, -0.002481, -0.025155, 0.008409
9.440026, 0.010307, -0.003963, 0.013531
9.460027, -0.013180, 0.027125, -0.029607
9.480027, -0.003484, 0.027995, -0.015622
9.500028, -0.001371, -0.016665, 0.008402
9.520028, 0.000981, -0.021508, 0.017155
9.540029, -0.002209, -0.000249, -0.002190
9.560029, -0.003762, 0.015266, -0.015289
9.580029, -0.000515, 0.007347, -0.007362
9.600030, 0.001273, -0.009115, 0.006242
9.620030, -0.003042, -0.009633, 0.006961
9.640031, -0.005088, 0.002718, -0.003611
9.660031, -0.001253, 0.007780, -0.007413
9.680032, -0.000870, 0.000120, -0.003140
9.700032, -0.003290, -0.007038, 0.003083
9.720033, -0.002084, -0.001374, 0.004605
9.740033, -0.003251, 0.002222, -0.003501
9.760034, -0.001198, 0.001814, -0.004443
9.780034, 0.001000, -0.001653, 0.001986
9.800035, -0.003077, -0.004651, 0.001695
9.820035, -0.001551, 0.002417, 0.001697
9.840035, -0.002975, 0.000004, -0.005236
9.860036, 0.000536, 0.000874, -0.000921
9.880036, -0.003585, -0.002724, -0.000599
9.900037, -0.001774, -0.000564, 0.001153
9.920037, -0.002914, -0.000202, -0.002486
9.940038, -0.001097, -0.001049, -0.001955
9.960038, -0.000140, -0.001424, -0.000353
9.980039, -0.003047, 0.000380, -0.001762
10.000039, -0.001788, 0.000320, -0.001611
10.020040, -0.000545, -0.000410, -0.000860
10.040040, -0.002246, 0.000199, -0.001585
10.060040, -0.002800, -0.000587, -0.000929
10.080041, -0.002451, -0.002661, 0.000386
10.100041, -0.001375, -0.001941, -0.000023
10.120042, -0.001327, 0.000326, -0.001322
10.140042, -0.002266, 0.000773, -0.002051
10.160043, -0.002150, 0.000578, -0.001563
10.180043, -0.001898, -0.000393, -0.001042
10.200044, -0.001888, -0.000912, -0.001915
10.220044, -0.001901, 0.000136, -0.001701
10.240045, -0.002063, -0.001053, -0.000976
10.260045, -0.001724, -0.001488, -0.000996
10.280046, -0.001797, -0.002072, -0.000885
10.300046, -0.002061, -0.000493, -0.000598
10.320046, -0.002443, -0.000067, -0.000927
10.340047, -0.001530, 0.000300, -0.000957
10.360047, -0.001666, 0.000376, -0.000918
10.380048, -0.002147, 0.001012, -0.001741
10.400048, -0.002217, 0.000364, -0.001357
10.420049, -0.002067, -0.001053, -0.001484
10.440049, -0.001834, -0.001086, -0.000692
10.460050, -0.001703, -0.000949, -0.001017
10.480050, -0.000822, -0.006110, 0.000982
10.500051, -0.000595, -0.011929, 0.004908
10.520051, -0.017305, 0.024653, 0.003051
10.540051, -0.024433, 0.031597, -0.018081
10.560052, 0.027987, -0.025920, -0.005924
10.580052, 0.021357, -0.037733, 0.008383
10.600053, -0.011054, 0.003980, 0.008826
10.620053, -0.018244, 0.025608, -0.008616
10.640054, -0.003523, 0.006026, -0.010577
10.660054, 0.011268, -0.016453, 0.003366
10.680055, 0.002919, -0.013638, 0.005424
10.700055, -0.009285, 0.008269, -0.000185
10.720056, -0.008008, 0.011790, -0.004959
10.740056, 0.002568, -0.004244, -0.003724
10.760056, 0.004359, -0.009494, 0.003119
10.780057, -0.004483, -0.001661, 0.002702
10.800057, -0.007191, 0.005250, -0.001470
10.820058, -0.001203, 0.003628, -0.003389
10.840058, 0.002160, -0.002728, -0.002570
10.860059, -0.001995, -0.001825, -0.000226
10.880059, -0.003300, 0.002091, 0.000320
10.900060, -0.001398, 0.000928, -0.003652
10.920060, -0.001459, -0.001463, -0.003367
10.940061, -0.002747, -0.001369, -0.000013
10.960061, -0.003361, -0.000760, 0.000969
10.980062, -0.001195, -0.000803, -0.000658
11.000062, 0.000285, -0.001572, -0.001937
11.020062, -0.001220, -0.001229, -0.001216
11.040063, -0.003820, -0.000540, -0.000029
11.060063, -0.002907, -0.000400, -0.000658
11.080064, -0.001539, -0.000008, -0.002204
11.100064, -0.000784, -0.000750, -0.002290
11.120065, -0.002445, 0.000137, -0.000620
11.140065, -0.002183, -0.000539, -0.001690
11.160066, -0.001489, -0.001213, -0.000941
11.180066, -0.001399, -0.000884, -0.001153
11.200067, -0.002264, -0.000402, -0.000760
11.220067, -0.002225, -0.001397, -0.000654
11.240067, -0.002342, -0.000376, -0.001104
11.260068, -0.002102, -0.000028, -0.000760
11.280068, -0.001903, -0.000493, -0.001474
11.300069, -0.001897, -0.000054, -0.001056
11.320069, -0.002400, -0.000259, -0.000677
11.340070, -0.001900, -0.000343, -0.001176
11.360070, -0.000621, -0.000607, -0.001660
11.380071, -0.001654, -0.000467, -0.000825
11.400071, -0.002364, -0.000348, -0.000782
11.420072, -0.001675, -0.000837, -0.001710
11.440072, -0.001582, -0.000998, -0.001212
11.460073, -0.001899, -0.000212, -0.001311
11.480073, -0.001903, -0.000493, -0.001106
11.500073, -0.001781, 0.000464, -0.000909
11.520074, -0.001877, 0.000021, -0.000993
11.540074, -0.002183, -0.000751, -0.001461
11.560075, -0.001461, -0.000881, -0.000460
11.580075, -0.001530, -0.000953, -0.001127
11.600076, -0.002670, -0.010084, 0.001640
11.620076, 0.022368, -0.024868, 0.016914
11.640077, -0.010579, -0.001824, -0.005384
11.660077, -0.040676, 0.067740, -0.009951
11.680078, 0.000387, -0.000189, -0.021758
11.700078, 0.033638, -0.037437, 0.006644
11.720078, 0.001685, -0.019681, 0.013209
11.740079, -0.018005, 0.018241, -0.000424
11.760079, -0.011748, 0.019249, -0.013875
11.780080, 0.010472, -0.005207, -0.003044
11.800080, 0.008100, -0.020481, 0.002580
11.820081, -0.004632, 0.001446, 0.005911
11.840081, -0.014599, 0.012003, -0.002401
11.860082, 0.000312, 0.001874, -0.005479
11.880082, 0.008419, -0.008022, -0.001922
11.900083, -0.002815, -0.004043, 0.002470
11.920083, -0.008479, 0.003546, 0.000611
11.940084, -0.002675, 0.004383, -0.004696
11.960084, 0.001375, -0.001712, -0.005101
11.980084, -0.000604, -0.004940, 0.001734
12.000085, -0.004431, -0.000752, 0.002569
12.020085, -0.004411, 0.003820, -0.002509
12.040086, -0.000472, 0.001720, -0.005079
12.060086, 0.001288, -0.004001, -0.001222
12.080087, -0.001805, -0.003960, 0.003061
12.100087, -0.003518, -0.000416, 0.000861
12.120088, -0.002676, 0.001933, -0.002337
