t, a_x, a_y, a_z, w_x, w_y, w_z
0.000000, -16134.000000, -82.000000, 2562.000000, 48.000000, 90.000000, 105.000000
0.020000, -16147.000000, -72.000000, 2541.000000, 45.000000, 83.000000, 99.000000
0.040000, -16167.000000, -62.000000, 2563.000000, 42.000000, 87.000000, 93.000000
0.060000, -16160.000000, -70.000000, 2513.000000, 43.000000, 89.000000, 98.000000
0.080000, -16163.000000, -76.000000, 2483.000000, 43.000000, 96.000000, 92.000000
0.100000, -16173.000000, -58.000000, 2525.000000, 41.000000, 91.000000, 96.000000
0.120000, -16161.000000, -58.000000, 2556.000000, 38.000000, 91.000000, 107.000000
0.140000, -16146.000000, -52.000000, 2541.000000, 44.000000, 95.000000, 96.000000
0.160000, -16172.000000, -61.000000, 2538.000000, 37.000000, 85.000000, 95.000000
0.180000, -16151.000000, -64.000000, 2521.000000, 33.000000, 102.000000, 95.000000
0.200000, -16158.000000, -72.000000, 2567.000000, 41.000000, 86.000000, 86.000000
0.220000, -16158.000000, -54.000000, 2543.000000, 35.000000, 83.000000, 102.000000
0.240000, -16162.000000, -68.000000, 2582.000000, 37.000000, 90.000000, 98.000000
0.260000, -16173.000000, -70.000000, 2525.000000, 28.000000, 89.000000, 91.000000
0.280000, -16182.000000, -84.000000, 2534.000000, 34.000000, 95.000000, 97.000000
0.300000, -16169.000000, -48.000000, 2542.000000, 41.000000, 95.000000, 96.000000
0.320000, -16164.000000, -60.000000, 2552.000000, 44.000000, 91.000000, 93.000000
0.340000, -16160.000000, -78.000000, 2532.000000, 37.000000, 89.000000, 94.000000
0.360000, -16167.000000, -73.000000, 2559.000000, 46.000000, 91.000000, 95.000000
0.380000, -16154.000000, -87.000000, 2546.000000, 35.000000, 91.000000, 97.000000
0.400000, -16155.000000, -70.000000, 2509.000000, 37.000000, 84.000000, 94.000000
0.420000, -16163.000000, -73.000000, 2548.000000, 34.000000, 80.000000, 90.000000
0.440000, -16172.000000, -60.000000, 2545.000000, 39.000000, 81.000000, 91.000000
0.460000, -16174.000000, -62.000000, 2541.000000, 38.000000, 83.000000, 88.000000
0.480000, -16179.000000, -52.000000, 2560.000000, 32.000000, 102.000000, 93.000000
0.500000, -16158.000000, -57.000000, 2539.000000, 35.000000, 88.000000, 99.000000
0.520000, -16130.000000, -57.000000, 2571.000000, 43.000000, 92.000000, 92.000000
0.540000, -16166.000000, -69.000000, 2526.000000, 38.000000, 93.000000, 96.000000
0.560000, -16158.000000, -57.000000, 2563.000000, 35.000000, 86.000000, 99.000000
0.580000, -16138.000000, -67.000000, 2545.000000, 41.000000, 88.000000, 84.000000
0.600000, -16150.000000, -79.000000, 2564.000000, 40.000000, 92.000000, 87.000000
0.620000, -16138.000000, -70.000000, 2548.000000, 42.000000, 84.000000, 90.000000
0.640000, -16163.000000, -63.000000, 2512.000000, 28.000000, 96.000000, 103.000000
0.660000, -16146.000000, -91.000000, 2513.000000, 38.000000, 82.000000, 103.000000
0.680000, -16155.000000, -79.000000, 2536.000000, 29.000000, 97.000000, 97.000000
0.700000, -16155.000000, -70.000000, 2553.000000, 37.000000, 89.000000, 100.000000
0.720000, -16156.000000, -53.000000, 2526.000000, 45.000000, 87.000000, 106.000000
0.740000, -16154.000000, -51.000000, 2549.000000, 38.000000, 90.000000, 95.000000
0.760000, -16168.000000, -83.000000, 2542.000000, 40.000000, 99.000000, 100.000000
0.780000, -16150.000000, -66.000000, 2508.000000, 41.000000, 86.000000, 97.000000
0.800000, -16162.000000, -88.000000, 2525.000000, 37.000000, 88.000000, 94.000000
0.820000, -16164.000000, -65.000000, 2559.000000, 37.000000, 92.000000, 94.000000
0.840000, -16138.000000, -73.000000, 2549.000000, 36.000000, 95.000000, 98.000000
0.860000, -16160.000000, -81.000000, 2503.000000, 42.000000, 81.000000, 86.000000
0.880000, -16152.000000, -55.000000, 2561.000000, 39.000000, 96.000000, 91.000000
0.900000, -16153.000000, -70.000000, 2527.000000, 39.000000, 93.000000, 108.000000
0.920000, -16140.000000, -65.000000, 2525.000000, 39.000000, 78.000000, 96.000000
0.940000, -16157.000000, -63.000000, 2518.000000, 38.000000, 97.000000, 99.000000
0.960000, -16177.000000, -26.000000, 2551.000000, 44.000000, 97.000000, 91.000000
0.980000, -16173.000000, -53.000000, 2529.000000, 36.000000, 80.000000, 95.000000
1.000000, -16157.000000, -77.000000, 2520.000000, 37.000000, 79.000000, 97.000000
1.020000, -16147.000000, -71.000000, 2573.000000, 36.000000, 86.000000, 103.000000
1.040000, -16156.000000, -57.000000, 2517.000000, 35.000000, 90.000000, 97.000000
1.060000, -16165.000000, -81.000000, 2521.000000, 36.000000, 91.000000, 85.000000
1.080000, -16145.000000, -63.000000, 2531.000000, 34.000000, 87.000000, 99.000000
1.100000, -16159.000000, -75.000000, 2531.000000, 33.000000, 88.000000, 93.000000
1.120000, -16165.000000, -66.000000, 2523.000000, 41.000000, 95.000000, 98.000000
1.140000, -16163.000000, -82.000000, 2558.000000, 35.000000, 92.000000, 105.000000
1.159999, -16138.000000, -78.000000, 2516.000000, 36.000000, 86.000000, 110.000000
1.179999, -16142.000000, -77.000000, 2544.000000, 38.000000, 93.000000, 105.000000
1.199999, -16154.000000, -83.000000, 2555.000000, 48.000000, 98.000000, 99.000000
1.219999, -16171.000000, -72.000000, 2537.000000, 50.000000, 88.000000, 85.000000
1.239999, -16166.000000, -65.000000, 2557.000000, 41.000000, 87.000000, 90.000000
1.259999, -16175.000000, -74.000000, 2536.000000, 27.000000, 86.000000, 98.000000
1.279999, -16156.000000, -82.000000, 2546.000000, 34.000000, 102.000000, 98.000000
1.299999, -16156.000000, -90.000000, 2533.000000, 45.000000, 88.000000, 91.000000
1.319999, -16176.000000, -70.000000, 2545.000000, 28.000000, 98.000000, 92.000000
1.339999, -16161.000000, -86.000000, 2558.000000, 27.000000, 85.000000, 92.000000
1.359999, -16134.000000, -60.000000, 2515.000000, 32.000000, 101.000000, 97.000000
1.379999, -16163.000000, -63.000000, 2509.000000, 42.000000, 88.000000, 87.000000
1.399999, -16176.000000, -53.000000, 2551.000000, 36.000000, 83.000000, 103.000000
1.419999, -16143.000000, -62.000000, 2559.000000, 37.000000, 95.000000, 98.000000
1.439999, -16165.000000, -54.000000, 2521.000000, 28.000000, 102.000000, 94.000000
1.459999, -16157.000000, -93.000000, 2561.000000, 40.000000, 91.000000, 93.000000
1.479999, -16153.000000, -72.000000, 2500.000000, 40.000000, 103.000000, 95.000000
1.499999, -16148.000000, -51.000000, 2533.000000, 44.000000, 92.000000, 101.000000
1.519999, -16168.000000, -64.000000, 2569.000000, 40.000000, 85.000000, 98.000000
1.539999, -16149.000000, -79.000000, 2529.000000, 45.000000, 90.000000, 96.000000
1.559999, -16156.000000, -70.000000, 2545.000000, 37.000000, 94.000000, 87.000000
1.579999, -16157.000000, -47.000000, 2547.000000, 32.000000, 94.000000, 88.000000
1.599999, -16138.000000, -64.000000, 2525.000000, 37.000000, 104.000000, 91.000000
1.619999, -16147.000000, -50.000000, 2497.000000, 39.000000, 82.000000, 94.000000
1.639999, -16144.000000, -105.000000, 2505.000000, 39.000000, 91.000000, 88.000000
1.659999, -16149.000000, -70.000000, 2539.000000, 34.000000, 88.000000, 90.000000
1.679999, -16160.000000, -59.000000, 2535.000000, 39.000000, 94.000000, 93.000000
1.699999, -16154.000000, -79.000000, 2504.000000, 38.000000, 89.000000, 90.000000
1.719999, -16162.000000, -91.000000, 2520.000000, 41.000000, 83.000000, 102.000000
1.739999, -16172.000000, -61.000000, 2528.000000, 40.000000, 83.000000, 93.000000
1.759999, -16157.000000, -52.000000, 2556.000000, 37.000000, 101.000000, 89.000000
1.779999, -16159.000000, -70.000000, 2534.000000, 36.000000, 91.000000, 84.000000
1.799999, -16147.000000, -56.000000, 2508.000000, 49.000000, 86.000000, 97.000000
1.819999, -16144.000000, -98.000000, 2523.000000, 42.000000, 77.000000, 107.000000
1.839999, -16131.000000, -62.000000, 2575.000000, 36.000000, 83.000000, 92.000000
1.859999, -16173.000000, -49.000000, 2554.000000, 40.000000, 107.000000, 100.000000
1.879999, -16128.000000, -76.000000, 2501.000000, 39.000000, 99.000000, 101.000000
1.899999, -16189.000000, -96.000000, 2532.000000, 36.000000, 87.000000, 78.000000
1.919999, -16158.000000, -76.000000, 2549.000000, 36.000000, 100.000000, 94.000000
1.939999, -16162.000000, -51.000000, 2512.000000, 33.000000, 96.000000, 95.000000
1.959999, -16156.000000, -75.000000, 2505.000000, 50.000000, 99.000000, 93.000000
1.979999, -16159.000000, -77.000000, 2555.000000, 38.000000, 94.000000, 102.000000
1.999999, -16156.000000, -59.000000, 2508.000000, 26.000000, 87.000000, 107.000000
