t, a_x, a_y, a_z, w_x, w_y, w_z
0.000000, 446.000000, -16438.000000, 3243.000000, -256.000000, 200.000000, -3.000000
0.020000, 456.000000, -16429.000000, 3228.000000, -252.000000, 198.000000, -11.000000
0.040000, 444.000000, -16420.000000, 3249.000000, -237.000000, 203.000000, -1.000000
0.060000, 456.000000, -16425.000000, 3238.000000, -252.000000, 195.000000, -17.000000
0.080000, 474.000000, -16424.000000, 3242.000000, -248.000000, 185.000000, -1.000000
0.100000, 464.000000, -16445.000000, 3200.000000, -253.000000, 198.000000, 1.000000
0.120000, 472.000000, -16446.000000, 3245.000000, -255.000000, 186.000000, 2.000000
0.140000, 467.000000, -16431.000000, 3218.000000, -262.000000, 189.000000, -6.000000
0.160000, 471.000000, -16436.000000, 3223.000000, -251.000000, 201.000000, -6.000000
0.180000, 460.000000, -16448.000000, 3235.000000, -255.000000, 201.000000, -3.000000
0.200000, 462.000000, -16436.000000, 3215.000000, -254.000000, 196.000000, 1.000000
0.220000, 463.000000, -16434.000000, 3238.000000, -248.000000, 196.000000, 3.000000
0.240000, 444.000000, -16436.000000, 3211.000000, -244.000000, 202.000000, -5.000000
0.260000, 439.000000, -16433.000000, 3222.000000, -248.000000, 198.000000, -5.000000
0.280000, 455.000000, -16451.000000, 3230.000000, -255.000000, 200.000000, 0.000000
0.300000, 448.000000, -16433.000000, 3251.000000, -241.000000, 199.000000, -7.000000
0.320000, 454.000000, -16436.000000, 3237.000000, -251.000000, 198.000000, 0.000000
0.340000, 440.000000, -16425.000000, 3218.000000, -257.000000, 199.000000, 1.000000
0.360000, 463.000000, -16415.000000, 3236.000000, -249.000000, 196.000000, -5.000000
0.380000, 463.000000, -16434.000000, 3227.000000, -252.000000, 201.000000, -12.000000
0.400000, 433.000000, -16432.000000, 3262.000000, -244.000000, 193.000000, 1.000000
0.420000, 466.000000, -16439.000000, 3259.000000, -244.000000, 201.000000, -9.000000
0.440000, 454.000000, -16434.000000, 3226.000000, -242.000000, 203.000000, -2.000000
0.460000, 449.000000, -16433.000000, 3225.000000, -247.000000, 199.000000, -9.000000
0.480000, 435.000000, -16450.000000, 3222.000000, -250.000000, 200.000000, -7.000000
0.500000, 454.000000, -16441.000000, 3231.000000, -247.000000, 200.000000, -3.000000
0.520000, 442.000000, -16442.000000, 3209.000000, -248.000000, 196.000000, 2.000000
0.540000, 460.000000, -16449.000000, 3181.000000, -247.000000, 205.000000, -6.000000
0.560000, 454.000000, -16422.000000, 3227.000000, -250.000000, 193.000000, -9.000000
0.580000, 460.000000, -16428.000000, 3233.000000, -252.000000, 198.000000, -12.000000
0.600000, 447.000000, -16443.000000, 3220.000000, -245.000000, 195.000000, -2.000000
0.620000, 451.000000, -16402.000000, 3225.000000, -250.000000, 192.000000, 5.000000
0.640000, 454.000000, -16438.000000, 3258.000000, -244.000000, 198.000000, 1.000000
0.660000, 439.000000, -16432.000000, 3216.000000, -244.000000, 195.000000, -2.000000
0.680000, 459.000000, -16430.000000, 3219.000000, -250.000000, 193.000000, -3.000000
0.700000, 439.000000, -16438.000000, 3258.000000, -253.000000, 197.000000, -8.000000
0.720000, 472.000000, -16431.000000, 3213.000000, -245.000000, 201.000000, 7.000000
0.740000, 453.000000, -16451.000000, 3191.000000, -243.000000, 202.000000, -8.000000
0.760000, 461.000000, -16429.000000, 3230.000000, -243.000000, 195.000000, -5.000000
0.780000, 466.000000, -16431.000000, 3235.000000, -247.000000, 197.000000, 8.000000
0.800000, 446.000000, -16431.000000, 3226.000000, -257.000000, 202.000000, -4.000000
0.820000, 474.000000, -16433.000000, 3221.000000, -245.000000, 201.000000, 1.000000
0.840000, 448.000000, -16430.000000, 3276.000000, -249.000000, 200.000000, 1.000000
0.860000, 452.000000, -16433.000000, 3261.000000, -253.000000, 192.000000, -2.000000
0.880000, 454.000000, -16434.000000, 3235.000000, -258.000000, 193.000000, -1.000000
