t, a_x, a_y, a_z, w_x, w_y, w_z
0.000000, 475.000000, 389.000000, -15757.000000, 42.000000, 83.000000, -85.000000
0.020000, 447.000000, 408.000000, -15748.000000, 34.000000, 79.000000, -96.000000
0.040000, 456.000000, 417.000000, -15754.000000, 32.000000, 70.000000, -98.000000
0.060000, 478.000000, 397.000000, -15740.000000, 33.000000, 70.000000, -94.000000
0.080000, 461.000000, 398.000000, -15752.000000, 33.000000, 79.000000, -96.000000
0.100000, 461.000000, 401.000000, -15723.000000, 32.000000, 74.000000, -90.000000
0.120000, 467.000000, 420.000000, -15757.000000, 27.000000, 72.000000, -105.000000
0.140000, 468.000000, 409.000000, -15736.000000, 31.000000, 61.000000, -93.000000
0.160000, 474.000000, 402.000000, -15735.000000, 34.000000, 72.000000, -90.000000
0.180000, 467.000000, 403.000000, -15717.000000, 29.000000, 73.000000, -99.000000
0.200000, 458.000000, 392.000000, -15745.000000, 34.000000, 68.000000, -98.000000
0.220000, 463.000000, 386.000000, -15731.000000, 27.000000, 61.000000, -90.000000
0.240000, 438.000000, 426.000000, -15719.000000, 31.000000, 74.000000, -91.000000
0.260000, 464.000000, 409.000000, -15749.000000, 34.000000, 66.000000, -86.000000
0.280000, 475.000000, 401.000000, -15756.000000, 34.000000, 67.000000, -92.000000
0.300000, 466.000000, 398.000000, -15743.000000, 33.000000, 68.000000, -93.000000
0.320000, 444.000000, 418.000000, -15731.000000, 27.000000, 71.000000, -92.000000
0.340000, 473.000000, 428.000000, -15763.000000, 27.000000, 75.000000, -92.000000
0.360000, 460.000000, 423.000000, -15726.000000, 32.000000, 72.000000, -91.000000
0.380000, 460.000000, 392.000000, -15749.000000, 35.000000, 71.000000, -92.000000
0.400000, 461.000000, 409.000000, -15722.000000, 25.000000, 71.000000, -95.000000
0.420000, 445.000000, 442.000000, -15747.000000, 25.000000, 76.000000, -90.000000
0.440000, 449.000000, 425.000000, -15754.000000, 35.000000, 69.000000, -95.000000
0.460000, 448.000000, 413.000000, -15731.000000, 32.000000, 69.000000, -94.000000
0.480000, 465.000000, 386.000000, -15743.000000, 37.000000, 77.000000, -85.000000
0.500000, 483.000000, 409.000000, -15736.000000, 35.000000, 70.000000, -93.000000
0.520000, 486.000000, 417.000000, -15755.000000, 35.000000, 67.000000, -86.000000
0.540000, 472.000000, 399.000000, -15776.000000, 29.000000, 76.000000, -91.000000
0.560000, 480.000000, 389.000000, -15778.000000, 37.000000, 75.000000, -100.000000
0.580000, 461.000000, 406.000000, -15713.000000, 33.000000, 68.000000, -92.000000
0.600000, 468.000000, 415.000000, -15755.000000, 30.000000, 74.000000, -96.000000
0.620000, 457.000000, 426.000000, -15743.000000, 28.000000, 73.000000, -88.000000
0.640000, 466.000000, 413.000000, -15731.000000, 31.000000, 75.000000, -86.000000
0.660000, 479.000000, 405.000000, -15748.000000, 31.000000, 65.000000, -93.000000
0.680000, 478.000000, 395.000000, -15733.000000, 30.000000, 81.000000, -97.000000
0.700000, 460.000000, 379.000000, -15772.000000, 28.000000, 73.000000, -90.000000
0.720000, 462.000000, 417.000000, -15769.000000, 33.000000, 66.000000, -102.000000
0.740000, 473.000000, 375.000000, -15711.000000, 31.000000, 75.000000, -103.000000
0.760000, 476.000000, 409.000000, -15728.000000, 25.000000, 81.000000, -95.000000
0.780000, 466.000000, 404.000000, -15764.000000, 27.000000, 77.000000, -90.000000
0.800000, 451.000000, 398.000000, -15738.000000, 41.000000, 74.000000, -91.000000
0.820000, 454.000000, 441.000000, -15753.000000, 33.000000, 73.000000, -87.000000
0.840000, 458.000000, 405.000000, -15747.000000, 30.000000, 66.000000, -105.000000
0.860000, 462.000000, 405.000000, -15760.000000, 34.000000, 78.000000, -96.000000
0.880000, 466.000000, 407.000000, -15764.000000, 31.000000, 71.000000, -87.000000
0.900000, 484.000000, 411.000000, -15756.000000, 36.000000, 72.000000, -93.000000
0.920000, 448.000000, 401.000000, -15737.000000, 34.000000, 65.000000, -94.000000
0.940000, 483.000000, 382.000000, -15773.000000, 34.000000, 74.000000, -95.000000
0.960000, 452.000000, 421.000000, -15816.000000, 34.000000, 75.000000, -93.000000
0.980000, 465.000000, 404.000000, -15734.000000, 35.000000, 82.000000, -94.000000
1.000000, 464.000000, 444.000000, -15736.000000, 36.000000, 76.000000, -87.000000
1.020000, 475.000000, 417.000000, -15747.000000, 34.000000, 74.000000, -101.000000
1.040000, 459.000000, 416.000000, -15752.000000, 31.000000, 84.000000, -100.000000
1.060000, 467.000000, 420.000000, -15726.000000, 35.000000, 80.000000, -99.000000
1.080000, 450.000000, 401.000000, -15733.000000, 32.000000, 69.000000, -82.000000
1.100000, 448.000000, 401.000000, -15747.000000, 33.000000, 67.000000, -95.000000
1.120000, 457.000000, 382.000000, -15731.000000, 36.000000, 64.000000, -97.000000
1.140000, 439.000000, 394.000000, -15716.000000, 33.000000, 68.000000, -97.000000
1.159999, 451.000000, 397.000000, -15765.000000, 22.000000, 67.000000, -89.000000
1.179999, 453.000000, 421.000000, -15733.000000, 27.000000, 73.000000, -95.000000
1.199999, 477.000000, 394.000000, -15742.000000, 34.000000, 74.000000, -91.000000
1.219999, 474.000000, 401.000000, -15757.000000, 39.000000, 72.000000, -84.000000
1.239999, 450.000000, 399.000000, -15739.000000, 42.000000, 86.000000, -98.000000
1.259999, 473.000000, 414.000000, -15769.000000, 29.000000, 70.000000, -94.000000
1.279999, 474.000000, 398.000000, -15735.000000, 27.000000, 70.000000, -98.000000
1.299999, 457.000000, 407.000000, -15770.000000, 37.000000, 72.000000, -103.000000
