t, a_x, a_y, a_z, w_x, w_y, w_z
0.000000, 49.000000, 469.000000, -15753.000000, 19.000000, 46.000000, -86.000000
0.020000, 39.000000, 420.000000, -15730.000000, 6.000000, 66.000000, -91.000000
0.040000, 47.000000, 451.000000, -15746.000000, 9.000000, 61.000000, -85.000000
0.060000, 52.000000, 457.000000, -15764.000000, 17.000000, 58.000000, -91.000000
0.080000, 12.000000, 448.000000, -15744.000000, 17.000000, 56.000000, -90.000000
0.100000, 29.000000, 466.000000, -15787.000000, 12.000000, 70.000000, -99.000000
0.120000, 62.000000, 480.000000, -15777.000000, 6.000000, 51.000000, -85.000000
0.140000, 39.000000, 457.000000, -15759.000000, 21.000000, 56.000000, -89.000000
0.160000, 19.000000, 452.000000, -15719.000000, 16.000000, 67.000000, -88.000000
0.180000, 82.000000, 457.000000, -15750.000000, 11.000000, 70.000000, -86.000000
0.200000, 32.000000, 459.000000, -15787.000000, 21.000000, 61.000000, -93.000000
0.220000, 30.000000, 455.000000, -15762.000000, 12.000000, 67.000000, -90.000000
0.240000, 57.000000, 476.000000, -15770.000000, 11.000000, 69.000000, -86.000000
0.260000, 58.000000, 458.000000, -15749.000000, 10.000000, 64.000000, -94.000000
0.280000, 31.000000, 448.000000, -15767.000000, 20.000000, 56.000000, -85.000000
0.300000, 31.000000, 440.000000, -15750.000000, 9.000000, 61.000000, -84.000000
0.320000, 44.000000, 440.000000, -15778.000000, 9.000000, 67.000000, -83.000000
0.340000, 40.000000, 460.000000, -15758.000000, 10.000000, 61.000000, -95.000000
0.360000, 10.000000, 465.000000, -15760.000000, 18.000000, 60.000000, -92.000000
0.380000, 31.000000, 449.000000, -15771.000000, 22.000000, 69.000000, -91.000000
0.400000, 45.000000, 438.000000, -15755.000000, 18.000000, 72.000000, -96.000000
0.420000, 45.000000, 426.000000, -15796.000000, 16.000000, 66.000000, -101.000000
0.440000, 19.000000, 456.000000, -15797.000000, 12.000000, 71.000000, -84.000000
0.460000, 13.000000, 455.000000, -15755.000000, 19.000000, 63.000000, -86.000000
0.480000, 25.000000, 433.000000, -15767.000000, 7.000000, 56.000000, -88.000000
0.500000, 23.000000, 450.000000, -15772.000000, 12.000000, 55.000000, -84.000000
0.520000, 35.000000, 454.000000, -15777.000000, 19.000000, 54.000000, -83.000000
0.540000, 19.000000, 465.000000, -15781.000000, 7.000000, 68.000000, -91.000000
0.560000, 57.000000, 463.000000, -15770.000000, 7.000000, 65.000000, -82.000000
0.580000, 47.000000, 459.000000, -15770.000000, 13.000000, 68.000000, -88.000000
0.600000, 46.000000, 431.000000, -15784.000000, 26.000000, 61.000000, -82.000000
0.620000, 18.000000, 480.000000, -15767.000000, 14.000000, 60.000000, -84.000000
0.640000, 22.000000, 434.000000, -15775.000000, 18.000000, 58.000000, -95.000000
0.660000, 23.000000, 456.000000, -15791.000000, 14.000000, 65.000000, -87.000000
0.680000, 50.000000, 447.000000, -15779.000000, 14.000000, 60.000000, -90.000000
