t, a_x, a_y, a_z, w_x, w_y, w_z
0.000000, -16082.000000, 412.000000, 860.000000, -80.000000, 85.000000, 179.000000
0.020000, -16105.000000, 416.000000, 865.000000, -73.000000, 87.000000, 191.000000
0.040000, -16089.000000, 406.000000, 885.000000, -68.000000, 84.000000, 191.000000
0.060000, -16116.000000, 441.000000, 900.000000, -72.000000, 83.000000, 185.000000
0.080000, -16085.000000, 434.000000, 870.000000, -74.000000, 85.000000, 190.000000
0.100000, -16099.000000, 426.000000, 905.000000, -76.000000, 82.000000, 190.000000
0.120000, -16118.000000, 438.000000, 848.000000, -75.000000, 84.000000, 180.000000
0.140000, -16080.000000, 436.000000, 883.000000, -75.000000, 85.000000, 196.000000
0.160000, -16084.000000, 435.000000, 875.000000, -71.000000, 86.000000, 192.000000
0.180000, -16092.000000, 394.000000, 905.000000, -76.000000, 92.000000, 186.000000
0.200000, -16143.000000, 439.000000, 874.000000, -68.000000, 74.000000, 187.000000
0.220000, -16083.000000, 424.000000, 906.000000, -73.000000, 86.000000, 189.000000
0.240000, -16083.000000, 428.000000, 883.000000, -65.000000, 73.000000, 186.000000
0.260000, -16095.000000, 448.000000, 901.000000, -68.000000, 81.000000, 188.000000
0.280000, -16102.000000, 456.000000, 888.000000, -76.000000, 88.000000, 194.000000
0.300000, -16107.000000, 419.000000, 908.000000, -69.000000, 80.000000, 191.000000
0.320000, -16085.000000, 424.000000, 880.000000, -67.000000, 85.000000, 185.000000
0.340000, -16112.000000, 400.000000, 894.000000, -73.000000, 74.000000, 189.000000
0.360000, -16105.000000, 431.000000, 872.000000, -72.000000, 90.000000, 199.000000
0.380000, -16105.000000, 434.000000, 869.000000, -76.000000, 86.000000, 179.000000
0.400000, -16124.000000, 438.000000, 871.000000, -78.000000, 87.000000, 188.000000
0.420000, -16080.000000, 415.000000, 872.000000, -71.000000, 74.000000, 192.000000
0.440000, -16086.000000, 413.000000, 895.000000, -70.000000, 88.000000, 197.000000
0.460000, -16119.000000, 429.000000, 874.000000, -74.000000, 72.000000, 177.000000
0.480000, -16107.000000, 434.000000, 920.000000, -77.000000, 85.000000, 186.000000
0.500000, -16089.000000, 429.000000, 867.000000, -78.000000, 79.000000, 189.000000
0.520000, -16089.000000, 429.000000, 848.000000, -75.000000, 86.000000, 175.000000
0.540000, -16075.000000, 417.000000, 890.000000, -67.000000, 85.000000, 186.000000
