t, a_x, a_y, a_z, w_x, w_y, w_z
0.000000, -10997.000000, -11570.000000, 12664.000000, -50.000000, 134.000000, 4.000000
0.020000, -11037.000000, -11575.000000, 12665.000000, -46.000000, 136.000000, 11.000000
0.040000, -11030.000000, -11573.000000, 12654.000000, -43.000000, 137.000000, 9.000000
0.060000, -11027.000000, -11580.000000, 12666.000000, -38.000000, 134.000000, 11.000000
0.080000, -11017.000000, -11561.000000, 12640.000000, -46.000000, 137.000000, 9.000000
0.100000, -11021.000000, -11570.000000, 12648.000000, -49.000000, 141.000000, 11.000000
0.120000, -11051.000000, -11582.000000, 12661.000000, -58.000000, 140.000000, 1.000000
0.140000, -11014.000000, -11542.000000, 12664.000000, -52.000000, 134.000000, 4.000000
0.160000, -11012.000000, -11571.000000, 12656.000000, -56.000000, 140.000000, 12.000000
0.180000, -11033.000000, -11565.000000, 12674.000000, -55.000000, 135.000000, 5.000000
0.200000, -11007.000000, -11571.000000, 12654.000000, -39.000000, 137.000000, 8.000000
0.220000, -11017.000000, -11572.000000, 12681.000000, -44.000000, 136.000000, 5.000000
0.240000, -11040.000000, -11567.000000, 12665.000000, -51.000000, 136.000000, 3.000000
0.260000, -11038.000000, -11541.000000, 12699.000000, -55.000000, 136.000000, 5.000000
0.280000, -11033.000000, -11588.000000, 12630.000000, -45.000000, 135.000000, 1.000000
0.300000, -11020.000000, -11574.000000, 12660.000000, -47.000000, 130.000000, 8.000000
0.320000, -11008.000000, -11574.000000, 12625.000000, -44.000000, 132.000000, 8.000000
0.340000, -11046.000000, -11571.000000, 12675.000000, -35.000000, 137.000000, 7.000000
0.360000, -11029.000000, -11567.000000, 12640.000000, -37.000000, 133.000000, -5.000000
0.380000, -11028.000000, -11568.000000, 12661.000000, -47.000000, 131.000000, 5.000000
0.400000, -11029.000000, -11572.000000, 12649.000000, -36.000000, 134.000000, 18.000000
0.420000, -11036.000000, -11559.000000, 12683.000000, -42.000000, 129.000000, 7.000000
0.440000, -11015.000000, -11563.000000, 12649.000000, -53.000000, 136.000000, 16.000000
0.460000, -11023.000000, -11580.000000, 12642.000000, -45.000000, 122.000000, 5.000000
0.480000, -11023.000000, -11599.000000, 12661.000000, -45.000000, 129.000000, 8.000000
0.500000, -11027.000000, -11566.000000, 12655.000000, -51.000000, 134.000000, 5.000000
0.520000, -11016.000000, -11569.000000, 12691.000000, -47.000000, 131.000000, 2.000000
0.540000, -11034.000000, -11579.000000, 12673.000000, -41.000000, 130.000000, 1.000000
0.560000, -11055.000000, -11570.000000, 12647.000000, -50.000000, 129.000000, -3.000000
0.580000, -11030.000000, -11573.000000, 12695.000000, -37.000000, 136.000000, 2.000000
0.600000, -11031.000000, -11583.000000, 12656.000000, -41.000000, 129.000000, 13.000000
0.620000, -11026.000000, -11595.000000, 12632.000000, -57.000000, 133.000000, 11.000000
0.640000, -11007.000000, -11566.000000, 12642.000000, -45.000000, 125.000000, 9.000000
0.660000, -11013.000000, -11563.000000, 12669.000000, -38.000000, 132.000000, 12.000000
0.680000, -11036.000000, -11564.000000, 12654.000000, -38.000000, 128.000000, 10.000000
0.700000, -11019.000000, -11559.000000, 12695.000000, -44.000000, 135.000000, 10.000000
0.720000, -11026.000000, -11553.000000, 12655.000000, -42.000000, 130.000000, 4.000000
