t_tm, tm1, tm2, tm3
0.000000, -0.097603, 0.135685, -0.022731
0.020000, -0.091831, 0.080795, 0.007211
0.040000, -0.092078, 0.115226, -0.013648
0.060000, -0.103099, 0.144421, -0.024679
0.080000, -0.075112, 0.136665, -0.037176
0.100000, -0.045460, 0.113300, -0.041173
0.120000, -0.111489, 0.120339, -0.004818
0.140000, -0.013902, 0.022733, -0.005334
0.160000, 0.022334, 0.144448, -0.101916
0.180000, -0.154628, 0.083707, 0.044094
0.200000, -0.004650, 0.088131, -0.050937
0.220000, 0.009692, 0.106773, -0.071143
0.240000, -0.066763, 0.053244, 0.008590
0.260000, 0.007662, 0.097027, -0.063945
0.280000, -0.085767, 0.148052, -0.037565
0.300000, -0.132292, 0.220508, -0.053137
0.320000, -0.121180, 0.207833, -0.052243
0.340000, -0.084823, 0.097155, -0.007087
0.360000, -0.136216, 0.114568, 0.013926
0.380000, -0.189487, 0.246396, -0.033724
0.400000, -0.051119, -0.025079, 0.046754
0.420000, -0.081091, 0.105856, -0.014693
0.440000, -0.076135, 0.065447, 0.006913
0.460000, 0.004329, 0.120366, -0.076135
0.480000, -0.069680, 0.104067, -0.020627
0.500000, -0.074685, 0.057358, 0.010957
0.520000, -0.039182, 0.032106, 0.004510
0.540000, -0.036378, 0.037414, -0.000456
0.560000, -0.033829, 0.124821, -0.055363
0.580000, -0.040944, 0.096214, -0.033526
0.600000, -0.118824, 0.040592, 0.048362
0.620000, 0.025051, 0.025623, -0.031078
0.640000, -0.068503, 0.064412, 0.002846
0.660000, -0.099527, 0.039808, 0.036960
0.680000, -0.121678, 0.145774, -0.014068
0.700000, -0.075871, 0.075175, 0.000816
0.720000, -0.172759, 0.126440, 0.029178
0.740000, -0.020467, -0.025470, 0.028124
0.760000, -0.034821, 0.072917, -0.023079
0.780000, -0.041717, 0.113792, -0.043777
0.800000, -0.013543, 0.064974, -0.031331
0.820000, -0.019074, 0.014289, 0.003004
0.840000, -0.028516, 0.089158, -0.036871
0.860000, 0.038567, 0.058543, -0.059487
0.880000, -0.060958, 0.109297, -0.029188
0.900000, -0.014967, 0.003075, 0.007317
0.920000, -0.068275, 0.025765, 0.026290
0.940000, -0.005902, 0.077786, -0.043853
0.960000, -0.031444, 0.019633, 0.007358
0.980000, -0.151984, 0.159869, -0.004010
1.000000, -0.059198, 0.039784, 0.012147
1.020000, -0.074336, 0.156279, -0.049623
1.040000, -0.109784, 0.140088, -0.017919
1.060000, -0.011486, -0.019653, 0.019043
1.080000, 0.013683, 0.030785, -0.027230
1.100000, 0.031123, 0.086533, -0.071985
1.120000, -0.039542, 0.079427, -0.024144
1.140000, -0.051720, 0.096356, -0.026959
1.159999, -0.159200, 0.158637, 0.001203
1.179999, -0.098937, 0.092288, 0.004592
1.199999, -0.088520, 0.093282, -0.002429
1.219999, -0.002091, 0.131510, -0.078965
1.239999, -0.093680, 0.113065, -0.011324
1.259999, -0.089279, 0.068583, 0.013110
1.279999, -0.031104, 0.025550, 0.003556
1.299999, -0.025907, 0.053741, -0.016845
1.319999, -0.075859, 0.050938, 0.015616
1.339999, -0.101542, 0.000809, 0.062018
1.359999, -0.102905, 0.152450, -0.029679
1.379999, -0.056914, 0.172367, -0.070147
1.399999, -0.103803, 0.065284, 0.024066
1.419999, -0.013915, 0.112387, -0.060016
