t_g, g1, g2, g3
6.319995, -0.044903, -0.105644, -0.450242
6.339995, -0.045950, -0.097778, -0.450401
6.359995, -0.044744, -0.097603, -0.452610
6.379995, -0.041074, -0.099999, -0.451159
6.399995, -0.039608, -0.104540, -0.460227
6.419995, -0.040743, -0.103735, -0.463404
6.439995, -0.037416, -0.105990, -0.465447
6.459995, -0.032749, -0.100250, -0.458808
6.479995, -0.032248, -0.101009, -0.460237
6.499995, -0.033969, -0.105690, -0.460539
6.519995, -0.039545, -0.106088, -0.461658
6.539995, -0.043602, -0.111683, -0.464211
6.559995, -0.040597, -0.110230, -0.463138
6.579995, -0.041761, -0.107114, -0.471072
6.599995, -0.040278, -0.108800, -0.471301
6.619995, -0.041353, -0.110743, -0.470340
6.639995, -0.042904, -0.111702, -0.469979
6.659995, -0.042616, -0.107646, -0.467794
6.679995, -0.044020, -0.116041, -0.458349
6.699995, -0.037678, -0.114462, -0.460866
6.719995, -0.040110, -0.115144, -0.460288
6.739995, -0.041274, -0.116887, -0.465023
6.759995, -0.033000, -0.117135, -0.461847
6.779994, -0.029460, -0.118352, -0.467077
6.799994, -0.021929, -0.123240, -0.461610
6.819994, -0.020792, -0.121581, -0.465743
6.839994, -0.018102, -0.125935, -0.463228
6.859994, -0.020899, -0.122076, -0.463717
6.879994, -0.015455, -0.119184, -0.466795
6.899994, -0.010896, -0.119740, -0.466454
6.919994, -0.015464, -0.120491, -0.469125
6.939994, -0.019084, -0.121793, -0.459527
6.959994, -0.018026, -0.117117, -0.458685
6.979994, -0.021351, -0.115854, -0.462583
6.999994, -0.026978, -0.112525, -0.461193
7.019994, -0.028516, -0.116403, -0.461367
7.039994, -0.022922, -0.119426, -0.466818
7.059994, -0.026206, -0.116975, -0.465609
7.079994, -0.028461, -0.117582, -0.458485
7.099994, -0.022912, -0.114470, -0.456404
7.119994, -0.020769, -0.107597, -0.460534
7.139994, -0.020967, -0.113057, -0.459801
7.159994, -0.021893, -0.112312, -0.461700
7.179994, -0.023484, -0.115954, -0.456017
7.199994, -0.027727, -0.112760, -0.449181
7.219994, -0.021416, -0.107584, -0.454741
7.239994, -0.027579, -0.109289, -0.456868
7.259994, -0.023517, -0.107972, -0.454101
7.279994, -0.028064, -0.107901, -0.452071
7.299994, -0.029601, -0.108543, -0.452968
7.319994, -0.031580, -0.110288, -0.453935
7.339994, -0.041012, -0.108955, -0.450943
7.359994, -0.036083, -0.103971, -0.443232
7.379994, -0.036767, -0.103652, -0.444873
7.399994, -0.041560, -0.109356, -0.446481
7.419994, -0.043320, -0.114529, -0.453144
7.439994, -0.039945, -0.115841, -0.454697
7.459994, -0.034373, -0.115490, -0.458237
7.479994, -0.043215, -0.117126, -0.460903
7.499994, -0.042933, -0.119239, -0.464806
7.519994, -0.043185, -0.118419, -0.461133
7.539994, -0.044918, -0.122083, -0.463975
7.559994, -0.036958, -0.121022, -0.469754
7.579994, -0.033747, -0.126159, -0.468209
7.599994, -0.034442, -0.130965, -0.460052
7.619994, -0.025633, -0.130377, -0.467210
7.639994, -0.026590, -0.127895, -0.464994
7.659994, -0.026643, -0.127078, -0.459525
7.679994, -0.027074, -0.128706, -0.460486
7.699994, -0.023095, -0.129775, -0.457280
7.719994, -0.025849, -0.129944, -0.457605
7.739994, -0.031380, -0.124005, -0.456381
7.759994, -0.023875, -0.127676, -0.456851
7.779994, -0.019718, -0.125504, -0.452491
7.799994, -0.016152, -0.123280, -0.452561
7.819993, -0.024722, -0.125115, -0.454193
7.839993, -0.026481, -0.121570, -0.459209
7.859993, -0.026875, -0.121992, -0.460426
7.879993, -0.028655, -0.122142, -0.464932
7.899993, -0.023055, -0.123979, -0.466490
7.919993, -0.022991, -0.121279, -0.468153
7.939993, -0.026440, -0.125104, -0.468429
7.959993, -0.025236, -0.126034, -0.471961
7.979993, -0.026682, -0.135398, -0.472240
7.999993, -0.032127, -0.136611, -0.471373
8.019994, -0.030154, -0.137195, -0.468540
8.039994, -0.028074, -0.138159, -0.467529
8.059995, -0.033069, -0.141123, -0.465345
8.079995, -0.034843, -0.131712, -0.467315
8.099996, -0.033813, -0.131910, -0.468647
8.119996, -0.035771, -0.138375, -0.468446
8.139997, -0.033144, -0.143352, -0.473351
8.159997, -0.031250, -0.146097, -0.475264
8.179997, -0.026647, -0.150106, -0.471040
8.199998, -0.027528, -0.148505, -0.471958
8.219998, -0.024792, -0.144303, -0.471026
8.239999, -0.034250, -0.150793, -0.479200
8.259999, -0.037113, -0.153005, -0.477643
8.280000, -0.043511, -0.152781, -0.473615
8.300000, -0.049891, -0.156850, -0.480243
8.320001, -0.046192, -0.153656, -0.484710
8.340001, -0.044209, -0.152037, -0.479561
8.360002, -0.042036, -0.155116, -0.475826
8.380002, -0.047146, -0.151776, -0.476040
8.400002, -0.052091, -0.145737, -0.479818
8.420003, -0.046376, -0.146863, -0.483718
8.440003, -0.047246, -0.146999, -0.487647
8.460004, -0.045604, -0.148655, -0.488608
8.480004, -0.044168, -0.148328, -0.494120
8.500005, -0.043231, -0.143821, -0.493141
8.520005, -0.037857, -0.141127, -0.487044
8.540006, -0.040993, -0.138155, -0.488936
8.560006, -0.038879, -0.136698, -0.485242
8.580007, -0.046392, -0.136277, -0.489311
8.600007, -0.048540, -0.137678, -0.487390
8.620008, -0.044989, -0.139349, -0.485157
8.640008, -0.046625, -0.144012, -0.485885
8.660008, -0.044713, -0.140674, -0.490241
8.680009, -0.044556, -0.137865, -0.491539
8.700009, -0.042190, -0.141288, -0.497556
8.720010, -0.036080, -0.144960, -0.503206
8.740010, -0.038549, -0.150881, -0.505894
8.760011, -0.040699, -0.153242, -0.506967
8.780011, -0.045797, -0.154988, -0.502088
8.800012, -0.046324, -0.159129, -0.504571
8.820012, -0.041276, -0.160898, -0.502728
8.840013, -0.044758, -0.158855, -0.504768
8.860013, -0.044272, -0.162748, -0.503881
8.880013, -0.046949, -0.160491, -0.506850
8.900014, -0.050669, -0.156151, -0.506079
8.920014, -0.055802, -0.164563, -0.511753
8.940015, -0.054017, -0.162211, -0.508128
8.960015, -0.052224, -0.160058, -0.511636
8.980016, -0.053503, -0.159142, -0.512013
9.000016, -0.046190, -0.159377, -0.514642
9.020017, -0.048565, -0.161963, -0.518737
9.040017, -0.049305, -0.167677, -0.519174
9.060018, -0.049414, -0.165830, -0.524771
9.080018, -0.044733, -0.165158, -0.523400
9.100019, -0.045467, -0.159177, -0.520698
9.120019, -0.037194, -0.160107, -0.520898
9.140019, -0.031063, -0.163400, -0.514792
9.160020, -0.031352, -0.158524, -0.512920
9.180020, -0.032138, -0.161221, -0.509682
9.200021, -0.035386, -0.156212, -0.516222
9.220021, -0.035674, -0.152643, -0.517694
9.240022, -0.036502, -0.158098, -0.525801
9.260022, -0.028282, -0.158169, -0.523040
9.280023, -0.024497, -0.153011, -0.516841
9.300023, -0.024704, -0.152518, -0.513829
9.320024, -0.025290, -0.160570, -0.514874
9.340024, -0.023933, -0.158401, -0.516665
9.360024, -0.019841, -0.154740, -0.519681
9.380025, -0.021821, -0.152292, -0.518031
9.400025, -0.022718, -0.151491, -0.518887
9.420026, -0.019692, -0.156158, -0.516464
9.440026, -0.023498, -0.158685, -0.510528
9.460027, -0.022386, -0.157584, -0.515949
9.480027, -0.023392, -0.156178, -0.518118
9.500028, -0.019044, -0.162796, -0.523233
9.520028, -0.013486, -0.166203, -0.519689
9.540029, -0.010599, -0.166996, -0.525449
9.560029, -0.013311, -0.165039, -0.519387
9.580029, -0.011246, -0.161182, -0.518426
9.600030, -0.015338, -0.161032, -0.523493
9.620030, -0.017813, -0.155501, -0.518512
9.640031, -0.016267, -0.155593, -0.517095
9.660031, -0.019164, -0.155431, -0.515462
9.680032, -0.020919, -0.157066, -0.519750
9.700032, -0.015926, -0.161528, -0.517186
9.720033, -0.018322, -0.164194, -0.519124
9.740033, -0.015176, -0.165515, -0.524120
9.760034, -0.009333, -0.170547, -0.521314
9.780034, -0.003942, -0.168115, -0.521029
9.800035, -0.000389, -0.171385, -0.522928
9.820035, -0.002932, -0.177491, -0.523581
9.840035, 0.002950, -0.179052, -0.522822
9.860036, 0.007345, -0.174130, -0.525864
9.880036, 0.009614, -0.171296, -0.530569
9.900037, 0.005206, -0.172611, -0.526769
9.920037, 0.004892, -0.177648, -0.522151
9.940038, 0.002742, -0.180199, -0.519673
9.960038, -0.002751, -0.181857, -0.523841
9.980039, 0.005026, -0.180422, -0.523356
10.000039, 0.006063, -0.175359, -0.523819
10.020040, 0.009822, -0.177084, -0.522742
10.040040, 0.007792, -0.176680, -0.523611
10.060040, 0.008790, -0.177922, -0.526430
10.080041, 0.005768, -0.175622, -0.530128
10.100041, 0.005597, -0.176981, -0.529618
10.120042, 0.010435, -0.173416, -0.534296
10.140042, 0.015598, -0.173100, -0.527337
10.160043, 0.019244, -0.173041, -0.525139
10.180043, 0.020393, -0.171244, -0.527233
10.200044, 0.026064, -0.171421, -0.531069
10.220044, 0.031357, -0.162941, -0.530374
10.240045, 0.028102, -0.162516, -0.539092
10.260045, 0.028831, -0.167955, -0.543686
10.280046, 0.027186, -0.169538, -0.546351
10.300046, 0.028817, -0.171198, -0.547002
10.320046, 0.026288, -0.168279, -0.547830
10.340047, 0.026519, -0.168038, -0.552223
10.360047, 0.027796, -0.160639, -0.550328
10.380048, 0.024014, -0.156327, -0.551198
10.400048, 0.023389, -0.152924, -0.553377
10.420049, 0.030243, -0.150668, -0.549265
10.440049, 0.031305, -0.147107, -0.553192
10.460050, 0.030450, -0.145677, -0.547744
10.480050, 0.027631, -0.142268, -0.547962
10.500051, 0.026093, -0.136228, -0.546135
10.520051, 0.027702, -0.135694, -0.554166
10.540051, 0.021272, -0.132506, -0.548563
10.560052, 0.022560, -0.136477, -0.551005
10.580052, 0.026763, -0.138393, -0.545735
10.600053, 0.030994, -0.141178, -0.543569
10.620053, 0.035699, -0.144596, -0.537400
10.640054, 0.035625, -0.144160, -0.533116
10.660054, 0.028834, -0.144083, -0.525098
10.680055, 0.029836, -0.144219, -0.523988
10.700055, 0.029434, -0.145360, -0.520660
10.720056, 0.026931, -0.144371, -0.525871
10.740056, 0.027013, -0.141619, -0.530253
10.760056, 0.024818, -0.139007, -0.528720
10.780057, 0.020936, -0.141501, -0.526037
10.800057, 0.017375, -0.140004, -0.522470
10.820058, 0.014026, -0.138111, -0.517813
10.840058, 0.010992, -0.136705, -0.512745
10.860059, 0.013202, -0.134790, -0.514325
10.880059, 0.008587, -0.136456, -0.513183
10.900060, 0.004350, -0.133077, -0.512318
10.920060, 0.011539, -0.131453, -0.510774
10.940061, 0.011935, -0.135303, -0.510611
10.960061, 0.010749, -0.140420, -0.511668
10.980062, 0.014519, -0.139811, -0.511173
11.000062, 0.016791, -0.142104, -0.515836
11.020062, 0.011500, -0.142424, -0.511123
11.040063, 0.009528, -0.142742, -0.512449
11.060063, 0.007455, -0.144593, -0.513209
11.080064, 0.003530, -0.144087, -0.507758
11.100064, 0.003485, -0.149086, -0.514123
11.120065, 0.002098, -0.147962, -0.512771
11.140065, 0.000021, -0.146036, -0.509918
11.160066, -0.001411, -0.145345, -0.510851
11.180066, -0.002410, -0.152939, -0.516121
11.200067, -0.006357, -0.159590, -0.521059
11.220067, -0.003639, -0.155824, -0.529506
11.240067, -0.000037, -0.163131, -0.531629
11.260068, -0.006959, -0.162623, -0.531109
11.280068, -0.006983, -0.159379, -0.532382
11.300069, -0.009784, -0.154145, -0.528567
11.320069, -0.004398, -0.152319, -0.528605
11.340070, 0.000205, -0.144384, -0.528774
11.360070, -0.005566, -0.145515, -0.525860
11.380071, -0.008869, -0.142354, -0.531514
11.400071, -0.002968, -0.141175, -0.527788
11.420072, -0.000980, -0.144849, -0.523831
11.440072, -0.001998, -0.142400, -0.520447
11.460073, -0.007167, -0.142305, -0.517847
11.480073, -0.009830, -0.140370, -0.517096
11.500073, -0.007594, -0.136694, -0.512948
11.520074, -0.010125, -0.142601, -0.518542
11.540074, -0.008742, -0.142638, -0.526873
11.560075, -0.009836, -0.147801, -0.525288
11.580075, -0.009922, -0.146805, -0.528445
11.600076, -0.020489, -0.145660, -0.527310
11.620076, -0.019483, -0.146467, -0.522841
11.640077, -0.021165, -0.141291, -0.516679
11.660077, -0.019467, -0.136832, -0.521060
11.680078, -0.021696, -0.141973, -0.522170
11.700078, -0.021278, -0.144122, -0.521579
11.720078, -0.017150, -0.142957, -0.519881
11.740079, -0.012941, -0.144663, -0.517451
11.760079, -0.012541, -0.149689, -0.511068
11.780080, -0.008172, -0.154967, -0.514694
11.800080, -0.009337, -0.153253, -0.516715
11.820081, -0.003416, -0.153027, -0.515094
11.840081, -0.005457, -0.146365, -0.519584
11.860082, -0.002589, -0.140168, -0.509454
11.880082, -0.006762, -0.141873, -0.511371
11.900083, 0.000885, -0.142034, -0.516644
11.920083, -0.003222, -0.143072, -0.519943
11.940084, -0.002560, -0.142645, -0.524043
11.960084, -0.002060, -0.141401, -0.519469
11.980084, 0.000253, -0.138852, -0.524158
12.000085, -0.002475, -0.132159, -0.522501
12.020085, -0.000115, -0.128346, -0.520442
12.040086, 0.000778, -0.124603, -0.521512
12.060086, -0.004788, -0.127667, -0.521265
12.080087, -0.001209, -0.124380, -0.524026
12.100087, -0.000900, -0.121150, -0.516879
12.120088, 0.001880, -0.115002, -0.520950
