t, uk1, uk2, uk3)
18.640236, -0.029384, -0.026965, -0.021239
18.660236, -0.030205, -0.027609, -0.019552
18.680237, -0.018376, -0.017422, -0.011718
18.700237, -0.006236, -0.010941, -0.002530
18.720238, -0.000866, -0.011341, 0.003640
18.740238, -0.005504, -0.014315, 0.005704
18.760239, -0.022393, -0.023991, -0.005127
18.780239, -0.030871, -0.024901, -0.013027
18.800240, -0.016689, -0.013449, -0.008078
18.820240, 0.002819, -0.006569, 0.001087
18.840240, 0.001154, -0.018376, -0.005415
18.860241, -0.016667, -0.029428, -0.011097
18.880241, -0.024368, -0.025900, -0.012561
18.900242, -0.011407, -0.007590, -0.005571
18.920242, 0.004661, 0.010187, -0.001198
18.940243, -0.000155, 0.005815, -0.008101
18.960243, -0.012206, -0.004838, -0.015269
18.980244, -0.014470, -0.007191, -0.015447
19.000244, -0.011074, -0.007879, -0.010142
19.020245, -0.010875, -0.010342, -0.008922
19.040245, -0.012384, -0.010031, -0.008367
19.060246, -0.011984, -0.010986, -0.007768
19.080246, -0.008323, -0.008345, -0.003196
19.100246, -0.006103, -0.009654, 0.001021
19.120247, -0.004261, -0.012029, 0.005304
19.140247, -0.001087, -0.010031, 0.014847
19.160248, 0.006991, -0.003196, 0.031293
19.180248, 0.008789, -0.003662, 0.035065
19.200249, 0.015713, 0.001309, 0.042878
19.220249, 0.007124, -0.006569, 0.034888
19.240250, -0.013738, -0.023481, 0.011252
19.260250, -0.020906, -0.024124, -0.002974
19.280251, 0.001154, -0.000422, 0.007435
19.300251, 0.027098, 0.022504, 0.021172
19.320251, 0.024124, 0.015535, 0.019441
19.340252, 0.000999, -0.007235, 0.011474
19.360252, -0.004971, -0.009920, 0.010853
19.380253, 0.003174, 0.002042, 0.010631
19.400253, 0.010986, 0.009432, 0.010631
19.420254, 0.017178, 0.012739, 0.010187
19.440254, 0.009765, 0.005659, 0.002308
19.460255, -0.003906, -0.006569, -0.006858
19.480255, -0.006259, -0.008988, -0.008922
19.500256, 0.002264, 0.002352, -0.004217
19.520256, 0.006259, 0.007590, -0.004084
19.540257, 0.005482, 0.006414, -0.007413
19.560257, 0.002597, 0.002264, -0.010409
19.580257, -0.005992, -0.003418, -0.009854
19.600258, -0.006458, -0.001021, -0.003973
19.620258, 0.007568, 0.014470, 0.012317
19.640259, 0.015668, 0.024235, 0.023059
19.660259, 0.003551, 0.010964, 0.016312
19.680260, -0.010475, -0.007124, 0.003151
19.700260, -0.014514, -0.014981, -0.002020
19.720261, 0.003773, 0.004128, 0.011052
19.740261, 0.023325, 0.025323, 0.026721
19.760262, 0.026277, 0.028740, 0.030139
19.780262, 0.005238, 0.008078, 0.016800
19.800262, -0.011629, -0.010187, 0.001443
19.820263, -0.005082, -0.004328, 0.003706
19.840263, 0.013560, 0.014093, 0.010875
19.860264, 0.010564, 0.011652, 0.002242
19.880264, -0.009876, -0.004638, -0.012517
19.900265, -0.017333, -0.007701, -0.015424
19.920265, -0.015624, -0.004017, -0.012628
19.940266, -0.010009, 0.003129, -0.007879
19.960266, -0.007879, 0.001087, -0.009121
19.980267, -0.010586, -0.006014, -0.017333
20.000267, -0.016490, -0.008256, -0.025300
20.020267, -0.012118, 0.002463, -0.023592
20.040268, -0.010298, 0.007812, -0.022060
20.060268, -0.012273, 0.002197, -0.029783
20.080269, -0.019974, -0.009632, -0.045075
20.100269, -0.021306, -0.013960, -0.056371
20.120270, -0.011829, -0.005082, -0.055594
20.140270, -0.002841, 0.004971, -0.050046
20.160271, -0.009166, -0.002153, -0.049558
20.180271, -0.028474, -0.025567, -0.057348
20.200272, -0.035598, -0.036086, -0.057747
20.220272, -0.025278, -0.024146, -0.043210
20.240273, -0.016911, -0.012095, -0.026765
20.260273, -0.018909, -0.012894, -0.017266
20.280273, -0.034289, -0.031337, -0.019597
20.300274, -0.040303, -0.039327, -0.015513
20.320274, -0.026255, -0.028097, -0.001531
20.340275, -0.012406, -0.015513, 0.010098
20.360275, -0.014093, -0.015868, 0.008900
20.380276, -0.024768, -0.027076, -0.001620
20.400276, -0.026543, -0.027919, -0.008855
20.420277, -0.024280, -0.026699, -0.017755
20.440277, -0.016246, -0.021172, -0.019619
20.460278, -0.005837, -0.010830, -0.017355
20.480278, -0.009543, -0.014448, -0.024324
20.500278, -0.024413, -0.029783, -0.037862
20.520279, -0.033689, -0.037618, -0.044653
20.540279, -0.024812, -0.026144, -0.035332
20.560280, -0.006569, -0.004949, -0.014980
20.580280, -0.011984, -0.000666, -0.004527
20.600281, -0.034555, -0.021350, -0.012295
20.620281, -0.038994, -0.029717, -0.008544
20.640282, -0.016379, -0.013294, 0.009121
20.660282, 0.000377, -0.003418, 0.016312
20.680283, -0.009876, -0.016623, 0.004439
20.700283, -0.016556, -0.030028, -0.004172
20.720284, -0.002153, -0.019086, 0.011363
20.740284, 0.009565, -0.000621, 0.030671
20.760284, -0.006414, -0.009366, 0.027786
20.780285, -0.016090, -0.014870, 0.024879
20.800285, -0.003706, -0.009277, 0.030627
20.820286, 0.007923, -0.003285, 0.029517
20.840286, 0.009654, -0.000599, 0.028763
20.860287, 0.001864, -0.003418, 0.024945
20.880287, -0.002819, -0.003906, 0.020840
20.900288, 0.009809, 0.004638, 0.022282
20.920288, 0.023791, 0.012628, 0.029806
20.940289, 0.019330, 0.008855, 0.029983
20.960289, 0.005016, -0.002197, 0.024169
20.980289, 0.006836, -0.000621, 0.030938
21.000290, 0.013471, 0.005215, 0.036464
21.020290, 0.021372, 0.011097, 0.037862
21.040291, 0.027786, 0.016689, 0.037396
21.060291, 0.018265, 0.009610, 0.026454
21.080292, 0.000555, -0.001731, 0.006125
21.100292, -0.009166, -0.007013, -0.011674
21.120293, 0.006347, 0.008167, -0.009854
21.140293, 0.024635, 0.025189, -0.000089
21.160294, 0.027919, 0.023813, 0.002219
21.180294, 0.008611, 0.002863, -0.012628
21.200294, -0.012317, -0.017000, -0.030183
21.220295, -0.004527, -0.006991, -0.023880
21.240295, 0.018420, 0.022216, -0.000178
21.260296, 0.026055, 0.033223, 0.016312
21.280296, 0.008367, 0.012118, 0.008744
21.300297, -0.014958, -0.013826, -0.004949
21.320297, -0.010453, -0.008078, -0.002219
21.340298, 0.015424, 0.023259, 0.013760
21.360298, 0.018376, 0.031626, 0.014936
21.380299, -0.004505, 0.004838, 0.001065
21.400299, -0.018465, -0.015868, -0.008988
21.420300, -0.002508, 0.000178, 0.005837
21.440300, 0.015535, 0.028274, 0.018864
21.460300, 0.001909, 0.021283, 0.004306
21.480301, -0.024346, -0.010830, -0.017666
21.500301, -0.026299, -0.023392, -0.026965
21.520302, -0.004550, -0.004439, -0.021195
21.540302, 0.010631, 0.018221, -0.015824
21.560303, -0.001087, 0.011585, -0.023924
21.580303, -0.020773, -0.008944, -0.033357
21.600304, -0.023148, -0.011740, -0.031004
21.620304, -0.010808, 0.008056, -0.019974
21.640305, -0.001065, 0.023081, -0.011208
21.660305, -0.011829, 0.010941, -0.019131
21.680305, -0.037840, -0.020595, -0.038905
21.700306, -0.039260, -0.026255, -0.041124
21.720306, -0.009410, 0.003329, -0.017133
21.740307, 0.006059, 0.017178, -0.004350
21.760307, -0.005526, 0.002486, -0.013005
21.780308, -0.032558, -0.026233, -0.032935
21.800308, -0.046806, -0.040259, -0.050157
21.820309, -0.021394, -0.016467, -0.047871
21.840309, 0.001198, 0.004883, -0.036686
21.860310, -0.005837, -0.010409, -0.045274
21.880310, -0.019575, -0.031115, -0.057436
21.900311, -0.026299, -0.034156, -0.058546
21.920311, -0.014759, -0.016556, -0.040547
21.940311, -0.004705, -0.006614, -0.022415
21.960312, -0.018199, -0.020884, -0.023880
21.980312, -0.039482, -0.040303, -0.035421
22.000313, -0.042167, -0.037884, -0.028230
22.020313, -0.022571, -0.016623, -0.013605
22.040314, -0.009543, -0.002819, -0.005437
22.060314, -0.022948, -0.017466, -0.015424
22.080315, -0.044120, -0.042722, -0.032491
22.100315, -0.036841, -0.041146, -0.026832
22.120316, -0.012251, -0.018376, -0.001753
22.140316, 0.001909, -0.001420, 0.016800
22.160316, -0.011008, -0.005326, 0.015646
22.180317, -0.027675, -0.013582, 0.004661
22.200317, -0.025456, -0.011607, 0.002752
22.220318, -0.011430, -0.010076, 0.001487
22.240318, -0.009521, -0.015114, -0.008189
22.260319, -0.017466, -0.021661, -0.018199
22.280319, -0.024568, -0.025345, -0.023370
22.300320, -0.027054, -0.026321, -0.027142
22.320320, -0.018842, -0.019219, -0.022948
22.340321, -0.004616, -0.007990, -0.005460
22.360321, -0.003928, -0.012118, 0.004927
22.380322, -0.013715, -0.025655, 0.004416
22.400322, -0.008300, -0.025900, 0.011940
22.420322, 0.012872, -0.006880, 0.033334
22.440323, 0.010187, -0.006392, 0.035887
22.460323, -0.001132, -0.012251, 0.029539
22.480324, 0.000977, -0.013005, 0.031048
22.500324, 0.006214, -0.010631, 0.038306
22.520325, 0.011518, -0.007457, 0.041812
22.540325, 0.005571, -0.012206, 0.040458
22.560326, 0.004772, -0.008988, 0.040325
22.580326, 0.009343, -0.000111, 0.038128
22.600327, 0.008900, 0.003817, 0.031115
22.620327, 0.010054, 0.006148, 0.024146
22.640327, 0.022171, 0.014825, 0.025722
22.660328, 0.025678, 0.017222, 0.020063
22.680328, 0.022171, 0.014692, 0.013804
22.700329, 0.017888, 0.012717, 0.009388
22.720329, 0.012894, 0.011319, 0.006480
22.740330, 0.013738, 0.010031, 0.006591
22.760330, 0.018953, 0.012095, 0.009410
22.780331, 0.021971, 0.015313, 0.016712
22.800331, 0.014226, 0.010542, 0.012140
22.820332, 0.001820, 0.001465, -0.000866
22.840332, -0.004195, -0.000821, -0.009077
22.860332, 0.008544, 0.013693, -0.003418
22.880333, 0.016689, 0.024879, 0.000555
22.900333, 0.009654, 0.017289, -0.004949
22.920334, -0.010320, -0.004017, -0.020884
22.940334, -0.010142, -0.005437, -0.021661
22.960335, 0.001509, 0.005437, -0.013893
22.980335, 0.007346, 0.013205, -0.009743
23.000336, -0.002619, 0.009343, -0.011407
23.020336, -0.011141, 0.003440, -0.010631
23.040337, -0.018598, -0.008323, -0.015358
23.060337, -0.001642, 0.001132, -0.007657
23.080338, 0.011652, 0.013227, -0.001620
23.100338, -0.006369, 0.001886, -0.014847
23.120338, -0.025655, -0.014914, -0.028807
23.140339, -0.027919, -0.017022, -0.031093
23.160339, -0.012561, -0.004994, -0.023481
23.180340, 0.004217, 0.008411, -0.015114
23.200340, -0.002441, 0.001731, -0.015957
23.220341, -0.025877, -0.019464, -0.022748
23.240341, -0.026743, -0.021661, -0.015269
23.260342, -0.009676, -0.008101, 0.003684
23.280342, -0.005748, -0.007146, 0.005548
23.300343, -0.022171, -0.021838, -0.010054
23.320343, -0.024635, -0.026477, -0.016845
23.340343, -0.007279, -0.008922, -0.002907
23.360344, -0.007457, -0.004461, -0.002108
23.380344, -0.023747, -0.017400, -0.014736
23.400345, -0.025167, -0.020085, -0.020973
23.420345, -0.016068, -0.010742, -0.016911
23.440346, -0.012894, -0.010964, -0.017377
23.460346, -0.010764, -0.011363, -0.015513
23.480347, -0.012162, -0.012606, -0.013205
23.500347, -0.019308, -0.017622, -0.014781
23.520348, -0.015779, -0.014714, -0.008478
23.540348, -0.012073, -0.012850, -0.005681
23.560349, -0.006525, -0.005770, -0.001509
23.580349, -0.004905, -0.005770, -0.002885
23.600349, -0.010808, -0.011141, -0.008234
23.620350, -0.011829, -0.012184, -0.009410
23.640350, -0.009721, -0.007901, -0.008611
23.660351, -0.004039, -0.000022, -0.001953
23.680351, -0.010342, -0.003418, -0.001620
23.700352, -0.019774, -0.012229, -0.002996
23.720352, -0.014492, -0.010009, 0.006525
23.740353, -0.003507, 0.000044, 0.016556
23.760353, 0.000843, 0.006636, 0.016223
23.780354, -0.006369, 0.002175, 0.008988
23.800354, -0.011319, -0.002841, 0.002907
23.820354, -0.010941, -0.005038, -0.001731
23.840355, -0.004727, -0.000777, -0.003440
23.860355, -0.003373, 0.000067, -0.002885
23.880356, -0.003706, -0.002952, -0.000732
23.900356, -0.002774, -0.006636, 0.001598
23.920357, 0.001021, -0.004683, 0.007479
23.940357, 0.003351, -0.000599, 0.012539
23.960358, -0.004638, -0.002197, 0.005171
23.980358, -0.005460, -0.001642, 0.002264
24.000359, 0.004838, 0.007945, 0.008300
24.020359, 0.005482, 0.008456, 0.003107
24.040359, -0.003174, 0.000577, -0.008034
24.060360, -0.006725, -0.005748, -0.015868
24.080360, -0.003995, -0.004372, -0.015979
24.100361, -0.001820, 0.001132, -0.015269
24.120361, -0.008833, -0.002197, -0.020973
24.140362, -0.013294, -0.005460, -0.021195
24.160362, -0.011097, -0.005371, -0.014648
24.180363, -0.005127, -0.001465, -0.006747
24.200363, -0.001221, 0.000067, -0.002752
24.220364, -0.009920, -0.008345, -0.003773
24.240364, -0.014226, -0.011296, -0.001576
24.260365, -0.011762, -0.007368, 0.001997
24.280365, -0.008234, -0.006259, 0.002752
24.300365, -0.001398, -0.002552, 0.007745
24.320366, -0.002352, -0.005149, 0.008766
24.340366, -0.007368, -0.010520, 0.003973
24.360367, -0.003684, -0.006303, 0.002730
24.380367, 0.003218, -0.000244, -0.000355
24.400368, 0.006081, -0.001465, -0.005970
24.420368, -0.001775, -0.009299, -0.016712
24.440369, -0.010276, -0.014736, -0.026366
24.460369, -0.003573, -0.006014, -0.020951
24.480370, 0.004261, -0.000577, -0.016268
24.500370, -0.009765, -0.013560, -0.025323
24.520370, -0.020196, -0.022526, -0.030738
24.540371, -0.016734, -0.016490, -0.023658
24.560371, -0.009255, -0.004883, -0.012739
24.580372, -0.001820, 0.001154, -0.001775
24.600372, -0.006791, -0.005770, -0.003529
24.620373, -0.018088, -0.016157, -0.010919
24.640373, -0.012051, -0.011807, -0.005504
24.660374, -0.009698, -0.009477, -0.003240
24.680374, -0.005948, -0.006214, -0.001309
24.700375, -0.006125, -0.006614, -0.000621
24.720375, -0.007745, -0.010076, -0.000755
24.740376, -0.008478, -0.014670, -0.001420
24.760376, -0.004172, -0.013205, 0.004328
24.780376, 0.001576, -0.006037, 0.016734
24.800377, -0.008411, -0.011940, 0.020218
24.820377, -0.018842, -0.019508, 0.019330
24.840378, -0.013538, -0.011629, 0.022548
24.860378, 0.000688, 0.000266, 0.023836
24.880379, 0.008145, 0.006037, 0.021528
24.900379, 0.001065, -0.002264, 0.009920
24.920380, -0.008589, -0.011385, -0.001931
24.940380, -0.006303, -0.005748, -0.005460
24.960381, 0.005637, 0.006259, -0.001287
24.980381, 0.011896, 0.011030, 0.005371
25.000381, -0.003262, -0.004061, -0.004128
25.020382, -0.012983, -0.014137, -0.009943
25.040382, 0.004172, -0.001953, 0.007368
25.060383, 0.019131, 0.011097, 0.021394
25.080383, 0.008700, 0.006369, 0.014381
25.100384, -0.006325, -0.003640, 0.002663
25.120384, -0.009321, -0.004394, 0.000555
25.140385, 0.004128, 0.005171, 0.005903
25.160385, 0.009232, 0.007923, -0.000044
25.180386, 0.003573, 0.001531, -0.009033
25.200386, -0.009676, -0.009099, -0.017222
25.220387, -0.011918, -0.007768, -0.015091
25.240387, -0.007723, -0.001731, -0.011585
25.260387, -0.002952, 0.001354, -0.010542
25.280388, -0.006148, -0.002131, -0.012628
25.300388, -0.015469, -0.011296, -0.019597
25.320389, -0.015469, -0.011319, -0.017178
25.340389, -0.010697, -0.003817, -0.014137
25.360390, -0.011607, -0.002863, -0.015779
25.380390, -0.013649, -0.007279, -0.019663
25.400391, -0.013294, -0.013227, -0.021749
25.420391, -0.000599, -0.004860, -0.013272
25.440392, 0.006880, 0.002131, -0.001531
25.460392, -0.004350, -0.000577, 0.001332
25.480392, -0.014293, -0.006503, 0.000044
25.500393, -0.017466, -0.009876, -0.005104
25.520393, -0.002508, -0.001487, 0.001864
25.540394, -0.007812, -0.012095, -0.008078
25.560394, -0.020773, -0.021616, -0.016423
25.580395, -0.014714, -0.012473, -0.013960
25.600395, -0.008966, -0.002574, -0.014980
25.620396, -0.000977, 0.007390, -0.013782
25.640396, 0.002996, 0.010120, -0.011585
25.660397, -0.010675, -0.008544, -0.018665
25.680397, -0.019841, -0.025189, -0.022593
25.700397, -0.010608, -0.016246, -0.008789
25.720398, 0.004794, 0.004572, 0.007612
25.740398, -0.001154, 0.001576, 0.002819
25.760399, -0.034932, -0.030272, -0.026588
25.780399, -0.043455, -0.034866, -0.034289
25.800400, -0.018332, -0.010897, -0.012539
25.820400, 0.010031, 0.010586, 0.014514
25.840401, 0.008101, 0.008189, 0.024501
25.860401, -0.014226, -0.013272, 0.021461
25.880402, -0.026588, -0.030094, 0.015979
25.900402, -0.011385, -0.013715, 0.024635
25.920403, 0.007124, 0.009099, 0.024790
25.940403, 0.007568, 0.014781, 0.012051
25.960403, -0.004661, 0.001198, -0.003618
25.980404, -0.009299, -0.002597, -0.010187
26.000404, -0.005593, 0.002930, -0.010653
26.020405, -0.004661, 0.001443, -0.012783
26.040405, 0.000866, 0.001642, -0.012695
26.060406, 0.006259, 0.005593, -0.007302
26.080406, 0.002219, 0.000399, -0.002619
26.100407, -0.005437, -0.009565, -0.005349
26.120407, -0.011652, -0.014315, -0.013982
26.140408, -0.001576, -0.005238, -0.008145
26.160408, 0.003817, 0.000777, -0.004505
26.180408, -0.003063, -0.002530, -0.008655
26.200409, -0.003396, -0.004794, -0.005792
26.220409, -0.004394, -0.007346, -0.004883
26.240410, -0.006680, -0.007790, -0.009343
26.260410, -0.000755, -0.000222, -0.006303
26.280411, -0.005038, -0.001775, -0.011674
26.300411, -0.021572, -0.018265, -0.025944
26.320412, -0.025434, -0.025744, -0.035665
26.340412, -0.016268, -0.013804, -0.034000
26.360413, -0.004949, 0.001332, -0.025456
26.380413, -0.002841, 0.005970, -0.018909
26.400414, -0.012295, -0.002841, -0.019286
26.420414, -0.020484, -0.015358, -0.014048
26.440414, -0.014448, -0.017111, -0.001997
26.460415, -0.006702, -0.007057, 0.008966
26.480415, -0.002131, 0.003107, 0.013782
26.500416, -0.012850, -0.006192, 0.004594
26.520416, -0.030294, -0.028918, -0.013050
26.540417, -0.024901, -0.024657, -0.014559
26.560417, 0.005881, 0.006037, 0.006991
26.580418, 0.024302, 0.021217, 0.020484
26.600418, 0.008478, 0.004261, 0.011696
26.620419, -0.018887, -0.020573, -0.005082
26.640419, -0.024346, -0.023059, -0.012384
26.660419, -0.002863, -0.000977, -0.001198
26.680420, 0.016445, 0.013849, 0.005748
26.700420, 0.014803, 0.009987, 0.007657
26.720421, -0.009010, -0.009565, 0.004461
26.740421, -0.021905, -0.020551, 0.005371
26.760422, -0.011452, -0.010231, 0.014648
26.780422, 0.002552, 0.005482, 0.018842
26.800423, -0.000954, 0.007168, 0.013005
26.820423, -0.011563, -0.006436, -0.003396
26.840424, -0.013782, -0.009721, -0.011762
26.860424, -0.000067, -0.001176, -0.006059
26.880424, 0.010076, 0.011185, 0.002685
26.900425, 0.000999, 0.003440, -0.000266
26.920425, -0.007524, -0.005282, -0.002042
26.940426, -0.003906, -0.002153, -0.000533
26.960426, 0.003373, -0.000799, -0.002308
26.980427, 0.006902, -0.000910, -0.006458
27.000427, 0.001642, -0.004772, -0.009965
27.020428, -0.009477, -0.014226, -0.014381
27.040428, -0.009943, -0.013316, -0.014426
27.060429, 0.000932, -0.000555, -0.008722
27.080429, 0.004572, 0.002375, -0.008056
27.100430, -0.012828, -0.013560, -0.018199
27.120430, -0.021550, -0.021772, -0.023614
27.140430, -0.013027, -0.010386, -0.018509
27.160431, 0.002308, 0.009410, -0.012184
27.180431, 0.001798, 0.010098, -0.013427
27.200432, -0.020551, -0.012961, -0.025212
27.220432, -0.034821, -0.030605, -0.031448
27.240433, -0.024501, -0.022992, -0.021661
27.260433, -0.004860, -0.005282, -0.007635
27.280434, 0.000311, 0.002330, 0.000510
27.300434, -0.006347, -0.001576, 0.005415
27.320435, -0.010786, -0.005548, 0.009743
27.340435, -0.004727, -0.002486, 0.015824
27.360435, -0.002308, 0.001975, 0.019153
27.380436, -0.003551, 0.002530, 0.015180
27.400436, 0.000599, 0.003795, 0.010897
27.420437, 0.002863, 0.002574, 0.006614
27.440437, -0.011185, -0.010298, -0.008256
27.460438, -0.016112, -0.010808, -0.014514
27.480438, -0.007035, 0.000932, -0.010231
27.500439, 0.004572, 0.009610, -0.005282
27.520439, 0.002752, 0.001154, -0.010631
27.540440, -0.005704, -0.013960, -0.013760
27.560440, -0.006392, -0.015225, -0.011185
27.580441, -0.002708, -0.005948, -0.005149
27.600441, -0.004993, -0.004527, -0.005770
27.620441, -0.015091, -0.013249, -0.014071
27.640442, -0.021749, -0.020729, -0.021616
27.660442, -0.019464, -0.018598, -0.023392
27.680443, -0.005215, -0.002930, -0.016889
27.700443, 0.001065, 0.004949, -0.012273
27.720444, -0.013183, -0.007945, -0.020906
27.740444, -0.024901, -0.020751, -0.028230
27.760445, -0.016112, -0.014648, -0.019197
27.780445, 0.000089, 0.000222, -0.005482
27.800446, 0.006081, 0.005992, 0.001620
27.820446, 0.001065, -0.000710, 0.001509
27.840446, -0.005482, -0.003817, 0.000954
27.860447, -0.002641, 0.002463, 0.009454
27.880447, -0.002286, 0.007612, 0.014315
27.900448, -0.009144, 0.005149, 0.009477
27.920448, -0.013116, 0.001309, 0.005238
27.940449, -0.003373, 0.009121, 0.010653
27.960449, 0.007679, 0.013782, 0.012961
27.980450, 0.001753, 0.003085, -0.001687
28.000450, -0.014204, -0.013294, -0.019264
28.020451, -0.018798, -0.015069, -0.026321
28.040451, -0.009898, -0.003063, -0.023259
28.060452, -0.004772, 0.001065, -0.020396
28.080452, -0.015513, -0.012118, -0.027653
28.100452, -0.030338, -0.024657, -0.033423
28.120453, -0.029251, -0.019641, -0.028008
28.140453, -0.018021, -0.004106, -0.016911
28.160454, -0.013627, -0.000178, -0.015757
28.180454, -0.022437, -0.009632, -0.027364
28.200455, -0.029184, -0.016578, -0.034710
28.220455, -0.023503, -0.010675, -0.029983
28.240456, -0.017377, -0.007390, -0.018132
28.260456, -0.017044, -0.013449, -0.007879
28.280457, -0.017843, -0.013960, -0.000377
28.300457, -0.024146, -0.018642, 0.000289
28.320457, -0.025078, -0.019552, -0.001886
28.340458, -0.016312, -0.013427, 0.000999
28.360458, -0.009343, -0.011274, 0.001687
28.380459, -0.008167, -0.014137, 0.001309
28.400459, -0.009188, -0.016112, 0.002463
28.420460, -0.005615, -0.010875, 0.004860
28.440460, -0.002131, -0.006458, 0.007413
28.460461, -0.002685, -0.008300, 0.007501
28.480461, -0.008722, -0.016356, 0.004461
28.500462, -0.008678, -0.017932, 0.004727
28.520462, 0.001753, -0.011008, 0.013449
28.540462, 0.010231, -0.003706, 0.022216
28.560463, 0.008411, -0.006813, 0.024368
28.580463, 0.007102, -0.012894, 0.025278
28.600464, 0.012672, -0.010031, 0.028407
28.620464, 0.021061, -0.001376, 0.034244
28.640465, 0.023569, 0.004017, 0.035598
28.660465, 0.015291, -0.003462, 0.026055
28.680466, 0.006658, -0.012051, 0.016179
28.700466, 0.010453, -0.004905, 0.021283
28.720467, 0.018554, 0.006125, 0.024768
28.740467, 0.018154, 0.008678, 0.017133
28.760468, 0.010919, 0.005171, 0.007435
28.780468, 0.002819, -0.001065, -0.002597
28.800468, 0.000111, -0.003839, -0.007812
28.820469, 0.005859, -0.002219, -0.012761
28.840469, 0.011008, -0.000977, -0.015668
28.860470, 0.018398, 0.006747, -0.007834
28.880470, 0.019286, 0.011762, -0.001021
28.900471, 0.005726, -0.000488, -0.002885
28.920471, -0.002042, -0.007568, 0.002663
28.940472, -0.000710, -0.007657, 0.011829
28.960472, 0.005193, 0.000533, 0.016956
28.980473, 0.007901, 0.010830, 0.020618
29.000473, -0.002508, 0.005060, 0.006148
29.020473, -0.010919, -0.003973, -0.008323
29.040474, -0.004439, -0.001665, -0.012850
29.060474, 0.006747, 0.006836, -0.009721
29.080475, 0.005792, 0.003839, -0.012251
29.100475, -0.006725, -0.004261, -0.017999
29.120476, -0.020152, -0.013005, -0.025189
29.140476, -0.018509, -0.012761, -0.024257
29.160477, -0.004061, -0.001198, -0.012939
29.180477, 0.006281, 0.009610, -0.000089
29.200478, -0.005571, -0.001576, -0.003107
29.220478, -0.021039, -0.018199, -0.011008
29.240479, -0.011430, -0.008966, -0.001287
29.260479, 0.005215, 0.010608, 0.009277
29.280479, 0.001176, 0.013516, 0.000422
29.300480, -0.020906, -0.009144, -0.017200
29.320480, -0.033512, -0.028496, -0.028940
29.340481, -0.014936, -0.010631, -0.012939
29.360481, 0.006902, 0.014359, 0.005770
29.380482, -0.005060, 0.002907, -0.001243
29.400482, -0.029251, -0.019086, -0.016667
29.420483, -0.032247, -0.022682, -0.019020
29.440483, -0.005349, 0.003706, -0.000510
29.460484, 0.014071, 0.022016, 0.010653
29.480484, 0.001509, 0.010897, -0.000888
29.500484, -0.028696, -0.013871, -0.021505
29.520485, -0.040126, -0.020595, -0.028341
29.540485, -0.025500, -0.002352, -0.020218
29.560486, -0.011274, 0.011563, -0.014137
29.580486, -0.012717, 0.007723, -0.016867
29.600487, -0.026321, -0.007124, -0.032535
29.620487, -0.035354, -0.019730, -0.047760
29.640488, -0.027165, -0.010298, -0.048160
29.660488, -0.016090, 0.004239, -0.042767
29.680489, -0.005748, 0.012939, -0.028718
29.700489, -0.015047, -0.001953, -0.028696
29.720490, -0.026743, -0.019952, -0.032003
29.740490, -0.021328, -0.021439, -0.028518
29.760490, -0.016090, -0.016556, -0.028874
29.780491, -0.014514, -0.010719, -0.024701
29.800491, -0.019064, -0.012783, -0.021905
29.820492, -0.028718, -0.023902, -0.025167
29.840492, -0.025900, -0.028230, -0.027675
29.860493, -0.017488, -0.020351, -0.024923
29.880493, -0.008700, -0.008212, -0.015091
29.900494, -0.018598, -0.018176, -0.014892
29.920494, -0.027964, -0.028918, -0.016601
29.940495, -0.017977, -0.022016, -0.009343
29.960495, -0.010431, -0.013360, -0.004661
29.980495, -0.015136, -0.016001, -0.011940
30.000496, -0.019153, -0.016778, -0.014714
30.020496, -0.009321, -0.006059, -0.003950
30.040497, -0.005859, -0.003906, 0.003640
30.060497, -0.011585, -0.014270, 0.006125
30.080498, -0.017222, -0.020595, 0.006525
30.100498, -0.020884, -0.021572, 0.001531
30.120499, -0.020196, -0.023525, -0.003595
30.140499, -0.008478, -0.019619, 0.001065
30.160500, 0.004638, -0.010941, 0.009454
30.180500, 0.004084, -0.010830, 0.009499
30.200500, -0.003063, -0.017910, 0.005104
30.220501, 0.002774, -0.015580, 0.009343
30.240501, 0.014403, -0.004505, 0.022060
30.260502, 0.013205, -0.005304, 0.024679
30.280502, -0.002020, -0.009898, 0.018753
30.300503, -0.003484, -0.005770, 0.019974
30.320503, 0.012295, 0.006192, 0.029606
30.340504, 0.017755, 0.007657, 0.029317
30.360504, 0.015313, 0.004150, 0.025034
30.380505, 0.014071, 0.003906, 0.021283
30.400505, 0.010342, 0.000843, 0.013005
30.420506, 0.012384, 0.002175, 0.010764
30.440506, 0.011829, 0.005215, 0.010054
30.460506, 0.007524, 0.002530, 0.009033
30.480507, 0.000333, -0.003373, 0.003640
30.500507, 0.003063, -0.000422, -0.000688
30.520508, 0.007635, 0.004505, -0.001043
30.540508, 0.011452, 0.012362, 0.009521
30.560509, 0.002197, 0.006037, 0.014381
30.580509, -0.008722, -0.004239, 0.011252
30.600510, -0.012029, -0.007967, 0.007257
30.620510, -0.000510, -0.000222, 0.012339
30.640511, 0.012140, 0.011208, 0.019930
30.660511, 0.005060, 0.005326, 0.011896
30.680511, -0.007524, -0.003262, 0.002663
30.700512, -0.006658, -0.000688, 0.001665
30.720512, 0.001931, 0.005171, 0.000910
30.740513, 0.004505, 0.005615, -0.002197
30.760513, -0.002574, -0.001598, -0.006059
30.780514, -0.002552, 0.001820, -0.004172
