t_uk, uk1, uk2, uk3
9.400025, 0.000583, 0.000194, -0.000280
9.420026, 0.000322, 0.000670, 0.000042
9.440026, 0.000032, 0.000334, 0.000111
9.460027, -0.000067, -0.000429, -0.000156
9.480027, -0.000150, -0.000151, -0.000071
9.500028, -0.000062, -0.000049, 0.000554
9.520028, 0.000528, 0.000140, -0.000542
9.540029, 0.000053, -0.000025, -0.000207
9.560029, 0.000169, -0.000561, 0.000043
9.580029, -0.000061, 0.000174, -0.000126
9.600030, -0.000308, 0.000073, -0.000456
9.620030, -0.000018, 0.000222, -0.000339
9.640031, -0.000772, 0.000034, -0.000143
9.660031, -0.000452, -0.000084, -0.000417
9.680032, 0.000260, -0.000172, 0.000148
9.700032, -0.000406, -0.000173, -0.000237
9.720033, 0.000350, -0.000139, 0.000193
9.740033, -0.000086, 0.000131, -0.000389
9.760034, -0.000014, -0.000142, 0.000322
9.780034, 0.000448, 0.000076, -0.000497
9.800035, -0.000114, -0.000246, -0.000443
9.820035, 0.000098, -0.000285, -0.000253
9.840035, -0.000060, 0.000340, -0.000479
9.860036, 0.000507, 0.000239, -0.000861
9.880036, -0.000037, -0.000405, -0.000204
9.900037, 0.000356, 0.000624, 0.000274
9.920037, 0.000439, -0.000748, 0.000054
9.940038, 0.000127, -0.000054, 0.000126
9.960038, -0.000189, 0.000038, 0.000324
9.980039, -0.000423, -0.000241, -0.000048
10.000039, -0.000199, -0.000267, -0.000253
10.020040, 0.000073, -0.000493, -0.000301
10.040040, 0.000237, 0.000179, -0.000334
10.060040, 0.000201, 0.000318, -0.000061
10.080041, -0.000127, -0.000454, -0.000087
10.100041, 0.000241, 0.000527, -0.000308
10.120042, -0.000659, -0.000283, 0.000014
10.140042, 0.000212, -0.000470, -0.000066
10.160043, 0.000447, 0.000199, -0.000149
10.180043, 0.000536, 0.000358, -0.000465
10.200044, 0.000267, -0.000480, 0.000233
10.220044, -0.000175, -0.000031, -0.000064
10.240045, 0.000285, -0.000168, -0.000546
10.260045, 0.000029, -0.000724, 0.000002
10.280046, -0.000057, 0.000175, 0.000051
10.300046, -0.000433, -0.000240, -0.000027
10.320046, -0.000058, -0.000654, 0.000160
10.340047, -0.000086, -0.000153, -0.000476
10.360047, 0.000075, -0.000058, -0.000242
10.380048, -0.000060, 0.000248, -0.000199
10.400048, 0.000240, -0.000235, 0.000212
10.420049, 0.000653, 0.000183, -0.000333
10.440049, 0.000419, 0.000224, -0.000368
10.460050, -0.000332, 0.000293, 0.000094
10.480050, 0.000307, 0.000288, -0.000471
10.500051, -0.000061, 0.000007, -0.000500
10.520051, 0.000375, 0.000178, -0.000285
10.540051, 0.000616, 0.000600, 0.000229
10.560052, -0.000053, 0.000183, 0.000000
10.580052, 0.000030, -0.000380, -0.000039
10.600053, 0.000081, -0.000216, 0.000462
10.620053, 0.000104, 0.000039, -0.000135
10.640054, -0.000014, -0.000465, 0.000504
10.660054, -0.000086, -0.000336, -0.000036
10.680055, 0.000143, -0.000336, -0.000364
10.700055, 0.000280, -0.000543, -0.000452
10.720056, -0.000314, -0.000272, -0.000551
10.740056, 0.000422, -0.000361, -0.000384
10.760056, 0.000239, 0.000472, -0.000473
10.780057, -0.000308, 0.000015, -0.000090
10.800057, -0.000286, 0.000332, -0.000022
10.820058, -0.000335, 0.000408, -0.000042
10.840058, -0.000314, -0.000035, -0.000322
10.860059, -0.000224, 0.000530, 0.000054
10.880059, 0.000143, -0.000585, 0.000092
10.900060, -0.000086, -0.000053, -0.000385
10.920060, -0.000061, 0.000360, -0.000287
10.940061, 0.000513, -0.000279, 0.000100
10.960061, 0.000350, -0.000071, -0.000008
10.980062, 0.000086, 0.000361, 0.000194
11.000062, -0.000013, 0.000376, -0.000566
11.020062, -0.000174, -0.000274, -0.000738
11.040063, -0.000369, 0.000432, 0.000512
11.060063, -0.000164, 0.000628, -0.000291
11.080064, 0.000677, 0.000107, 0.000018
11.100064, -0.000059, 0.000357, -0.000149
11.120065, -0.000098, 0.000003, -0.000433
11.140065, -0.000446, 0.000151, 0.000135
11.160066, -0.000283, 0.000167, 0.000359
11.180066, -0.000436, -0.000103, -0.000554
11.200067, -0.000202, -0.000548, -0.000001
11.220067, -0.000285, -0.000507, 0.000299
11.240067, -0.000546, -0.000084, -0.000468
11.260068, 0.000216, 0.000670, -0.000077
11.280068, 0.000035, 0.000112, -0.000274
11.300069, 0.000168, -0.000427, -0.000756
11.320069, -0.000361, 0.000280, -0.000898
11.340070, 0.000722, 0.000410, -0.000328
11.360070, -0.000471, 0.000674, -0.000597
11.380071, -0.000269, -0.000458, -0.000095
11.400071, -0.000084, -0.000025, -0.000113
11.420072, -0.000265, 0.000225, 0.000393
11.440072, 0.000427, 0.000628, 0.000180
11.460073, -0.000382, 0.000240, 0.000052
11.480073, -0.000038, 0.000152, -0.000225
11.500073, 0.000380, 0.000324, 0.000054
11.520074, 0.000088, 0.000200, 0.000052
11.540074, 0.000151, 0.000178, -0.000064
11.560075, 0.000010, -0.000238, -0.000284
11.580075, -0.000045, 0.000921, 0.000282
11.600076, 0.000248, 0.000277, 0.000373
11.620076, -0.000030, -0.000443, 0.000345
11.640077, -0.000225, -0.000452, -0.000458
11.660077, -0.000083, -0.000127, 0.000031
11.680078, 0.000079, -0.000100, 0.000024
11.700078, 0.000096, -0.000725, 0.000232
11.720078, -0.000313, 0.000248, 0.000001
11.740079, 0.000328, -0.000186, 0.000210
11.760079, -0.000336, -0.000432, -0.000326
11.780080, 0.000169, 0.000232, 0.000026
11.800080, 0.000191, -0.000098, 0.000150
11.820081, -0.000294, -0.000386, -0.000722
11.840081, -0.000308, 0.000039, 0.000181
11.860082, -0.000084, -0.000220, 0.000148
11.880082, -0.000431, -0.000063, -0.000414
11.900083, 0.000469, -0.000493, -0.000229
11.920083, 0.000314, 0.000272, -0.000078
11.940084, 0.000216, 0.000176, -0.000264
11.960084, -0.000154, -0.000203, -0.000450
11.980084, -0.000499, -0.000349, 0.000390
12.000085, 0.000331, -0.000083, -0.000011
12.020085, 0.000190, -0.000098, 0.000007
12.040086, -0.000262, 0.000382, -0.000091
12.060086, -0.000203, -0.000033, -0.000412
12.080087, 0.000100, -0.000027, -0.000063
12.100087, -0.000034, 0.000198, -0.000385
