t_uk, uk1, uk2, uk3
3.699997, -0.002295, -0.000737, -0.001869
3.719997, -0.002016, -0.000537, -0.001435
3.739997, -0.002134, -0.000921, -0.001713
3.759997, -0.002229, -0.001572, -0.001790
3.779997, -0.001880, -0.001112, -0.001410
3.799997, -0.001698, -0.001036, -0.001849
3.819997, -0.001630, -0.000918, -0.001913
3.839997, -0.002644, -0.000968, -0.002319
3.859997, -0.001877, -0.001242, -0.001552
3.879997, -0.002248, -0.001429, -0.001555
3.899997, -0.002419, -0.001516, -0.001632
3.919997, -0.002178, -0.000851, -0.001667
3.939997, -0.002226, -0.001202, -0.001947
3.959997, -0.002641, -0.001175, -0.001537
3.979997, -0.002508, -0.001709, -0.001031
3.999997, -0.002120, -0.001522, -0.001811
4.019997, -0.002140, -0.001040, -0.002105
4.039997, -0.002204, -0.001293, -0.001716
4.059997, -0.002091, -0.001041, -0.002543
4.079997, -0.001629, -0.000682, -0.001681
4.099997, -0.001883, -0.001379, -0.001713
4.119997, -0.002820, -0.000703, -0.001072
4.139997, -0.002091, -0.001363, -0.001969
4.159997, -0.002408, -0.000963, -0.002022
4.179997, -0.002907, -0.000985, -0.001244
4.199997, -0.001927, -0.000937, -0.001411
4.219997, -0.002181, -0.000816, -0.001459
4.239997, -0.002289, -0.001314, -0.001583
4.259997, -0.001794, -0.002146, -0.001375
4.279997, -0.002204, -0.001476, -0.001976
4.299997, -0.002462, -0.001824, -0.001630
4.319997, -0.002481, -0.000916, -0.002090
4.339997, -0.001471, -0.001289, -0.001656
4.359997, -0.001839, -0.001196, -0.001803
4.379997, -0.002685, -0.000942, -0.001610
4.399997, -0.002166, -0.001688, -0.001691
4.419997, -0.002684, -0.001382, -0.001908
4.439997, -0.001636, -0.001365, -0.002351
4.459997, -0.001453, -0.000619, -0.002316
4.479997, -0.002591, -0.000897, -0.001746
4.499997, -0.001790, -0.000937, -0.001899
4.519997, -0.001810, -0.000921, -0.001308
4.539997, -0.001867, -0.001592, -0.001968
4.559997, -0.002118, -0.001853, -0.001712
4.579997, -0.001671, -0.001488, -0.000563
4.599997, -0.002137, -0.001705, -0.001679
4.619997, -0.002382, -0.001079, -0.001701
4.639997, -0.001702, -0.001636, -0.001621
4.659997, -0.002461, -0.001203, -0.002320
4.679996, -0.001646, -0.000988, -0.001614
4.699996, -0.001635, -0.001449, -0.001803
4.719996, -0.002471, -0.001245, -0.001443
4.739996, -0.001124, -0.001073, -0.000979
4.759996, -0.002571, -0.001475, -0.001491
4.779996, -0.002623, -0.001488, -0.002578
4.799996, -0.001972, -0.000783, -0.001729
4.819996, -0.001722, -0.000890, -0.001940
4.839996, -0.001584, -0.001133, -0.001383
4.859996, -0.002685, -0.000984, -0.001448
4.879996, -0.002711, -0.001520, -0.001771
4.899996, -0.002433, -0.001312, -0.001859
4.919996, -0.002342, -0.001355, -0.001121
4.939996, -0.002567, -0.001002, -0.000982
4.959996, -0.001386, -0.001620, -0.001451
4.979996, -0.001127, -0.001285, -0.001653
4.999996, -0.002001, -0.001237, -0.001943
5.019996, -0.002066, -0.001615, -0.001648
5.039996, -0.001721, -0.001589, -0.001429
5.059996, -0.002132, -0.001042, -0.001702
5.079996, -0.002292, -0.001585, -0.001561
5.099996, -0.001890, -0.000965, -0.001986
5.119996, -0.002337, -0.001246, -0.001738
5.139996, -0.002002, -0.001380, -0.001873
5.159996, -0.001813, -0.000941, -0.002404
5.179996, -0.001676, -0.000306, -0.001660
5.199996, -0.002183, -0.001358, -0.001645
5.219996, -0.001858, -0.000673, -0.001576
5.239996, -0.001792, -0.000777, -0.001777
5.259996, -0.002642, -0.001339, -0.001745
5.279996, -0.002409, -0.001386, -0.002046
5.299996, -0.002114, -0.001120, -0.001629
5.319996, -0.002617, -0.001083, -0.001700
5.339996, -0.001955, -0.001594, -0.002063
5.359996, -0.002409, -0.001011, -0.001509
5.379996, -0.001509, -0.000984, -0.001449
5.399996, -0.002563, -0.000685, -0.001260
5.419996, -0.002044, -0.000959, -0.001668
5.439996, -0.001512, -0.001446, -0.001662
5.459996, -0.002122, -0.001570, -0.002010
5.479996, -0.002250, -0.001322, -0.002250
5.499996, -0.002155, -0.000934, -0.001582
5.519996, -0.001902, -0.001521, -0.001231
5.539996, -0.002315, -0.000933, -0.001491
5.559996, -0.002113, -0.001219, -0.001643
5.579996, -0.002636, -0.001316, -0.001814
5.599996, -0.001976, -0.000760, -0.001824
5.619996, -0.002573, -0.001251, -0.002179
5.639996, -0.002314, -0.001392, -0.002156
5.659996, -0.001653, -0.001053, -0.001523
5.679996, -0.002569, -0.001095, -0.001007
5.699996, -0.001678, -0.001547, -0.001897
5.719995, -0.001654, -0.001010, -0.001869
5.739995, -0.002044, -0.001459, -0.002133
5.759995, -0.001457, -0.001006, -0.001819
5.779995, -0.001748, -0.001531, -0.001825
5.799995, -0.002051, -0.001263, -0.001483
5.819995, -0.001744, -0.000802, -0.001497
5.839995, -0.000944, -0.001381, -0.001743
5.859995, -0.002481, -0.001013, -0.002020
5.879995, -0.002552, -0.000830, -0.002015
5.899995, -0.002802, -0.001432, -0.002002
5.919995, -0.002024, -0.001033, -0.001638
5.939995, -0.002635, -0.001037, -0.001474
5.959995, -0.002300, -0.001286, -0.001347
5.979995, -0.002271, -0.000889, -0.001516
5.999995, -0.002341, -0.001240, -0.001700
6.019995, -0.001468, -0.000591, -0.001375
6.039995, -0.002408, -0.001159, -0.001737
6.059995, -0.001636, -0.001244, -0.002329
6.079995, -0.001860, -0.000595, -0.002091
6.099995, -0.002387, -0.001526, -0.002001
6.119995, -0.002087, -0.001268, -0.001870
6.139995, -0.002040, -0.001275, -0.001916
6.159995, -0.002844, -0.001824, -0.000992
6.179995, -0.002249, -0.001919, -0.002049
6.199995, -0.002456, -0.001291, -0.001954
6.219995, -0.002114, -0.000964, -0.001833
6.239995, -0.001902, -0.001758, -0.001604
6.259995, -0.001913, -0.001471, -0.002106
6.279995, -0.002326, -0.001753, -0.001567
6.299995, -0.002250, -0.001043, -0.001920
6.319995, -0.002372, -0.001132, -0.002017
6.339995, -0.001542, -0.001583, -0.001576
6.359995, -0.001906, -0.000919, -0.001938
6.379995, -0.002183, -0.001150, -0.002001
6.399995, -0.001815, -0.000827, -0.001913
6.419995, -0.002042, -0.001449, -0.001600
6.439995, -0.001944, -0.001193, -0.001368
6.459995, -0.002359, -0.001148, -0.001378
6.479995, -0.001566, -0.000956, -0.002028
6.499995, -0.001883, -0.001448, -0.001134
6.519995, -0.002483, -0.001221, -0.001305
6.539995, -0.002504, -0.001922, -0.001980
6.559995, -0.002444, -0.001730, -0.001863
6.579995, -0.001727, -0.001020, -0.002647
6.599995, -0.001931, -0.001469, -0.001556
6.619995, -0.002065, -0.001125, -0.001597
6.639995, -0.002733, -0.001172, -0.001886
6.659995, -0.002889, -0.001566, -0.001689
6.679995, -0.002246, -0.001652, -0.001122
6.699995, -0.001905, -0.001352, -0.001296
6.719995, -0.002157, -0.001616, -0.001716
6.739995, -0.001781, -0.000617, -0.001167
6.759995, -0.002042, -0.001225, -0.001989
6.779994, -0.002219, -0.001287, -0.001160
6.799994, -0.001883, -0.001707, -0.001627
6.819994, -0.002663, -0.001461, -0.002209
6.839994, -0.002290, -0.000733, -0.001578
6.859994, -0.002291, -0.000804, -0.001851
6.879994, -0.002478, -0.000966, -0.001397
6.899994, -0.002230, -0.001027, -0.001783
6.919994, -0.002869, -0.001226, -0.002023
6.939994, -0.002371, -0.001168, -0.001228
6.959994, -0.002343, -0.001181, -0.002085
6.979994, -0.002536, -0.001061, -0.001322
6.999994, -0.002229, -0.000659, -0.001805
7.019994, -0.002004, -0.001338, -0.001936
7.039994, -0.001837, -0.001100, -0.001941
7.059994, -0.001656, -0.000471, -0.001540
7.079994, -0.002273, -0.000998, -0.001782
7.099994, -0.001970, -0.001119, -0.001278
7.119994, -0.002061, -0.001012, -0.001525
7.139994, -0.002324, -0.001267, -0.002478
7.159994, -0.002128, -0.000724, -0.001366
7.179994, -0.001953, -0.001260, -0.001414
7.199994, -0.001729, -0.000956, -0.001643
7.219994, -0.002255, -0.001737, -0.002019
7.239994, -0.001565, -0.000589, -0.001814
7.259994, -0.002431, -0.000942, -0.001444
7.279994, -0.002410, -0.001083, -0.001995
7.299994, -0.001633, -0.000709, -0.001657
7.319994, -0.001867, -0.001612, -0.001854
7.339994, -0.001697, -0.001079, -0.001685
7.359994, -0.001929, -0.001081, -0.002153
7.379994, -0.002306, -0.001347, -0.002388
7.399994, -0.001976, -0.001007, -0.001809
7.419994, -0.002626, -0.002132, -0.002167
7.439994, -0.002569, -0.000987, -0.001420
7.459994, -0.002526, -0.000683, -0.001581
7.479994, -0.002112, -0.001470, -0.001487
7.499994, -0.002252, -0.001450, -0.001741
7.519994, -0.002498, -0.000892, -0.001607
7.539994, -0.002042, -0.001454, -0.001553
7.559994, -0.002178, -0.001614, -0.001816
7.579994, -0.002480, -0.001454, -0.001703
7.599994, -0.002069, -0.001266, -0.001511
7.619994, -0.001809, -0.000804, -0.001707
7.639994, -0.001993, -0.000312, -0.001220
7.659994, -0.001397, -0.001080, -0.001909
7.679994, -0.002161, -0.001218, -0.001713
7.699994, -0.002572, -0.001456, -0.001972
7.719994, -0.002162, -0.001249, -0.001731
7.739994, -0.001994, -0.001221, -0.001435
7.759994, -0.002132, -0.001404, -0.000955
7.779994, -0.002020, -0.001094, -0.001302
7.799994, -0.002109, -0.001229, -0.001758
7.819993, -0.001817, -0.001471, -0.001948
7.839993, -0.002179, -0.001384, -0.001345
7.859993, -0.002182, -0.001148, -0.001649
7.879993, -0.002367, -0.001061, -0.001723
7.899993, -0.002733, -0.001039, -0.001838
7.919993, -0.001772, -0.000985, -0.001867
7.939993, -0.001699, -0.001311, -0.002106
7.959993, -0.001861, -0.001086, -0.002283
7.979993, -0.002255, -0.001241, -0.001976
7.999993, -0.002066, -0.001196, -0.001602
8.019994, -0.002202, -0.000830, -0.001924
8.039994, -0.001953, -0.001083, -0.001689
8.059995, -0.002439, -0.001404, -0.001907
8.079995, -0.001795, -0.000733, -0.002024
8.099996, -0.002210, -0.001542, -0.001719
8.119996, -0.002290, -0.001038, -0.001582
8.139997, -0.001633, -0.000939, -0.002053
8.159997, -0.001978, -0.001221, -0.001944
8.179997, -0.002850, -0.000847, -0.001911
8.199998, -0.002506, -0.000907, -0.002869
8.219998, -0.001687, -0.000392, -0.001562
8.239999, -0.001867, -0.001357, -0.002015
8.259999, -0.001840, -0.001049, -0.001545
8.280000, -0.001271, -0.000722, -0.001489
8.300000, -0.002523, -0.000830, -0.001950
8.320001, -0.002272, -0.000979, -0.001395
8.340001, -0.002294, -0.001220, -0.001789
8.360002, -0.002363, -0.001675, -0.000962
8.380002, -0.003058, -0.001878, -0.001959
8.400002, -0.002752, -0.000993, -0.001746
8.420003, -0.001953, -0.001079, -0.001987
8.440003, -0.002637, -0.000902, -0.001854
8.460004, -0.002041, -0.001104, -0.001668
8.480004, -0.001726, -0.001404, -0.001500
8.500005, -0.002065, -0.001225, -0.001781
8.520005, -0.001773, -0.001993, -0.001946
8.540006, -0.001843, -0.001302, -0.001317
