t, phi, uk, ur, tm
51.580000, -0.011537, 0.016602, 21.783278, -0.004268
51.600000, -0.010263, 0.014165, 21.780842, -0.000057
51.620000, -0.009676, 0.007223, 22.284885, -0.000181
51.640000, -0.008734, -0.003483, 21.763193, -0.002399
51.660000, -0.008798, -0.012558, 23.798124, -0.003796
51.680000, -0.008685, -0.020225, 23.279470, -0.008023
51.700000, -0.008779, -0.024160, 25.319542, -0.006965
51.720000, -0.009240, -0.021964, 25.321737, -0.007826
51.740000, -0.009127, -0.016725, 21.749950, -0.010727
51.760000, -0.010215, -0.007454, 24.314215, -0.006417
51.780000, -0.010780, 0.004983, 21.771658, -0.006874
51.800000, -0.010617, 0.017509, 22.295170, 0.000970
51.820000, -0.009750, 0.027029, 22.815739, 0.010311
51.840000, -0.009427, 0.030790, 22.308453, 0.012716
51.860000, -0.008526, 0.028497, 21.795172, 0.014550
51.880000, -0.008101, 0.024240, 19.235924, 0.009929
51.900000, -0.007724, 0.021242, 21.787918, 0.014326
51.920000, -0.007015, 0.018286, 21.784962, 0.015863
51.940000, -0.006821, 0.011983, 21.778658, 0.013524
51.960000, -0.006800, 0.005335, 17.173012, 0.002544
51.980000, -0.007175, 0.003371, 21.259060, 0.006829
52.000000, -0.007107, 0.003622, 21.770298, 0.008107
52.020000, -0.007164, 0.000477, 22.278139, 0.007143
52.040000, -0.006889, -0.004854, 21.761822, 0.004780
52.060000, -0.007640, -0.010741, 22.266922, -0.000522
52.080000, -0.007750, -0.015191, 22.262470, -0.003226
52.100000, -0.007307, -0.017453, 21.238237, -0.004189
52.120000, -0.008298, -0.018226, 21.237463, -0.008804
52.140000, -0.008318, -0.020405, 21.235285, -0.009983
52.160000, -0.007768, -0.018815, 21.236876, -0.006841
52.180000, -0.008489, -0.017925, 21.237764, -0.009468
52.200000, -0.008918, -0.016588, 21.750088, -0.009769
52.220000, -0.008076, -0.012519, 21.243170, -0.004991
52.240000, -0.008501, -0.007310, 19.715359, -0.006768
52.260000, -0.008448, -0.001959, 19.209724, -0.004713
52.280000, -0.008156, 0.007738, 19.219421, 0.001403
52.300000, -0.007675, 0.015521, 17.694183, 0.004786
52.320000, -0.006940, 0.019506, 19.231188, 0.012500
52.340000, -0.006457, 0.021235, 19.232918, 0.015427
52.360000, -0.005821, 0.019283, 18.719980, 0.016300
52.380000, -0.005483, 0.014961, 19.226645, 0.016432
52.400000, -0.005017, 0.011147, 19.733816, 0.017364
52.420000, -0.005094, 0.004512, 18.705208, 0.011983
52.440000, -0.004563, -0.000483, 22.277180, 0.017752
52.460000, -0.004471, -0.006224, 20.738480, 0.012684
52.480000, -0.005062, -0.016453, 21.239237, 0.005885
52.500000, -0.005708, -0.021128, 22.256535, 0.002501
52.520000, -0.006763, -0.022999, 21.743677, -0.003798
52.540000, -0.007251, -0.020924, 21.745752, -0.004836
52.560000, -0.008179, -0.018054, 18.682642, -0.012509
52.580000, -0.008614, -0.011708, 19.710962, -0.009457
52.600000, -0.009049, -0.004822, 19.206861, -0.008711
52.620000, -0.009173, -0.000168, 19.211515, -0.006903
52.640000, -0.009156, 0.000320, 18.701017, -0.007447
52.660000, -0.008968, 0.000744, 18.701441, -0.006431
52.680000, -0.009156, 0.001092, 19.212774, -0.006199
52.700000, -0.008953, 0.000600, 19.212284, -0.005582
52.720000, -0.009046, 0.000974, 19.723644, -0.004929
52.740000, -0.009100, 0.002116, 19.213799, -0.005447
52.760000, -0.009085, 0.005873, 18.706570, -0.004354
52.780000, -0.008477, 0.010752, 19.733421, 0.002407
52.800000, -0.008108, 0.015092, 16.671782, 0.001006
52.820000, -0.007336, 0.019531, 16.165236, 0.005669
52.840000, -0.006721, 0.024429, 17.703093, 0.013330
52.860000, -0.006140, 0.025261, 16.681952, 0.014507
52.880000, -0.005594, 0.022915, 16.168619, 0.014796
52.900000, -0.005217, 0.020785, 17.188461, 0.017052
52.920000, -0.005283, 0.016344, 16.162048, 0.012826
52.940000, -0.004920, 0.012618, 16.158321, 0.012500
52.960000, -0.004640, 0.009345, 16.666037, 0.012909
52.980000, -0.004122, 0.005831, 16.662521, 0.013356
53.000000, -0.004391, -0.001790, 18.698906, 0.011817
53.020000, -0.004322, -0.011386, 19.200296, 0.008150
53.040000, -0.004791, -0.021020, 18.168690, -0.000409
53.060000, -0.005565, -0.027742, 22.249920, -0.000210
53.080000, -0.005763, -0.031369, 22.246292, -0.002876
53.100000, -0.006633, -0.036306, 21.219383, -0.010784
53.120000, -0.007701, -0.036854, 21.218836, -0.015614
53.140000, -0.008471, -0.030906, 18.669790, -0.020209
53.160000, -0.008352, -0.019458, 18.681238, -0.013951
53.180000, -0.008607, -0.008038, 15.115694, -0.015317
53.200000, -0.008756, 0.001970, 19.724640, -0.003191
53.220000, -0.008382, 0.009765, 16.155470, -0.003698
53.240000, -0.008734, 0.011796, 16.668488, -0.003318
53.260000, -0.008575, 0.014961, 16.671652, -0.001051
53.280000, -0.008267, 0.020040, 17.187717, 0.003675
53.300000, -0.008380, 0.022616, 16.679306, 0.003624
53.320000, -0.007941, 0.024197, 16.680887, 0.006292
53.340000, -0.007611, 0.027520, 16.173223, 0.008510
53.360000, -0.007423, 0.030161, 16.175865, 0.010637
53.380000, -0.006542, 0.029697, 13.620348, 0.009864
53.400000, -0.006029, 0.030445, 13.621096, 0.012428
53.420000, -0.005529, 0.029861, 14.131497, 0.015126
53.440000, -0.005327, 0.026837, 14.128473, 0.014470
53.460000, -0.005045, 0.021223, 13.100887, 0.011133
53.480000, -0.004733, 0.013765, 16.670456, 0.014734
53.500000, -0.004662, 0.006755, 16.663446, 0.011517
53.520000, -0.004877, -0.001303, 16.144402, 0.005693
53.540000, -0.004722, -0.008893, 16.136810, 0.002543
53.560000, -0.004996, -0.014531, 16.642160, -0.000599
53.580000, -0.005202, -0.016285, 16.129419, -0.003221
53.600000, -0.005536, -0.016601, 19.706068, 0.001211
53.620000, -0.006014, -0.019923, 16.125782, -0.008510
53.640000, -0.006305, -0.022103, 20.211554, -0.003969
53.660000, -0.006663, -0.021248, 18.679449, -0.007646
53.680000, -0.007049, -0.019801, 19.191883, -0.007705
53.700000, -0.007578, -0.017232, 18.683464, -0.009531
53.720000, -0.008000, -0.012974, 16.643717, -0.012630
53.740000, -0.008157, -0.003249, 16.653442, -0.008413
53.760000, -0.007948, 0.008641, 16.665333, -0.001553
53.780000, -0.007803, 0.016980, 16.673670, 0.003255
53.800000, -0.007292, 0.021235, 16.166941, 0.006714
53.820000, -0.006575, 0.024549, 13.104213, 0.006279
53.840000, -0.006051, 0.027581, 14.129218, 0.011756
53.860000, -0.005577, 0.029047, 15.152779, 0.016233
53.880000, -0.005342, 0.029492, 16.175196, 0.019174
53.900000, -0.004878, 0.025469, 16.682159, 0.019992
53.920000, -0.004519, 0.018977, 14.120613, 0.013969
53.940000, -0.004325, 0.014124, 16.670815, 0.016652
53.960000, -0.003870, 0.010445, 16.156149, 0.015886
53.980000, -0.003924, 0.004874, 15.639592, 0.011998
54.000000, -0.003657, -0.001838, 18.187872, 0.014064
54.020000, -0.003945, -0.009240, 19.202442, 0.010834
54.040000, -0.004545, -0.019621, 19.192062, 0.003063
54.060000, -0.004490, -0.027079, 18.673618, -0.001306
54.080000, -0.004908, -0.029832, 20.203823, -0.001896
54.100000, -0.005544, -0.032927, 18.667770, -0.008738
54.120000, -0.006269, -0.033327, 19.178356, -0.011173
54.140000, -0.006592, -0.028487, 19.694181, -0.009262
54.160000, -0.006871, -0.022660, 19.189024, -0.008383
54.180000, -0.007408, -0.017862, 18.682835, -0.009122
54.200000, -0.007399, -0.012038, 18.688660, -0.006158
54.220000, -0.007837, -0.004949, 19.206734, -0.003609
54.240000, -0.008085, 0.000609, 18.701305, -0.002734
54.260000, -0.008054, 0.006385, 19.218067, 0.001160
54.280000, -0.007651, 0.011477, 18.712173, 0.004576
54.300000, -0.007135, 0.016210, 19.227894, 0.010015
54.320000, -0.006603, 0.016774, 16.162479, 0.007412
54.340000, -0.006005, 0.018529, 20.252184, 0.017717
54.360000, -0.005692, 0.017234, 18.717932, 0.015825
54.380000, -0.005436, 0.013359, 19.225042, 0.015827
54.400000, -0.005087, 0.008989, 19.220673, 0.015123
54.420000, -0.005193, 0.005114, 18.194824, 0.011006
54.440000, -0.005102, 0.002487, 17.681150, 0.009214
54.460000, -0.004917, 0.004027, 16.660717, 0.009058
54.480000, -0.004677, 0.003423, 16.660114, 0.009776
54.500000, -0.005081, 0.000756, 16.657446, 0.006715
54.520000, -0.005434, -0.000997, 16.144709, 0.003470
54.540000, -0.005593, -0.002343, 19.209339, 0.007270
54.560000, -0.005784, -0.007126, 18.693571, 0.003194
54.580000, -0.005805, -0.014235, 19.197449, 0.000394
54.600000, -0.006465, -0.017614, 21.749062, 0.000177
54.620000, -0.006692, -0.022483, 21.744192, -0.003236
54.640000, -0.007037, -0.027771, 21.738905, -0.007364
54.660000, -0.007947, -0.027488, 21.228201, -0.011961
54.680000, -0.008451, -0.025603, 21.741074, -0.012304
54.700000, -0.009145, -0.017992, 22.259670, -0.010581
54.720000, -0.009121, -0.008871, 18.691826, -0.011912
54.740000, -0.008981, 0.000012, 19.211695, -0.005994
54.760000, -0.008956, 0.009546, 19.221230, -0.001098
54.780000, -0.008799, 0.018836, 19.230518, 0.004236
54.800000, -0.008297, 0.023985, 18.724682, 0.008102
54.820000, -0.008188, 0.025866, 19.237549, 0.010373
54.840000, -0.007558, 0.027263, 16.172968, 0.008607
54.860000, -0.006802, 0.030555, 18.731251, 0.017777
54.880000, -0.006360, 0.029731, 16.686422, 0.015815
54.900000, -0.005368, 0.026234, 18.726931, 0.021727
54.920000, -0.005124, 0.021066, 19.232748, 0.021028
54.940000, -0.005617, 0.011428, 19.734097, 0.014945
54.960000, -0.005368, 0.002740, 18.703436, 0.009924
54.980000, -0.005053, -0.001695, 18.699001, 0.009042
55.000000, -0.005140, -0.004419, 18.696278, 0.007300
55.020000, -0.005307, -0.008826, 21.757849, 0.009532
55.040000, -0.005376, -0.015628, 25.328074, 0.011836
55.060000, -0.006462, -0.026287, 21.740389, -0.004163
55.080000, -0.007235, -0.032230, 22.245432, -0.009587
55.100000, -0.008353, -0.029559, 21.737118, -0.013873
55.120000, -0.008436, -0.021629, 21.745047, -0.010246
55.140000, -0.009121, -0.012562, 21.754114, -0.008612
55.160000, -0.009347, -0.005922, 21.760754, -0.006239
55.180000, -0.009587, -0.004295, 21.251394, -0.007307
55.200000, -0.009368, -0.000837, 19.210846, -0.008072
55.220000, -0.009698, 0.005021, 22.282682, -0.001380
55.240000, -0.009507, 0.007824, 22.285486, 0.000842
55.260000, -0.009446, 0.008013, 19.219696, -0.003958
55.280000, -0.009562, 0.012652, 20.246307, -0.000405
55.300000, -0.009086, 0.020071, 19.231754, 0.003633
55.320000, -0.008446, 0.025544, 19.237226, 0.009111
55.340000, -0.007757, 0.028563, 16.174267, 0.008411
55.360000, -0.006956, 0.031323, 16.688013, 0.014073
55.380000, -0.006225, 0.034393, 16.691084, 0.018733
55.400000, -0.005646, 0.031735, 16.177441, 0.019006
55.420000, -0.005270, 0.024986, 19.236670, 0.022374
55.440000, -0.005052, 0.019248, 19.230930, 0.020422
55.460000, -0.004519, 0.010604, 19.222286, 0.018354
55.480000, -0.004360, 0.001510, 20.746214, 0.017041
55.500000, -0.004236, -0.008341, 21.758335, 0.014343
55.520000, -0.004927, -0.017391, 21.749285, 0.006851
55.540000, -0.004814, -0.026667, 22.250994, 0.003530
55.560000, -0.004415, -0.031873, 21.223816, 0.000899
55.580000, -0.005264, -0.036094, 20.708609, -0.005700
55.600000, -0.006314, -0.036789, 22.751921, -0.007089
55.620000, -0.008639, -0.036032, 24.285637, -0.014049
55.640000, -0.009696, -0.029209, 24.292459, -0.015128
55.660000, -0.010628, -0.017504, 21.749172, -0.017521
55.680000, -0.010250, -0.006950, 21.759726, -0.010608
55.700000, -0.010110, 0.005813, 21.261503, -0.004459
55.720000, -0.010208, 0.015880, 21.782555, 0.001036
55.740000, -0.010390, 0.017661, 21.784336, 0.001154
55.760000, -0.010278, 0.017344, 21.784019, 0.001473
55.780000, -0.009938, 0.019558, 21.786234, 0.004038
55.800000, -0.009051, 0.023686, 21.790361, 0.009893
55.820000, -0.008938, 0.024459, 21.280148, 0.009903
55.840000, -0.007638, 0.021328, 21.788004, 0.014734
55.860000, -0.007473, 0.021133, 18.721830, 0.010186
55.880000, -0.006824, 0.020683, 18.721380, 0.012728
55.900000, -0.006880, 0.022023, 20.766726, 0.016599
55.920000, -0.006305, 0.021083, 20.765787, 0.018580
55.940000, -0.006302, 0.018864, 21.785540, 0.019193
55.960000, -0.005397, 0.012699, 21.779375, 0.019959
55.980000, -0.005813, 0.004218, 23.814899, 0.017362
56.000000, -0.007338, -0.000650, 22.277012, 0.005833
56.020000, -0.008682, -0.007708, 23.802973, -0.000866
56.040000, -0.008970, -0.008212, 23.802469, -0.002344
56.060000, -0.009393, -0.005199, 24.316469, -0.001778
56.080000, -0.009652, -0.004505, 24.317163, -0.002532
56.100000, -0.009814, -0.007312, 23.803370, -0.005495
56.120000, -0.010359, -0.007382, 23.292313, -0.008710
56.140000, -0.010152, -0.003665, 24.828989, -0.003383
56.160000, -0.010438, -0.001315, 21.765360, -0.008577
56.180000, -0.010882, 0.001821, 24.834475, -0.003742
56.200000, -0.010869, 0.007875, 24.329544, -0.001504
56.220000, -0.011295, 0.011457, 24.333124, -0.001523
56.240000, -0.011773, 0.014264, 24.335932, -0.002152
56.260000, -0.011222, 0.018645, 23.829327, 0.001540
56.280000, -0.011931, 0.027246, 24.348915, 0.003695
56.300000, -0.012271, 0.031732, 22.309395, 0.001061
56.320000, -0.011149, 0.036150, 21.802826, 0.007204
