t, phi, uk, ur, tm
16.080000, 0.023398, -0.010414, -60.003750, -0.006313
16.100000, 0.023379, -0.002614, -60.506935, -0.003333
16.120000, 0.023181, -0.011463, -63.070835, -0.012920
16.140000, 0.023045, -0.017174, -61.032482, -0.012932
16.160000, 0.022849, -0.007128, -60.511448, -0.007860
16.180000, 0.022880, 0.003629, -60.500690, -0.002327
16.200000, 0.022869, -0.000305, -60.504623, -0.004349
16.220000, 0.022432, -0.016564, -60.009899, -0.013522
16.240000, 0.021929, -0.022938, -61.038246, -0.020587
16.260000, 0.021566, -0.010939, -60.515259, -0.015249
16.280000, 0.021323, 0.003474, -59.989861, -0.008187
16.300000, 0.021261, 0.000492, -61.014816, -0.011665
16.320000, 0.020939, -0.011482, -61.026787, -0.019052
16.340000, 0.021002, -0.011303, -64.092644, -0.023849
16.360000, 0.021178, 0.003831, -62.544434, -0.012919
16.380000, 0.020816, 0.014591, -63.044785, -0.009918
16.400000, 0.020940, 0.005337, -62.542927, -0.013180
16.420000, 0.020511, -0.006743, -63.066116, -0.021936
16.440000, 0.020352, -0.003151, -63.573513, -0.021669
16.460000, 0.020383, 0.013025, -63.557339, -0.013410
16.480000, 0.020952, 0.017881, -63.552479, -0.008544
16.500000, 0.020872, 0.003679, -63.566685, -0.016018
16.520000, 0.020907, -0.005629, -64.597961, -0.022266
16.540000, 0.020960, 0.003537, -63.055836, -0.014856
16.560000, 0.021343, 0.014793, -63.555569, -0.008427
16.580000, 0.021793, 0.008707, -62.539558, -0.007848
16.600000, 0.022004, -0.009466, -63.579823, -0.017796
16.620000, 0.021714, -0.013695, -63.073071, -0.020296
16.640000, 0.021823, -0.000404, -63.059776, -0.013155
16.660000, 0.022183, 0.005781, -62.542484, -0.007655
16.680000, 0.022177, -0.005699, -63.576061, -0.015165
16.700000, 0.021564, -0.017265, -63.076637, -0.022729
16.720000, 0.021260, -0.009026, -63.579388, -0.020748
16.740000, 0.021316, 0.009317, -62.538948, -0.009577
16.760000, 0.021596, 0.010235, -64.582092, -0.011357
16.780000, 0.021523, -0.002621, -65.616920, -0.019846
16.800000, 0.021090, -0.003192, -65.617493, -0.021977
16.820000, 0.021701, 0.015613, -65.598686, -0.009927
16.840000, 0.021942, 0.026120, -65.588181, -0.003622
16.860000, 0.022374, 0.015916, -65.087402, -0.006044
16.880000, 0.022689, 0.000697, -65.613602, -0.013205
16.900000, 0.022803, 0.004928, -65.098389, -0.009736
16.920000, 0.022963, 0.016854, -68.152504, -0.008218
16.940000, 0.023218, 0.014392, -66.621880, -0.005789
16.960000, 0.023203, 0.003243, -65.611061, -0.009735
16.980000, 0.022913, 0.002203, -66.634071, -0.013211
17.000000, 0.023327, 0.017762, -66.107529, -0.002775
17.020000, 0.023770, 0.024040, -68.145317, -0.001167
17.040000, 0.024118, 0.010559, -64.581772, -0.000441
17.060000, 0.024766, 0.000759, -68.679581, -0.009472
17.080000, 0.024763, 0.009338, -66.115952, -0.000879
17.100000, 0.024728, 0.019655, -68.149704, 0.000718
17.120000, 0.024706, 0.011600, -68.668739, -0.004281
17.140000, 0.024591, 0.002309, -68.167046, -0.008578
17.160000, 0.024556, 0.010785, -67.136475, -0.002755
17.180000, 0.025155, 0.027357, -71.718903, 0.000392
17.200000, 0.025230, 0.028461, -68.140892, 0.007281
17.220000, 0.024993, 0.014634, -68.154724, -0.000677
17.240000, 0.024736, 0.012352, -65.601952, 0.001376
17.260000, 0.025487, 0.024771, -68.655571, 0.005662
17.280000, 0.026017, 0.027074, -68.653267, 0.009082
17.300000, 0.026302, 0.013508, -68.666832, 0.003484
17.320000, 0.026543, 0.007542, -66.628731, 0.004952
17.340000, 0.027222, 0.017575, -68.151779, 0.010309
17.360000, 0.027715, 0.022916, -66.613358, 0.017671
17.380000, 0.027503, 0.007831, -69.694481, 0.004035
17.400000, 0.027463, -0.005311, -65.619614, 0.004136
17.420000, 0.027709, 0.002308, -68.678032, 0.003860
17.440000, 0.027942, 0.016032, -66.109253, 0.016038
17.460000, 0.028192, 0.012498, -66.112793, 0.015333
17.480000, 0.028248, -0.004805, -65.619110, 0.007737
17.500000, 0.028333, -0.008250, -63.067623, 0.010669
17.520000, 0.028390, 0.001672, -63.057701, 0.015892
17.540000, 0.028312, 0.000208, -66.125084, 0.009671
17.560000, 0.028288, -0.011997, -66.648270, 0.002579
17.580000, 0.028076, -0.016295, -66.141586, 0.000374
17.600000, 0.027839, -0.001883, -63.061256, 0.011756
17.620000, 0.028326, 0.010991, -63.559368, 0.019442
17.640000, 0.028031, 0.001106, -63.569256, 0.013217
17.660000, 0.027467, -0.016985, -63.076359, 0.002587
17.680000, 0.026935, -0.018151, -62.566418, 0.000591
17.700000, 0.027000, -0.002801, -62.040081, 0.009437
17.720000, 0.026849, 0.004905, -64.587425, 0.008369
17.740000, 0.026370, -0.005575, -63.064949, 0.003638
17.760000, 0.026188, -0.011576, -63.581936, -0.001010
17.780000, 0.026145, -0.002250, -63.572613, 0.003488
17.800000, 0.026622, 0.011962, -66.624313, 0.007506
17.820000, 0.026701, 0.011037, -62.537228, 0.014254
17.840000, 0.026574, -0.005037, -63.064411, 0.004780
17.860000, 0.026767, -0.013600, -63.072975, 0.001302
17.880000, 0.026525, -0.005712, -63.065086, 0.004229
17.900000, 0.026581, 0.002061, -63.057312, 0.008372
17.920000, 0.026825, -0.006435, -63.065811, 0.005145
17.940000, 0.026180, -0.019821, -60.524143, -0.000032
17.960000, 0.025883, -0.021544, -60.525864, -0.002162
17.980000, 0.026313, -0.010777, -61.026085, 0.004217
18.000000, 0.026288, -0.007261, -61.022568, 0.005876
18.020000, 0.025618, -0.018661, -58.479034, 0.001593
18.040000, 0.025143, -0.031515, -60.535835, -0.010329
18.060000, 0.024293, -0.027199, -61.042507, -0.012645
18.080000, 0.023695, -0.011275, -57.960541, -0.002042
18.100000, 0.023279, -0.004764, -60.509083, -0.004842
18.120000, 0.023302, -0.012478, -60.005814, -0.007759
18.140000, 0.023193, -0.018393, -58.989754, -0.009476
18.160000, 0.023139, -0.012346, -60.516666, -0.009247
18.180000, 0.023014, -0.001776, -58.973137, -0.001895
18.200000, 0.022751, -0.000996, -59.994331, -0.004342
18.220000, 0.022521, -0.014564, -60.518887, -0.012997
18.240000, 0.022081, -0.021223, -57.970490, -0.013920
18.260000, 0.021690, -0.013838, -57.452118, -0.011018
18.280000, 0.021590, -0.002845, -58.463219, -0.007644
18.300000, 0.021532, -0.002311, -57.951576, -0.006763
18.320000, 0.021498, -0.014797, -60.519115, -0.017476
18.340000, 0.021257, -0.021083, -57.459362, -0.016504
18.360000, 0.020976, -0.014347, -57.963615, -0.015182
18.380000, 0.020660, -0.001659, -57.950928, -0.010156
18.400000, 0.020450, -0.001944, -57.440224, -0.010335
18.420000, 0.020103, -0.012915, -57.451195, -0.017325
18.440000, 0.019724, -0.019577, -57.457855, -0.022287
18.460000, 0.019860, -0.010334, -61.536629, -0.023939
18.480000, 0.020257, 0.006488, -60.497833, -0.012079
18.500000, 0.020225, 0.009797, -60.494522, -0.010551
18.520000, 0.020297, -0.002553, -59.995888, -0.015589
18.540000, 0.020270, -0.009352, -61.024658, -0.020835
18.560000, 0.020046, -0.000659, -61.015965, -0.017428
18.580000, 0.020327, 0.010810, -60.493511, -0.009607
18.600000, 0.020497, 0.007343, -62.540924, -0.014061
18.620000, 0.020430, -0.006420, -60.510742, -0.017823
18.640000, 0.019993, -0.007884, -64.089226, -0.026437
18.660000, 0.020652, 0.005355, -61.009953, -0.011821
18.680000, 0.021112, 0.018018, -63.552341, -0.007794
18.700000, 0.021525, 0.008508, -64.072838, -0.011669
18.720000, 0.021716, -0.005251, -63.064625, -0.016046
18.740000, 0.021785, -0.005374, -61.020679, -0.012379
18.760000, 0.022061, 0.005103, -61.521191, -0.006798
18.780000, 0.022038, 0.006475, -61.008831, -0.005349
18.800000, 0.021582, -0.008938, -63.579296, -0.019330
18.820000, 0.021258, -0.016568, -60.520889, -0.019386
18.840000, 0.020660, -0.005854, -64.087196, -0.022571
18.860000, 0.020576, 0.013729, -63.556629, -0.012237
18.880000, 0.020814, 0.022186, -63.548176, -0.006974
18.900000, 0.020712, 0.013558, -63.556805, -0.011743
18.920000, 0.021084, 0.008616, -62.539650, -0.010919
18.940000, 0.021242, 0.018704, -63.551655, -0.006896
18.960000, 0.021506, 0.026893, -63.543468, -0.001658
18.980000, 0.022128, 0.018123, -65.596176, -0.006846
19.000000, 0.022497, 0.005375, -62.542892, -0.006519
19.020000, 0.022673, 0.007981, -64.584351, -0.007899
19.040000, 0.023482, 0.020329, -62.527939, 0.005194
19.060000, 0.023982, 0.018858, -62.529408, 0.006586
19.080000, 0.024060, 0.000148, -63.570210, -0.004196
19.100000, 0.023543, -0.010746, -63.070118, -0.011013
19.120000, 0.023472, 0.001037, -63.058338, -0.005399
19.140000, 0.023612, 0.015316, -62.532951, 0.003229
19.160000, 0.023994, 0.012579, -62.024700, 0.004343
19.180000, 0.024098, -0.001755, -65.616058, -0.008429
19.200000, 0.024149, 0.000466, -66.635811, -0.008813
19.220000, 0.024176, 0.019724, -62.528542, 0.007849
19.240000, 0.024552, 0.026220, -66.610054, 0.005840
19.260000, 0.024649, 0.012488, -63.557873, 0.004512
19.280000, 0.024887, 0.002944, -66.122345, -0.003564
19.300000, 0.024750, 0.013470, -63.556889, 0.005438
19.320000, 0.025416, 0.023912, -63.035461, 0.014381
19.340000, 0.025910, 0.014479, -68.665863, 0.002299
19.360000, 0.026123, 0.001191, -65.613113, 0.001687
19.380000, 0.025861, 0.005192, -65.609108, 0.002579
19.400000, 0.026081, 0.019286, -65.595016, 0.010597
19.420000, 0.026392, 0.020268, -64.061073, 0.014994
19.440000, 0.026602, 0.004970, -65.609329, 0.005626
19.460000, 0.026685, -0.004407, -66.129692, 0.000412
19.480000, 0.026536, 0.006507, -63.563854, 0.009556
19.500000, 0.026324, 0.017453, -65.596848, 0.010714
19.520000, 0.026492, 0.008947, -65.605354, 0.007156
19.540000, 0.026117, -0.001960, -63.061333, 0.004377
19.560000, 0.026462, 0.001224, -65.613075, 0.003151
19.580000, 0.026713, 0.014966, -63.044407, 0.015418
19.600000, 0.027158, 0.015755, -63.554607, 0.016854
19.620000, 0.026682, -0.001011, -63.060387, 0.007261
19.640000, 0.026938, -0.011389, -62.559654, 0.003999
19.660000, 0.026805, -0.002804, -63.062180, 0.006883
19.680000, 0.027044, 0.007080, -63.563282, 0.012011
19.700000, 0.027112, 0.000849, -63.058525, 0.010028
19.720000, 0.026909, -0.012775, -63.072151, 0.002321
19.740000, 0.026744, -0.012541, -60.516861, 0.006029
19.760000, 0.026674, -0.001800, -63.061172, 0.006829
19.780000, 0.026859, 0.001762, -62.035519, 0.011129
19.800000, 0.026696, -0.008870, -59.491219, 0.009386
19.820000, 0.026561, -0.022144, -61.037453, -0.000431
19.840000, 0.025986, -0.019784, -60.524105, -0.000838
19.860000, 0.025739, -0.005932, -60.510254, 0.005065
19.880000, 0.025319, -0.002932, -60.507252, 0.004779
19.900000, 0.025046, -0.013570, -61.028877, -0.002586
19.920000, 0.024877, -0.018472, -62.055752, -0.007486
19.940000, 0.024625, -0.007586, -61.022892, -0.001376
19.960000, 0.024784, 0.006277, -64.075066, 0.001109
19.980000, 0.024737, 0.004867, -63.565495, 0.001058
20.000000, 0.024631, -0.005986, -63.065361, -0.003986
20.020000, 0.024422, -0.009412, -60.513733, -0.002300
20.040000, 0.024545, -0.001191, -59.994526, 0.003213
20.060000, 0.024802, 0.002702, -57.946564, 0.009699
20.080000, 0.024654, -0.010212, -58.470589, 0.001725
20.100000, 0.024677, -0.030186, -57.979454, -0.007349
20.120000, 0.023751, -0.034300, -60.027634, -0.016802
20.140000, 0.023481, -0.020820, -57.459099, -0.006889
20.160000, 0.023232, -0.008722, -60.513042, -0.007030
20.180000, 0.023856, -0.012691, -57.961956, -0.002068
20.200000, 0.023683, -0.023604, -57.461884, -0.007425
20.220000, 0.023002, -0.029025, -60.533344, -0.018207
20.240000, 0.022645, -0.018743, -57.968010, -0.010272
20.260000, 0.022154, -0.008366, -60.001701, -0.010589
20.280000, 0.022240, -0.013431, -59.495777, -0.011904
20.300000, 0.022043, -0.022442, -60.526764, -0.018993
20.320000, 0.021575, -0.019497, -61.034805, -0.020365
20.340000, 0.021216, -0.003091, -60.507412, -0.012798
20.360000, 0.021336, 0.004319, -60.500000, -0.008563
20.380000, 0.021455, -0.003172, -60.507492, -0.011818
20.400000, 0.021181, -0.015758, -58.987118, -0.016732
20.420000, 0.020990, -0.016028, -60.009361, -0.019400
20.440000, 0.020973, -0.004513, -61.019821, -0.015408
20.460000, 0.021127, 0.001921, -59.991413, -0.009803
20.480000, 0.021342, -0.007651, -57.956917, -0.010257
20.500000, 0.021387, -0.021474, -60.525795, -0.021303
20.520000, 0.020483, -0.018532, -61.033836, -0.024541
20.540000, 0.020369, -0.003900, -59.997234, -0.015956
20.560000, 0.020108, 0.001248, -60.503071, -0.015343
20.580000, 0.020383, -0.008831, -63.068207, -0.023532
20.600000, 0.020090, -0.013486, -60.517807, -0.022824
20.620000, 0.020435, -0.003481, -62.551746, -0.019761
20.640000, 0.020729, 0.010525, -63.559834, -0.013193
20.660000, 0.020358, 0.007672, -62.029606, -0.013629
20.680000, 0.020258, -0.005552, -62.042831, -0.020699
20.700000, 0.019889, -0.008044, -63.067417, -0.025242
20.720000, 0.019760, 0.006686, -65.096626, -0.021832
20.740000, 0.020295, 0.020347, -62.527920, -0.008392
20.760000, 0.020541, 0.011841, -63.558521, -0.013332
20.780000, 0.020550, -0.000910, -65.615211, -0.023136
20.800000, 0.020526, 0.006115, -65.097198, -0.018851
20.820000, 0.021095, 0.022477, -65.080841, -0.008206
20.840000, 0.021234, 0.021321, -68.659019, -0.014208
20.860000, 0.021144, 0.008623, -66.116669, -0.016673
20.880000, 0.021290, 0.009262, -68.671082, -0.020023
20.900000, 0.021444, 0.026111, -65.077202, -0.004894
20.920000, 0.021471, 0.031918, -68.137436, -0.007014
20.940000, 0.021563, 0.016761, -68.152596, -0.014235
20.960000, 0.022072, 0.010647, -69.180679, -0.016855
20.980000, 0.021828, 0.025784, -68.654556, -0.009430
21.000000, 0.022380, 0.038526, -68.641815, -0.000678
21.020000, 0.023115, 0.028714, -68.140640, -0.001613
21.040000, 0.024281, 0.013480, -69.177849, -0.006009
21.060000, 0.024905, 0.017406, -71.217865, -0.004812
21.080000, 0.025211, 0.028063, -68.652283, 0.006140
21.100000, 0.025471, 0.019800, -70.193504, 0.000521
21.120000, 0.025660, 0.002514, -70.721771, -0.008212
21.140000, 0.025966, 0.006792, -68.673553, -0.001324
21.160000, 0.026366, 0.020626, -71.725632, 0.002177
21.180000, 0.026632, 0.019089, -71.216187, 0.003397
21.200000, 0.026649, 0.005221, -69.186111, -0.000058
21.220000, 0.026198, 0.003701, -70.209602, -0.004463
21.240000, 0.026304, 0.018957, -70.705330, 0.002791
21.260000, 0.027036, 0.023297, -72.234070, 0.005514
21.280000, 0.027680, 0.011286, -68.669060, 0.008241
21.300000, 0.027687, 0.006082, -71.740181, 0.000504
21.320000, 0.027803, 0.016385, -68.152969, 0.012187
21.340000, 0.027152, 0.019646, -72.237724, 0.004177
21.360000, 0.026948, 0.004572, -69.697739, 0.000030
21.380000, 0.027092, 0.002326, -66.633949, 0.004673
21.400000, 0.027300, 0.016698, -70.196602, 0.006764
21.420000, 0.027851, 0.025052, -68.144302, 0.016747
21.440000, 0.028278, 0.013205, -70.711082, 0.008319
21.460000, 0.028385, 0.000684, -71.234589, 0.001629
21.480000, 0.028502, 0.010130, -68.670212, 0.011170
21.500000, 0.028678, 0.021683, -70.702606, 0.014286
21.520000, 0.028910, 0.012603, -71.222672, 0.009856
21.540000, 0.028658, -0.001032, -69.192360, 0.005369
21.560000, 0.028727, 0.004443, -68.675896, 0.009270
21.580000, 0.029484, 0.015951, -71.219322, 0.013985
21.600000, 0.029763, 0.012903, -68.667442, 0.017937
21.620000, 0.029579, -0.004019, -65.107338, 0.014667
21.640000, 0.029275, -0.012880, -66.138168, 0.007202
21.660000, 0.029306, -0.004222, -65.618523, 0.012544
21.680000, 0.028818, -0.000563, -66.125854, 0.011439
21.700000, 0.028988, -0.012806, -67.160065, 0.004299
21.720000, 0.028854, -0.018242, -61.544537, 0.010445
21.740000, 0.028941, -0.010230, -63.069603, 0.012267
21.760000, 0.028945, -0.003569, -63.573933, 0.014768
21.780000, 0.028932, -0.013574, -63.583935, 0.009689
21.800000, 0.028271, -0.028793, -63.599155, -0.000773
21.820000, 0.027526, -0.027282, -63.086655, -0.002335
21.840000, 0.026986, -0.009743, -65.624046, -0.000121
21.860000, 0.026583, 0.000358, -62.547909, 0.008387
21.880000, 0.026475, -0.006334, -65.620636, -0.000592
21.900000, 0.025915, -0.012624, -62.560890, -0.000982
21.920000, 0.025881, -0.003571, -64.084915, 0.000841
21.940000, 0.025875, 0.008278, -64.073067, 0.006765
21.960000, 0.026531, 0.005862, -63.053513, 0.010068
21.980000, 0.026535, -0.010503, -64.091843, 0.000149
22.000000, 0.026303, -0.018505, -63.077881, -0.003143
22.020000, 0.026314, -0.008990, -63.068363, 0.001684
22.040000, 0.026828, -0.002271, -63.061646, 0.007251
22.060000, 0.026411, -0.012688, -61.538982, 0.002816
22.080000, 0.026312, -0.027770, -60.021103, -0.002600
22.100000, 0.025873, -0.032528, -59.514874, -0.006005
22.120000, 0.025210, -0.023466, -60.016800, -0.005137
22.140000, 0.024881, -0.018119, -56.945412, 0.001296
22.160000, 0.024315, -0.025928, -60.019260, -0.010194
22.180000, 0.023241, -0.036237, -60.540558, -0.020810
22.200000, 0.022867, -0.028364, -57.977631, -0.014154
22.220000, 0.022830, -0.008865, -61.024174, -0.009676
22.240000, 0.023036, -0.000512, -60.504833, -0.003740
22.260000, 0.022954, -0.008991, -57.958256, -0.004054
22.280000, 0.021907, -0.023140, -60.016476, -0.019064
22.300000, 0.020938, -0.022413, -61.037720, -0.024547
22.320000, 0.020851, -0.003639, -59.996971, -0.013770
22.340000, 0.020517, 0.006682, -60.497639, -0.010870
22.360000, 0.020186, -0.000052, -59.993385, -0.014807
22.380000, 0.020289, -0.007662, -60.511982, -0.019048
22.400000, 0.020519, -0.000516, -58.971878, -0.011900
22.420000, 0.020585, 0.010087, -60.494232, -0.008871
22.440000, 0.020971, 0.009030, -60.495289, -0.007756
22.460000, 0.020865, -0.006730, -63.066105, -0.020417
22.480000, 0.020263, -0.012771, -59.495117, -0.020007
22.500000, 0.020016, -0.003595, -60.507915, -0.018170
22.520000, 0.019917, 0.009221, -61.006084, -0.013016
22.540000, 0.020433, 0.010110, -59.983223, -0.008647
22.560000, 0.020535, -0.002383, -61.017689, -0.016206
22.580000, 0.020286, -0.010037, -60.514359, -0.020252
22.600000, 0.020488, -0.000164, -61.526455, -0.016150
22.620000, 0.020784, 0.011975, -61.003330, -0.007935
22.640000, 0.021009, 0.006567, -60.497753, -0.008829
22.660000, 0.020845, -0.009445, -60.002781, -0.016714
22.680000, 0.020265, -0.011899, -62.560165, -0.024716
22.700000, 0.019870, 0.002921, -63.567440, -0.020674
22.720000, 0.020389, 0.017722, -59.975613, -0.005015
22.740000, 0.020503, 0.011782, -63.558582, -0.013524
22.760000, 0.020405, -0.000279, -63.570637, -0.020001
22.780000, 0.020320, 0.005633, -63.564724, -0.017393
22.800000, 0.020672, 0.021845, -63.037529, -0.006892
22.820000, 0.020900, 0.024734, -62.523533, -0.003609
22.840000, 0.021513, 0.011217, -63.048157, -0.008643
22.860000, 0.021320, 0.000618, -63.058758, -0.014787
22.880000, 0.021654, 0.009387, -63.049988, -0.008960
22.900000, 0.021654, 0.019913, -63.550449, -0.004531
22.920000, 0.022392, 0.016323, -63.554035, -0.003187
22.940000, 0.021852, 0.002789, -63.567570, -0.012289
22.960000, 0.021868, 0.002775, -63.567585, -0.012226
22.980000, 0.022137, 0.018476, -64.062866, -0.004052
23.000000, 0.022792, 0.026263, -62.522003, 0.005228
23.020000, 0.023127, 0.014855, -63.044518, 0.000069
23.040000, 0.023141, 0.000074, -63.059299, -0.007296
23.060000, 0.023445, 0.004358, -63.566006, -0.004704
23.080000, 0.023724, 0.017480, -62.530785, 0.004793
23.100000, 0.023997, 0.016586, -63.553776, 0.003790
23.120000, 0.024181, 0.001558, -62.546707, -0.001255
23.140000, 0.024210, -0.004944, -63.575306, -0.006114
23.160000, 0.023985, 0.007230, -63.563129, -0.000959
23.180000, 0.024472, 0.019773, -62.528492, 0.009133
23.200000, 0.025135, 0.013382, -65.600922, 0.003598
23.220000, 0.025206, 0.000775, -63.569584, 0.001003
23.240000, 0.025197, 0.001453, -62.546814, 0.003023
23.260000, 0.025317, 0.013391, -63.556973, 0.007813
23.280000, 0.025643, 0.015939, -63.554424, 0.010484
23.300000, 0.025845, 0.003265, -63.567097, 0.004981
23.320000, 0.025761, -0.006030, -59.999363, 0.005969
23.340000, 0.025591, -0.000953, -63.571316, 0.001777
23.360000, 0.025995, 0.010257, -63.560101, 0.009132
23.380000, 0.026576, 0.010598, -63.048775, 0.012639
23.400000, 0.026489, -0.002379, -63.061752, 0.005752
23.420000, 0.026438, -0.007524, -61.533817, 0.005529
23.440000, 0.026393, 0.001304, -59.992031, 0.012347
23.460000, 0.026409, 0.007314, -61.007992, 0.013715
23.480000, 0.026535, -0.001312, -60.505630, 0.010778
23.500000, 0.026446, -0.014347, -60.518669, 0.003854
23.520000, 0.026292, -0.014812, -62.052090, 0.000384
23.540000, 0.026398, 0.000521, -62.547745, 0.007680
23.560000, 0.026766, 0.009101, -61.006207, 0.016137
23.580000, 0.027674, 0.000524, -59.992809, 0.017418
23.600000, 0.027506, -0.016778, -61.032085, 0.006294
23.620000, 0.027097, -0.018743, -61.034050, 0.003562
23.640000, 0.026780, -0.007790, -58.468166, 0.012006
23.660000, 0.026572, -0.004045, -60.508366, 0.009563
23.680000, 0.026361, -0.014192, -60.518513, 0.003566
23.700000, 0.025801, -0.021395, -60.014729, -0.001579
23.720000, 0.025153, -0.013456, -60.006790, -0.000354
23.740000, 0.025227, 0.002641, -60.501678, 0.007185
23.760000, 0.025062, 0.006882, -59.986450, 0.009471
23.780000, 0.024824, -0.003278, -61.018585, 0.001636
23.800000, 0.024758, -0.011458, -61.026764, -0.002753
23.820000, 0.024529, -0.004326, -58.975689, 0.003286
23.840000, 0.024431, 0.007935, -58.963425, 0.009027
23.860000, 0.024695, 0.006027, -57.943241, 0.010913
23.880000, 0.024936, -0.008461, -61.023769, -0.000488
23.900000, 0.024294, -0.019241, -58.479618, -0.004346
23.920000, 0.023993, -0.011840, -57.450119, -0.000193
23.940000, 0.023251, -0.001249, -57.439529, 0.001960
23.960000, 0.023352, -0.000583, -57.949848, 0.001866
23.980000, 0.022706, -0.011787, -61.027092, -0.011672
24.000000, 0.022273, -0.014918, -57.964184, -0.009933
24.020000, 0.021990, -0.002976, -58.463352, -0.006002
24.040000, 0.021810, 0.010709, -57.938557, 0.000964
24.060000, 0.021912, 0.011651, -57.426628, 0.002729
24.080000, 0.021749, -0.003090, -61.529385, -0.012245
24.100000, 0.021489, -0.011815, -58.472191, -0.012578
24.120000, 0.021579, -0.002224, -57.951488, -0.006520
24.140000, 0.022200, 0.010189, -57.939079, 0.002365
24.160000, 0.021287, 0.007295, -56.919998, -0.001265
24.180000, 0.021228, -0.008819, -60.002151, -0.014765
24.200000, 0.021007, -0.017667, -57.966934, -0.016716
24.220000, 0.021000, -0.007253, -57.956520, -0.011516
24.240000, 0.021382, 0.006197, -58.965164, -0.004846
24.260000, 0.021190, 0.007337, -56.919956, -0.001658
24.280000, 0.021217, -0.007587, -60.000919, -0.014192
24.300000, 0.021100, -0.017477, -57.455757, -0.015363
24.320000, 0.021426, -0.010742, -57.960011, -0.011449
24.340000, 0.021313, -0.001030, -57.439312, -0.006193
24.360000, 0.021108, -0.001965, -57.951233, -0.008398
24.380000, 0.020460, -0.014240, -57.963509, -0.017326
24.400000, 0.020234, -0.021107, -57.970375, -0.021738
24.420000, 0.019757, -0.013192, -57.451473, -0.018940
24.440000, 0.019168, 0.001681, -57.436600, -0.013980
24.460000, 0.019528, 0.007325, -57.430954, -0.009611
24.480000, 0.019282, -0.000786, -55.395123, -0.011296
24.500000, 0.019310, -0.011886, -57.961151, -0.021049
24.520000, 0.019750, -0.008177, -57.957443, -0.017310
24.540000, 0.019743, 0.004913, -57.433369, -0.009905
24.560000, 0.020029, 0.006138, -59.987194, -0.012367
24.580000, 0.020098, -0.003882, -55.398216, -0.009373
24.600000, 0.019994, -0.014590, -56.941883, -0.017773
24.620000, 0.019103, -0.014112, -57.963379, -0.023049
24.640000, 0.018947, -0.000081, -57.438362, -0.015807
24.660000, 0.018913, 0.008081, -59.474266, -0.015291
24.680000, 0.017925, 0.002746, -58.457630, -0.020464
24.700000, 0.018540, -0.000696, -60.505016, -0.023007
24.720000, 0.018824, 0.010929, -59.982407, -0.015098
24.740000, 0.019495, 0.027128, -59.966206, -0.004103
24.760000, 0.020551, 0.027521, -61.498772, -0.001978
24.780000, 0.020966, 0.008895, -62.539371, -0.011280
24.800000, 0.021181, -0.003552, -60.507874, -0.013179
24.820000, 0.021212, 0.001148, -61.014160, -0.011544
24.840000, 0.021504, 0.011760, -57.937508, 0.000183
24.860000, 0.021653, 0.008176, -57.941090, -0.000981
24.880000, 0.021846, -0.008876, -58.980236, -0.010439
24.900000, 0.021555, -0.017850, -57.456131, -0.013610
24.920000, 0.021269, -0.009771, -61.536064, -0.017644
24.940000, 0.021213, 0.006336, -60.497986, -0.008078
24.960000, 0.021322, 0.012122, -60.492199, -0.004705
24.980000, 0.021358, 0.004031, -61.011276, -0.009473
25.000000, 0.021863, 0.001525, -61.013783, -0.008579
25.020000, 0.022053, 0.011700, -60.492619, -0.001800
25.040000, 0.022196, 0.021275, -61.505016, 0.001902
25.060000, 0.022811, 0.014428, -60.489891, 0.002803
25.080000, 0.022659, -0.000198, -61.015507, -0.006051
25.100000, 0.022753, -0.003720, -64.085060, -0.012573
25.120000, 0.022815, 0.011235, -61.004070, 0.000357
25.140000, 0.022968, 0.022318, -63.037056, 0.003140
25.160000, 0.023306, 0.015285, -63.044090, 0.001050
25.180000, 0.023406, 0.004067, -63.055305, -0.004159
25.200000, 0.023619, 0.007302, -63.052071, -0.001624
25.220000, 0.024150, 0.021104, -59.972229, 0.012723
25.240000, 0.024331, 0.021610, -63.037766, 0.008595
25.260000, 0.024430, 0.006769, -63.052605, 0.001565
25.280000, 0.024258, -0.003114, -60.507435, 0.000164
25.300000, 0.023985, 0.003010, -60.501308, 0.002076
25.320000, 0.024271, 0.015896, -60.999409, 0.008908
25.340000, 0.024378, 0.015284, -60.489037, 0.009913
25.360000, 0.024597, 0.002744, -61.012562, 0.003692
25.380000, 0.024588, -0.003864, -62.552132, -0.002243
25.400000, 0.025036, 0.006999, -62.541267, 0.005124
25.420000, 0.025338, 0.020578, -61.505714, 0.014949
25.440000, 0.025934, 0.016126, -60.488194, 0.016974
25.460000, 0.026063, -0.002257, -61.017563, 0.007433
25.480000, 0.026243, -0.009683, -58.981045, 0.007905
25.500000, 0.026374, -0.002822, -60.507141, 0.009334
25.520000, 0.026668, 0.002950, -57.946316, 0.017781
25.540000, 0.026323, -0.007190, -57.956455, 0.011216
25.560000, 0.026564, -0.022616, -57.971882, 0.004496
25.580000, 0.025319, -0.024084, -60.017418, -0.004987
25.600000, 0.025544, -0.009022, -60.513344, 0.002679
25.620000, 0.025140, 0.005402, -61.520889, 0.006483
25.640000, 0.024986, 0.004006, -63.055367, 0.002547
25.660000, 0.025694, -0.001845, -59.995178, 0.007782
25.680000, 0.025496, -0.000196, -57.438477, 0.012063
25.700000, 0.025454, 0.004706, -60.499615, 0.009193
