t, adc1, adc2, adc3
1.499999, 403.000000, 423.000000, 415.000000
1.519999, 403.000000, 423.000000, 416.000000
1.539999, 403.000000, 423.000000, 416.000000
1.559999, 405.000000, 425.000000, 417.000000
1.579999, 403.000000, 423.000000, 419.000000
1.599999, 402.000000, 423.000000, 410.000000
1.619999, 404.000000, 425.000000, 420.000000
1.639999, 403.000000, 425.000000, 416.000000
1.659999, 404.000000, 424.000000, 416.000000
1.679999, 404.000000, 425.000000, 417.000000
1.699999, 403.000000, 424.000000, 416.000000
1.719999, 403.000000, 423.000000, 417.000000
1.739999, 402.000000, 422.000000, 419.000000
1.759999, 403.000000, 424.000000, 416.000000
1.779999, 402.000000, 425.000000, 417.000000
1.799999, 402.000000, 422.000000, 415.000000
1.819999, 403.000000, 425.000000, 417.000000
1.839999, 402.000000, 424.000000, 416.000000
1.859999, 403.000000, 424.000000, 415.000000
1.879999, 401.000000, 420.000000, 419.000000
1.899999, 403.000000, 424.000000, 416.000000
1.919999, 403.000000, 424.000000, 410.000000
1.939999, 403.000000, 425.000000, 417.000000
1.959999, 402.000000, 422.000000, 415.000000
1.979999, 403.000000, 424.000000, 417.000000
1.999999, 403.000000, 424.000000, 416.000000
2.019999, 394.000000, 425.000000, 418.000000
2.039999, 403.000000, 423.000000, 416.000000
2.059999, 403.000000, 425.000000, 416.000000
2.079999, 404.000000, 425.000000, 417.000000
2.099999, 403.000000, 424.000000, 415.000000
2.119999, 403.000000, 426.000000, 416.000000
2.139999, 403.000000, 424.000000, 415.000000
2.159999, 403.000000, 425.000000, 414.000000
2.179999, 403.000000, 423.000000, 415.000000
2.199999, 402.000000, 425.000000, 419.000000
2.219999, 403.000000, 425.000000, 416.000000
2.239999, 402.000000, 423.000000, 419.000000
2.259999, 403.000000, 425.000000, 416.000000
2.279999, 402.000000, 424.000000, 416.000000
2.299999, 403.000000, 425.000000, 417.000000
2.319999, 404.000000, 424.000000, 416.000000
2.339998, 402.000000, 424.000000, 415.000000
2.359998, 403.000000, 424.000000, 415.000000
2.379998, 403.000000, 424.000000, 414.000000
2.399998, 403.000000, 426.000000, 415.000000
2.419998, 402.000000, 424.000000, 416.000000
2.439998, 402.000000, 423.000000, 417.000000
2.459998, 404.000000, 424.000000, 416.000000
2.479998, 405.000000, 426.000000, 416.000000
2.499998, 403.000000, 422.000000, 417.000000
2.519998, 403.000000, 423.000000, 417.000000
2.539998, 405.000000, 425.000000, 415.000000
2.559998, 404.000000, 424.000000, 417.000000
2.579998, 403.000000, 424.000000, 418.000000
2.599998, 404.000000, 425.000000, 416.000000
2.619998, 402.000000, 423.000000, 416.000000
2.639998, 403.000000, 426.000000, 416.000000
2.659998, 403.000000, 424.000000, 415.000000
2.679998, 402.000000, 423.000000, 419.000000
2.699998, 402.000000, 423.000000, 415.000000
2.719998, 409.000000, 425.000000, 416.000000
2.739998, 404.000000, 426.000000, 418.000000
