t, phi2, phi3
19.120247, 0.000556, -0.002838
19.140247, 0.000421, -0.002623
19.160248, 0.000279, -0.002171
19.180248, 0.000142, -0.001685
19.200249, 0.000039, -0.001146
19.220249, -0.000076, -0.000718
19.240250, -0.000289, -0.000129
19.260250, -0.000576, 0.000798
19.280251, -0.000570, 0.001064
19.300251, -0.000442, 0.000749
19.320251, -0.000700, 0.000805
19.340252, -0.001112, 0.001315
19.360252, -0.001157, 0.001608
19.380253, -0.001211, 0.001903
19.400253, -0.001213, 0.001995
19.420254, -0.001154, 0.001722
19.440254, -0.001284, 0.001620
19.460255, -0.001334, 0.001410
19.480255, -0.001500, 0.001687
19.500256, -0.001629, 0.001859
19.520256, -0.001709, 0.001866
19.540257, -0.001649, 0.001529
19.560257, -0.001663, 0.001141
19.580257, -0.001701, 0.000895
19.600258, -0.001931, 0.001353
19.620258, -0.001803, 0.001208
19.640259, -0.001715, 0.001184
19.660259, -0.001536, 0.001120
19.680260, -0.001492, 0.001423
19.700260, -0.001516, 0.001673
19.720261, -0.001441, 0.001659
19.740261, -0.001418, 0.001707
19.760262, -0.001456, 0.001674
19.780262, -0.001514, 0.001934
19.800262, -0.001504, 0.002197
19.820263, -0.001525, 0.002486
19.840263, -0.001292, 0.002117
19.860264, -0.001320, 0.001939
19.880264, -0.001368, 0.001856
19.900265, -0.001395, 0.001909
19.920265, -0.001214, 0.001804
19.940266, -0.001123, 0.001849
19.960266, -0.000961, 0.001900
19.980267, -0.000866, 0.001634
20.000267, -0.000841, 0.001331
20.020267, -0.000635, 0.000887
20.040268, -0.000422, 0.000549
20.060268, -0.000282, 0.000452
20.080269, -0.000049, -0.000215
20.100269, 0.000026, -0.000748
20.120270, 0.000134, -0.001624
20.140270, 0.000366, -0.002913
20.160271, 0.000500, -0.004106
20.180271, 0.000566, -0.004818
20.200272, 0.000470, -0.005111
20.220272, 0.000507, -0.005727
20.240273, 0.000704, -0.006575
20.260273, 0.000830, -0.006869
20.280273, 0.000802, -0.006570
20.300274, 0.000744, -0.006064
20.320274, 0.000893, -0.005779
20.340275, 0.000949, -0.005654
20.360275, 0.000874, -0.005129
20.380276, 0.000771, -0.004561
20.400276, 0.000701, -0.004065
20.420277, 0.000740, -0.003918
20.440277, 0.000562, -0.003570
20.460278, 0.000588, -0.003847
20.480278, 0.000559, -0.004220
20.500278, 0.000533, -0.004701
20.520279, 0.000526, -0.005137
20.540279, 0.000468, -0.005243
20.560280, 0.000517, -0.005868
20.580280, 0.000429, -0.005780
20.600281, 0.000453, -0.005402
20.620281, 0.000426, -0.004520
20.640282, 0.000540, -0.003943
20.660282, 0.000611, -0.003704
20.680283, 0.000586, -0.003434
20.700283, 0.000485, -0.003049
20.720284, 0.000278, -0.002784
20.740284, 0.000138, -0.002630
20.760284, -0.000146, -0.001894
20.780285, -0.000322, -0.000780
20.800285, -0.000270, -0.000044
20.820286, -0.000254, 0.000301
20.840286, -0.000576, 0.000952
20.860287, -0.000776, 0.001439
20.880287, -0.000610, 0.001537
20.900288, -0.000596, 0.001966
20.920288, -0.000621, 0.002013
20.940289, -0.000948, 0.002496
20.960289, -0.001094, 0.002709
20.980289, -0.001126, 0.003069
21.000290, -0.001371, 0.003982
21.020290, -0.001600, 0.004613
21.040291, -0.001688, 0.004908
21.060291, -0.001813, 0.004934
21.080292, -0.001892, 0.005095
21.100292, -0.001905, 0.005170
21.120293, -0.001846, 0.004926
21.140293, -0.001853, 0.004591
21.160294, -0.001943, 0.004140
21.180294, -0.001991, 0.003551
21.200294, -0.001969, 0.002922
21.220295, -0.002065, 0.002622
21.240295, -0.001994, 0.001954
21.260296, -0.001982, 0.001691
21.280296, -0.002210, 0.001981
21.300297, -0.002227, 0.002036
21.320297, -0.002296, 0.002447
21.340298, -0.002135, 0.002170
21.360298, -0.002178, 0.002343
21.380299, -0.001769, 0.001719
21.400299, -0.001797, 0.001986
21.420300, -0.001910, 0.002391
21.440300, -0.001806, 0.002300
21.460300, -0.001717, 0.002404
21.480301, -0.001464, 0.002501
21.500301, -0.001518, 0.003079
21.520302, -0.001498, 0.002693
21.540302, -0.001363, 0.001991
21.560303, -0.001127, 0.001067
21.580303, -0.001116, 0.000845
21.600304, -0.001093, 0.000671
21.620304, -0.000936, 0.000328
21.640305, -0.000474, -0.000436
21.660305, -0.000033, -0.001220
21.680305, 0.000183, -0.001438
21.700306, 0.000316, -0.001418
21.720306, 0.000508, -0.001606
21.740307, 0.000553, -0.001578
21.760307, 0.000759, -0.002046
21.780308, 0.000791, -0.002038
21.800308, 0.000915, -0.001781
21.820309, 0.001231, -0.002588
21.840309, 0.001337, -0.003296
21.860310, 0.001172, -0.003580
21.880310, 0.000940, -0.004156
21.900311, 0.000746, -0.004843
21.920311, 0.000684, -0.005637
21.940311, 0.000520, -0.005805
21.960312, 0.000649, -0.006574
21.980312, 0.000222, -0.005883
22.000313, 0.000199, -0.005596
22.020313, 0.000467, -0.005864
22.040314, 0.000600, -0.005993
22.060314, 0.000752, -0.006149
22.080315, 0.000764, -0.005858
22.100315, 0.000587, -0.005314
22.120316, 0.000465, -0.005034
22.140316, 0.000304, -0.004783
22.160316, 0.000246, -0.004521
22.180317, 0.000381, -0.004108
22.200317, 0.000546, -0.003221
22.220318, 0.000599, -0.002549
22.240318, 0.000705, -0.002745
22.260319, 0.000448, -0.002473
22.280319, 0.000450, -0.002509
22.300320, 0.000504, -0.002561
22.320320, 0.000600, -0.002834
22.340321, 0.000746, -0.003200
22.360321, 0.000775, -0.003483
22.380322, 0.000355, -0.002460
22.400322, -0.000002, -0.001594
22.420322, -0.000461, -0.000866
22.440323, -0.000699, -0.000547
22.460323, -0.000690, -0.000339
22.480324, -0.000660, 0.000016
22.500324, -0.000736, 0.000475
22.520325, -0.001180, 0.001653
22.540325, -0.001516, 0.002470
22.560326, -0.001841, 0.003480
22.580326, -0.002006, 0.004191
22.600327, -0.002116, 0.004727
22.620327, -0.002153, 0.005178
22.640327, -0.002378, 0.005739
22.660328, -0.002528, 0.005889
22.680328, -0.002764, 0.005999
22.700329, -0.002816, 0.005794
22.720329, -0.002754, 0.005512
22.740330, -0.002769, 0.005526
22.760330, -0.002846, 0.005416
22.780331, -0.003074, 0.005478
22.800331, -0.003181, 0.005237
22.820332, -0.003383, 0.005391
22.840332, -0.003594, 0.005807
22.860332, -0.003452, 0.005438
22.880333, -0.003296, 0.004903
22.900333, -0.003235, 0.004571
22.920334, -0.003114, 0.004150
22.940334, -0.002927, 0.003670
22.960335, -0.002894, 0.003402
22.980335, -0.002784, 0.002737
23.000336, -0.002809, 0.002445
23.020336, -0.002765, 0.002426
23.040337, -0.002424, 0.002229
23.060337, -0.002317, 0.002211
23.080338, -0.002192, 0.001496
23.100338, -0.002092, 0.000967
23.120338, -0.002129, 0.001017
23.140339, -0.002064, 0.001064
23.160339, -0.001842, 0.000720
23.180340, -0.001657, 0.000052
23.200340, -0.001460, -0.000972
23.220341, -0.001341, -0.001367
23.240341, -0.001202, -0.001351
23.260342, -0.001160, -0.001045
23.280342, -0.001027, -0.001250
23.300343, -0.000999, -0.001072
23.320343, -0.000982, -0.000902
23.340343, -0.001092, -0.000669
23.360344, -0.001272, -0.000396
23.380344, -0.001122, -0.000423
23.400345, -0.000978, -0.000492
23.420345, -0.000778, -0.000749
23.440346, -0.000728, -0.000901
23.460346, -0.000663, -0.001213
23.480347, -0.000558, -0.001644
23.500347, -0.000625, -0.001542
23.520348, -0.000774, -0.000983
23.540348, -0.000938, -0.000591
23.560349, -0.000862, -0.000588
23.580349, -0.000878, -0.000577
23.600349, -0.000822, -0.000718
23.620350, -0.000905, -0.000591
23.640350, -0.000983, -0.000392
23.660351, -0.000967, -0.000524
23.680351, -0.000809, -0.000819
23.700352, -0.000742, -0.000621
23.720352, -0.000762, -0.000086
23.740353, -0.000774, 0.000381
23.760353, -0.000714, 0.000555
23.780354, -0.000576, 0.000614
23.800354, -0.000538, 0.001005
23.820354, -0.000327, 0.001063
23.840355, -0.000140, 0.000832
23.860355, -0.000093, 0.000797
23.880356, -0.000218, 0.001178
23.900356, -0.000276, 0.001234
23.920357, -0.000304, 0.001130
23.940357, -0.000531, 0.001478
23.960358, -0.000769, 0.002096
23.980358, -0.000854, 0.002440
24.000359, -0.000985, 0.002856
24.020359, -0.000976, 0.002776
24.040359, -0.001077, 0.002840
24.060360, -0.001107, 0.002795
24.080360, -0.001109, 0.002454
24.100361, -0.001155, 0.002107
24.120361, -0.001183, 0.001907
24.140362, -0.001153, 0.001592
24.160362, -0.001069, 0.001391
24.180363, -0.000917, 0.001146
24.200363, -0.000765, 0.000839
24.220364, -0.000641, 0.000600
24.240364, -0.000563, 0.000617
24.260365, -0.000464, 0.000876
24.280365, -0.000278, 0.000900
24.300365, -0.000077, 0.000780
24.320366, -0.000206, 0.001209
24.340366, -0.000364, 0.001718
24.360367, -0.000421, 0.002033
24.380367, -0.000354, 0.001889
24.400368, -0.000299, 0.001515
24.420368, -0.000531, 0.001479
24.440369, -0.000849, 0.001541
24.460369, -0.000885, 0.001197
24.480370, -0.001030, 0.000838
24.500370, -0.001143, 0.000341
24.520370, -0.001303, 0.000180
24.540371, -0.001354, -0.000080
24.560371, -0.001273, -0.000501
24.580372, -0.001201, -0.000536
24.600372, -0.001229, -0.000447
24.620373, -0.001231, -0.000255
24.640373, -0.001292, 0.000142
24.660374, -0.001147, 0.000080
24.680374, -0.001041, 0.000068
24.700375, -0.000836, -0.000287
24.720375, -0.000451, -0.000915
24.740376, -0.000401, -0.001017
24.760376, -0.000440, -0.001011
24.780376, -0.000753, -0.000526
24.800377, -0.001016, 0.000239
24.820377, -0.001269, 0.001243
24.840378, -0.001088, 0.001661
24.860378, -0.000980, 0.002048
24.880379, -0.001134, 0.002579
24.900379, -0.001195, 0.002840
24.920380, -0.001321, 0.003068
24.940380, -0.001153, 0.002794
24.960381, -0.000857, 0.002174
24.980381, -0.000912, 0.001988
25.000381, -0.001110, 0.002164
25.020382, -0.001157, 0.002243
25.040382, -0.001283, 0.002572
25.060383, -0.001468, 0.002762
25.080383, -0.001632, 0.002875
25.100384, -0.001730, 0.003083
25.120384, -0.001623, 0.003318
25.140385, -0.001422, 0.003156
25.160385, -0.001297, 0.002820
25.180386, -0.001477, 0.002752
25.200386, -0.001430, 0.002354
25.220387, -0.001388, 0.002093
25.240387, -0.001305, 0.002028
25.260387, -0.001209, 0.001677
25.280388, -0.001246, 0.001604
25.300388, -0.001234, 0.001351
25.320389, -0.001191, 0.001279
25.340389, -0.001269, 0.001349
25.360390, -0.001044, 0.000879
25.380390, -0.000966, 0.000816
25.400391, -0.000902, 0.000607
25.420391, -0.000986, 0.000520
25.440392, -0.001297, 0.000413
25.460392, -0.001360, 0.000282
25.480392, -0.001243, 0.000391
25.500393, -0.001129, 0.000706
25.520393, -0.001049, 0.000875
25.540394, -0.000972, 0.000357
25.560394, -0.001269, 0.000840
25.580395, -0.001405, 0.001209
25.600395, -0.001218, 0.000828
25.620396, -0.001051, 0.000440
25.640396, -0.000963, 0.000036
25.660397, -0.000853, -0.000379
25.680397, -0.000767, -0.000753
25.700397, -0.000860, -0.000806
25.720398, -0.000909, -0.000844
25.740398, -0.000578, -0.001505
25.760399, -0.000443, -0.001752
25.780399, -0.000608, -0.001215
25.800400, -0.000317, -0.001316
25.820400, -0.000176, -0.001568
25.840401, -0.000125, -0.001784
25.860401, -0.000293, -0.000970
25.880402, -0.000612, 0.000540
25.900402, -0.000597, 0.001296
25.920403, -0.000612, 0.001770
25.940403, -0.000732, 0.002295
25.960403, -0.000659, 0.002328
25.980404, -0.000614, 0.002243
26.000404, -0.000577, 0.002242
26.020405, -0.000235, 0.001599
26.040405, -0.000012, 0.001033
26.060406, 0.000002, 0.000510
26.080406, -0.000201, 0.000686
26.100407, -0.000357, 0.000849
26.120407, -0.000366, 0.000768
26.140408, -0.000446, 0.000781
26.160408, -0.000448, 0.000427
26.180408, -0.000536, 0.000359
26.200409, -0.000583, 0.000378
26.220409, -0.000623, 0.000275
26.240410, -0.000593, 0.000115
26.260410, -0.000462, -0.000304
26.280411, -0.000509, -0.000453
26.300411, -0.000592, -0.000281
26.320412, -0.000652, -0.000217
26.340412, -0.000590, -0.000705
26.360413, -0.000539, -0.001248
26.380413, -0.000446, -0.001760
26.400414, -0.000363, -0.002071
26.420414, -0.000290, -0.002101
26.440414, -0.000388, -0.001779
26.460415, -0.000264, -0.001979
26.480415, -0.000208, -0.001880
26.500416, -0.000113, -0.001559
26.520416, -0.000120, -0.001131
26.540417, -0.000275, -0.000424
26.560417, -0.000214, -0.000435
26.580418, -0.000171, -0.000616
26.600418, -0.000411, -0.000477
26.620419, -0.000555, -0.000159
26.640419, -0.000511, 0.000111
26.660419, -0.000354, 0.000094
26.680420, -0.000295, -0.000045
26.700420, -0.000160, -0.001072
26.720421, -0.000482, -0.000709
26.740421, -0.000594, -0.000119
26.760422, -0.000578, 0.000602
26.780422, -0.000629, 0.000982
26.800423, -0.000455, 0.001028
26.820423, -0.000402, 0.001229
26.840424, -0.000277, 0.001149
26.860424, -0.000291, 0.001233
26.880424, -0.000479, 0.001314
26.900425, -0.000638, 0.001459
26.920425, -0.000484, 0.001198
26.940426, -0.000331, 0.001086
26.960426, -0.000310, 0.001108
26.980427, -0.000382, 0.000834
27.000427, -0.000604, 0.000757
27.020428, -0.000719, 0.000619
27.040428, -0.000678, 0.000343
27.060429, -0.000739, 0.000231
27.080429, -0.000775, -0.000152
27.100430, -0.000819, -0.000366
27.120430, -0.000983, -0.000197
27.140430, -0.001069, 0.000001
27.160431, -0.000892, -0.000582
27.180431, -0.000665, -0.001358
27.200432, -0.000592, -0.001641
27.220432, -0.000632, -0.001489
27.240433, -0.000526, -0.001483
27.260433, -0.000487, -0.001623
27.280434, -0.000401, -0.001971
27.300434, -0.000369, -0.001991
27.320435, -0.000304, -0.001671
27.340435, -0.000454, -0.000924
27.360435, -0.000536, -0.000373
27.380436, -0.000313, -0.000305
27.400436, -0.000164, -0.000069
27.420437, -0.000058, -0.000200
27.440437, -0.000258, 0.000121
27.460438, -0.000133, -0.000067
27.480438, -0.000142, 0.000094
27.500439, 0.000184, -0.000536
27.520439, 0.000214, -0.000758
27.540440, 0.000051, -0.000851
27.560440, -0.000249, -0.000693
27.580441, -0.000441, -0.000591
27.600441, -0.000449, -0.000693
27.620441, -0.000339, -0.000902
27.640442, -0.000486, -0.000609
27.660442, -0.000719, -0.000137
27.680443, -0.000764, -0.000268
27.700443, -0.000846, -0.000411
27.720444, -0.000754, -0.000839
27.740444, -0.000596, -0.001209
27.760445, -0.000555, -0.001265
27.780445, -0.000604, -0.001265
27.800446, -0.000723, -0.001200
27.820446, -0.000828, -0.001178
27.840446, -0.000844, -0.001279
27.860447, -0.001070, -0.000724
27.880447, -0.000896, -0.000790
27.900448, -0.000686, -0.000634
27.920448, -0.000539, -0.000310
27.940449, -0.000328, -0.000056
27.960449, -0.000139, 0.000041
27.980450, -0.000042, -0.000088
28.000450, -0.000120, -0.000081
28.020451, -0.000104, -0.000235
28.040451, -0.000065, -0.000402
28.060452, 0.000062, -0.000906
28.080452, -0.000020, -0.001079
28.100452, -0.000137, -0.001130
28.120453, -0.000213, -0.000947
28.140453, -0.000105, -0.000914
28.160454, 0.000063, -0.000957
28.180454, 0.000344, -0.001388
28.200455, 0.000621, -0.001921
28.220455, 0.000797, -0.002237
28.240456, 0.000985, -0.002547
28.260456, 0.001070, -0.002588
28.280457, 0.001084, -0.002462
28.300457, 0.001255, -0.002370
28.320457, 0.001351, -0.001898
28.340458, 0.001506, -0.001629
28.360458, 0.001589, -0.001459
28.380459, 0.001356, -0.000972
28.400459, 0.001206, -0.000683
28.420460, 0.001166, -0.000602
28.440460, 0.001224, -0.000614
28.460461, 0.001233, -0.000527
28.480461, 0.001226, -0.000525
28.500462, 0.001020, 0.000066
28.520462, 0.001083, -0.000091
28.540462, 0.000844, 0.000389
28.560463, 0.000614, 0.000869
28.580463, 0.000432, 0.001191
28.600464, 0.000113, 0.001643
28.620464, -0.000186, 0.001936
28.640465, -0.000253, 0.001953
28.660465, -0.000385, 0.002134
28.680466, -0.000666, 0.002545
28.700466, -0.001197, 0.003557
28.720467, -0.001698, 0.004346
28.740467, -0.001869, 0.004303
28.760468, -0.001987, 0.004132
28.780468, -0.001972, 0.003944
28.800468, -0.002003, 0.003954
28.820469, -0.002148, 0.003946
28.840469, -0.002270, 0.003520
28.860470, -0.002236, 0.002495
28.880470, -0.002355, 0.001919
28.900471, -0.002432, 0.001551
28.920471, -0.002713, 0.001790
28.940472, -0.002800, 0.002119
28.960472, -0.003021, 0.002475
28.980473, -0.002980, 0.002564
29.000473, -0.002904, 0.002610
29.020473, -0.002787, 0.002667
29.040474, -0.002659, 0.002481
29.060474, -0.002586, 0.002075
29.080475, -0.002566, 0.001545
29.100475, -0.002614, 0.001160
29.120476, -0.002517, 0.000817
29.140476, -0.002501, 0.000897
29.160477, -0.002418, 0.000586
29.180477, -0.002451, 0.000396
29.200478, -0.002487, 0.000349
29.220478, -0.002463, 0.000437
29.240479, -0.002629, 0.001091
29.260479, -0.002433, 0.000790
29.280479, -0.002235, 0.000364
29.300480, -0.002146, 0.000396
29.320480, -0.002002, 0.000429
29.340481, -0.001920, 0.000357
29.360481, -0.001853, 0.000165
29.380482, -0.001786, -0.000015
29.400482, -0.001732, 0.000113
29.420483, -0.001715, 0.000617
29.440483, -0.001555, 0.000679
29.460484, -0.001457, 0.000584
29.480484, -0.001322, 0.000063
29.500484, -0.001252, -0.000064
29.520485, -0.001107, 0.000128
29.540485, -0.000787, 0.000101
29.560486, -0.000528, 0.000126
29.580486, -0.000232, -0.000184
29.600487, -0.000007, -0.000316
29.620487, 0.000118, -0.000379
29.640488, 0.000463, -0.001084
29.660488, 0.000657, -0.001651
29.680489, 0.000903, -0.002148
29.700489, 0.001174, -0.002851
29.720490, 0.001086, -0.002666
29.740490, 0.001287, -0.003101
29.760490, 0.001137, -0.003173
29.780491, 0.001152, -0.003650
29.800491, 0.001117, -0.003806
29.820492, 0.001126, -0.003557
29.840492, 0.001140, -0.003578
29.860493, 0.001058, -0.003696
29.880493, 0.001048, -0.004047
29.900494, 0.001104, -0.004343
29.920494, 0.001203, -0.004365
29.940495, 0.001137, -0.004106
29.960495, 0.001086, -0.003983
29.980495, 0.001224, -0.004386
30.000496, 0.001238, -0.004419
30.020496, 0.001252, -0.004392
30.040497, 0.001338, -0.004390
30.060497, 0.001222, -0.003972
30.080498, 0.001257, -0.003755
30.100498, 0.001137, -0.003166
30.120499, 0.001062, -0.002457
30.140499, 0.001011, -0.002123
30.160500, 0.000862, -0.001964
30.180500, 0.000569, -0.001605
30.200500, 0.000155, -0.000825
30.220501, 0.000171, -0.001084
30.240501, -0.000101, -0.000690
30.260502, -0.000527, -0.000267
30.280502, -0.001017, 0.000571
30.300503, -0.001017, 0.001038
30.320503, -0.001060, 0.001469
30.340504, -0.001399, 0.002262
30.360504, -0.001750, 0.002957
30.380505, -0.001823, 0.002908
30.400505, -0.001893, 0.002902
30.420506, -0.001903, 0.002688
30.440506, -0.001979, 0.002524
30.460506, -0.002207, 0.002733
30.480507, -0.002337, 0.002887
30.500507, -0.002448, 0.003104
30.520508, -0.002288, 0.002326
30.540508, -0.002339, 0.002047
30.560509, -0.002386, 0.002163
30.580509, -0.002348, 0.002433
30.600510, -0.002295, 0.002827
30.620510, -0.002219, 0.003111
30.640511, -0.002349, 0.003493
30.660511, -0.002311, 0.003302
30.680511, -0.002348, 0.003421
30.700512, -0.002308, 0.003753
30.720512, -0.002004, 0.003340
30.740513, -0.001848, 0.002946
30.760513, -0.001803, 0.002585
30.780514, -0.001824, 0.002455
30.800514, -0.001728, 0.002337
30.820515, -0.001675, 0.002446
30.840515, -0.001550, 0.002525
30.860516, -0.001610, 0.002685
30.880516, -0.001614, 0.002466
30.900517, -0.001772, 0.002248
30.920517, -0.001927, 0.002132
30.940517, -0.001991, 0.001977
30.960518, -0.001785, 0.001355
30.980518, -0.001593, 0.000706
31.000519, -0.001698, 0.000810
31.020519, -0.001685, 0.000696
31.040520, -0.001668, 0.000543
31.060520, -0.001600, 0.000242
31.080521, -0.001656, 0.000314
31.100521, -0.001704, 0.000505
31.120522, -0.001855, 0.000918
31.140522, -0.001736, 0.000812
31.160522, -0.001725, 0.001019
31.180523, -0.001515, 0.000745
31.200523, -0.001556, 0.000810
31.220524, -0.001496, 0.000698
31.240524, -0.001356, 0.000377
31.260525, -0.001434, 0.000440
31.280525, -0.001350, 0.000371
31.300526, -0.001352, 0.000824
31.320526, -0.001248, 0.001139
31.340527, -0.001187, 0.001565
31.360527, -0.001000, 0.001596
31.380527, -0.000935, 0.001620
31.400528, -0.000504, 0.000840
31.420528, -0.000181, 0.000378
31.440529, 0.000054, -0.000154
31.460529, 0.000085, -0.000654
31.480530, 0.000273, -0.001782
31.500530, 0.000605, -0.002935
31.520531, 0.000922, -0.004101
31.540531, 0.001026, -0.004877
31.560532, 0.000989, -0.005308
31.580532, 0.000979, -0.005750
31.600533, 0.000970, -0.005946
31.620533, 0.000934, -0.005768
31.640533, 0.000777, -0.005183
31.660534, 0.000765, -0.005014
31.680534, 0.000846, -0.004974
31.700535, 0.000797, -0.004617
31.720535, 0.000799, -0.004466
31.740536, 0.000848, -0.004756
31.760536, 0.000718, -0.005037
31.780537, 0.000533, -0.004851
31.800537, 0.000723, -0.004832
31.820538, 0.000779, -0.004565
31.840538, 0.000840, -0.004180
31.860538, 0.000814, -0.003861
31.880539, 0.000732, -0.003555
31.900539, 0.000877, -0.003536
31.920540, 0.000854, -0.003350
31.940540, 0.000897, -0.003606
31.960541, 0.000714, -0.003235
31.980541, 0.000660, -0.002973
32.000542, 0.000580, -0.002489
32.020542, 0.000156, -0.001456
32.040543, 0.000020, -0.000847
32.060543, -0.000037, -0.000059
32.080544, 0.000046, 0.000092
32.100544, -0.000236, 0.000565
32.120544, -0.000355, 0.000632
32.140545, -0.000612, 0.001576
32.160545, -0.000779, 0.002796
32.180546, -0.000867, 0.003574
32.200546, -0.001226, 0.004295
32.220547, -0.001680, 0.005074
32.240547, -0.001818, 0.005224
32.260548, -0.001845, 0.005250
32.280548, -0.001782, 0.005140
32.300549, -0.001659, 0.004631
32.320549, -0.001773, 0.004551
32.340549, -0.001697, 0.004341
32.360550, -0.001584, 0.003899
32.380550, -0.001534, 0.003130
32.400551, -0.001573, 0.002847
32.420551, -0.001792, 0.003048
32.440552, -0.001865, 0.002862
32.460552, -0.001968, 0.002553
32.480553, -0.001924, 0.002171
32.500553, -0.001820, 0.002022
32.520554, -0.001749, 0.002128
32.540554, -0.001756, 0.001981
32.560555, -0.001690, 0.001832
32.580555, -0.001461, 0.001889
32.600555, -0.001441, 0.002385
32.620556, -0.001256, 0.002484
32.640556, -0.001294, 0.002646
32.660557, -0.001214, 0.002424
32.680557, -0.001332, 0.002458
32.700558, -0.001332, 0.002385
32.720558, -0.001462, 0.002645
32.740559, -0.001319, 0.002432
32.760559, -0.001192, 0.002260
32.780560, -0.001115, 0.002222
32.800560, -0.001069, 0.002300
32.820560, -0.000998, 0.002116
32.840561, -0.000699, 0.001357
32.860561, -0.000578, 0.001057
32.880562, -0.000695, 0.000946
32.900562, -0.000918, 0.001009
32.920563, -0.000625, 0.000084
32.940563, -0.000234, -0.001305
32.960564, 0.000159, -0.002645
32.980564, 0.000306, -0.003557
33.000565, 0.000185, -0.003969
33.020565, 0.000161, -0.004606
33.040565, 0.000108, -0.004997
33.060566, 0.000348, -0.005784
33.080566, 0.000535, -0.005786
33.100567, 0.000511, -0.005502
33.120567, 0.000629, -0.005445
33.140568, 0.000657, -0.005508
33.160568, 0.000987, -0.006130
33.180569, 0.000867, -0.005647
33.200569, 0.000888, -0.005134
33.220570, 0.001092, -0.005148
33.240570, 0.000931, -0.004757
33.260571, 0.000890, -0.004839
33.280571, 0.000855, -0.004816
33.300571, 0.000970, -0.004780
33.320572, 0.001080, -0.004832
33.340572, 0.001088, -0.005018
33.360573, 0.001011, -0.005445
33.380573, 0.000906, -0.005474
33.400574, 0.000755, -0.005141
33.420574, 0.000798, -0.005141
33.440575, 0.000694, -0.004614
33.460575, 0.000946, -0.004648
33.480576, 0.000984, -0.004468
33.500576, 0.000977, -0.004473
33.520576, 0.000986, -0.004405
33.540577, 0.001051, -0.004306
33.560577, 0.000982, -0.003985
33.580578, 0.000935, -0.003674
33.600578, 0.000624, -0.002852
33.620579, 0.000401, -0.002105
33.640579, 0.000452, -0.001706
33.660580, 0.000601, -0.001506
33.680580, 0.000887, -0.001449
33.700581, 0.000756, -0.001087
33.720581, 0.000356, -0.000513
33.740582, 0.000154, -0.000383
33.760582, 0.000034, -0.000429
33.780582, -0.000096, -0.000276
33.800583, -0.000163, -0.000196
33.820583, -0.000315, 0.000379
