t_uk, uk1, uk2, uk3
2.759998, -0.000153, -0.000295, 0.001440
2.779998, 0.000303, -0.000457, 0.001036
2.799998, 0.000022, -0.000148, 0.000732
2.819998, 0.000554, -0.000086, 0.000744
2.839998, -0.000036, 0.000541, 0.000847
2.859998, 0.000422, -0.000188, 0.000553
2.879998, -0.000088, -0.000555, 0.001005
2.899998, 0.000345, -0.000250, 0.000943
2.919998, 0.000462, 0.000166, 0.000623
2.939998, 0.000781, -0.000238, 0.001035
2.959998, 0.000114, -0.000246, 0.000893
2.979998, 0.000216, 0.000078, 0.001403
2.999998, 0.000326, -0.000106, 0.000900
3.019998, 0.000211, 0.000472, 0.000506
3.039998, -0.000113, -0.000086, 0.000939
3.059998, 0.000850, -0.000047, 0.000407
3.079998, 0.000941, 0.000287, 0.000708
3.099998, 0.000623, 0.000012, 0.000506
3.119998, 0.000168, 0.000095, 0.000758
3.139998, 0.000650, -0.000184, 0.000470
3.159998, 0.000696, 0.000080, 0.000785
3.179998, 0.000300, -0.000252, 0.000779
3.199998, 0.000213, 0.000282, 0.000880
3.219998, -0.000362, 0.000160, 0.000804
3.239998, 0.000486, 0.000425, 0.000628
3.259998, 0.000281, -0.000069, 0.000638
3.279998, 0.000671, 0.000283, 0.000975
3.299998, 0.000062, -0.000115, 0.001468
3.319998, 0.000691, -0.000012, 0.000763
3.339998, -0.000131, 0.000056, 0.001301
3.359998, 0.000282, 0.000047, 0.000364
3.379997, -0.000335, -0.000282, 0.001064
3.399997, 0.000210, -0.000214, 0.000369
3.419997, 0.000344, 0.000072, 0.000275
3.439997, 0.000259, 0.000143, 0.000525
3.459997, 0.000238, 0.000703, 0.000973
3.479997, -0.000182, 0.000844, 0.000529
3.499997, 0.000122, 0.000469, 0.000810
3.519997, 0.000831, 0.000430, 0.001094
3.539997, 0.000451, 0.000587, 0.000925
3.559997, 0.000463, 0.000096, 0.000949
3.579997, 0.000576, -0.000019, 0.000764
3.599997, 0.000555, -0.000294, 0.000894
3.619997, 0.000439, -0.000201, 0.000922
3.639997, 0.000209, -0.000158, 0.001012
3.659997, -0.000104, 0.000266, 0.001217
3.679997, 0.000300, 0.000165, 0.000504
3.699997, 0.000604, 0.000187, 0.000862
3.719997, 0.000233, 0.000356, 0.000856
3.739997, 0.000655, 0.000331, 0.001064
3.759997, 0.000126, 0.000192, 0.001359
3.779997, -0.000059, 0.000168, 0.001147
3.799997, 0.000255, -0.000026, 0.001215
3.819997, 0.000166, -0.000181, 0.001077
3.839997, 0.000344, 0.000175, 0.000757
3.859997, 0.000168, 0.000192, 0.001291
3.879997, 0.000352, -0.000164, 0.000732
3.899997, 0.000211, 0.000074, 0.000530
3.919997, 0.000789, -0.000198, 0.001454
3.939997, 0.000298, 0.000242, 0.000643
3.959997, -0.001184, -0.010786, -0.002386
3.979997, -0.002404, -0.000471, 0.000076
3.999997, 0.001272, 0.005417, 0.003606
4.019997, 0.002135, 0.006438, 0.003974
4.039997, 0.002424, 0.000499, -0.001516
4.059997, -0.000962, -0.001234, 0.000449
4.079997, -0.000268, 0.000642, 0.001752
4.099997, 0.000506, -0.000081, 0.000784
4.119997, 0.000983, -0.001652, 0.001681
4.139997, 0.000429, 0.001906, 0.001222
4.159997, -0.000444, -0.001108, 0.000672
4.179997, 0.000284, 0.000560, 0.001088
4.199997, 0.001476, 0.000349, 0.000026
4.219997, -0.000022, -0.000587, 0.000103
4.239997, 0.000443, -0.000167, 0.001799
4.259997, 0.000469, 0.000260, 0.000602
4.279997, -0.000588, -0.000340, 0.001271
4.299997, 0.000546, 0.000060, 0.000973
4.319997, 0.001309, -0.000240, 0.000727
4.339997, 0.000898, -0.000010, 0.001212
4.359997, 0.000507, -0.000156, 0.001206
4.379997, -0.000057, 0.000587, 0.001336
4.399997, 0.000782, -0.000426, 0.001130
4.419997, 0.000669, 0.000474, 0.001072
4.439997, 0.000272, -0.000345, 0.000833
4.459997, 0.000532, 0.000143, 0.000649
4.479997, 0.000813, 0.000053, 0.000768
4.499997, -0.000342, -0.000377, 0.000587
4.519997, 0.000800, 0.000033, 0.000289
4.539997, 0.000559, 0.000103, 0.001275
4.559997, 0.000822, -0.000105, 0.000597
4.579997, 0.000442, -0.000617, 0.001432
4.599997, 0.001028, 0.000335, 0.000867
4.619997, 0.000644, -0.000410, 0.000970
4.639997, 0.000438, -0.000153, 0.001176
4.659997, 0.000514, 0.000538, 0.000163
4.679996, 0.000029, -0.000387, 0.000778
4.699996, 0.000277, -0.000499, 0.001148
4.719996, 0.000379, 0.000467, 0.000965
4.739996, 0.000007, -0.000324, 0.000592
4.759996, -0.000090, -0.000130, 0.000884
4.779996, 0.000485, 0.000026, 0.000579
4.799996, 0.000461, -0.000493, 0.000025
4.819996, 0.000710, -0.000361, 0.000442
4.839996, 0.000689, -0.000401, 0.001056
4.859996, 0.000439, -0.000197, 0.001126
4.879996, 0.000880, 0.000526, 0.000725
4.899996, 0.000438, 0.000096, 0.000954
4.919996, 0.000579, 0.000129, 0.000836
4.939996, 0.000688, -0.000549, 0.000573
4.959996, 0.000642, -0.000246, 0.000670
4.979996, 0.000484, -0.000157, 0.000904
4.999996, 0.000530, 0.000162, 0.000625
5.019996, 0.001162, -0.000131, 0.000130
5.039996, 0.000330, -0.000112, 0.000620
5.059996, 0.000233, 0.000078, 0.000689
5.079996, 0.000373, 0.000147, 0.000858
5.099996, -0.000007, 0.000513, 0.000780
5.119996, 0.000163, -0.000922, 0.000966
5.139996, -0.000952, 0.000769, 0.000181
5.159996, 0.000544, 0.001646, 0.001643
5.179996, -0.000223, 0.000027, 0.001610
5.199996, 0.000234, -0.000893, 0.001882
5.219996, 0.001431, -0.002186, -0.000223
5.239996, 0.001303, 0.001424, 0.000467
5.259996, -0.001167, 0.005885, 0.002447
5.279996, -0.001045, 0.003651, 0.002171
5.299996, -0.000064, -0.001036, 0.001897
5.319996, 0.000240, -0.003257, -0.000054
5.339996, 0.001177, -0.001752, -0.001775
5.359996, 0.001243, 0.000669, -0.000835
5.379996, -0.000766, -0.004671, 0.003870
5.399996, -0.000762, 0.002007, 0.001698
5.419996, -0.000847, 0.003683, 0.002219
5.439996, 0.000309, 0.001191, 0.000880
5.459996, 0.002031, -0.001373, -0.001402
5.479996, 0.001640, -0.000083, -0.002731
5.499996, 0.001369, 0.001099, -0.002210
5.519996, 0.000592, 0.000183, -0.000318
5.539996, -0.000104, 0.002078, 0.001092
5.559996, -0.000612, 0.001495, 0.002743
5.579996, -0.000791, -0.001927, 0.003607
5.599996, 0.000183, -0.001459, -0.000022
5.619996, 0.000689, -0.001548, -0.001260
5.639996, 0.000293, 0.003726, -0.001283
5.659996, 0.000846, 0.003513, 0.002510
5.679996, 0.001602, -0.000985, 0.005086
5.699996, 0.001678, -0.004416, 0.003218
5.719995, -0.000450, -0.004906, 0.000615
5.739995, -0.000451, -0.005493, 0.002316
5.759995, 0.000840, -0.004430, 0.001094
5.779995, 0.000980, 0.002085, -0.001370
5.799995, 0.002854, 0.009637, -0.005211
5.819995, 0.001428, 0.011847, -0.006302
5.839995, 0.001793, 0.014234, -0.009987
5.859995, 0.001248, 0.004149, -0.002231
5.879995, 0.002895, -0.010115, 0.006923
5.899995, 0.001715, -0.007358, 0.002050
5.919995, 0.002320, 0.011887, -0.009522
5.939995, 0.009393, 0.069636, -0.059491
5.959995, 0.008152, 0.285370, -0.366859
5.979995, 0.031900, 0.516352, -0.689072
5.999995, 0.229670, 0.802136, -0.840671
6.019995, 0.462443, 1.003537, -0.846051
6.039995, 0.627682, 1.131817, -0.827218
6.059995, 0.727285, 1.251283, -0.815198
6.079995, 0.779457, 1.392041, -0.804879
6.099995, 0.782771, 1.535186, -0.829327
6.119995, 0.778415, 1.665908, -0.925798
6.139995, 0.810960, 1.767337, -1.081420
6.159995, 0.876606, 1.787967, -1.194978
6.179995, 0.957600, 1.735222, -1.250729
6.199995, 0.966105, 1.685509, -1.257533
6.219995, 0.902367, 1.627922, -1.179693
6.239995, 0.828248, 1.513768, -1.094854
6.259995, 0.729277, 1.346237, -1.125844
6.279995, 0.632397, 1.189520, -1.225614
6.299995, 0.576325, 1.055043, -1.269923
6.319995, 0.545037, 0.951300, -1.198119
6.339995, 0.513961, 0.880650, -1.084583
6.359995, 0.469588, 0.822919, -0.999388
6.379995, 0.415890, 0.793535, -0.914413
6.399995, 0.362059, 0.801534, -0.841854
6.419995, 0.328889, 0.866747, -0.768806
6.439995, 0.266324, 0.905264, -0.617750
6.459995, 0.148990, 0.975486, -0.464861
6.479995, 0.018235, 1.068349, -0.328106
6.499995, -0.124533, 1.188393, -0.216670
6.519995, -0.275827, 1.366495, -0.164749
6.539995, -0.390807, 1.591208, -0.184824
6.559995, -0.554583, 1.719265, -0.208539
6.579995, -0.362089, 1.669645, -0.310449
6.599995, 0.090961, 1.513317, -0.419611
6.619995, 0.628770, 1.220468, -0.509443
6.639995, 1.037915, 0.937887, -0.660154
6.659995, 1.294920, 0.665957, -0.785504
6.679995, 1.387570, 0.437450, -0.889779
6.699995, 1.313358, 0.243159, -0.893638
6.719995, 1.096553, 0.129007, -0.887690
6.739995, 0.724276, 0.180839, -0.922670
6.759995, 0.361030, 0.253957, -0.884893
6.779994, 0.101965, 0.275046, -0.792166
