t1, a_x1, a_y1, a_z1, w_x1, w_y1, w_z1, t2, a_x2, a_y2, a_z2, w_x2, w_y2, w_z2, t3, a_x3, a_y3, a_z3, w_x3, w_y3, w_z3, t4, a_x4, a_y4, a_z4, w_x4, w_y4, w_z4, t5, a_x5, a_y5, a_z5, w_x5, w_y5, w_z5, t6, a_x6, a_y6, a_z6, w_x6, w_y6, w_z6
 0.020000, 332.000000, 258.000000, -4022.000000, -54.000000, 143.000000, 53.000000, 0.020000, 325.000000, -71.000000, -13599.000000, -253.000000, 210.000000, -4.000000, 0.020000, -16127.000000, -117.000000, 1048.000000, -53.000000, 169.000000, 85.000000, 0.020000, -16122.000000, 345.000000, 794.000000, 4.000000, 58.000000, -92.000000, 0.020000, 273.000000, -16424.000000, 858.000000, -93.000000, 68.000000, 164.000000, 0.020000, 450.000000, -16320.000000, 2347.000000, 34.000000, 97.000000, 104.000000
0.040000, 278.000000, 265.000000, -4002.000000, -82.000000, 135.000000, 10.000000, 0.040000, 299.000000, -62.000000, -13622.000000, -254.000000, 211.000000, -14.000000, 0.040000, -16104.000000, -125.000000, 1069.000000, -65.000000, 177.000000, 99.000000, 0.040000, -16180.000000, 296.000000, 903.000000, 1.000000, 90.000000, -118.000000, 0.040000, 297.000000, -16358.000000, 827.000000, -86.000000, 96.000000, 187.000000, 0.040000, 457.000000, -16301.000000, 2331.000000, 22.000000, 114.000000, 108.000000
0.060000, 244.000000, 276.000000, -4007.000000, -67.000000, 120.000000, 26.000000, 0.060000, 287.000000, -46.000000, -13531.000000, -253.000000, 219.000000, -20.000000, 0.060000, -16123.000000, -133.000000, 1019.000000, -52.000000, 172.000000, 85.000000, 0.060000, -16198.000000, 298.000000, 790.000000, 17.000000, 79.000000, -103.000000, 0.060000, 296.000000, -16390.000000, 846.000000, -92.000000, 84.000000, 186.000000, 0.060000, 473.000000, -16303.000000, 2264.000000, 40.000000, 135.000000, 107.000000
0.080000, 343.000000, 260.000000, -4052.000000, -91.000000, 133.000000, 25.000000, 0.080000, 346.000000, -38.000000, -13539.000000, -265.000000, 211.000000, -6.000000, 0.080000, -16176.000000, -110.000000, 973.000000, -34.000000, 173.000000, 88.000000, 0.080000, -16138.000000, 319.000000, 831.000000, 5.000000, 70.000000, -106.000000, 0.080000, 233.000000, -16372.000000, 852.000000, -92.000000, 81.000000, 210.000000, 0.080000, 387.000000, -16323.000000, 2291.000000, 20.000000, 103.000000, 122.000000
0.100000, 332.000000, 244.000000, -4010.000000, -55.000000, 137.000000, 23.000000, 0.100000, 299.000000, -80.000000, -13594.000000, -266.000000, 216.000000, -21.000000, 0.100000, -16153.000000, -126.000000, 939.000000, -39.000000, 164.000000, 95.000000, 0.100000, -16144.000000, 216.000000, 793.000000, 17.000000, 80.000000, -115.000000, 0.100000, 245.000000, -16387.000000, 840.000000, -92.000000, 72.000000, 174.000000, 0.100000, 436.000000, -16317.000000, 2335.000000, 31.000000, 112.000000, 124.000000
0.120000, 315.000000, 283.000000, -4021.000000, -58.000000, 130.000000, 19.000000, 0.120000, 255.000000, -43.000000, -13514.000000, -272.000000, 195.000000, -36.000000, 0.120000, -16148.000000, -114.000000, 1012.000000, -37.000000, 167.000000, 101.000000, 0.120000, -16170.000000, 278.000000, 770.000000, -4.000000, 72.000000, -104.000000, 0.120000, 277.000000, -16407.000000, 853.000000, -83.000000, 85.000000, 168.000000, 0.120000, 437.000000, -16284.000000, 2313.000000, 5.000000, 108.000000, 87.000000
0.140000, 344.000000, 286.000000, -4061.000000, -63.000000, 144.000000, 42.000000, 0.140000, 334.000000, -42.000000, -13491.000000, -264.000000, 196.000000, -16.000000, 0.140000, -16206.000000, -152.000000, 1015.000000, -48.000000, 186.000000, 95.000000, 0.140000, -16123.000000, 324.000000, 739.000000, 23.000000, 61.000000, -76.000000, 0.140000, 269.000000, -16397.000000, 813.000000, -93.000000, 86.000000, 184.000000, 0.140000, 435.000000, -16281.000000, 2327.000000, 15.000000, 99.000000, 88.000000
0.160000, 274.000000, 306.000000, -4037.000000, -73.000000, 141.000000, 36.000000, 0.160000, 332.000000, -64.000000, -13564.000000, -242.000000, 177.000000, -11.000000, 0.160000, -16147.000000, -120.000000, 1054.000000, -40.000000, 176.000000, 80.000000, 0.160000, -16176.000000, 332.000000, 877.000000, 23.000000, 82.000000, -113.000000, 0.160000, 295.000000, -16372.000000, 861.000000, -104.000000, 80.000000, 188.000000, 0.160000, 419.000000, -16332.000000, 2280.000000, 26.000000, 102.000000, 98.000000
0.180000, 303.000000, 274.000000, -3986.000000, -65.000000, 134.000000, -2.000000, 0.180000, 318.000000, -70.000000, -13455.000000, -251.000000, 200.000000, -16.000000, 0.180000, -16136.000000, -79.000000, 1016.000000, -48.000000, 177.000000, 98.000000, 0.180000, -16185.000000, 295.000000, 797.000000, 20.000000, 65.000000, -97.000000, 0.180000, 254.000000, -16390.000000, 863.000000, -88.000000, 86.000000, 192.000000, 0.180000, 379.000000, -16320.000000, 2291.000000, 8.000000, 107.000000, 106.000000
0.200000, 305.000000, 286.000000, -4048.000000, -79.000000, 103.000000, 26.000000, 0.200000, 336.000000, -81.000000, -13503.000000, -260.000000, 198.000000, -7.000000, 0.200000, -16117.000000, -127.000000, 1045.000000, -46.000000, 188.000000, 107.000000, 0.200000, -16220.000000, 304.000000, 816.000000, 9.000000, 48.000000, -109.000000, 0.200000, 301.000000, -16403.000000, 813.000000, -87.000000, 65.000000, 181.000000, 0.200000, 444.000000, -16309.000000, 2297.000000, 8.000000, 97.000000, 120.000000
0.220000, 277.000000, 270.000000, -4017.000000, -74.000000, 130.000000, 26.000000, 0.220000, 289.000000, -17.000000, -13529.000000, -255.000000, 215.000000, -3.000000, 0.220000, -16156.000000, -122.000000, 1141.000000, -52.000000, 167.000000, 81.000000, 0.220000, -16136.000000, 304.000000, 823.000000, -13.000000, 73.000000, -106.000000, 0.220000, 298.000000, -16382.000000, 883.000000, -94.000000, 91.000000, 180.000000, 0.220000, 438.000000, -16306.000000, 2388.000000, 33.000000, 102.000000, 101.000000
0.240000, 326.000000, 320.000000, -4011.000000, -65.000000, 113.000000, 26.000000, 0.240000, 291.000000, -28.000000, -13584.000000, -259.000000, 207.000000, -4.000000, 0.240000, -16132.000000, -145.000000, 1031.000000, -55.000000, 153.000000, 87.000000, 0.240000, -16153.000000, 300.000000, 786.000000, 16.000000, 88.000000, -111.000000, 0.240000, 306.000000, -16401.000000, 853.000000, -100.000000, 92.000000, 185.000000, 0.240000, 404.000000, -16290.000000, 2290.000000, 25.000000, 87.000000, 119.000000
0.260000, 296.000000, 260.000000, -4067.000000, -87.000000, 135.000000, 41.000000, 0.260000, 287.000000, -34.000000, -13576.000000, -249.000000, 210.000000, -20.000000, 0.260000, -16175.000000, -92.000000, 1028.000000, -50.000000, 184.000000, 86.000000, 0.260000, -16158.000000, 289.000000, 768.000000, 12.000000, 70.000000, -123.000000, 0.260000, 318.000000, -16389.000000, 867.000000, -83.000000, 91.000000, 178.000000, 0.260000, 393.000000, -16295.000000, 2290.000000, 22.000000, 105.000000, 99.000000
