t, x1_compfilter, x1_phiobs, x1_fullobs
12.920106, 0.022209, -0.001916, 0.001479
12.940106, 0.022085, -0.002340, 0.001205
12.960107, 0.021985, -0.002501, 0.001116
12.980107, 0.022013, -0.001853, 0.001315
13.000108, 0.022356, -0.002007, 0.002680
13.020108, 0.022511, -0.001813, 0.002629
13.040109, 0.022329, -0.002485, 0.002749
13.060109, 0.022019, -0.002747, 0.002534
13.080110, 0.021857, -0.002515, 0.002788
13.100110, 0.021901, -0.001428, 0.002679
13.120111, 0.021413, -0.001624, 0.003324
13.140111, 0.021006, -0.002466, 0.003564
13.160111, 0.020815, -0.002648, 0.003018
13.180112, 0.020676, -0.001626, 0.002369
13.200112, 0.020906, -0.000260, 0.002003
13.220113, 0.021582, -0.000199, 0.002847
13.240113, 0.021807, -0.000326, 0.002815
13.260114, 0.021829, -0.000711, 0.002643
13.280114, 0.022187, -0.000546, 0.002600
13.300115, 0.022698, -0.000619, 0.003840
13.320115, 0.022903, -0.000487, 0.004762
13.340116, 0.023151, 0.000090, 0.004122
13.360116, 0.022718, -0.000743, 0.004379
13.380116, 0.022602, -0.001382, 0.004529
13.400117, 0.022664, -0.001372, 0.004874
13.420117, 0.022786, -0.000818, 0.005083
13.440118, 0.022777, -0.000668, 0.005195
13.460118, 0.022458, 0.000459, 0.002849
