-0.43002,-1.6563,0.83355,-0.037643,2.2004,-0.051632,2.2749
0.34433,-1.5459,-0.61014,0.036885,-2.2181,0.053393,-2.292
0.054851,1.9723,-0.14146,0.00066788,-0.0021431,-0.00035983,-0.00058311
