-0.5236,0.763,1.1989,-0.014847,0.048581,-0.051843,0.0093546
-0.58489,-0.47971,-1.0754,0.10678,-0.35093,0.37421,-0.058302
0.66416,-0.056598,-0.024332,-0.061921,0.2035,-0.21736,0.034841
