t_ur, ur1, ur2, ur3
2.759998, -11.340142, -0.397471, -0.208862
2.779998, -10.317812, -2.952138, 0.812908
2.799998, -10.317738, -1.930217, -0.208926
2.819998, -10.828839, -0.397238, -0.209763
2.839998, -10.318201, -2.952052, 0.812764
2.859998, -11.340178, -0.908548, 0.301662
2.879998, -10.829186, -2.952164, 0.301731
2.899998, -12.362205, -1.929285, -1.741537
2.919998, -11.851196, -0.907801, -0.719663
2.939998, -10.318380, -1.930243, 0.813107
2.959998, -11.850717, -0.907608, 0.813167
2.979998, -10.318034, -2.441008, 0.813340
2.999998, -11.339938, -2.952121, -0.208782
3.019998, -11.851292, -1.418857, 1.324075
3.039998, -11.851055, 0.113984, 0.813715
3.059998, -10.828817, -2.440943, 0.812817
3.079998, -10.828835, -1.418532, 0.812939
3.099998, -11.851314, -1.929912, 0.301801
3.119998, -11.339957, -0.396672, -0.208690
3.139998, -9.807281, -3.974517, 1.324075
3.159998, -10.318012, -0.907343, -0.208944
3.179998, -10.829246, -1.418970, 1.835593
3.199998, -10.828907, -2.440806, 0.812886
3.219998, -9.806930, -0.908429, 0.813065
3.239998, -11.339753, -0.908168, 0.302291
3.259998, -10.317921, -2.441462, 0.301898
3.279998, -11.340027, -0.907684, 0.813250
3.299998, -11.340349, -1.419091, 0.302078
3.319998, -10.318768, -1.418841, 0.812602
3.339998, -10.829065, -1.929541, 0.302081
3.359998, -10.318563, -1.930360, -0.720177
3.379997, -11.339845, -1.929657, 0.302022
3.399997, -11.339932, -1.418418, 0.812907
3.419997, -10.318028, -1.418953, 0.301963
3.439997, -11.340163, -1.419247, 0.813317
3.459997, -10.828907, -9.083962, 0.302037
3.479997, -10.828862, -1.930376, 0.813229
3.499997, -11.340004, -0.908180, -0.720210
3.519997, -10.828176, -1.930347, 0.301949
3.539997, -11.850948, -0.907872, -0.719936
3.559997, -10.829274, -1.929478, 1.834674
3.579997, -11.340080, -1.418627, 1.323998
3.599997, -11.340190, -0.397071, -4.297016
3.619997, -11.339798, -1.930023, 0.813159
3.639997, -10.828737, -2.951697, 1.324014
3.659997, -11.340486, 1.135983, 0.301609
3.679997, -10.828818, -0.908212, 0.301942
3.699997, -11.340231, -2.440623, 0.301825
3.719997, -10.829163, -2.440970, -1.230836
3.739997, -10.829180, -1.930364, -0.720404
3.759997, -10.829590, -1.930066, -0.720084
3.779997, -11.340257, -0.907805, 0.302032
3.799997, -10.828646, -1.929796, 0.813288
3.819997, -11.340077, -1.929759, 0.812590
3.839997, -10.829018, -2.440602, -0.208991
3.859997, -10.828655, -2.951787, 0.813303
3.879997, -10.828677, -1.418722, 1.323558
3.899997, -11.339849, -2.951717, 0.301964
3.919997, -10.828897, -1.929635, 0.813257
3.939997, -11.339567, -2.951791, 0.302254
3.959997, -11.339526, -1.930045, 1.324206
3.979997, -11.850577, -1.419020, 0.812982
3.999997, -11.340026, -1.929936, 0.302316
4.019997, -10.828560, -2.440748, 0.813323
4.039997, -11.339909, -1.419328, 2.346037
4.059997, -10.828699, -1.419018, 0.301812
4.079997, -10.318262, -0.908129, 0.302589
4.099997, -11.340370, -1.418933, -1.230629
4.119997, -10.318198, -2.951492, 1.835167
4.139997, -11.339825, -2.440902, -10.940347
4.159997, -10.828855, -1.418049, 0.301470
4.179997, -11.339799, -0.908521, -0.719846
4.199997, -11.851222, -1.929646, 1.834705
4.219997, -10.829049, -0.908315, -0.720403
4.239997, -9.807050, -1.930197, 1.324365
4.259997, -10.318195, -1.930353, 0.302054
4.279997, -10.318013, -1.930212, -0.208693
4.299997, -10.317728, -1.930124, -0.208947
4.319997, -10.829149, -1.930235, -0.208102
4.339997, -11.851358, -0.908451, 0.302534
4.359997, -10.318124, -1.418948, 0.302337
4.379997, -11.340100, 0.625000, 0.812857
4.399997, -10.828699, -1.419316, -1.230525
4.419997, -11.340134, -1.418654, 0.813603
4.439997, -11.851063, -1.419676, -0.209069
4.459997, -10.317962, -1.418063, 0.302296
4.479997, -11.339826, -1.418835, 0.301695
4.499997, -10.828746, -1.930280, 0.301825
4.519997, -10.829089, -1.418906, 0.812937
4.539997, -11.339754, -0.907684, 0.302096
4.559997, -10.829247, -1.929896, -0.209153
4.579997, -10.317718, -1.929441, 1.324069
4.599997, -10.317624, -1.418780, -0.208782
4.619997, -9.806780, -1.419206, 1.323996
4.639997, -9.807201, -0.907798, 1.324636
4.659997, -9.806942, -1.419202, 0.302016
4.679996, -10.317945, -1.929911, 2.346311
4.699996, -11.340012, -1.419069, 0.301578
4.719996, -10.318146, -2.441760, 0.302189
4.739996, -10.317760, -1.418879, 0.812796
4.759996, -10.829387, -1.929986, 0.302100
4.779996, -10.828977, -0.908030, 0.813275
4.799996, -9.807116, -1.929663, 0.813069
4.819996, -10.828131, -1.929792, 0.301799
4.839996, -10.829016, -1.929695, 0.813550
4.859996, -10.828946, -1.929597, -0.209038
4.879996, -12.872647, -1.930515, 1.324200
4.899996, -10.828787, -1.929847, 0.812952
4.919996, -10.318172, -1.419091, -1.230857
4.939996, -9.806988, -1.930305, 1.324084
4.959996, -10.829142, 0.624913, 0.813021
4.979996, -10.828657, -1.930095, -0.719751
4.999996, -10.317823, -1.419024, 1.835001
5.019996, -10.317943, -1.930327, -0.720147
5.039996, -11.339933, -1.418557, 1.324278
5.059996, -10.829114, -1.418320, -0.719445
5.079996, -10.829099, -1.419441, 1.323965
5.099996, -10.317781, -2.441055, 0.302058
5.119996, -10.318332, -0.907450, 1.324194
5.139996, -9.807481, -0.908219, 0.302419
5.159996, -9.295993, -1.419019, 1.323941
5.179996, -10.318269, -2.440968, 0.301963
5.199996, -10.828815, -0.397091, 0.301800
5.219996, -10.829542, -1.418699, 0.301983
5.239996, -10.317735, -2.440636, 0.302344
5.259996, -10.829410, -1.419393, 0.301932
5.279996, -10.317757, -1.930538, 0.813320
5.299996, -10.317847, -2.440759, 0.302091
5.319996, -10.828815, -0.397115, 0.813117
5.339996, -11.340213, -1.929914, 1.324308
5.359996, -11.340053, -0.397185, 0.813343
5.379996, -10.318036, -2.951839, 0.813028
5.399996, -10.828657, -0.908140, -1.230760
5.419996, -11.850906, -1.419203, 0.302171
5.439996, -11.850576, -1.929657, 0.812802
5.459996, -11.339702, -1.418810, -0.208737
5.479996, -11.340371, -0.907971, 2.346260
5.499996, -11.339931, -1.930075, -0.719571
5.519996, -10.828661, -0.908668, 1.834472
5.539996, -11.340138, -0.907640, 0.302060
5.559996, -10.318059, -0.907983, 0.302457
5.579996, -9.806420, -1.929820, 1.324092
5.599996, -10.828447, -2.440621, -0.719902
5.619996, -10.317935, -1.929419, -0.719423
5.639996, -11.851176, -0.907591, 0.302081
5.659996, -10.317117, -1.418709, 0.302349
5.679996, -10.318337, -2.952561, 0.302027
5.699996, -10.829183, -0.396897, 0.813407
5.719995, -10.317760, -1.418434, 0.813333
5.739995, -10.828962, -1.419720, 0.812910
5.759995, -10.317960, -1.418898, -0.719156
5.779995, -10.828515, -1.419064, 0.302441
5.799995, -11.850371, -1.418317, 1.324334
5.819995, -11.339887, -1.929494, 0.302569
5.839995, -10.318290, -0.908245, 1.324267
5.859995, -11.339731, -2.440548, 1.324228
5.879995, -11.339569, 1.136706, 1.324375
5.899995, -11.851062, -1.419088, -0.719828
5.919995, -10.828907, -2.441498, 2.347020
5.939995, -10.828838, -2.952001, 0.813074
5.959995, -11.339946, -1.930306, 1.324228
5.979995, -10.828815, -1.419171, 2.856981
5.999995, -9.807143, -0.397639, -0.209465
6.019995, -14.916733, -1.929776, 0.812961
6.039995, -10.828675, -2.440852, 0.302181
6.059995, -10.318238, -1.419560, 3.368234
6.079995, -11.340304, -0.907944, -0.209161
6.099995, -10.829114, -1.418649, 0.301856
6.119995, -11.850741, -1.419299, 0.813158
6.139995, -11.340206, -1.418929, 0.302097
6.159995, -10.317385, -1.419205, 0.813398
6.179995, -10.829176, -0.907845, -0.719615
6.199995, -11.340189, -1.418791, 0.301895
6.219995, -10.317809, -1.929821, 1.323285
6.239995, -11.339895, -1.419088, -0.209023
6.259995, -10.317924, -1.930192, 0.301870
6.279995, -11.339523, -1.929982, 1.835354
6.299995, -11.850945, -1.930331, 0.813229
6.319995, -10.317621, -1.929638, 0.301724
6.339995, -11.339706, -0.907730, 0.302086
6.359995, -10.317624, -1.419087, 0.812938
6.379995, -11.340074, -0.907991, 1.834885
6.399995, -11.340384, -2.441316, -0.719995
6.419995, -9.806910, -2.440390, 0.301971
6.439995, -10.829319, -2.951471, 1.323689
6.459995, -11.851153, -0.907804, 0.812817
6.479995, -11.339983, -2.440637, -0.208889
6.499995, -11.339591, -0.907863, 1.835579
6.519995, -10.828808, -2.440462, -0.719861
6.539995, -10.317924, -1.418956, 0.812776
6.559995, -11.339723, -1.929403, 1.324599
6.579995, -9.806844, -1.419104, 0.812678
6.599995, -10.318148, -0.396939, 0.812886
6.619995, -10.317668, -1.929777, -0.209405
6.639995, -10.317892, -2.440572, 0.813140
6.659995, -11.340419, -1.419282, -0.719918
6.679995, -10.829110, -1.419097, -0.720539
6.699995, -10.829290, -1.418881, 0.302125
6.719995, -10.829041, -1.418902, 0.302036
6.739995, -9.806830, -1.418604, 0.813211
6.759995, -11.851153, -1.419088, -0.208566
6.779994, -9.806593, -1.418509, -0.719974
6.799994, -11.339778, -2.440998, 1.323908
6.819994, -10.828750, -1.419275, 0.812608
6.839994, -10.317746, -2.441152, 1.323625
6.859994, -10.828883, -1.418884, 0.301720
6.879994, -10.318080, -1.418669, -0.208673
6.899994, -10.828560, -1.929610, 0.813407
6.919994, -11.339732, -1.418514, 0.812917
6.939994, -11.340052, -1.418603, 0.813418
6.959994, -12.362458, -1.929755, 0.301664
6.979994, -10.317686, -1.929609, 0.813006
6.999994, -9.807053, -1.419066, 0.813181
7.019994, -10.317649, -0.908196, 0.813217
7.039994, -11.851086, -2.441321, 0.301686
7.059994, -10.828998, -0.908477, 0.302171
7.079994, -10.317753, -1.929904, 0.302537
7.099994, -10.828857, -0.907705, 1.834636
7.119994, -11.339915, -0.907947, -0.209339
7.139994, -9.807299, -0.908100, 1.324771
7.159994, -10.828568, -1.419274, 0.813048
7.179994, -10.829117, -1.418953, 0.812610
7.199994, -10.318057, -2.952017, 0.301800
7.219994, -11.339519, -0.397096, -0.720094
7.239994, -10.828791, -1.418572, -0.208642
7.259994, -10.317503, -1.419206, 0.301930
7.279994, -11.850537, -0.908613, 0.812932
7.299994, -11.340058, -0.908433, 1.834519
7.319994, -12.362156, -2.440165, -0.209591
7.339994, -10.829124, -1.929915, 0.813370
7.359994, -10.828489, -0.907933, 0.302062
