t1, a_x1, a_y1, a_z1, w_x1, w_y1, w_z1, t2, a_x2, a_y2, a_z2, w_x2, w_y2, w_z2, t3, a_x3, a_y3, a_z3, w_x3, w_y3, w_z3, t4, a_x4, a_y4, a_z4, w_x4, w_y4, w_z4, t5, a_x5, a_y5, a_z5, w_x5, w_y5, w_z5, t6, a_x6, a_y6, a_z6, w_x6, w_y6, w_z6
 0.020000, 475.000000, -4025.000000, -3292.000000, -63.000000, 118.000000, 19.000000, 0.020000, 447.000000, -4310.000000, -12904.000000, -253.000000, 210.000000, 10.000000, 0.020000, -15632.000000, -41.000000, -3327.000000, -38.000000, 162.000000, 91.000000, 0.020000, -15640.000000, 453.000000, -3514.000000, 17.000000, 54.000000, -81.000000, 0.020000, -3924.000000, -15828.000000, 965.000000, -71.000000, 79.000000, 187.000000, 0.020000, -3852.000000, -15798.000000, 2522.000000, 15.000000, 100.000000, 122.000000
0.040000, 502.000000, -4008.000000, -3313.000000, -64.000000, 141.000000, 21.000000, 0.040000, 414.000000, -4354.000000, -12925.000000, -248.000000, 215.000000, -36.000000, 0.040000, -15562.000000, 12.000000, -3338.000000, -39.000000, 172.000000, 112.000000, 0.040000, -15565.000000, 402.000000, -3545.000000, 15.000000, 51.000000, -109.000000, 0.040000, -4039.000000, -15787.000000, 997.000000, -82.000000, 72.000000, 202.000000, 0.040000, -3874.000000, -15781.000000, 2461.000000, 30.000000, 101.000000, 109.000000
0.060000, 518.000000, -3987.000000, -3287.000000, -54.000000, 132.000000, 34.000000, 0.060000, 445.000000, -4305.000000, -12895.000000, -257.000000, 223.000000, -11.000000, 0.060000, -15606.000000, 41.000000, -3313.000000, -29.000000, 152.000000, 95.000000, 0.060000, -15636.000000, 448.000000, -3442.000000, 10.000000, 77.000000, -98.000000, 0.060000, -3966.000000, -15826.000000, 951.000000, -82.000000, 69.000000, 199.000000, 0.060000, -3856.000000, -15810.000000, 2410.000000, 25.000000, 94.000000, 112.000000
0.080000, 468.000000, -3977.000000, -3307.000000, -63.000000, 119.000000, 23.000000, 0.080000, 387.000000, -4337.000000, -12942.000000, -263.000000, 209.000000, 15.000000, 0.080000, -15603.000000, 10.000000, -3283.000000, -49.000000, 161.000000, 92.000000, 0.080000, -15621.000000, 391.000000, -3445.000000, 36.000000, 67.000000, -96.000000, 0.080000, -3997.000000, -15822.000000, 928.000000, -108.000000, 88.000000, 169.000000, 0.080000, -3827.000000, -15763.000000, 2367.000000, 22.000000, 121.000000, 108.000000
0.100000, 477.000000, -4031.000000, -3214.000000, -79.000000, 152.000000, 6.000000, 0.100000, 517.000000, -4333.000000, -12904.000000, -244.000000, 219.000000, -17.000000, 0.100000, -15644.000000, 13.000000, -3288.000000, -42.000000, 204.000000, 109.000000, 0.100000, -15590.000000, 412.000000, -3482.000000, 18.000000, 79.000000, -73.000000, 0.100000, -4018.000000, -15829.000000, 962.000000, -85.000000, 89.000000, 191.000000, 0.100000, -3867.000000, -15795.000000, 2420.000000, 30.000000, 88.000000, 94.000000
0.120000, 545.000000, -3969.000000, -3296.000000, -69.000000, 135.000000, 19.000000, 0.120000, 431.000000, -4332.000000, -12931.000000, -247.000000, 224.000000, -11.000000, 0.120000, -15641.000000, 28.000000, -3339.000000, -41.000000, 165.000000, 101.000000, 0.120000, -15560.000000, 458.000000, -3461.000000, 33.000000, 73.000000, -112.000000, 0.120000, -3982.000000, -15801.000000, 963.000000, -98.000000, 80.000000, 204.000000, 0.120000, -3856.000000, -15809.000000, 2425.000000, 23.000000, 102.000000, 101.000000
0.140000, 456.000000, -3980.000000, -3281.000000, -58.000000, 124.000000, -7.000000, 0.140000, 392.000000, -4340.000000, -12928.000000, -244.000000, 215.000000, -12.000000, 0.140000, -15600.000000, 9.000000, -3380.000000, -45.000000, 178.000000, 94.000000, 0.140000, -15595.000000, 398.000000, -3465.000000, 16.000000, 64.000000, -109.000000, 0.140000, -3980.000000, -15857.000000, 1007.000000, -102.000000, 93.000000, 196.000000, 0.140000, -3837.000000, -15797.000000, 2425.000000, 33.000000, 100.000000, 104.000000
0.160000, 505.000000, -3958.000000, -3285.000000, -56.000000, 123.000000, 30.000000, 0.160000, 494.000000, -4312.000000, -12957.000000, -259.000000, 206.000000, -18.000000, 0.160000, -15602.000000, -35.000000, -3367.000000, -45.000000, 202.000000, 101.000000, 0.160000, -15626.000000, 443.000000, -3504.000000, 32.000000, 75.000000, -99.000000, 0.160000, -4020.000000, -15814.000000, 980.000000, -97.000000, 82.000000, 197.000000, 0.160000, -3832.000000, -15769.000000, 2421.000000, 15.000000, 105.000000, 106.000000
0.180000, 512.000000, -3968.000000, -3286.000000, -77.000000, 117.000000, 3.000000, 0.180000, 431.000000, -4360.000000, -12908.000000, -254.000000, 216.000000, -25.000000, 0.180000, -15574.000000, -19.000000, -3383.000000, -48.000000, 183.000000, 85.000000, 0.180000, -15573.000000, 404.000000, -3478.000000, 38.000000, 76.000000, -105.000000, 0.180000, -4012.000000, -15824.000000, 908.000000, -79.000000, 75.000000, 179.000000, 0.180000, -3865.000000, -15775.000000, 2368.000000, 24.000000, 105.000000, 117.000000
0.200000, 483.000000, -4000.000000, -3266.000000, -67.000000, 138.000000, 13.000000, 0.200000, 451.000000, -4351.000000, -12856.000000, -256.000000, 219.000000, -16.000000, 0.200000, -15629.000000, 28.000000, -3274.000000, -36.000000, 177.000000, 85.000000, 0.200000, -15601.000000, 448.000000, -3513.000000, 28.000000, 87.000000, -103.000000, 0.200000, -4002.000000, -15811.000000, 1006.000000, -93.000000, 78.000000, 190.000000, 0.200000, -3804.000000, -15736.000000, 2419.000000, 16.000000, 89.000000, 110.000000
