t1, a_x1, a_y1, a_z1, w_x1, w_y1, w_z1, t2, a_x2, a_y2, a_z2, w_x2, w_y2, w_z2, t3, a_x3, a_y3, a_z3, w_x3, w_y3, w_z3, t4, a_x4, a_y4, a_z4, w_x4, w_y4, w_z4, t5, a_x5, a_y5, a_z5, w_x5, w_y5, w_z5, t6, a_x6, a_y6, a_z6, w_x6, w_y6, w_z6
 0.020000, 350.000000, 171.000000, -4028.000000, -67.000000, 146.000000, 18.000000, 0.020000, 350.000000, -166.000000, -13575.000000, -270.000000, 193.000000, -25.000000, 0.020000, -16180.000000, -158.000000, 934.000000, -56.000000, 172.000000, 82.000000, 0.020000, -16156.000000, 292.000000, 682.000000, 38.000000, 55.000000, -99.000000, 0.020000, 149.000000, -16390.000000, 893.000000, -97.000000, 73.000000, 174.000000, 0.020000, 299.000000, -16339.000000, 2420.000000, 22.000000, 75.000000, 114.000000
0.040000, 355.000000, 145.000000, -4081.000000, -85.000000, 130.000000, 36.000000, 0.040000, 344.000000, -200.000000, -13570.000000, -256.000000, 218.000000, -30.000000, 0.040000, -16180.000000, -187.000000, 929.000000, -50.000000, 166.000000, 113.000000, 0.040000, -16157.000000, 369.000000, 635.000000, 22.000000, 89.000000, -108.000000, 0.040000, 155.000000, -16396.000000, 929.000000, -78.000000, 76.000000, 191.000000, 0.040000, 277.000000, -16290.000000, 2361.000000, 15.000000, 120.000000, 102.000000
0.060000, 368.000000, 209.000000, -4051.000000, -94.000000, 142.000000, 22.000000, 0.060000, 385.000000, -160.000000, -13563.000000, -243.000000, 209.000000, -15.000000, 0.060000, -16164.000000, -81.000000, 834.000000, -51.000000, 164.000000, 87.000000, 0.060000, -16116.000000, 358.000000, 771.000000, 24.000000, 69.000000, -109.000000, 0.060000, 143.000000, -16367.000000, 849.000000, -94.000000, 76.000000, 198.000000, 0.060000, 297.000000, -16341.000000, 2359.000000, -1.000000, 122.000000, 121.000000
0.080000, 376.000000, 178.000000, -4054.000000, -86.000000, 140.000000, 32.000000, 0.080000, 329.000000, -165.000000, -13530.000000, -257.000000, 203.000000, 8.000000, 0.080000, -16132.000000, -72.000000, 915.000000, -42.000000, 175.000000, 89.000000, 0.080000, -16172.000000, 363.000000, 683.000000, 17.000000, 82.000000, -112.000000, 0.080000, 161.000000, -16386.000000, 911.000000, -96.000000, 91.000000, 189.000000, 0.080000, 284.000000, -16340.000000, 2349.000000, 29.000000, 111.000000, 100.000000
0.100000, 326.000000, 206.000000, -4012.000000, -91.000000, 126.000000, 2.000000, 0.100000, 393.000000, -133.000000, -13485.000000, -245.000000, 224.000000, -12.000000, 0.100000, -16126.000000, -72.000000, 948.000000, -72.000000, 167.000000, 111.000000, 0.100000, -16146.000000, 334.000000, 728.000000, 19.000000, 89.000000, -106.000000, 0.100000, 208.000000, -16360.000000, 868.000000, -95.000000, 60.000000, 198.000000, 0.100000, 319.000000, -16270.000000, 2323.000000, 9.000000, 87.000000, 119.000000
0.120000, 353.000000, 153.000000, -4046.000000, -75.000000, 124.000000, 37.000000, 0.120000, 347.000000, -205.000000, -13540.000000, -282.000000, 219.000000, -14.000000, 0.120000, -16168.000000, -113.000000, 837.000000, -37.000000, 163.000000, 84.000000, 0.120000, -16181.000000, 360.000000, 656.000000, 12.000000, 69.000000, -98.000000, 0.120000, 156.000000, -16389.000000, 912.000000, -97.000000, 78.000000, 182.000000, 0.120000, 320.000000, -16324.000000, 2341.000000, 11.000000, 110.000000, 104.000000
0.140000, 298.000000, 141.000000, -4028.000000, -84.000000, 126.000000, 26.000000, 0.140000, 376.000000, -198.000000, -13523.000000, -265.000000, 193.000000, -20.000000, 0.140000, -16175.000000, -82.000000, 913.000000, -50.000000, 157.000000, 111.000000, 0.140000, -16157.000000, 303.000000, 668.000000, 8.000000, 82.000000, -98.000000, 0.140000, 218.000000, -16382.000000, 854.000000, -97.000000, 72.000000, 195.000000, 0.140000, 322.000000, -16298.000000, 2290.000000, -2.000000, 116.000000, 115.000000
0.160000, 347.000000, 161.000000, -4012.000000, -84.000000, 138.000000, 26.000000, 0.160000, 383.000000, -128.000000, -13594.000000, -267.000000, 214.000000, -1.000000, 0.160000, -16160.000000, -67.000000, 879.000000, -49.000000, 176.000000, 85.000000, 0.160000, -16200.000000, 355.000000, 732.000000, 14.000000, 75.000000, -96.000000, 0.160000, 161.000000, -16405.000000, 842.000000, -88.000000, 58.000000, 179.000000, 0.160000, 290.000000, -16300.000000, 2441.000000, 33.000000, 106.000000, 115.000000
0.180000, 328.000000, 154.000000, -4019.000000, -85.000000, 122.000000, 17.000000, 0.180000, 316.000000, -151.000000, -13544.000000, -250.000000, 207.000000, -25.000000, 0.180000, -16137.000000, -54.000000, 859.000000, -46.000000, 159.000000, 109.000000, 0.180000, -16169.000000, 335.000000, 745.000000, 24.000000, 74.000000, -89.000000, 0.180000, 158.000000, -16371.000000, 880.000000, -89.000000, 70.000000, 201.000000, 0.180000, 299.000000, -16269.000000, 2354.000000, 16.000000, 107.000000, 102.000000
0.200000, 336.000000, 140.000000, -4040.000000, -67.000000, 137.000000, 33.000000, 0.200000, 300.000000, -179.000000, -13563.000000, -266.000000, 222.000000, -8.000000, 0.200000, -16174.000000, -94.000000, 882.000000, -36.000000, 166.000000, 91.000000, 0.200000, -16137.000000, 299.000000, 579.000000, 17.000000, 64.000000, -106.000000, 0.200000, 158.000000, -16398.000000, 843.000000, -102.000000, 70.000000, 194.000000, 0.200000, 294.000000, -16318.000000, 2366.000000, 16.000000, 92.000000, 116.000000
0.220000, 372.000000, 177.000000, -4066.000000, -86.000000, 118.000000, 26.000000, 0.220000, 307.000000, -116.000000, -13514.000000, -274.000000, 214.000000, -18.000000, 0.220000, -16139.000000, -62.000000, 824.000000, -47.000000, 182.000000, 90.000000, 0.220000, -16184.000000, 323.000000, 725.000000, 17.000000, 94.000000, -96.000000, 0.220000, 180.000000, -16394.000000, 914.000000, -96.000000, 63.000000, 202.000000, 0.220000, 316.000000, -16303.000000, 2384.000000, 11.000000, 112.000000, 106.000000
0.240000, 391.000000, 161.000000, -4030.000000, -67.000000, 131.000000, 12.000000, 0.240000, 373.000000, -130.000000, -13531.000000, -268.000000, 198.000000, -14.000000, 0.240000, -16176.000000, -65.000000, 909.000000, -53.000000, 157.000000, 79.000000, 0.240000, -16182.000000, 371.000000, 697.000000, 36.000000, 102.000000, -114.000000, 0.240000, 110.000000, -16385.000000, 910.000000, -98.000000, 81.000000, 195.000000, 0.240000, 276.000000, -16293.000000, 2406.000000, 24.000000, 106.000000, 115.000000
