t1, a_x1, a_y1, a_z1, w_x1, w_y1, w_z1, t2, a_x2, a_y2, a_z2, w_x2, w_y2, w_z2, t3, a_x3, a_y3, a_z3, w_x3, w_y3, w_z3, t4, a_x4, a_y4, a_z4, w_x4, w_y4, w_z4, t5, a_x5, a_y5, a_z5, w_x5, w_y5, w_z5, t6, a_x6, a_y6, a_z6, w_x6, w_y6, w_z6
 0.020000, 542.000000, -15625.000000, 8615.000000, -52.000000, 139.000000, 10.000000, 0.020000, 436.000000, -15916.000000, -1241.000000, -249.000000, 218.000000, -25.000000, 0.020000, -4040.000000, 169.000000, -15036.000000, -58.000000, 197.000000, 91.000000, 0.020000, -4096.000000, 457.000000, -15199.000000, 20.000000, 74.000000, -92.000000, 0.020000, -15529.000000, -4227.000000, 915.000000, -95.000000, 86.000000, 191.000000, 0.020000, -15491.000000, -4348.000000, 2434.000000, 14.000000, 105.000000, 85.000000
0.040000, 638.000000, -15547.000000, 8656.000000, -77.000000, 133.000000, 11.000000, 0.040000, 454.000000, -15883.000000, -1289.000000, -248.000000, 217.000000, -15.000000, 0.040000, -4030.000000, 143.000000, -15050.000000, -45.000000, 164.000000, 91.000000, 0.040000, -4102.000000, 468.000000, -15174.000000, 22.000000, 97.000000, -98.000000, 0.040000, -15454.000000, -4203.000000, 923.000000, -81.000000, 90.000000, 182.000000, 0.040000, -15529.000000, -4334.000000, 2509.000000, 16.000000, 101.000000, 104.000000
0.060000, 577.000000, -15586.000000, 8641.000000, -51.000000, 149.000000, 12.000000, 0.060000, 477.000000, -15884.000000, -1278.000000, -250.000000, 211.000000, 9.000000, 0.060000, -4048.000000, 84.000000, -15066.000000, -46.000000, 159.000000, 96.000000, 0.060000, -4162.000000, 452.000000, -15167.000000, 27.000000, 62.000000, -84.000000, 0.060000, -15490.000000, -4245.000000, 923.000000, -97.000000, 77.000000, 196.000000, 0.060000, -15503.000000, -4376.000000, 2424.000000, 15.000000, 92.000000, 116.000000
0.080000, 581.000000, -15603.000000, 8670.000000, -63.000000, 130.000000, 28.000000, 0.080000, 503.000000, -15903.000000, -1248.000000, -251.000000, 226.000000, -5.000000, 0.080000, -4016.000000, 153.000000, -15055.000000, -32.000000, 190.000000, 92.000000, 0.080000, -4139.000000, 470.000000, -15171.000000, 33.000000, 104.000000, -111.000000, 0.080000, -15505.000000, -4247.000000, 945.000000, -88.000000, 76.000000, 180.000000, 0.080000, -15537.000000, -4307.000000, 2431.000000, 16.000000, 85.000000, 109.000000
0.100000, 560.000000, -15590.000000, 8568.000000, -64.000000, 126.000000, 3.000000, 0.100000, 461.000000, -15922.000000, -1224.000000, -255.000000, 217.000000, -14.000000, 0.100000, -4048.000000, 175.000000, -15073.000000, -49.000000, 176.000000, 95.000000, 0.100000, -4147.000000, 456.000000, -15140.000000, 34.000000, 70.000000, -101.000000, 0.100000, -15528.000000, -4164.000000, 899.000000, -93.000000, 84.000000, 189.000000, 0.100000, -15501.000000, -4333.000000, 2441.000000, 20.000000, 79.000000, 110.000000
0.120000, 604.000000, -15604.000000, 8654.000000, -78.000000, 139.000000, 13.000000, 0.120000, 439.000000, -15912.000000, -1222.000000, -241.000000, 221.000000, -3.000000, 0.120000, -4063.000000, 140.000000, -15015.000000, -57.000000, 175.000000, 87.000000, 0.120000, -4123.000000, 437.000000, -15159.000000, 33.000000, 73.000000, -101.000000, 0.120000, -15491.000000, -4261.000000, 936.000000, -97.000000, 71.000000, 192.000000, 0.120000, -15538.000000, -4374.000000, 2482.000000, 31.000000, 99.000000, 135.000000
0.140000, 535.000000, -15593.000000, 8649.000000, -48.000000, 119.000000, 21.000000, 0.140000, 457.000000, -15966.000000, -1247.000000, -246.000000, 216.000000, -15.000000, 0.140000, -4018.000000, 113.000000, -15002.000000, -44.000000, 177.000000, 93.000000, 0.140000, -4125.000000, 432.000000, -15179.000000, 41.000000, 46.000000, -98.000000, 0.140000, -15550.000000, -4219.000000, 878.000000, -94.000000, 93.000000, 161.000000, 0.140000, -15515.000000, -4335.000000, 2489.000000, 25.000000, 108.000000, 88.000000
0.160000, 591.000000, -15555.000000, 8645.000000, -62.000000, 123.000000, 11.000000, 0.160000, 414.000000, -15919.000000, -1288.000000, -245.000000, 218.000000, -28.000000, 0.160000, -3987.000000, 90.000000, -15060.000000, -48.000000, 172.000000, 103.000000, 0.160000, -4116.000000, 470.000000, -15163.000000, 23.000000, 67.000000, -95.000000, 0.160000, -15516.000000, -4257.000000, 863.000000, -102.000000, 95.000000, 187.000000, 0.160000, -15553.000000, -4338.000000, 2358.000000, 50.000000, 106.000000, 109.000000
0.180000, 541.000000, -15581.000000, 8685.000000, -76.000000, 147.000000, 7.000000, 0.180000, 434.000000, -15934.000000, -1283.000000, -270.000000, 219.000000, -14.000000, 0.180000, -4095.000000, 148.000000, -15005.000000, -62.000000, 173.000000, 97.000000, 0.180000, -4127.000000, 448.000000, -15166.000000, 25.000000, 67.000000, -111.000000, 0.180000, -15500.000000, -4209.000000, 907.000000, -99.000000, 81.000000, 196.000000, 0.180000, -15528.000000, -4370.000000, 2419.000000, 20.000000, 122.000000, 99.000000
0.200000, 582.000000, -15635.000000, 8646.000000, -45.000000, 128.000000, 17.000000, 0.200000, 424.000000, -15889.000000, -1258.000000, -257.000000, 207.000000, -23.000000, 0.200000, -4029.000000, 154.000000, -14971.000000, -36.000000, 172.000000, 98.000000, 0.200000, -4160.000000, 406.000000, -15150.000000, 37.000000, 82.000000, -96.000000, 0.200000, -15487.000000, -4247.000000, 893.000000, -99.000000, 84.000000, 188.000000, 0.200000, -15553.000000, -4329.000000, 2411.000000, 28.000000, 91.000000, 102.000000
0.220000, 561.000000, -15591.000000, 8683.000000, -58.000000, 140.000000, 6.000000, 0.220000, 426.000000, -15898.000000, -1191.000000, -256.000000, 222.000000, -15.000000, 0.220000, -4069.000000, 161.000000, -15000.000000, -48.000000, 174.000000, 110.000000, 0.220000, -4178.000000, 435.000000, -15134.000000, 39.000000, 86.000000, -92.000000, 0.220000, -15523.000000, -4247.000000, 861.000000, -82.000000, 79.000000, 164.000000, 0.220000, -15488.000000, -4368.000000, 2410.000000, 25.000000, 89.000000, 100.000000
