t_uk, uk1, uk2, uk3
2.759998, 0.000134, 0.000117, -0.000034
2.779998, -0.000232, -0.000046, -0.000111
2.799998, -0.000322, 0.000251, -0.000104
2.819998, -0.000028, 0.000765, -0.000206
2.839998, -0.000025, 0.000460, -0.000184
2.859998, -0.000639, -0.000007, 0.000396
2.879998, 0.000075, 0.000262, 0.000966
2.899998, -0.000209, -0.000125, -0.000310
2.919998, 0.000198, -0.000091, -0.000446
2.939998, -0.000221, -0.000358, -0.000473
2.959998, -0.000134, 0.000371, 0.000576
2.979998, 0.000234, 0.000343, 0.000026
2.999998, 0.000156, 0.000305, 0.000160
3.019998, 0.000436, 0.000350, 0.000370
3.039998, -0.000570, 0.000248, -0.000156
3.059998, -0.000464, -0.000163, 0.000363
3.079998, 0.000043, -0.000605, 0.000035
3.099998, 0.000293, -0.000301, 0.000016
3.119998, -0.000551, 0.000189, 0.000977
3.139998, -0.000321, -0.000234, 0.000400
3.159998, -0.000303, -0.000308, -0.000217
3.179998, -0.000255, -0.000069, 0.000059
3.199998, -0.000343, 0.000372, 0.000804
3.219998, -0.000395, 0.000094, 0.000223
3.239998, -0.000392, 0.000018, -0.000129
3.259998, -0.000166, -0.000024, 0.000347
3.279998, -0.000415, -0.000487, 0.000558
3.299998, -0.000075, -0.001131, 0.000979
3.319998, 0.000175, -0.001295, 0.000609
3.339998, -0.000024, 0.000109, 0.000016
3.359998, -0.000231, 0.000164, 0.000659
3.379997, -0.000098, -0.000399, 0.000037
3.399997, -0.000119, 0.000348, 0.000200
3.419997, -0.000226, 0.000235, 0.000470
3.439997, -0.000234, 0.000251, 0.000174
3.459997, 0.000050, 0.000726, 0.000412
3.479997, -0.000423, 0.000043, 0.000032
3.499997, 0.000183, 0.001024, 0.000118
3.519997, -0.000346, 0.000439, -0.000030
3.539997, 0.000733, 0.000593, 0.000644
3.559997, -0.000040, 0.000392, 0.000596
3.579997, 0.000229, 0.000312, 0.000551
3.599997, -0.000047, 0.000623, -0.000048
3.619997, -0.000112, -0.001067, 0.000703
3.639997, 0.000158, -0.000003, 0.000139
3.659997, -0.000275, -0.000054, 0.000306
3.679997, 0.000289, -0.000248, 0.000457
3.699997, -0.000286, -0.000877, 0.000284
3.719997, 0.000381, 0.000038, -0.000993
3.739997, 0.000185, 0.000283, -0.000191
3.759997, -0.000486, -0.000320, 0.000584
3.779997, 0.000208, 0.000239, 0.000548
3.799997, 0.000044, -0.000346, 0.000520
3.819997, -0.000232, -0.000346, 0.000607
3.839997, -0.000412, 0.000345, -0.000128
3.859997, -0.000414, 0.000065, 0.000681
3.879997, 0.000205, -0.000363, 0.000980
3.899997, 0.000019, -0.000017, 0.000637
3.919997, -0.000625, 0.000883, -0.000078
3.939997, 0.000429, 0.000446, 0.000534
3.959997, -0.000002, -0.000091, 0.000078
3.979997, -0.000235, 0.000022, 0.000103
3.999997, 0.000021, -0.000389, 0.000633
4.019997, -0.000161, -0.000211, 0.000245
4.039997, -0.000617, 0.000234, 0.000728
4.059997, -0.000194, 0.000044, 0.000041
4.079997, -0.000025, -0.000351, -0.000373
4.099997, -0.000255, 0.000253, -0.000284
4.119997, -0.000485, -0.000215, 0.000167
4.139997, 0.000135, 0.000044, 0.000343
4.159997, -0.000344, 0.000376, 0.000227
4.179997, -0.000301, 0.000746, 0.000505
4.199997, 0.000001, 0.000024, -0.000006
4.219997, 0.000452, 0.000354, 0.000003
4.239997, 0.000113, -0.000138, 0.000220
4.259997, -0.000255, 0.000603, -0.000074
4.279997, 0.000092, 0.000693, 0.000048
4.299997, -0.000183, 0.000492, 0.000267
4.319997, 0.000004, 0.000159, 0.000151
4.339997, 0.000292, -0.000023, -0.000019
4.359997, -0.000138, 0.000310, 0.000615
4.379997, 0.000003, 0.000238, 0.000826
4.399997, -0.000303, -0.000200, 0.000330
4.419997, 0.000066, 0.000254, 0.000392
4.439997, -0.000093, 0.000025, 0.000451
4.459997, -0.000131, 0.000416, 0.000432
4.479997, -0.000387, 0.000331, 0.001056
4.499997, -0.000205, 0.000975, 0.000275
4.519997, -0.000015, 0.002089, 0.000317
4.539997, -0.000216, 0.000526, -0.000157
4.559997, -0.001660, -0.000240, 0.000043
4.579997, -0.002435, -0.004516, -0.001954
4.599997, -0.001299, -0.002710, -0.000141
4.619997, -0.001639, -0.001346, -0.001076
4.639997, 0.000340, -0.004656, 0.001045
4.659997, -0.001111, -0.004405, -0.001491
4.679996, -0.002154, -0.005195, -0.003639
4.699996, -0.002289, -0.007307, -0.004036
4.719996, -0.004463, -0.022619, -0.008205
4.739996, -0.005817, -0.028102, -0.011182
4.759996, -0.031302, -0.018142, -0.007428
4.779996, -0.088983, 0.001335, -0.002679
4.799996, -0.101912, -0.011620, -0.002908
4.819996, -0.124556, -0.013316, -0.004080
4.839996, -0.169726, -0.006241, -0.006944
4.859996, -0.187463, 0.002518, -0.010313
4.879996, -0.095379, 0.008189, -0.013772
4.899996, 0.063714, 0.005110, -0.018181
4.919996, 0.226647, 0.016024, 0.001794
4.939996, 0.304255, 0.016015, 0.016565
4.959996, 0.295057, 0.006634, 0.014086
4.979996, 0.229076, 0.008671, 0.007953
4.999996, 0.096304, -0.012449, 0.021827
5.019996, -0.042187, -0.028863, 0.001812
5.039996, -0.011872, 0.023432, 0.006314
5.059996, 0.000883, 0.036409, 0.011269
5.079996, -0.002993, 0.026282, 0.005614
5.099996, -0.002575, 0.019297, 0.002864
5.119996, -0.001898, 0.012205, 0.002857
5.139996, -0.001734, 0.002607, 0.000018
5.159996, 0.000426, 0.002049, 0.001214
5.179996, 0.000207, 0.000391, 0.000440
5.199996, -0.001250, 0.000949, 0.000746
5.219996, -0.000660, 0.000643, 0.001376
5.239996, -0.001223, 0.002280, 0.001218
5.259996, -0.001353, 0.003412, 0.000368
5.279996, -0.001361, 0.004406, 0.000233
5.299996, -0.000901, 0.004907, -0.001083
5.319996, -0.000408, 0.003629, -0.001965
5.339996, -0.000631, 0.006311, -0.003311
5.359996, -0.000058, 0.007839, -0.004672
5.379996, 0.000103, 0.008370, -0.004874
5.399996, 0.000477, 0.008051, -0.003961
5.419996, -0.000008, 0.005571, -0.003005
5.439996, 0.000569, 0.000378, -0.001861
5.459996, 0.000321, -0.003998, -0.000262
5.479996, 0.000171, -0.006079, 0.000427
5.499996, 0.000335, -0.006029, 0.001125
5.519996, 0.001082, -0.004430, 0.000669
5.539996, 0.000344, -0.002566, 0.000204
5.559996, 0.000121, -0.002688, 0.000111
5.579996, -0.000497, -0.002042, 0.000245
5.599996, 0.000647, -0.002848, 0.000282
5.619996, -0.000106, -0.004162, 0.002287
5.639996, -0.000273, -0.005896, 0.003143
5.659996, -0.000359, -0.004574, 0.003085
5.679996, -0.000170, -0.002794, 0.002000
5.699996, -0.000179, 0.000065, 0.000171
5.719995, 0.001070, 0.000067, -0.001053
5.739995, 0.000202, 0.000710, -0.001359
5.759995, 0.001203, 0.002472, -0.003152
5.779995, 0.000985, 0.001106, -0.001761
5.799995, 0.000553, 0.001341, -0.001354
5.819995, -0.000021, 0.001457, -0.000591
5.839995, 0.000180, 0.001252, -0.000550
5.859995, 0.000112, 0.000937, -0.000087
5.879995, -0.000229, -0.000831, 0.000900
5.899995, -0.000251, -0.000292, 0.001000
5.919995, -0.000088, 0.001025, 0.000511
5.939995, -0.000038, 0.000632, 0.001149
5.959995, -0.000299, 0.000253, 0.000225
5.979995, -0.000437, -0.000939, 0.001756
5.999995, -0.000733, -0.001760, 0.001580
6.019995, -0.000413, -0.000914, 0.002237
6.039995, -0.000965, -0.000337, 0.001914
6.059995, -0.000662, 0.000402, 0.001296
6.079995, -0.000338, 0.002048, 0.000284
6.099995, -0.000632, 0.002880, 0.000610
6.119995, -0.001568, 0.004170, 0.000375
6.139995, -0.001507, 0.002702, 0.001004
6.159995, -0.001786, 0.005728, 0.000546
6.179995, -0.002617, 0.013149, -0.002819
6.199995, -0.002944, 0.030594, -0.009322
6.219995, -0.021693, 0.091163, -0.028785
6.239995, -0.126392, 0.211068, -0.076467
6.259995, -0.336916, 0.354037, -0.146341
6.279995, -0.535805, 0.518242, -0.262225
6.299995, -0.702785, 0.654192, -0.391105
6.319995, -0.834994, 0.764017, -0.527264
6.339995, -0.955532, 0.876491, -0.685780
6.359995, -1.041176, 0.995078, -0.859959
6.379995, -1.103900, 1.102978, -1.022784
6.399995, -1.159897, 1.178834, -1.149036
6.419995, -1.223295, 1.227820, -1.230842
6.439995, -1.228571, 1.271933, -1.281924
6.459995, -1.180904, 1.294843, -1.305803
6.479995, -1.100297, 1.330542, -1.347810
6.499995, -1.009425, 1.348889, -1.373955
6.519995, -0.928485, 1.381132, -1.395557
