t, adc1, adc2, adc3
2.079999, 3071.000000, 2050.000000, 1023.000000
2.099999, 3072.000000, 2042.000000, 1015.000000
2.119999, 3071.000000, 2048.000000, 1025.000000
2.139999, 3077.000000, 2049.000000, 1030.000000
2.159999, 3073.000000, 2048.000000, 1027.000000
2.179999, 3072.000000, 2050.000000, 1022.000000
2.199999, 3072.000000, 2049.000000, 1027.000000
2.219999, 3073.000000, 2047.000000, 1023.000000
2.239999, 3075.000000, 2048.000000, 1016.000000
2.259999, 3070.000000, 2047.000000, 1029.000000
2.279999, 3077.000000, 2048.000000, 1027.000000
2.299999, 3072.000000, 2055.000000, 1022.000000
2.319999, 3073.000000, 2048.000000, 1023.000000
2.339998, 3071.000000, 2052.000000, 1023.000000
2.359998, 3076.000000, 2048.000000, 1023.000000
2.379998, 3071.000000, 2048.000000, 1025.000000
2.399998, 3075.000000, 2048.000000, 1020.000000
2.419998, 3072.000000, 2044.000000, 1027.000000
2.439998, 3080.000000, 2048.000000, 1023.000000
2.459998, 3072.000000, 2048.000000, 1022.000000
2.479998, 3072.000000, 2048.000000, 1023.000000
2.499998, 3078.000000, 2050.000000, 1025.000000
2.519998, 3071.000000, 2045.000000, 1022.000000
2.539998, 3072.000000, 2045.000000, 1021.000000
2.559998, 3072.000000, 2055.000000, 1025.000000
2.579998, 3071.000000, 2048.000000, 1021.000000
2.599998, 3072.000000, 2052.000000, 1022.000000
2.619998, 3072.000000, 2047.000000, 1028.000000
2.639998, 3077.000000, 2048.000000, 1027.000000
2.659998, 3072.000000, 2052.000000, 1022.000000
2.679998, 3075.000000, 2048.000000, 1026.000000
2.699998, 3073.000000, 2054.000000, 1023.000000
2.719998, 3071.000000, 2052.000000, 1021.000000
2.739998, 3072.000000, 2048.000000, 1019.000000
2.759998, 3075.000000, 2049.000000, 1020.000000
2.779998, 3077.000000, 2048.000000, 1027.000000
2.799998, 3072.000000, 2051.000000, 1026.000000
2.819998, 3072.000000, 2051.000000, 1022.000000
2.839998, 3075.000000, 2048.000000, 1021.000000
2.859998, 3071.000000, 2054.000000, 1022.000000
2.879998, 3075.000000, 2048.000000, 1025.000000
2.899998, 3071.000000, 2051.000000, 1022.000000
2.919998, 3073.000000, 2047.000000, 1023.000000
2.939998, 3071.000000, 2054.000000, 1023.000000
2.959998, 3072.000000, 2050.000000, 1028.000000
2.979998, 3079.000000, 2049.000000, 1016.000000
2.999998, 3072.000000, 2052.000000, 1019.000000
3.019998, 3072.000000, 2051.000000, 1023.000000
3.039998, 3078.000000, 2048.000000, 1025.000000
3.059998, 3072.000000, 2051.000000, 1023.000000
3.079998, 3071.000000, 2050.000000, 1022.000000
3.099998, 3072.000000, 2047.000000, 1022.000000
3.119998, 3074.000000, 2048.000000, 1014.000000
3.139998, 3072.000000, 2047.000000, 1025.000000
3.159998, 3071.000000, 2050.000000, 1021.000000
3.179998, 3072.000000, 2051.000000, 1022.000000
3.199998, 3072.000000, 2051.000000, 1022.000000
3.219998, 3072.000000, 2047.000000, 1023.000000
3.239998, 3076.000000, 2048.000000, 1024.000000
3.259998, 3072.000000, 2050.000000, 1019.000000
3.279998, 3077.000000, 2048.000000, 1027.000000
3.299998, 3072.000000, 2053.000000, 1020.000000
3.319998, 3072.000000, 2050.000000, 1023.000000
3.339998, 3078.000000, 2048.000000, 1025.000000
3.359998, 3072.000000, 2054.000000, 1020.000000
3.379997, 3072.000000, 2050.000000, 1030.000000
3.399997, 3075.000000, 2047.000000, 1024.000000
3.419997, 3077.000000, 2048.000000, 1026.000000
3.439997, 3072.000000, 2059.000000, 1023.000000
3.459997, 3074.000000, 2048.000000, 1023.000000
3.479997, 3074.000000, 2047.000000, 1019.000000
3.499997, 3071.000000, 2048.000000, 1021.000000
3.519997, 3076.000000, 2049.000000, 1022.000000
3.539997, 3071.000000, 2049.000000, 1022.000000
3.559997, 3075.000000, 2048.000000, 1014.000000
3.579997, 3079.000000, 2050.000000, 1023.000000
3.599997, 3074.000000, 2048.000000, 1014.000000
3.619997, 3072.000000, 2051.000000, 1023.000000
3.639997, 3071.000000, 2049.000000, 1022.000000
3.659997, 3078.000000, 2047.000000, 1024.000000
3.679997, 3072.000000, 2052.000000, 1022.000000
3.699997, 3072.000000, 2040.000000, 1018.000000
3.719997, 3075.000000, 2048.000000, 1025.000000
3.739997, 3072.000000, 2050.000000, 1023.000000
3.759997, 3075.000000, 2048.000000, 1029.000000
3.779997, 3076.000000, 2048.000000, 1022.000000
3.799997, 3071.000000, 2048.000000, 1023.000000
3.819997, 3072.000000, 2055.000000, 1024.000000
3.839997, 3072.000000, 2047.000000, 1023.000000
3.859997, 3076.000000, 2047.000000, 1017.000000
3.879997, 3071.000000, 2058.000000, 1022.000000
3.899997, 3072.000000, 2051.000000, 1021.000000
