t_g, g1, g2, g3
2.759998, -9.672504, -0.064221, 0.030751
2.779998, -9.753650, -0.052739, 0.080803
2.799998, -9.686054, 0.082946, 0.173578
2.819998, -9.441438, -0.039754, -0.012954
2.839998, -9.533480, -0.015342, 0.010474
2.859998, -9.712512, -0.171096, 0.030717
2.879998, -9.569263, 0.172177, 0.071690
2.899998, -9.708537, 0.044610, 0.132998
2.919998, -9.431967, -0.083292, 0.203480
2.939998, -9.417665, -0.073515, 0.107681
2.959998, -9.536890, -0.127688, 0.146926
2.979998, -9.330072, -0.023113, 0.134552
2.999998, -9.539400, -0.006302, 0.034654
3.019998, -9.369773, 0.029985, 0.168657
3.039998, -9.640023, 0.088414, -0.024883
3.059998, -9.517161, -0.030942, 0.122288
3.079998, -9.584220, 0.159046, 0.141773
3.099998, -9.387716, 0.020251, 0.104127
3.119998, -9.577514, -0.103483, 0.137857
3.139998, -9.636519, 0.199308, 0.089609
3.159998, -9.573492, 0.035549, 0.051975
3.179998, -9.513342, 0.098535, 0.079034
3.199998, -9.610839, -0.221550, 0.088967
3.219998, -9.559392, -0.048008, 0.154571
3.239998, -9.424916, -0.088994, 0.104323
3.259998, -9.546361, -0.107702, 0.173128
3.279998, -9.406243, -0.233677, -0.105950
3.299998, -9.503207, 0.015244, -0.059666
3.319998, -9.532990, 0.175063, 0.194490
3.339998, -9.601561, -0.106567, 0.131153
3.359998, -9.574297, 0.115706, -0.062187
3.379997, -9.483786, 0.191090, 0.140680
3.399997, -9.453079, 0.010882, -0.019013
3.419997, -9.478558, -0.157975, -0.018849
3.439997, -9.406795, 0.010021, -0.149803
3.459997, -9.534215, -0.086479, 0.065914
3.479997, -9.488485, 0.041534, 0.155326
3.499997, -9.584027, 0.123758, 0.020661
3.519997, -9.501686, 0.003321, -0.043100
3.539997, -9.412018, 0.061407, 0.049099
3.559997, -9.487030, -0.053046, 0.193079
3.579997, -9.651608, -0.210898, 0.039221
3.599997, -9.567770, -0.023788, -0.027226
3.619997, -9.650804, -0.044261, 0.043340
3.639997, -9.664014, -0.103145, -0.052860
3.659997, -9.478379, -0.183044, 0.211406
3.679997, -9.651562, -0.124076, -0.105019
3.699997, -9.453235, -0.097600, 0.037184
3.719997, -9.467698, 0.091787, 0.063985
3.739997, -9.650530, -0.113974, 0.118676
3.759997, -9.532891, 0.078258, 0.160915
3.779997, -9.494203, -0.036636, 0.199465
3.799997, -9.560682, -0.071991, 0.099479
3.819997, -9.378599, 0.049022, 0.137533
3.839997, -9.433808, 0.102402, 0.056384
3.859997, -9.584941, 0.042150, 0.009952
3.879997, -9.442366, -0.076175, 0.083337
3.899997, -9.539410, 0.029062, -0.138217
3.919997, -9.602234, 0.121619, -0.066159
3.939997, -9.585454, 0.055221, 0.009519
3.959997, -9.584757, 0.126673, 0.034115
3.979997, -9.602644, -0.051262, -0.025095
3.999997, -9.481007, -0.013551, 0.176202
4.019997, -9.392129, -0.018162, -0.030199
4.039997, -9.402980, -0.067164, 0.090117
4.059997, -9.621360, -0.109569, -0.086506
4.079997, -9.584696, -0.096963, -0.017517
4.099997, -9.626060, -0.168788, 0.056976
4.119997, -4.008503, 5.609617, 6.103679
4.139997, -3.881902, 5.756260, 6.166852
4.159997, -3.831177, 5.701459, 6.128423
4.179997, -3.786865, 5.747414, 6.266929
4.199997, -3.764603, 5.704644, 6.218977
4.219997, -3.863192, 5.752431, 6.103657
4.239997, -3.828214, 5.794833, 6.119416
4.259997, -3.875526, 5.570868, 6.124548
4.279997, -3.878634, 5.697224, 6.141809
4.299997, -3.862632, 5.666925, 6.139844
4.319997, -3.939834, 5.763255, 6.161639
4.339997, -3.818174, 5.802832, 6.065041
4.359997, -3.933774, 5.621336, 6.219672
4.379997, -3.922306, 5.804255, 6.139579
4.399997, -3.973753, 5.761454, 6.147770
4.419997, -3.796703, 5.715043, 6.204931
4.439997, -3.667894, 5.914135, 6.175689
4.459997, -3.696344, 5.826588, 6.171868
4.479997, -3.708282, 5.784938, 6.362761
4.499997, -3.776085, 5.805665, 6.184609
4.519997, -3.954298, 5.890362, 6.051209
4.539997, -3.922551, 5.657558, 6.397300
4.559997, -3.760247, 5.630255, 6.393603
4.579997, -3.724724, 5.639207, 6.146996
4.599997, -3.712140, 5.716179, 6.267244
4.619997, -3.710143, 5.649856, 6.523086
4.639997, -3.879977, 5.754768, 6.250972
4.659997, -3.781256, 5.787799, 6.228433
4.679996, -3.926512, 5.699811, 6.146204
4.699996, -3.836828, 5.966266, 6.055465
4.719996, -3.767796, 6.069596, 6.044566
4.739996, -3.962294, 5.657063, 6.249874
4.759996, -4.022674, 5.935716, 6.208152
4.779996, -3.777282, 5.922035, 6.168801
4.799996, -3.899177, 5.835645, 6.200406
4.819996, -3.833419, 5.794689, 6.369600
4.839996, -3.791857, 5.777896, 6.254423
4.859996, -4.045407, 5.652682, 6.313097
4.879996, -3.791330, 5.574584, 6.118534
4.899996, -3.815198, 5.620736, 6.106840
4.919996, -3.631650, 5.970156, 6.212155
4.939996, -3.789022, 5.831194, 6.245561
4.959996, -3.623497, 5.891602, 6.124590
4.979996, -3.811619, 5.859384, 6.105358
4.999996, -3.797570, 5.689501, 6.380601
5.019996, -3.845202, 6.025601, 6.299525
5.039996, -3.912035, 5.760273, 6.159914
5.059996, -3.982771, 5.795892, 6.218431
5.079996, -3.808265, 5.793446, 6.199154
5.099996, -3.975551, 5.806772, 6.148510
5.119996, -3.806518, 5.778694, 6.172550
5.139996, -3.851394, 5.974691, 6.220219
5.159996, -3.847443, 5.717238, 6.153182
5.179996, -3.865994, 5.750326, 6.079863
5.199996, -3.889815, 5.790544, 6.119785
5.219996, -3.749627, 5.572365, 6.329662
5.239996, -3.610838, 5.746936, 6.271367
5.259996, -3.719444, 5.799271, 6.132510
5.279996, -3.756998, 5.878159, 6.130291
5.299996, -3.792804, 5.567571, 6.195546
5.319996, -4.016227, 5.841105, 6.355549
5.339996, -3.832147, 5.859174, 6.437105
5.359996, -3.727997, 5.785552, 6.220799
5.379996, -3.632375, 5.629223, 6.188121
5.399996, -3.864704, 5.802547, 6.098216
5.419996, -4.086794, 6.024827, 6.310292
5.439996, -3.845526, 5.719892, 6.207588
5.459996, -3.741494, 5.875925, 6.311199
5.479996, -3.712804, 5.662705, 6.142867
5.499996, -3.906241, 5.724197, 6.207396
5.519996, -3.830197, 5.625734, 6.180556
5.539996, -3.815470, 5.619504, 6.287850
5.559996, -3.755575, 5.722312, 6.223207
5.579996, -3.686652, 5.840145, 6.169695
5.599996, -3.927839, 5.734705, 6.266717
5.619996, -3.692953, 5.942834, 6.408935
5.639996, -3.833786, 5.824649, 6.162733
5.659996, -3.730978, 5.886936, 6.078079
5.679996, -3.777634, 5.710581, 6.320804
5.699996, -3.754534, 5.900687, 6.214036
5.719995, -3.734618, 5.745497, 6.275520
5.739995, -3.961475, 5.746072, 6.318253
5.759995, -3.902229, 5.790060, 6.372498
5.779995, -3.824527, 5.806411, 6.168494
5.799995, -4.042186, 5.707219, 6.142792
5.819995, -3.945274, 5.659440, 6.334570
5.839995, -3.836206, 5.866871, 6.083237
5.859995, -3.809165, 5.782460, 6.177759
5.879995, -3.839899, 5.887676, 6.376296
5.899995, -3.877419, 5.895630, 6.139510
5.919995, -4.012134, 5.760061, 6.203002
5.939995, -4.015205, 5.743412, 6.295298
5.959995, -4.036897, 5.768902, 6.106410
5.979995, -3.846892, 5.861412, 6.232345
5.999995, -3.772563, 5.782974, 6.192276
6.019995, -3.955621, 5.890071, 6.124946
6.039995, -3.770165, 5.896171, 6.104194
6.059995, -3.761533, 5.615146, 6.321701
6.079995, -3.679696, 5.678873, 6.278286
6.099995, -3.778708, 5.694370, 5.941642
6.119995, -3.812984, 5.823302, 6.218375
6.139995, -3.822855, 5.823520, 6.220634
6.159995, -3.759093, 5.789273, 6.340713
6.179995, -3.806198, 5.733215, 6.342343
6.199995, -3.920102, 5.700140, 6.062543
6.219995, -3.754049, 5.864624, 6.228960
6.239995, -3.745205, 5.935088, 6.169967
6.259995, -3.767895, 5.709018, 6.143723
6.279995, -3.667616, 5.967228, 6.081803
6.299995, -3.765385, 5.810638, 6.174160
6.319995, -3.787802, 5.886252, 6.155190
6.339995, -3.939198, 5.820779, 6.152879
6.359995, -3.870186, 5.928370, 6.217158
6.379995, -3.796054, 5.891337, 6.212606
6.399995, -3.835260, 5.858031, 6.172259
6.419995, -3.806099, 5.678421, 6.153108
6.439995, -3.817222, 5.687766, 6.186855
6.459995, -3.654363, 5.740061, 6.151848
6.479995, -3.772534, 5.818372, 6.234126
6.499995, -3.658314, 5.679430, 6.152479
6.519995, -3.712653, 5.838191, 6.136238
6.539995, -3.701680, 5.703621, 6.137302
6.559995, -3.728882, 5.697541, 6.074436
6.579995, -3.868250, 5.707710, 6.101202
6.599995, -3.945830, 5.898796, 6.333252
6.619995, -3.938544, 6.116368, 6.202564
6.639995, -3.691022, 5.936941, 6.280666
6.659995, -3.853406, 5.862929, 6.254687
6.679995, -3.702985, 5.809615, 6.104178
6.699995, -3.800325, 5.779865, 6.151594
6.719995, -3.768300, 5.843862, 6.056348
6.739995, -3.817241, 5.716483, 6.114281
6.759995, -3.676719, 5.684680, 6.318705
6.779994, -3.731571, 5.755203, 6.101888
6.799994, -3.862528, 5.771122, 6.193116
6.819994, -3.863592, 5.879459, 6.096795
6.839994, -3.806847, 5.703125, 6.256072
6.859994, -3.845018, 5.995638, 6.140317
6.879994, -3.825549, 5.754155, 6.304948
6.899994, -3.949159, 5.700093, 6.217270
6.919994, -3.575140, 5.873653, 6.254453
6.939994, -3.740721, 5.938371, 6.236461
6.959994, -3.889918, 5.849728, 6.104927
6.979994, -3.745035, 5.829793, 6.252604
6.999994, -3.762733, 5.743922, 6.029394
7.019994, -3.571777, 5.887068, 6.298615
7.039994, -3.818663, 5.772287, 6.128403
7.059994, -3.799958, 5.732923, 6.216504
7.079994, -3.789267, 5.654977, 6.036390
7.099994, -4.052805, 5.689158, 6.093245
7.119994, -3.923558, 5.723557, 6.189087
7.139994, -3.847307, 5.786717, 6.305085
