t, adc1, adc2, adc3
3.159998, 2039.000000, 2036.000000, 2035.000000
3.179998, 2040.000000, 2037.000000, 2035.000000
3.199998, 2038.000000, 2038.000000, 2033.000000
3.219998, 2039.000000, 2037.000000, 2035.000000
3.239998, 2038.000000, 2036.000000, 2034.000000
3.259998, 2040.000000, 2037.000000, 2034.000000
3.279998, 2039.000000, 2029.000000, 2035.000000
3.299998, 2039.000000, 2038.000000, 2035.000000
3.319998, 2039.000000, 2036.000000, 2036.000000
3.339998, 2039.000000, 2039.000000, 2036.000000
3.359998, 2038.000000, 2037.000000, 2035.000000
3.379997, 2039.000000, 2038.000000, 2035.000000
3.399997, 2038.000000, 2037.000000, 2039.000000
3.419997, 2040.000000, 2040.000000, 2035.000000
3.439997, 2039.000000, 2037.000000, 2035.000000
3.459997, 2040.000000, 2039.000000, 2036.000000
3.479997, 2041.000000, 2038.000000, 2035.000000
3.499997, 2040.000000, 2038.000000, 2035.000000
3.519997, 2039.000000, 2038.000000, 2033.000000
3.539997, 2040.000000, 2037.000000, 2034.000000
3.559997, 2040.000000, 2038.000000, 2035.000000
3.579997, 2039.000000, 2037.000000, 2035.000000
3.599997, 2041.000000, 2036.000000, 2035.000000
3.619997, 2041.000000, 2038.000000, 2034.000000
3.639997, 2039.000000, 2038.000000, 2035.000000
3.659997, 2039.000000, 2037.000000, 2035.000000
3.679997, 2038.000000, 2039.000000, 2035.000000
3.699997, 2039.000000, 2034.000000, 2035.000000
3.719997, 2038.000000, 2037.000000, 2034.000000
3.739997, 2038.000000, 2037.000000, 2036.000000
3.759997, 2038.000000, 2043.000000, 2034.000000
3.779997, 2039.000000, 2037.000000, 2035.000000
3.799997, 2039.000000, 2038.000000, 2035.000000
3.819997, 2039.000000, 2041.000000, 2034.000000
3.839997, 2039.000000, 2038.000000, 2034.000000
3.859997, 2040.000000, 2037.000000, 2035.000000
3.879997, 2038.000000, 2037.000000, 2033.000000
3.899997, 2040.000000, 2036.000000, 2034.000000
3.919997, 2039.000000, 2039.000000, 2036.000000
3.939997, 2039.000000, 2037.000000, 2035.000000
3.959997, 2036.000000, 2037.000000, 2035.000000
3.979997, 2038.000000, 2039.000000, 2035.000000
3.999997, 2040.000000, 2035.000000, 2034.000000
4.019997, 2039.000000, 2040.000000, 2034.000000
4.039997, 2040.000000, 2037.000000, 2034.000000
4.059997, 2040.000000, 2039.000000, 2035.000000
4.079997, 2039.000000, 2039.000000, 2035.000000
4.099997, 2038.000000, 2037.000000, 2032.000000
4.119997, 2040.000000, 2038.000000, 2034.000000
4.139997, 2039.000000, 2036.000000, 2035.000000
4.159997, 2039.000000, 2037.000000, 2034.000000
4.179997, 2039.000000, 2036.000000, 2035.000000
4.199997, 2039.000000, 2038.000000, 2032.000000
4.219997, 2039.000000, 2039.000000, 2034.000000
4.239997, 2040.000000, 2037.000000, 2035.000000
4.259997, 2038.000000, 2038.000000, 2035.000000
4.279997, 2039.000000, 2037.000000, 2036.000000
4.299997, 2038.000000, 2037.000000, 2035.000000
4.319997, 2039.000000, 2037.000000, 2035.000000
4.339997, 2036.000000, 2037.000000, 2036.000000
4.359997, 2038.000000, 2038.000000, 2033.000000
4.379997, 2039.000000, 2037.000000, 2034.000000
4.399997, 2040.000000, 2039.000000, 2036.000000
4.419997, 2038.000000, 2037.000000, 2035.000000
4.439997, 2038.000000, 2036.000000, 2035.000000
4.459997, 2040.000000, 2038.000000, 2034.000000
4.479997, 2040.000000, 2040.000000, 2034.000000
4.499997, 2039.000000, 2038.000000, 2036.000000
4.519997, 2039.000000, 2037.000000, 2035.000000
4.539997, 2039.000000, 2039.000000, 2035.000000
4.559997, 2038.000000, 2036.000000, 2035.000000
4.579997, 2038.000000, 2038.000000, 2035.000000
4.599997, 2040.000000, 2038.000000, 2036.000000
4.619997, 2039.000000, 2037.000000, 2037.000000
4.639997, 2041.000000, 2039.000000, 2035.000000
4.659997, 2040.000000, 2038.000000, 2034.000000
4.679996, 2039.000000, 2038.000000, 2035.000000
4.699996, 2039.000000, 2038.000000, 2034.000000
4.719996, 2039.000000, 2036.000000, 2034.000000
4.739996, 2038.000000, 2037.000000, 2033.000000
4.759996, 2038.000000, 2036.000000, 2036.000000
4.779996, 2039.000000, 2038.000000, 2030.000000
4.799996, 2039.000000, 2037.000000, 2035.000000
4.819996, 2040.000000, 2040.000000, 2039.000000
4.839996, 2039.000000, 2036.000000, 2034.000000
4.859996, 2040.000000, 2037.000000, 2034.000000
4.879996, 2039.000000, 2038.000000, 2035.000000
4.899996, 2039.000000, 2036.000000, 2032.000000
4.919996, 2040.000000, 2037.000000, 2035.000000
4.939996, 2039.000000, 2039.000000, 2034.000000
4.959996, 2039.000000, 2038.000000, 2036.000000
4.979996, 2040.000000, 2039.000000, 2035.000000
4.999996, 2040.000000, 2037.000000, 2031.000000
5.019996, 2039.000000, 2037.000000, 2035.000000
5.039996, 2040.000000, 2037.000000, 2035.000000
5.059996, 2039.000000, 2036.000000, 2034.000000
5.079996, 2040.000000, 2037.000000, 2035.000000
5.099996, 2039.000000, 2037.000000, 2034.000000
5.119996, 2040.000000, 2036.000000, 2036.000000
5.139996, 2040.000000, 2037.000000, 2036.000000
5.159996, 2039.000000, 2040.000000, 2034.000000
5.179996, 2038.000000, 2038.000000, 2033.000000
5.199996, 2038.000000, 2038.000000, 2035.000000
5.219996, 2040.000000, 2039.000000, 2035.000000
5.239996, 2039.000000, 2036.000000, 2037.000000
5.259996, 2038.000000, 2038.000000, 2036.000000
5.279996, 2039.000000, 2037.000000, 2036.000000
5.299996, 2040.000000, 2037.000000, 2035.000000
5.319996, 2039.000000, 2037.000000, 2035.000000
5.339996, 2040.000000, 2037.000000, 2035.000000
5.359996, 2040.000000, 2038.000000, 2036.000000
5.379996, 2039.000000, 2037.000000, 2036.000000
5.399996, 2039.000000, 2037.000000, 2037.000000
5.419996, 2038.000000, 2038.000000, 2034.000000
5.439996, 2039.000000, 2037.000000, 2028.000000
5.459996, 2038.000000, 2037.000000, 2035.000000
5.479996, 2039.000000, 2041.000000, 2034.000000
5.499996, 2039.000000, 2038.000000, 2035.000000
5.519996, 2038.000000, 2038.000000, 2034.000000
5.539996, 2039.000000, 2035.000000, 2034.000000
5.559996, 2039.000000, 2036.000000, 2035.000000
5.579996, 2039.000000, 2038.000000, 2035.000000
5.599996, 2038.000000, 2038.000000, 2033.000000
5.619996, 2039.000000, 2037.000000, 2034.000000
5.639996, 2039.000000, 2036.000000, 2035.000000
5.659996, 2039.000000, 2038.000000, 2035.000000
5.679996, 2038.000000, 2037.000000, 2034.000000
5.699996, 2039.000000, 2036.000000, 2035.000000
5.719995, 2038.000000, 2037.000000, 2034.000000
5.739995, 2040.000000, 2039.000000, 2034.000000
5.759995, 2037.000000, 2036.000000, 2035.000000
5.779995, 2037.000000, 2037.000000, 2033.000000
5.799995, 2040.000000, 2036.000000, 2036.000000
5.819995, 2040.000000, 2038.000000, 2035.000000
5.839995, 2040.000000, 2038.000000, 2032.000000
5.859995, 2039.000000, 2033.000000, 2035.000000
5.879995, 2038.000000, 2037.000000, 2037.000000
5.899995, 2039.000000, 2030.000000, 2034.000000
5.919995, 2039.000000, 2036.000000, 2035.000000
5.939995, 2039.000000, 2038.000000, 2034.000000
5.959995, 2038.000000, 2036.000000, 2036.000000
5.979995, 2039.000000, 2037.000000, 2035.000000
5.999995, 2040.000000, 2039.000000, 2034.000000
6.019995, 2039.000000, 2039.000000, 2035.000000
6.039995, 2040.000000, 2041.000000, 2035.000000
6.059995, 2038.000000, 2043.000000, 2039.000000
6.079995, 2038.000000, 2038.000000, 2037.000000
6.099995, 2040.000000, 2037.000000, 2034.000000
6.119995, 2038.000000, 2039.000000, 2035.000000
6.139995, 2039.000000, 2037.000000, 2034.000000
6.159995, 2038.000000, 2038.000000, 2035.000000
6.179995, 2040.000000, 2037.000000, 2035.000000
6.199995, 2039.000000, 2037.000000, 2034.000000
6.219995, 2039.000000, 2037.000000, 2036.000000
6.239995, 2039.000000, 2044.000000, 2033.000000
6.259995, 2038.000000, 2038.000000, 2035.000000
6.279995, 2039.000000, 2040.000000, 2034.000000
6.299995, 2038.000000, 2037.000000, 2034.000000
6.319995, 2037.000000, 2037.000000, 2036.000000
6.339995, 2038.000000, 2038.000000, 2033.000000
6.359995, 2039.000000, 2038.000000, 2034.000000
6.379995, 2038.000000, 2037.000000, 2035.000000
6.399995, 2040.000000, 2038.000000, 2035.000000
6.419995, 2040.000000, 2037.000000, 2035.000000
6.439995, 2040.000000, 2038.000000, 2035.000000
6.459995, 2039.000000, 2037.000000, 2034.000000
6.479995, 2040.000000, 2037.000000, 2036.000000
6.499995, 2039.000000, 2038.000000, 2036.000000
6.519995, 2038.000000, 2038.000000, 2034.000000
6.539995, 2040.000000, 2036.000000, 2035.000000
6.559995, 2038.000000, 2037.000000, 2034.000000
6.579995, 2040.000000, 2034.000000, 2036.000000
6.599995, 2039.000000, 2038.000000, 2035.000000
6.619995, 2024.000000, 2039.000000, 2035.000000
6.639995, 2040.000000, 2037.000000, 2035.000000
6.659995, 2040.000000, 2037.000000, 2036.000000
6.679995, 2040.000000, 2037.000000, 2035.000000
6.699995, 2040.000000, 2037.000000, 2038.000000
6.719995, 2040.000000, 2038.000000, 2036.000000
6.739995, 2039.000000, 2037.000000, 2035.000000
6.759995, 2037.000000, 2037.000000, 2034.000000
6.779994, 2038.000000, 2037.000000, 2035.000000
6.799994, 2040.000000, 2037.000000, 2034.000000
6.819994, 2040.000000, 2039.000000, 2034.000000
6.839994, 2039.000000, 2038.000000, 2035.000000
6.859994, 2039.000000, 2037.000000, 2034.000000
6.879994, 2039.000000, 2039.000000, 2037.000000
6.899994, 2039.000000, 2037.000000, 2035.000000
6.919994, 2039.000000, 2037.000000, 2037.000000
6.939994, 2039.000000, 2038.000000, 2035.000000
6.959994, 2039.000000, 2036.000000, 2036.000000
6.979994, 2039.000000, 2038.000000, 2040.000000
6.999994, 2040.000000, 2037.000000, 2035.000000
7.019994, 2039.000000, 2037.000000, 2034.000000
7.039994, 2039.000000, 2037.000000, 2036.000000
7.059994, 2040.000000, 2036.000000, 2035.000000
7.079994, 2038.000000, 2037.000000, 2034.000000
7.099994, 2038.000000, 2037.000000, 2034.000000
7.119994, 2039.000000, 2038.000000, 2034.000000
7.139994, 2039.000000, 2039.000000, 2036.000000
7.159994, 2040.000000, 2037.000000, 2034.000000
7.179994, 2038.000000, 2035.000000, 2032.000000
7.199994, 2039.000000, 2038.000000, 2035.000000
7.219994, 2039.000000, 2036.000000, 2035.000000
7.239994, 2039.000000, 2037.000000, 2034.000000
7.259994, 2038.000000, 2037.000000, 2035.000000
7.279994, 2038.000000, 2038.000000, 2034.000000
7.299994, 2038.000000, 2037.000000, 2029.000000
7.319994, 2039.000000, 2035.000000, 2036.000000
7.339994, 2039.000000, 2036.000000, 2035.000000
7.359994, 2039.000000, 2035.000000, 2033.000000
7.379994, 2039.000000, 2036.000000, 2033.000000
7.399994, 2038.000000, 2039.000000, 2034.000000
7.419994, 2039.000000, 2038.000000, 2034.000000
7.439994, 2038.000000, 2037.000000, 2035.000000
7.459994, 2039.000000, 2038.000000, 2035.000000
7.479994, 2038.000000, 2037.000000, 2034.000000
7.499994, 2039.000000, 2037.000000, 2036.000000
7.519994, 2038.000000, 2040.000000, 2034.000000
7.539994, 2040.000000, 2037.000000, 2035.000000
7.559994, 2040.000000, 2036.000000, 2029.000000
7.579994, 2039.000000, 2036.000000, 2035.000000
7.599994, 2039.000000, 2037.000000, 2035.000000
7.619994, 2039.000000, 2038.000000, 2035.000000
7.639994, 2040.000000, 2037.000000, 2034.000000
7.659994, 2039.000000, 2036.000000, 2038.000000
7.679994, 2040.000000, 2037.000000, 2034.000000
7.699994, 2039.000000, 2037.000000, 2041.000000
7.719994, 2039.000000, 2037.000000, 2036.000000
7.739994, 2038.000000, 2038.000000, 2035.000000
7.759994, 2040.000000, 2037.000000, 2036.000000
7.779994, 2039.000000, 2022.000000, 2036.000000
7.799994, 2039.000000, 2037.000000, 2035.000000
7.819993, 2039.000000, 2037.000000, 2035.000000
7.839993, 2038.000000, 2037.000000, 2035.000000
7.859993, 2039.000000, 2037.000000, 2035.000000
7.879993, 2039.000000, 2038.000000, 2034.000000
7.899993, 2039.000000, 2036.000000, 2035.000000
7.919993, 2040.000000, 2039.000000, 2035.000000
7.939993, 2040.000000, 2038.000000, 2034.000000
7.959993, 2038.000000, 2038.000000, 2034.000000
7.979993, 2039.000000, 2037.000000, 2035.000000
7.999993, 2040.000000, 2038.000000, 2035.000000
8.019994, 2039.000000, 2037.000000, 2036.000000
8.039994, 2039.000000, 2039.000000, 2034.000000
8.059995, 2039.000000, 2036.000000, 2034.000000
8.079995, 2039.000000, 2036.000000, 2036.000000
8.099996, 2041.000000, 2039.000000, 2036.000000
8.119996, 2039.000000, 2038.000000, 2034.000000
8.139997, 2039.000000, 2038.000000, 2034.000000
8.159997, 2039.000000, 2038.000000, 2036.000000
8.179997, 2039.000000, 2036.000000, 2036.000000
8.199998, 2039.000000, 2036.000000, 2032.000000
8.219998, 2039.000000, 2036.000000, 2034.000000
8.239999, 2038.000000, 2037.000000, 2035.000000
8.259999, 2038.000000, 2037.000000, 2034.000000
8.280000, 2039.000000, 2038.000000, 2034.000000
8.300000, 2040.000000, 2037.000000, 2036.000000
8.320001, 2040.000000, 2037.000000, 2034.000000
8.340001, 2039.000000, 2038.000000, 2036.000000
8.360002, 2039.000000, 2036.000000, 2033.000000
8.380002, 2039.000000, 2037.000000, 2034.000000
8.400002, 2039.000000, 2036.000000, 2035.000000
8.420003, 2039.000000, 2036.000000, 2036.000000
8.440003, 2039.000000, 2037.000000, 2035.000000
8.460004, 2040.000000, 2038.000000, 2036.000000
8.480004, 2038.000000, 2036.000000, 2035.000000
8.500005, 2040.000000, 2036.000000, 2036.000000
8.520005, 2039.000000, 2039.000000, 2034.000000
8.540006, 2039.000000, 2036.000000, 2034.000000
8.560006, 2039.000000, 2039.000000, 2035.000000
8.580007, 2040.000000, 2038.000000, 2035.000000
8.600007, 2040.000000, 2038.000000, 2034.000000
8.620008, 2039.000000, 2039.000000, 2034.000000
8.640008, 2038.000000, 2036.000000, 2034.000000
8.660008, 2040.000000, 2038.000000, 2038.000000
8.680009, 2038.000000, 2038.000000, 2034.000000
8.700009, 2040.000000, 2038.000000, 2040.000000
8.720010, 2039.000000, 2038.000000, 2034.000000
8.740010, 2039.000000, 2037.000000, 2033.000000
8.760011, 2038.000000, 2035.000000, 2034.000000
8.780011, 2039.000000, 2036.000000, 2034.000000
8.800012, 2039.000000, 2037.000000, 2034.000000
8.820012, 2039.000000, 2037.000000, 2035.000000
8.840013, 2039.000000, 2037.000000, 2035.000000
8.860013, 2039.000000, 2038.000000, 2035.000000
8.880013, 2039.000000, 2037.000000, 2035.000000
8.900014, 2038.000000, 2041.000000, 2033.000000
8.920014, 2040.000000, 2037.000000, 2034.000000
8.940015, 2040.000000, 2038.000000, 2033.000000
8.960015, 2038.000000, 2036.000000, 2033.000000
8.980016, 2039.000000, 2038.000000, 2035.000000
9.000016, 2040.000000, 2036.000000, 2034.000000
9.020017, 2038.000000, 2038.000000, 2034.000000
9.040017, 2038.000000, 2036.000000, 2035.000000
9.060018, 2039.000000, 2039.000000, 2034.000000
9.080018, 2039.000000, 2036.000000, 2034.000000
9.100019, 2038.000000, 2039.000000, 2035.000000
9.120019, 2039.000000, 2037.000000, 2034.000000
9.140019, 2036.000000, 2037.000000, 2035.000000
9.160020, 2038.000000, 2039.000000, 2035.000000
9.180020, 2039.000000, 2039.000000, 2035.000000
9.200021, 2038.000000, 2039.000000, 2036.000000
9.220021, 2039.000000, 2037.000000, 2033.000000
9.240022, 2039.000000, 2038.000000, 2036.000000
9.260022, 2038.000000, 2039.000000, 2034.000000
9.280023, 2039.000000, 2038.000000, 2036.000000
9.300023, 2039.000000, 2037.000000, 2036.000000
9.320024, 2038.000000, 2037.000000, 2035.000000
9.340024, 2038.000000, 2038.000000, 2034.000000
9.360024, 2040.000000, 2037.000000, 2034.000000
9.380025, 2038.000000, 2037.000000, 2035.000000
9.400025, 2040.000000, 2040.000000, 2034.000000
9.420026, 2039.000000, 2037.000000, 2033.000000
9.440026, 2039.000000, 2038.000000, 2034.000000
9.460027, 2039.000000, 2038.000000, 2036.000000
9.480027, 2039.000000, 2038.000000, 2036.000000
9.500028, 2039.000000, 2039.000000, 2036.000000
9.520028, 2039.000000, 2037.000000, 2035.000000
9.540029, 2039.000000, 2037.000000, 2035.000000
9.560029, 2040.000000, 2037.000000, 2035.000000
9.580029, 2039.000000, 2038.000000, 2036.000000
9.600030, 2039.000000, 2038.000000, 2035.000000
9.620030, 2038.000000, 2039.000000, 2030.000000
9.640031, 2039.000000, 2038.000000, 2035.000000
9.660031, 2038.000000, 2036.000000, 2035.000000
9.680032, 2040.000000, 2038.000000, 2035.000000
9.700032, 2039.000000, 2037.000000, 2035.000000
9.720033, 2038.000000, 2038.000000, 2035.000000
9.740033, 2039.000000, 2038.000000, 2036.000000
9.760034, 2038.000000, 2038.000000, 2035.000000
9.780034, 2039.000000, 2037.000000, 2035.000000
9.800035, 2039.000000, 2037.000000, 2034.000000
9.820035, 2038.000000, 2038.000000, 2036.000000
9.840035, 2040.000000, 2037.000000, 2034.000000
9.860036, 2038.000000, 2037.000000, 2036.000000
9.880036, 2039.000000, 2036.000000, 2036.000000
9.900037, 2039.000000, 2038.000000, 2034.000000
9.920037, 2040.000000, 2039.000000, 2036.000000
9.940038, 2040.000000, 2038.000000, 2036.000000
9.960038, 2040.000000, 2037.000000, 2034.000000
9.980039, 2039.000000, 2039.000000, 2033.000000
10.000039, 2040.000000, 2039.000000, 2034.000000
10.020040, 2038.000000, 2037.000000, 2035.000000
10.040040, 2040.000000, 2038.000000, 2035.000000
10.060040, 2040.000000, 2035.000000, 2037.000000
10.080041, 2038.000000, 2036.000000, 2048.000000
10.100041, 2038.000000, 2038.000000, 2034.000000
10.120042, 2040.000000, 2037.000000, 2034.000000
10.140042, 2038.000000, 2036.000000, 2036.000000
10.160043, 2039.000000, 2036.000000, 2034.000000
10.180043, 2039.000000, 2038.000000, 2036.000000
10.200044, 2039.000000, 2039.000000, 2035.000000
10.220044, 2038.000000, 2038.000000, 2036.000000
10.240045, 2039.000000, 2038.000000, 2035.000000
10.260045, 2039.000000, 2038.000000, 2034.000000
10.280046, 2039.000000, 2039.000000, 2035.000000
10.300046, 2039.000000, 2037.000000, 2035.000000
10.320046, 2039.000000, 2033.000000, 2035.000000
10.340047, 2040.000000, 2038.000000, 2033.000000
10.360047, 2039.000000, 2038.000000, 2035.000000
10.380048, 2039.000000, 2037.000000, 2036.000000
10.400048, 2039.000000, 2037.000000, 2035.000000
10.420049, 2038.000000, 2039.000000, 2036.000000
10.440049, 2039.000000, 2037.000000, 2039.000000
10.460050, 2039.000000, 2037.000000, 2034.000000
10.480050, 2039.000000, 2036.000000, 2033.000000
10.500051, 2039.000000, 2037.000000, 2034.000000
10.520051, 2039.000000, 2038.000000, 2034.000000
10.540051, 2039.000000, 2038.000000, 2034.000000
10.560052, 2039.000000, 2037.000000, 2035.000000
10.580052, 2040.000000, 2038.000000, 2035.000000
10.600053, 2039.000000, 2037.000000, 2035.000000
10.620053, 2039.000000, 2020.000000, 2035.000000
10.640054, 2039.000000, 2038.000000, 2037.000000
10.660054, 2039.000000, 2037.000000, 2035.000000
10.680055, 2039.000000, 2037.000000, 2035.000000
10.700055, 2040.000000, 2042.000000, 2034.000000
10.720056, 2039.000000, 2037.000000, 2005.000000
