t_tm, tm1, tm2, tm3
2.759998, 0.817151, -12.277681, 7.138522
2.779998, 0.875037, -12.441660, 7.213611
2.799998, 0.821670, -12.471156, 7.277741
2.819998, 0.713472, -11.929785, 6.978607
2.839998, 0.718295, -12.076310, 7.071645
2.859998, 0.956472, -12.330317, 7.087923
2.879998, 0.566695, -12.189296, 7.241539
2.899998, 0.818045, -12.449633, 7.260863
2.919998, 1.057426, -12.199128, 6.971551
2.939998, 0.915247, -12.057838, 6.954463
2.959998, 1.045078, -12.259725, 7.007454
2.979998, 0.880548, -11.981910, 6.932943
2.999998, 0.741022, -12.113035, 7.082823
3.019998, 0.861851, -12.071920, 7.005008
3.039998, 0.546618, -12.158272, 7.219825
3.059998, 0.887841, -12.198833, 7.061031
3.079998, 0.675786, -12.301598, 7.256843
3.099998, 0.788985, -12.012222, 7.001852
3.119998, 1.002128, -12.299648, 7.057258
3.139998, 0.560376, -12.295752, 7.314797
3.159998, 0.713368, -12.176229, 7.142178
3.179998, 0.664538, -12.132741, 7.147584
3.199998, 1.091507, -12.281017, 6.983949
3.219998, 0.955510, -12.295492, 7.085337
3.239998, 0.931049, -12.062374, 6.947027
3.259998, 1.053970, -12.301021, 7.029675
3.279998, 0.834979, -11.770289, 6.790463
3.299998, 0.586434, -11.943944, 7.056838
3.319998, 0.723243, -12.303790, 7.236739
3.339998, 0.999934, -12.319635, 7.070945
3.359998, 0.460127, -12.025071, 7.182839
3.379997, 0.630348, -12.172410, 7.204257
3.399997, 0.642447, -11.933885, 7.022245
3.419997, 0.857231, -11.973031, 6.917202
3.439997, 0.465582, -11.706557, 6.970079
3.459997, 0.882692, -12.150213, 7.025726
3.479997, 0.837868, -12.204498, 7.099931
3.499997, 0.559557, -12.144915, 7.211068
3.519997, 0.623223, -11.964856, 7.050852
3.539997, 0.666234, -11.969542, 7.041467
3.559997, 1.008393, -12.254380, 7.033346
3.579997, 1.010871, -12.269802, 7.018753
3.599997, 0.683761, -12.067918, 7.080981
3.619997, 0.808459, -12.264564, 7.137806
3.639997, 0.754377, -12.161433, 7.091756
3.659997, 1.197651, -12.271807, 6.931718
3.679997, 0.713405, -12.076738, 7.056502
3.699997, 0.855019, -12.014584, 6.954374
3.719997, 0.650865, -12.056191, 7.105531
3.739997, 0.997759, -12.364985, 7.097117
3.759997, 0.801478, -12.263203, 7.157811
3.779997, 0.996995, -12.269698, 7.050907
3.799997, 0.911398, -12.226406, 7.061268
3.819997, 0.798082, -12.041133, 7.019203
3.839997, 0.625188, -12.005746, 7.089531
3.859997, 0.650509, -12.133410, 7.146359
3.879997, 0.888704, -12.056726, 6.965947
3.899997, 0.465653, -11.888280, 7.083805
3.919997, 0.447011, -12.055017, 7.208360
3.939997, 0.634325, -12.133964, 7.156433
3.959997, 0.574956, -12.162747, 7.214226
3.979997, 0.722687, -12.117811, 7.088209
3.999997, 0.933851, -12.223148, 7.056105
4.019997, 0.661314, -11.843669, 6.953935
4.039997, 0.884457, -12.015745, 6.944647
4.059997, 0.716119, -12.063656, 7.048329
4.079997, 0.789273, -12.105698, 7.041649
4.099997, 0.981298, -12.256862, 7.030416
4.119997, 1.369535, -12.793435, 8.053609
4.139997, 1.259609, -12.710391, 8.077360
4.159997, 1.273660, -12.600361, 7.995039
4.179997, 1.399906, -12.719888, 8.014389
4.199997, 1.389721, -12.632406, 7.959535
4.219997, 1.180610, -12.603959, 8.049852
4.239997, 1.146300, -12.580664, 8.059061
4.259997, 1.440582, -12.654685, 7.928249
4.279997, 1.300513, -12.675859, 8.027906
4.299997, 1.335749, -12.655556, 7.994420
4.319997, 1.247593, -12.775797, 8.124671
4.339997, 1.063474, -12.496009, 8.048347
4.359997, 1.505017, -12.850475, 8.025075
4.379997, 1.162342, -12.723920, 8.140802
4.399997, 1.232401, -12.801412, 8.148515
4.419997, 1.357553, -12.653466, 7.989458
4.439997, 1.057446, -12.446665, 8.038113
4.459997, 1.165964, -12.481071, 7.992233
4.479997, 1.473639, -12.745322, 8.000929
4.499997, 1.212858, -12.600122, 8.040572
4.519997, 0.939262, -12.645226, 8.212983
4.539997, 1.694061, -13.064765, 8.070726
4.559997, 1.714155, -12.857412, 7.929241
4.579997, 1.372048, -12.492848, 7.872185
4.599997, 1.434479, -12.628608, 7.936850
4.619997, 1.857941, -12.961895, 7.926990
4.639997, 1.374465, -12.816464, 8.088118
4.659997, 1.296487, -12.662501, 8.035508
4.679996, 1.307297, -12.740597, 8.065108
4.699996, 0.842802, -12.500367, 8.182786
4.719996, 0.692492, -12.396059, 8.206843
4.739996, 1.501400, -12.922226, 8.075333
4.759996, 1.097085, -12.932385, 8.321280
4.779996, 1.045489, -12.574491, 8.123981
4.799996, 1.206276, -12.772717, 8.155149
4.819996, 1.478651, -12.910421, 8.101504
4.839996, 1.342986, -12.710454, 8.040774
4.859996, 1.597821, -13.108411, 8.143064
4.879996, 1.420380, -12.542229, 7.868519
4.899996, 1.347566, -12.554461, 7.917988
4.919996, 1.034266, -12.446267, 8.057323
4.939996, 1.264042, -12.693414, 8.076691
4.959996, 1.013807, -12.328267, 7.982547
4.979996, 1.044275, -12.538487, 8.092093
4.999996, 1.623453, -12.884778, 7.998682
5.019996, 1.093383, -12.824829, 8.270343
5.039996, 1.245796, -12.739322, 8.103161
5.059996, 1.285543, -12.900898, 8.188667
5.079996, 1.250323, -12.659221, 8.056815
5.099996, 1.176353, -12.802578, 8.183470
5.119996, 1.235230, -12.623645, 8.040695
5.139996, 1.052015, -12.732299, 8.225226
5.159996, 1.289577, -12.650966, 8.020007
5.179996, 1.152100, -12.578032, 8.047492
5.199996, 1.154165, -12.657643, 8.101562
5.219996, 1.702396, -12.762275, 7.867002
5.239996, 1.396251, -12.506842, 7.885338
5.259996, 1.150457, -12.460852, 7.983449
5.279996, 1.049709, -12.501362, 8.070182
5.299996, 1.532799, -12.642696, 7.874982
5.319996, 1.412487, -13.119066, 8.269064
5.339996, 1.484242, -12.994319, 8.160377
5.359996, 1.284489, -12.587387, 7.995542
5.379996, 1.433349, -12.432188, 7.803919
5.399996, 1.107749, -12.598858, 8.089894
5.419996, 1.123344, -13.141500, 8.451175
5.439996, 1.359262, -12.718818, 8.029779
5.459996, 1.291968, -12.716594, 8.085547
5.479996, 1.337360, -12.471967, 7.878935
5.499996, 1.355014, -12.794868, 8.079521
5.519996, 1.439496, -12.670031, 7.947429
5.539996, 1.589130, -12.790299, 7.947701
5.559996, 1.369272, -12.627552, 7.969522
5.579996, 1.145725, -12.466535, 7.995741
5.599996, 1.423239, -12.899117, 8.111823
5.619996, 1.334839, -12.779706, 8.112973
5.639996, 1.165194, -12.642314, 8.092255
5.659996, 0.966604, -12.401481, 8.049482
5.679996, 1.515390, -12.782307, 7.991824
5.699996, 1.132157, -12.606300, 8.097512
5.719995, 1.406955, -12.667848, 7.978628
5.739995, 1.480747, -13.006944, 8.151153
5.759995, 1.491953, -12.999741, 8.148221
5.779995, 1.196062, -12.638441, 8.071856
5.799995, 1.298378, -12.882891, 8.157871
5.819995, 1.610632, -13.010546, 8.078230
5.839995, 1.004444, -12.541338, 8.114730
5.859995, 1.235261, -12.633144, 8.047094
5.879995, 1.369599, -12.923050, 8.175402
5.899995, 1.044678, -12.664278, 8.175509
5.919995, 1.310404, -12.920685, 8.183679
5.939995, 1.454719, -13.045480, 8.188592
5.959995, 1.172347, -12.825820, 8.193190
5.979995, 1.210329, -12.746875, 8.140219
5.999995, 1.253497, -12.606510, 8.021950
6.019995, 1.036960, -12.743573, 8.226228
6.039995, 0.991942, -12.484800, 8.088804
6.059995, 1.636759, -12.767875, 7.910111
6.079995, 1.494431, -12.605984, 7.888449
6.099995, 1.031235, -12.291919, 7.921199
6.119995, 1.240224, -12.687560, 8.083787
6.139995, 1.241983, -12.703984, 8.092105
6.159995, 1.443487, -12.779415, 8.037429
6.179995, 1.520256, -12.842772, 8.030086
6.199995, 1.196663, -12.625460, 8.047813
6.219995, 1.198683, -12.625095, 8.070128
6.239995, 1.028307, -12.536455, 8.109532
6.259995, 1.283968, -12.538292, 7.953265
6.279995, 0.866936, -12.322529, 8.061936
6.299995, 1.192749, -12.572953, 8.034469
6.319995, 1.071762, -12.573251, 8.105152
6.339995, 1.164063, -12.762513, 8.166164
6.359995, 1.105615, -12.753547, 8.205006
6.379995, 1.142734, -12.656850, 8.122317
6.399995, 1.132413, -12.656385, 8.122035
6.419995, 1.335344, -12.601578, 7.961984
6.439995, 1.368295, -12.657921, 7.982200
6.459995, 1.246617, -12.407205, 7.896132
6.479995, 1.264184, -12.658445, 8.054059
6.499995, 1.323786, -12.414823, 7.853314
6.519995, 1.104095, -12.455786, 8.009753
6.539995, 1.273898, -12.450824, 7.903378
6.559995, 1.203069, -12.400582, 7.905338
6.579995, 1.234058, -12.610897, 8.021673
6.599995, 1.305883, -12.999171, 8.255784
6.619995, 0.854122, -12.810350, 8.390669
6.639995, 1.171790, -12.610345, 8.086259
6.659995, 1.236942, -12.784555, 8.151361
6.679995, 1.100290, -12.400694, 7.972199
6.699995, 1.203333, -12.587766, 8.033079
6.719995, 0.996950, -12.420739, 8.040107
6.739995, 1.237319, -12.562163, 7.990717
6.759995, 1.539894, -12.653643, 7.897059
6.779994, 1.166309, -12.437500, 7.954700
6.799994, 1.273402, -12.720942, 8.080242
6.819994, 1.009305, -12.591231, 8.145349
6.839994, 1.440914, -12.736146, 7.997850
6.859994, 0.916969, -12.620402, 8.224931
6.879994, 1.440661, -12.820133, 8.057300
6.899994, 1.402450, -12.863230, 8.093640
6.919994, 1.209107, -12.435967, 7.952368
6.939994, 1.112851, -12.614561, 8.118193
6.959994, 1.056955, -12.638417, 8.146692
6.979994, 1.271831, -12.647140, 8.044900
6.999994, 1.084090, -12.384688, 7.961168
7.019994, 1.250940, -12.486726, 7.963918
7.039994, 1.183230, -12.583465, 8.040528
7.059994, 1.351652, -12.672178, 8.007313
7.079994, 1.208654, -12.430152, 7.915599
7.099994, 1.259264, -12.832250, 8.144099
7.119994, 1.333457, -12.794318, 8.089827
7.139994, 1.404423, -12.843995, 8.094553
7.159994, 1.238425, -12.668336, 8.067268
7.179994, 1.438183, -12.642194, 7.928607
7.199994, 1.305768, -12.738918, 8.082322
7.219994, 1.296427, -12.842107, 8.150112
7.239994, 1.148170, -12.588989, 8.078018
7.259994, 1.294199, -12.436251, 7.885651
7.279994, 1.323669, -12.702769, 8.047633
7.299994, 1.104425, -12.600151, 8.104362
7.319994, 0.869067, -12.642654, 8.273770
7.339994, 1.329440, -12.652454, 8.015278
7.359994, 0.968861, -12.622105, 8.208600
7.379994, 1.043114, -12.392010, 8.006583
7.399994, 1.219462, -12.665014, 8.076739
7.419994, 1.594394, -12.808397, 7.959544
7.439994, 1.004476, -12.571176, 8.137115
7.459994, 1.168058, -12.289819, 7.845060
7.479994, 1.177517, -12.546150, 8.018824
7.499994, 0.948180, -12.449197, 8.090621
7.519994, 1.352733, -12.636574, 7.985697
7.539994, 1.107882, -12.652159, 8.125990
7.559994, 0.865395, -12.449459, 8.131388
7.579994, 1.249475, -12.736117, 8.116078
7.599994, 1.167026, -12.387211, 7.916238
7.619994, 1.215543, -12.390440, 7.895431
7.639994, 1.324950, -12.510839, 7.903279
7.659994, 0.959144, -12.544297, 8.156562
7.679994, 1.148950, -12.801565, 8.201634
7.699994, 1.169853, -12.467618, 7.976978
7.719994, 1.131471, -12.742619, 8.185284
7.739994, 1.399554, -12.705454, 7.994483
7.759994, 1.288780, -12.759686, 8.101117
7.779994, 1.235718, -12.689260, 8.090938
7.799994, 1.250427, -12.838038, 8.178746
7.819993, 0.990482, -12.438643, 8.049148
7.839993, 1.033039, -12.545780, 8.108283
7.859993, 0.981540, -12.439460, 8.069787
7.879993, 0.829351, -12.413685, 8.146008
7.899993, 1.357911, -12.634144, 7.986100
7.919993, 1.176511, -12.425273, 7.955023
7.939993, 1.373848, -12.836146, 8.095647
7.959993, 1.177038, -12.450606, 7.965339
7.979993, 1.067661, -12.379430, 7.979022
7.999993, 1.191486, -12.782082, 8.168551
8.019994, 1.447188, -12.824130, 8.040645
8.039994, 1.128368, -12.618419, 8.100863
8.059995, 1.182553, -12.488107, 7.973191
8.079995, 1.088512, -12.772058, 8.230493
8.099996, 1.339435, -12.695315, 8.037639
8.119996, 1.301557, -12.459924, 7.905524
8.139997, 1.115154, -12.419774, 7.972470
8.159997, 1.283572, -12.619221, 8.005798
8.179997, 1.377651, -12.641087, 7.976666
8.199998, 1.114728, -12.852863, 8.255154
8.219998, 0.994024, -12.582862, 8.159340
8.239999, 1.127592, -12.855784, 8.238280
8.259999, 1.280588, -12.813984, 8.145747
8.280000, 1.066914, -12.576438, 8.113306
8.300000, 1.229581, -12.556298, 7.997836
8.320001, 1.000416, -12.404554, 8.041327
8.340001, 1.017918, -12.694513, 8.225231
8.360002, 1.398278, -12.732190, 8.025120
8.380002, 1.471563, -12.708912, 7.965641
8.400002, 1.072275, -12.741136, 8.221303
8.420003, 0.975625, -12.718505, 8.248073
8.440003, 1.097806, -12.700029, 8.166010
8.460004, 1.084667, -12.604543, 8.124467
8.480004, 1.088544, -12.569982, 8.102681
8.500005, 0.984791, -12.276450, 7.971756
8.520005, 0.901555, -12.458079, 8.134559
8.540006, 1.135227, -12.894072, 8.288313
8.560006, 1.088734, -12.529402, 8.049522
8.580007, 1.153752, -12.716728, 8.162292
8.600007, 1.175532, -12.678555, 8.108485
8.620008, 0.926159, -12.554217, 8.161830
8.640008, 0.807085, -12.567126, 8.248252
8.660008, 1.223215, -12.732579, 8.122130
8.680009, 1.204668, -13.088925, 8.358658
8.700009, 1.406352, -13.279660, 8.357862
8.720010, 1.360168, -12.654995, 8.005496
8.740010, 1.110890, -12.791703, 8.220141
8.760011, 1.066972, -12.909802, 8.332092
8.780011, 1.084933, -12.664627, 8.177030
8.800012, 1.155892, -12.743689, 8.163703
8.820012, 1.277695, -12.757624, 8.102820
8.840013, 1.379648, -12.898589, 8.144472
8.860013, 1.410976, -12.752521, 8.035041
8.880013, 1.451876, -12.885250, 8.098407
8.900014, 1.013488, -12.773982, 8.283680
8.920014, 1.402839, -12.623767, 7.944389
8.940015, 0.945736, -12.727063, 8.276695
8.960015, 1.119448, -12.701089, 8.134647
