t, x2_estimate, x2_phiobs, x2_fullobs
5.999995, -0.162566, -0.151886, -0.102969
6.019995, -0.150848, -0.149964, -0.115131
6.039995, -0.128877, -0.130088, -0.120054
6.059995, -0.109524, -0.116319, -0.121105
6.079995, -0.096452, -0.095444, -0.126104
6.099995, -0.089173, -0.088942, -0.137192
6.119995, -0.081494, -0.088279, -0.139546
6.139995, -0.073970, -0.077997, -0.137761
6.159995, -0.067734, -0.074901, -0.135702
6.179995, -0.063628, -0.065988, -0.134219
6.199995, -0.060432, -0.064500, -0.134538
6.219995, -0.058746, -0.056819, -0.136607
6.239995, -0.058901, -0.057324, -0.139873
6.259995, -0.056260, -0.057276, -0.137065
6.279995, -0.054218, -0.050301, -0.132698
6.299995, -0.049802, -0.051792, -0.125097
6.319995, -0.043455, -0.042609, -0.113465
6.339995, -0.036819, -0.040391, -0.099735
6.359995, -0.030427, -0.028690, -0.086820
6.379995, -0.025078, -0.021106, -0.081802
6.399995, -0.019286, -0.020776, -0.073411
6.419995, -0.013871, -0.009464, -0.065910
6.439995, -0.007635, -0.009710, -0.059770
6.459995, -0.001243, -0.002292, -0.050376
6.479995, 0.000688, 0.004603, -0.046924
6.499995, 0.001576, 0.004347, -0.046789
6.519995, 0.004394, 0.004455, -0.043547
6.539995, 0.006680, 0.005978, -0.037105
6.559995, 0.007612, 0.013653, -0.037338
6.579995, 0.008012, 0.009322, -0.039599
6.599995, 0.009321, 0.008794, -0.035207
6.619995, 0.008078, 0.016150, -0.036728
6.639995, 0.004328, 0.012546, -0.043901
6.659995, 0.003928, 0.007494, -0.044853
6.679995, 0.006658, 0.008434, -0.039966
6.699995, 0.008811, 0.011029, -0.034284
6.719995, 0.014603, 0.010323, -0.026941
6.739995, 0.020396, 0.015412, -0.017296
6.759995, 0.023569, 0.014750, -0.006869
6.779994, 0.025123, 0.017594, 0.002430
6.799994, 0.022260, 0.022242, 0.001349
6.819994, 0.014293, 0.019771, -0.010093
6.839994, 0.006969, 0.011145, -0.022265
6.859994, -0.000732, 0.005705, -0.029591
6.879994, -0.006259, 0.002308, -0.036876
6.899994, -0.007768, -0.002078, -0.041026
6.919994, -0.006902, -0.001591, -0.040523
6.939994, -0.006347, -0.000693, -0.038120
6.959994, -0.004328, -0.002163, -0.031585
6.979994, -0.002574, 0.002113, -0.022742
6.999994, 0.000200, 0.003209, -0.014679
7.019994, 0.006569, 0.007137, -0.005753
7.039994, 0.011718, 0.011076, 0.004426
7.059994, 0.013693, 0.012811, 0.015910
7.079994, 0.019774, 0.013217, 0.028468
7.099994, 0.021106, 0.031402, 0.026974
7.119994, 0.018931, 0.017440, 0.020880
7.139994, 0.017155, 0.027196, 0.015318
7.159994, 0.015602, 0.017283, 0.006177
7.179994, 0.016223, 0.015560, 0.007034
7.199994, 0.016556, 0.013445, 0.011573
7.219994, 0.017666, 0.015070, 0.015280
7.239994, 0.013605, 0.014505, 0.016792
7.259994, 0.012894, 0.011181, 0.015646
7.279994, 0.016246, 0.008685, 0.018394
7.299994, 0.016956, 0.014516, 0.018626
7.319994, 0.011896, 0.012671, 0.011181
7.339994, 0.005593, 0.006729, 0.002418
7.359994, 0.002774, 0.000581, -0.003329
7.379994, 0.005704, -0.001384, -0.005709
7.399994, 0.009632, 0.001451, -0.008716
7.419994, 0.007146, -0.000776, -0.012494
7.439994, 0.000377, -0.004573, -0.018201
7.459994, -0.003507, -0.009465, -0.027665
7.479994, -0.008544, -0.013334, -0.036941
7.499994, -0.011585, -0.022634, -0.041952
7.519994, -0.015646, -0.021086, -0.046138
7.539994, -0.022460, -0.025082, -0.056647
7.559994, -0.028341, -0.031529, -0.066890
7.579994, -0.028474, -0.047289, -0.060686
7.599994, -0.023214, -0.038848, -0.047190
7.619994, -0.025167, -0.031744, -0.047027
7.639994, -0.030139, -0.034120, -0.057395
7.659994, -0.034533, -0.045109, -0.060596
7.679994, -0.036397, -0.042252, -0.060785
7.699994, -0.038128, -0.046754, -0.061515
7.719994, -0.039349, -0.043826, -0.062157
7.739994, -0.042389, -0.044298, -0.066227
7.759994, -0.043210, -0.050583, -0.064418
7.779994, -0.041013, -0.046642, -0.058021
7.799994, -0.040126, -0.040500, -0.057281
7.819993, -0.039282, -0.044698, -0.054193
7.839993, -0.039327, -0.032341, -0.055606
7.859993, -0.040237, -0.035113, -0.063848
7.879993, -0.038949, -0.034701, -0.065452
7.899993, -0.036353, -0.033121, -0.061828
7.919993, -0.029273, -0.029352, -0.054597
7.939993, -0.022659, -0.020986, -0.046341
7.959993, -0.017999, -0.012687, -0.043728
7.979993, -0.014026, -0.011236, -0.041901
7.999993, -0.008522, -0.009204, -0.034831
8.019994, -0.002219, -0.002645, -0.027047
8.039994, -0.000022, 0.004699, -0.024789
8.059995, 0.001598, 0.003539, -0.024965
8.079995, 0.004283, 0.003603, -0.020089
8.099996, 0.006725, 0.012323, -0.020625
8.119996, 0.006836, 0.008897, -0.023551
8.139997, 0.004527, 0.010292, -0.023576
8.159997, 0.003773, 0.008786, -0.025434
8.179997, 0.006547, 0.005944, -0.021810
8.199998, 0.008966, 0.008821, -0.013445
8.219998, 0.013050, 0.007510, -0.002792
8.239999, 0.018975, 0.012325, 0.009369
8.259999, 0.019219, 0.021547, 0.011749
8.280000, 0.013116, 0.017128, 0.006896
8.300000, 0.006569, 0.012925, 0.003022
8.320001, 0.001420, 0.010172, -0.000816
8.340001, -0.000888, 0.007247, -0.002769
8.360002, 0.002308, 0.006900, -0.000842
8.380002, 0.007080, 0.009755, 0.005355
8.400002, 0.010719, 0.012722, 0.013429
8.420003, 0.010742, 0.017120, 0.019599
8.440003, 0.015003, 0.017184, 0.022751
8.460004, 0.022038, 0.015515, 0.034786
8.480004, 0.029894, 0.026021, 0.045903
8.500005, 0.033490, 0.023896, 0.055650
8.520005, 0.033024, 0.039926, 0.050496
8.540006, 0.025855, 0.026382, 0.037237
8.560006, 0.020018, 0.025345, 0.027480
8.580007, 0.012295, 0.020284, 0.013886
8.600007, 0.008766, 0.014348, 0.000865
8.620008, 0.008700, 0.007427, -0.003402
8.640008, 0.005926, 0.013344, -0.008256
8.660008, 0.003418, 0.002520, -0.012372
8.680009, 0.002774, 0.006275, -0.012433
8.700009, 0.002175, 0.001942, -0.013366
8.720010, 0.005659, 0.000567, -0.009074
8.740010, 0.007368, 0.005809, -0.006148
8.760011, 0.007768, 0.005861, -0.009368
8.780011, 0.009654, 0.003779, -0.012694
8.800012, 0.013161, 0.005487, -0.017214
8.820012, 0.013205, -0.002765, -0.015345
8.840013, 0.008411, -0.001254, -0.012272
8.860013, 0.004350, -0.006336, -0.017862
8.880013, -0.003063, -0.009325, -0.026154
8.900014, -0.010431, -0.017588, -0.037167
8.920014, -0.014359, -0.029396, -0.039679
8.940015, -0.017289, -0.030574, -0.036789
8.960015, -0.023125, -0.027380, -0.044369
8.980016, -0.027009, -0.043445, -0.048287
9.000016, -0.029917, -0.040140, -0.045415
9.020017, -0.034377, -0.040041, -0.052673
9.040017, -0.036552, -0.052083, -0.053630
9.060018, -0.037107, -0.049195, -0.047836
9.080018, -0.040392, -0.041914, -0.055357
9.100019, -0.044076, -0.054272, -0.061652
9.120019, -0.045075, -0.052416, -0.059880
9.140019, -0.045652, -0.053980, -0.058254
9.160020, -0.047116, -0.049372, -0.058865
9.180020, -0.049247, -0.050029, -0.063193
9.200021, -0.043921, -0.069773, -0.042511
9.220021, -0.037951, -0.034823, -0.028050
9.240022, -0.039571, -0.040015, -0.036743
9.260022, -0.039504, -0.037158, -0.041013
9.280023, -0.040569, -0.034380, -0.047232
9.300023, -0.039105, -0.038092, -0.048331
9.320024, -0.037596, -0.025687, -0.051539
9.340024, -0.035776, -0.029665, -0.055991
9.360024, -0.030960, -0.025269, -0.051433
9.380025, -0.022460, -0.019881, -0.044572
9.400025, -0.013960, -0.010283, -0.037548
9.420026, -0.007768, -0.003949, -0.032704
9.440026, -0.002108, -0.002108, -0.024959
9.460027, 0.002397, 0.008926, -0.021267
9.480027, 0.005082, 0.009293, -0.022281
9.500028, 0.008833, 0.012708, -0.022113
9.520028, 0.009721, 0.014459, -0.021729
9.540029, 0.011230, 0.014792, -0.021490
9.560029, 0.009410, 0.013712, -0.017560
9.580029, 0.009366, 0.011497, -0.010593
9.600030, 0.011962, 0.013712, -0.001590
9.620030, 0.013826, 0.023084, -0.000798
9.640031, 0.011652, 0.019144, -0.002526
9.660031, 0.009410, 0.018363, 0.000345
9.680032, 0.008944, 0.018363, 0.004226
9.700032, 0.014048, 0.019636, 0.009811
9.720033, 0.022992, 0.017467, 0.026485
9.740033, 0.034355, 0.025643, 0.050000
9.760034, 0.043210, 0.035063, 0.067783
9.780034, 0.046362, 0.040848, 0.076770
9.800035, 0.041457, 0.049383, 0.068714
9.820035, 0.031337, 0.046061, 0.043164
9.840035, 0.025145, 0.026163, 0.027267
9.860036, 0.021039, 0.026892, 0.022516
9.880036, 0.019375, 0.021938, 0.015065
9.900037, 0.016068, 0.021671, 0.009134
9.920037, 0.014004, 0.014376, 0.005708
9.940038, 0.013560, 0.017776, 0.002371
9.960038, 0.011785, 0.012683, -0.001541
9.980039, 0.012162, 0.005294, 0.004914
10.000039, 0.018132, 0.007147, 0.016575
10.020040, 0.020174, 0.011883, 0.025183
10.040040, 0.016911, 0.012186, 0.026218
10.060040, 0.014625, 0.008547, 0.022313
10.080041, 0.013227, 0.005401, 0.018448
10.100041, 0.011296, 0.007192, 0.008930
10.120042, 0.003351, 0.006045, -0.010106
10.140042, -0.007435, -0.006894, -0.028999
10.160043, -0.013494, -0.011071, -0.046326
10.180043, -0.019486, -0.020299, -0.059318
10.200044, -0.020351, -0.027848, -0.062831
10.220044, -0.018487, -0.030145, -0.057908
10.240045, -0.014426, -0.032785, -0.046975
10.260045, -0.013915, -0.025484, -0.039330
10.280046, -0.016312, -0.028257, -0.040150
10.300046, -0.021550, -0.026863, -0.046636
10.320046, -0.028030, -0.033894, -0.057041
10.340047, -0.032935, -0.038717, -0.064773
10.360047, -0.037041, -0.040335, -0.073094
10.380048, -0.040592, -0.049163, -0.075428
10.400048, -0.040636, -0.048258, -0.072821
10.420049, -0.039171, -0.050128, -0.068271
10.440049, -0.038971, -0.045239, -0.064409
10.460050, -0.037462, -0.050599, -0.058565
10.480050, -0.036064, -0.044288, -0.050584
10.500051, -0.035043, -0.044438, -0.046569
10.520051, -0.035310, -0.041843, -0.042683
10.540051, -0.036197, -0.041108, -0.041241
10.560052, -0.036353, -0.039144, -0.041774
10.580052, -0.037307, -0.037286, -0.044180
10.600053, -0.039526, -0.033776, -0.050700
10.620053, -0.040237, -0.039933, -0.052650
10.640054, -0.038639, -0.030538, -0.053819
10.660054, -0.037573, -0.030854, -0.057447
10.680055, -0.033579, -0.028209, -0.055753
10.700055, -0.026055, -0.024145, -0.049724
10.720056, -0.021550, -0.012430, -0.045985
10.740056, -0.016689, -0.011853, -0.044776
10.760056, -0.008589, -0.009757, -0.034821
10.780057, -0.002308, 0.003613, -0.027709
10.800057, 0.001576, 0.005097, -0.026220
10.820058, 0.006148, 0.007226, -0.021163
10.840058, 0.007723, 0.015367, -0.020137
10.860059, 0.009943, 0.014073, -0.023470
10.880059, 0.011030, 0.013756, -0.021072
10.900060, 0.015047, 0.014045, -0.016317
10.920060, 0.017932, 0.021806, -0.015647
10.940061, 0.020573, 0.011668, -0.009370
10.960061, 0.023947, 0.017495, 0.003805
10.980062, 0.022460, 0.024151, 0.004357
11.000062, 0.015935, 0.019989, -0.003033
11.020062, 0.008966, 0.012435, -0.007616
11.040063, 0.001154, 0.012413, -0.013297
11.060063, -0.005571, 0.003928, -0.018190
11.080064, -0.007124, 0.002376, -0.016982
11.100064, -0.003085, 0.004041, -0.013408
11.120065, 0.004150, 0.009655, -0.008594
11.140065, 0.008433, 0.008886, 0.003415
11.160066, 0.015580, 0.014692, 0.018210
11.180066, 0.024257, 0.016545, 0.035428
11.200067, 0.028052, 0.035301, 0.040142
11.220067, 0.024568, 0.031204, 0.031278
11.240067, 0.021616, 0.029036, 0.023564
11.260068, 0.019486, 0.026854, 0.015805
11.280068, 0.018842, 0.024240, 0.009775
11.300069, 0.019552, 0.021905, 0.007540
11.320069, 0.019286, 0.019632, 0.010153
11.340070, 0.019375, 0.020634, 0.012387
11.360070, 0.019131, 0.020604, 0.011804
11.380071, 0.020773, 0.018096, 0.011691
11.400071, 0.019685, 0.021071, 0.010173
11.420072, 0.019086, 0.014270, 0.008328
11.440072, 0.014293, 0.018136, 0.005252
11.460073, 0.009787, 0.007353, 0.000578
11.480073, 0.008966, 0.007983, -0.000950
11.500073, 0.009232, 0.000569, 0.001552
11.520074, 0.008633, 0.004091, 0.005798
11.540074, 0.006303, 0.003160, 0.002832
11.560075, 0.005926, -0.001497, -0.000283
11.580075, 0.006525, -0.000112, -0.004198
11.600076, 0.001110, 0.000540, -0.014824
11.620076, -0.003640, -0.008964, -0.027246
11.640077, -0.006725, -0.013104, -0.034715
11.660077, -0.009543, -0.017371, -0.041025
11.680078, -0.015069, -0.017788, -0.050213
11.700078, -0.021816, -0.028357, -0.057957
11.720078, -0.021328, -0.038775, -0.052920
11.740079, -0.021616, -0.029120, -0.049065
11.760079, -0.024546, -0.037810, -0.049687
11.780080, -0.025145, -0.037392, -0.047234
11.800080, -0.027697, -0.037212, -0.048995
11.820081, -0.030449, -0.045474, -0.047199
11.840081, -0.029695, -0.044465, -0.042440
11.860082, -0.033157, -0.039636, -0.045604
11.880082, -0.037107, -0.048967, -0.049812
11.900083, -0.039304, -0.047574, -0.050868
11.920083, -0.042966, -0.047243, -0.057092
11.940084, -0.046007, -0.054676, -0.059280
11.960084, -0.046895, -0.050109, -0.060408
11.980084, -0.048981, -0.049360, -0.066510
12.000085, -0.050401, -0.050697, -0.071489
12.020085, -0.051777, -0.049352, -0.074193
12.040086, -0.051489, -0.047350, -0.077283
12.060086, -0.049358, -0.048899, -0.074283
12.080087, -0.044431, -0.041463, -0.068333
12.100087, -0.039948, -0.037530, -0.062043
12.120088, -0.031736, -0.035023, -0.050095
12.140088, -0.023236, -0.024649, -0.035658
