t, x3_estimate, x3_phiobs, x3_fullobs
2.439998, 0.106179, 0.817857, 0.972679
2.459998, 0.520969, 0.669188, 0.918211
2.479998, -0.582797, 0.636297, 0.891681
2.499998, -0.122989, 0.384311, 0.801023
2.519998, -0.134707, 0.278724, 0.743324
2.539998, -0.132488, 0.192838, 0.688589
2.559998, -0.130069, 0.125382, 0.637483
2.579998, -0.126740, 0.072493, 0.589776
2.599998, -0.117485, 0.031296, 0.545295
2.619998, -0.109540, 0.000585, 0.504198
2.639998, -0.602927, -0.022112, 0.466180
2.659998, 0.454988, -0.141071, 0.401226
2.679998, 0.496090, -0.018699, 0.403368
2.699998, 0.010615, 0.086928, 0.407960
2.719998, 0.019270, 0.071332, 0.383449
2.739998, 0.021556, 0.060657, 0.360982
2.759998, 0.543207, 0.052585, 0.340033
2.779998, 0.053049, 0.152995, 0.351448
2.799998, 0.073000, 0.132351, 0.333037
2.819998, 0.082699, 0.120090, 0.316990
2.839998, 0.596781, 0.112323, 0.302518
2.859998, 0.606391, 0.211380, 0.319529
2.879998, -0.909069, 0.291949, 0.336081
2.899998, 0.125110, 0.045613, 0.261445
2.919998, 0.125532, 0.061931, 0.252970
2.939998, 0.646361, 0.074917, 0.245025
2.959998, 0.158800, 0.191882, 0.268582
2.979998, 0.178463, 0.184932, 0.261721
2.999998, -0.340890, 0.183477, 0.256489
3.019998, 0.657458, 0.075869, 0.220619
3.039998, 0.643920, 0.194772, 0.246298
3.059998, 0.132323, 0.286302, 0.269549
3.079998, 0.643698, 0.254203, 0.260916
3.099998, 0.123934, 0.333467, 0.283252
3.119998, 0.627075, 0.289900, 0.273253
3.139998, 0.118364, 0.358339, 0.293796
3.159998, -0.895309, 0.308513, 0.282806
3.179998, 10.329867, -0.089281, 0.057924
3.199998, 6.172012, 8.589386, 7.214558
3.219998, 25.532501, 14.623474, 13.684227
3.239998, 25.487581, 23.374977, 20.909075
3.259998, -6.235373, 30.309116, 27.687668
3.279998, 32.555328, 29.314911, 32.161823
3.299998, 51.925243, 36.468609, 38.670319
3.319998, 67.716560, 46.110439, 45.932190
3.339998, 67.144257, 56.993576, 53.688148
3.359998, 59.931431, 65.510857, 60.933792
3.379997, 59.408260, 67.099945, 63.613842
3.399997, 47.698189, 63.452198, 61.297001
3.419997, 63.034531, 55.020927, 55.286018
3.439997, 54.230961, 63.103645, 62.188858
3.459997, 47.431206, 67.713722, 68.143738
3.479997, 37.017826, 69.978600, 73.328033
3.499997, 82.801964, 69.642738, 77.573898
3.519997, 54.976250, 78.750504, 84.284050
3.539997, 65.917610, 80.278610, 88.925522
3.559997, 64.035881, 83.730545, 93.932777
3.579997, 104.093529, 86.083206, 98.519974
3.599997, 106.715790, 96.151566, 105.209457
3.619997, 104.125687, 98.132950, 105.099548
3.639997, 104.701981, 99.177200, 104.843666
3.659997, 105.412064, 100.125854, 104.639389
3.679997, 105.366478, 101.023529, 104.490334
3.699997, 103.193672, 101.725082, 104.347427
3.719997, 100.201630, 101.835625, 104.083473
3.739997, 99.629059, 101.310959, 103.657784
3.759997, 102.379089, 100.776985, 103.223915
3.779997, 104.781548, 100.914917, 102.979462
3.799997, 105.454697, 101.516121, 102.892647
3.819997, 97.247101, 102.132370, 102.851761
3.839997, 98.490623, 100.943123, 102.326195
3.859997, 101.520981, 100.256950, 101.908859
3.879997, 98.550697, 100.333649, 101.698578
3.899997, 95.904160, 99.784973, 101.324310
3.919997, 98.872459, 98.806107, 100.814926
3.939997, 100.806213, 98.636253, 100.512993
3.959997, 101.194893, 98.896797, 100.344208
3.979997, 101.116035, 99.182640, 100.208458
3.999997, 99.532791, 99.393188, 100.076050
4.019997, 100.588272, 99.236099, 99.857353
4.039997, 98.187721, 99.328011, 99.714981
4.059997, 100.854080, 98.910240, 99.438858
4.079997, 98.317978, 99.125069, 99.338646
4.099997, 98.299576, 98.776009, 99.093597
4.119997, 101.283241, 98.494987, 98.862373
4.139997, 98.585129, 98.882469, 98.822670
4.159997, 95.510757, 98.636841, 98.624367
4.179997, 98.651772, 97.812706, 98.255234
4.199997, 98.733795, 97.802544, 98.095955
4.219997, 95.225166, 97.811661, 97.951553
4.239997, 95.734222, 97.100655, 97.607330
4.259997, 93.151024, 96.640549, 97.314499
4.279997, 95.697334, 95.746330, 96.885773
4.299997, 90.543388, 95.558182, 96.634888
4.319997, 96.140236, 94.353386, 96.092484
4.339997, 90.587044, 94.543480, 95.916458
4.359997, 88.073425, 93.557671, 95.420883
4.379997, 85.507576, 92.260979, 94.806221
4.399997, 82.927879, 90.706635, 94.076515
4.419997, 79.829704, 88.945045, 93.237976
4.439997, 77.252914, 86.912895, 92.266411
4.459997, 72.161751, 84.772949, 91.201065
4.479997, 71.199860, 82.032845, 89.898140
4.499997, 64.067619, 79.662216, 88.618141
4.519997, 61.497845, 76.321022, 86.992233
4.539997, 55.848560, 73.143799, 85.313141
4.559997, 50.215580, 69.466125, 83.400780
4.579997, 44.615032, 65.394867, 81.270508
4.599997, 36.968075, 61.018166, 78.937721
4.619997, 31.873892, 55.980034, 76.293030
4.639997, 23.722101, 50.939800, 73.507530
4.659997, 18.617287, 45.271870, 70.407883
4.679996, 7.863388, 39.729710, 67.194695
4.699996, 2.702602, 33.130524, 63.538589
4.719996, 3.120465, 26.837866, 59.799625
4.739996, -1.032064, 21.930584, 56.314838
4.759996, -0.001569, 17.186909, 52.796669
4.779996, 0.048921, 13.634680, 49.555897
4.799996, 0.604860, 10.827168, 46.517246
4.819996, 0.593097, 8.713831, 43.698353
4.839996, 0.016163, 7.034648, 41.051762
4.859996, 0.476915, 5.583978, 38.533096
4.879996, 0.495291, 4.527271, 36.196339
4.899996, 0.054780, 3.692926, 34.004177
4.919996, 0.111217, 2.941194, 31.920555
4.939996, 0.118874, 2.356537, 29.968328
4.959996, 0.152453, 1.894150, 28.136379
4.979996, 0.169120, 1.534252, 26.418940
4.999996, 0.186985, 1.252103, 24.807919
5.019996, 0.245420, 1.031909, 23.296858
5.039996, 0.328823, 0.869382, 21.882147
5.059996, -0.070531, 0.757773, 20.559416
5.079996, 0.620532, 0.587769, 19.294346
5.099996, 1.286195, 0.594943, 18.148472
5.119996, 1.346894, 0.737193, 17.112860
5.139996, 1.337484, 0.862225, 16.144447
5.159996, 1.347826, 0.959027, 15.234749
5.179996, 0.897150, 1.037768, 14.381414
5.199996, 1.493570, 1.008104, 13.553695
5.219996, 1.079912, 1.106912, 12.812414
5.239996, 1.158543, 1.100821, 12.092170
5.259996, 1.227675, 1.112152, 11.420914
5.279996, 1.296075, 1.135313, 10.795043
5.299996, 1.871922, 1.167722, 10.211729
5.319996, 1.933575, 1.311366, 9.698553
5.339996, 1.487604, 1.437977, 9.220595
5.359996, 2.074391, 1.447158, 8.745491
5.379996, 1.589626, 1.574691, 8.334571
5.399996, 1.509042, 1.576456, 7.919972
5.419996, 1.340151, 1.560751, 7.525695
5.439996, 1.159298, 1.512903, 7.145029
5.459996, 0.489696, 1.437332, 6.776447
5.479996, 1.394232, 1.239983, 6.390229
5.499996, 0.772778, 1.268603, 6.081305
5.519996, 1.166506, 1.164053, 5.754136
5.539996, 1.067480, 1.161647, 5.470264
5.559996, 1.013239, 1.139470, 5.197767
5.579996, 0.467820, 1.110959, 4.938743
5.599996, 0.922468, 0.976847, 4.663176
5.619996, 0.848986, 0.963526, 4.431541
5.639996, 0.793902, 0.937807, 4.209652
5.659996, 0.254675, 0.906127, 3.998061
5.679996, 0.225469, 0.770696, 3.767388
5.699996, 0.702155, 0.657317, 3.549153
5.719995, 0.168698, 0.664964, 3.372681
5.739995, 0.159865, 0.561849, 3.175310
5.759995, 0.149701, 0.478314, 2.989579
5.779995, 0.137650, 0.409996, 2.814682
5.799995, 0.128417, 0.353336, 2.649828
5.819995, 0.141800, 0.306510, 2.494570
5.839995, -0.323868, 0.272216, 2.349722
5.859995, 0.235167, 0.149884, 2.186207
5.879995, 0.769889, 0.167454, 2.066157
5.899995, 0.253432, 0.290874, 1.985371
5.919995, 0.244843, 0.282908, 1.878782
5.939995, 1.268647, 0.274730, 1.778197
5.959995, 0.256273, 0.477866, 1.744732
5.979995, 0.767537, 0.431776, 1.653084
5.999995, 0.754509, 0.499868, 1.597492
6.019995, 0.739507, 0.551147, 1.544497
6.039995, 0.733914, 0.588700, 1.493821
6.059995, 0.222872, 0.617355, 1.445911
6.079995, 0.223493, 0.535478, 1.370527
6.099995, 0.733137, 0.470662, 1.299815
6.119995, 0.736289, 0.523593, 1.263779
6.139995, -0.282877, 0.566258, 1.230155
6.159995, 0.744611, 0.391438, 1.137939
6.179995, 0.754332, 0.463142, 1.112561
6.199995, 0.250458, 0.522060, 1.089345
6.219995, 0.763387, 0.465644, 1.037578
6.239995, 0.258803, 0.525892, 1.019521
6.259995, 0.272385, 0.470388, 0.972551
6.279995, -0.223043, 0.429176, 0.929305
6.299995, 0.803778, 0.295073, 0.859259
6.319995, 0.805754, 0.398903, 0.854637
6.339995, 0.295777, 0.481662, 0.850411
6.359995, 0.793570, 0.442884, 0.816081
6.379995, 0.762188, 0.513962, 0.813444
6.399995, 0.213440, 0.563792, 0.809010
6.419995, 0.178596, 0.490845, 0.772086
6.439995, 0.140113, 0.425763, 0.735272
6.459995, 0.101230, 0.366179, 0.698342
6.479995, 15.363508, 0.131842, 0.137571
6.499995, -40.446232, 9.795147, 7.588718
6.519995, 27.434847, 6.034142, 11.260192
6.539995, 23.797033, 16.949200, 18.746805
6.559995, 37.034927, 24.864414, 25.557196
6.579995, 20.639994, 33.854893, 32.737442
6.599995, 33.410912, 36.335724, 37.205875
6.619995, 37.021370, 36.107872, 37.349205
6.639995, 37.063202, 35.558918, 36.591259
6.659995, 34.548935, 34.428013, 35.178410
6.679995, 32.030495, 32.516525, 33.203224
6.699995, 26.958082, 29.895082, 30.610180
6.719995, 26.998741, 26.154463, 27.252213
6.739995, 23.975489, 22.449640, 23.357418
6.759995, 19.414818, 18.948662, 19.579142
6.779994, 16.898775, 15.237419, 15.761519
6.799994, 7.728718, 11.943196, 12.193850
6.819994, 10.819526, 7.983970, 8.831342
6.839994, 1.640925, 5.236565, 5.620134
6.859994, -3.967086, 2.030982, 2.913240
6.879994, 3.712878, -1.972213, -0.272940
6.899994, -0.880772, -3.657030, -2.887667
6.919994, -3.954436, -4.558539, -4.239580
6.939994, -10.602207, -5.960901, -5.749258
6.959994, -3.958763, -8.764021, -7.891290
6.979994, -17.754295, -10.244890, -10.123590
6.999994, -18.772085, -13.442283, -12.237783
7.019994, -17.226332, -17.321999, -15.417306
7.039994, -18.751135, -19.947990, -18.174015
7.059994, -18.238995, -21.644690, -20.153353
7.079994, -25.397585, -22.552706, -21.647491
7.099994, -20.292549, -24.374809, -23.111965
7.119994, -27.959187, -25.354662, -24.762194
7.139994, -30.517225, -27.040134, -26.105757
7.159994, -23.872261, -29.300762, -27.918724
7.179994, -28.471725, -29.806118, -29.297285
7.199994, -30.009768, -30.275743, -29.991949
7.219994, -32.569881, -31.089849, -30.862129
7.239994, -30.016758, -32.375584, -31.946903
7.259994, -36.660603, -33.219551, -33.159775
7.279994, -33.595982, -34.978004, -34.422142
7.299994, -37.171055, -36.277626, -35.956581
7.319994, -38.702858, -37.602200, -37.171085
7.339994, -45.338924, -39.192650, -38.628128
7.359994, -45.837959, -41.875603, -40.453056
7.379994, -39.181576, -44.324028, -42.413269
7.399994, -41.227619, -44.462322, -43.415649
7.419994, -39.709518, -43.724232, -43.211578
7.439994, -37.172874, -42.748993, -42.850895
7.459994, -40.255726, -41.411343, -42.316868
7.479994, -43.331333, -41.066254, -42.084095
7.499994, -43.839054, -42.062077, -42.688530
7.519994, -41.271519, -43.592312, -43.922260
7.539994, -43.819393, -44.276566, -44.923336
7.559994, -46.884987, -44.721401, -45.394890
7.579994, -46.379551, -45.638294, -45.956234
7.599994, -47.406429, -46.354328, -46.545078
7.619994, -44.850796, -47.153358, -47.179573
7.639994, -47.911533, -47.441345, -47.800350
7.659994, -46.371029, -48.079311, -48.348003
7.679994, -44.322987, -48.421368, -48.921696
7.699994, -45.352928, -47.727791, -48.792667
7.719994, -45.367355, -47.014328, -48.358803
7.739994, -45.887138, -46.698212, -48.199402
7.759994, -43.841961, -46.887836, -48.414719
7.779994, -47.412155, -46.942020, -48.817593
7.799994, -45.871559, -47.449863, -49.142094
7.819993, -47.401989, -47.762844, -49.580490
7.839993, -46.386143, -47.925312, -49.683846
7.859993, -47.926579, -47.856419, -49.730579
7.879993, -49.462868, -48.038731, -49.787689
7.899993, -49.966698, -48.878159, -50.312954
7.919993, -47.398617, -49.917988, -51.106647
7.939993, -51.482502, -50.082932, -51.564560
7.959993, -50.977196, -50.367260, -51.554710
7.979993, -49.963566, -50.600212, -51.626205
7.999993, -50.480568, -50.634514, -51.689995
8.019994, -48.944889, -50.863903, -51.876961
8.039994, -51.493595, -50.923969, -52.153572
8.059995, -48.934170, -51.220352, -52.291790
8.079995, -50.984631, -50.927158, -52.264908
8.099996, -53.040649, -50.635555, -51.882877
8.119996, -51.002541, -51.067787, -51.889263
8.139997, -49.975620, -51.562176, -52.342701
8.159997, -50.990467, -51.673431, -52.636478
8.179997, -54.563744, -51.778069, -52.781227
8.199998, -49.454769, -52.513439, -53.050476
8.219998, -53.551235, -52.194111, -53.142418
8.239999, -52.536877, -52.278511, -52.971516
8.259999, -52.533348, -52.793346, -53.406292
8.280000, -50.478283, -53.310936, -53.924023
8.300000, -52.006649, -53.237930, -54.224812
8.320001, -50.480080, -52.973072, -54.078239
8.340001, -49.981743, -52.403214, -53.802650
8.360002, -49.480644, -51.765682, -53.430931
8.380002, -49.478691, -51.584335, -53.479282
8.400002, -55.598366, -51.854725, -53.939236
8.420003, -52.520187, -53.228897, -54.641823
8.440003, -53.541603, -53.932995, -55.362160
8.460004, -53.550282, -54.058620, -55.456917
8.480004, -53.043335, -54.193260, -55.579567
8.500005, -55.083408, -54.393627, -55.861866
8.520005, -55.072800, -55.072762, -56.350731
8.540006, -53.534878, -55.723259, -56.922817
8.560006, -56.099674, -55.472363, -56.916149
8.580007, -52.535320, -55.468597, -56.732677
8.600007, -57.136650, -55.216400, -56.828918
8.620008, -55.082054, -56.015865, -57.250549
8.640008, -56.090221, -56.885975, -58.180538
8.660008, -57.621273, -57.347355, -58.678070
8.680009, -57.629238, -57.703011, -58.912289
8.700009, -55.080189, -58.018574, -59.164349
8.720010, -57.120560, -57.829643, -59.331852
8.740010, -57.623047, -58.034386, -59.547409
8.760011, -59.664497, -58.378677, -59.858631
8.780011, -58.138474, -58.894428, -60.096836
8.800012, -59.168423, -59.047153, -60.285553
8.820012, -58.142887, -59.432980, -60.577751
8.840013, -62.218761, -59.811996, -61.073883
8.860013, -59.145519, -60.740696, -61.575619
8.880013, -61.193970, -60.979710, -61.995083
8.900014, -62.738003, -60.979370, -61.901306
8.920014, -58.648350, -61.528503, -62.138428
8.940015, -59.658726, -61.558502, -62.549290
8.960015, -59.148006, -61.200489, -62.406414
8.980016, -61.718185, -60.495705, -61.925747
9.000016, -59.688221, -60.305244, -61.469990
9.020017, -63.263771, -60.377560, -61.560432
9.040017, -62.738403, -61.448406, -62.139515
9.060018, -61.192104, -62.541813, -63.003162
9.080018, -60.685890, -62.650055, -63.279118
9.100019, -61.722488, -62.023209, -62.898918
9.120019, -59.681519, -61.765514, -62.631149
9.140019, -63.759098, -61.764034, -62.879219
9.160020, -59.659016, -62.597843, -63.354866
9.180020, -61.194946, -62.451065, -63.588478
9.200021, -61.719761, -61.888264, -63.138317
9.220021, -62.744884, -61.725338, -62.923149
9.240022, -62.222511, -62.153511, -63.129745
9.260022, -58.634346, -62.675922, -63.582249
9.280023, -60.683361, -62.048367, -63.486073
9.300023, -58.655918, -61.219097, -62.766838
9.320024, -58.663662, -60.288647, -62.113674
9.340024, -60.191593, -59.800831, -61.749889
9.360024, -61.204735, -60.075005, -61.847748
9.380025, -59.162540, -60.510525, -62.010429
9.400025, -61.216675, -60.177311, -61.780949
9.420026, -58.666481, -60.089291, -61.443554
9.440026, -58.658070, -59.944901, -61.422695
9.460027, -57.117252, -59.827229, -61.401257
9.480027, -61.210083, -59.295650, -61.166702
9.500028, -57.133366, -59.325150, -60.803356
9.520028, -59.179897, -58.994839, -60.700653
9.540029, -57.639847, -59.082733, -60.656994
9.560029, -60.185226, -59.095299, -60.782528
9.580029, -58.653740, -59.300434, -60.725853
9.600030, -58.665260, -59.078560, -60.510433
9.620030, -56.119251, -58.692341, -60.096355
9.640031, -59.693459, -58.173058, -59.864609
9.660031, -59.173439, -58.578876, -59.945831
9.680032, -57.125111, -59.063824, -60.260571
9.700032, -56.111637, -58.816795, -60.221676
9.720033, -58.164906, -58.127625, -59.839172
9.740033, -57.650257, -58.208557, -59.809666
9.760034, -60.190994, -58.720680, -60.304638
9.780034, -59.669643, -59.594837, -60.868080
9.800035, -61.204113, -60.094109, -61.278366
9.820035, -60.188820, -60.487103, -61.437462
9.840035, -64.274040, -60.780262, -61.715599
9.860036, -58.125332, -62.013676, -62.384182
9.880036, -60.671131, -62.055325, -62.967819
9.900037, -61.195724, -61.399765, -62.457306
9.920037, -58.656517, -60.881729, -61.904007
9.940038, -61.215984, -60.264755, -61.547474
9.960038, -60.695969, -60.471821, -61.537689
9.980039, -60.690243, -60.924568, -61.892502
10.000039, -57.630947, -60.874622, -61.817204
10.020040, -58.667656, -59.959675, -61.315506
10.040040, -59.694477, -59.347980, -60.808258
10.060040, -60.195702, -59.642914, -60.963276
10.080041, -57.119164, -60.234028, -61.393112
10.100041, -57.634499, -59.926414, -61.466782
10.120042, -58.160198, -59.151176, -60.929893
10.140042, -59.696411, -58.821472, -60.634968
10.160043, -62.747990, -59.445595, -61.020752
10.180043, -63.752865, -61.017982, -62.016880
10.200044, -59.659279, -62.425556, -62.965954
10.220044, -61.711815, -62.225864, -63.134827
10.240045, -57.118275, -61.919945, -62.847759
10.260045, -61.200916, -61.128273, -62.696522
10.280046, -61.707264, -61.053379, -62.514881
10.300046, -61.199940, -61.317799, -62.594685
10.320046, -61.210747, -61.257637, -62.473286
10.340047, -61.213745, -61.173004, -62.320847
10.360047, -61.203491, -61.494980, -62.566463
10.380048, -63.236141, -61.879276, -62.927357
10.400048, -60.171486, -62.307240, -63.093956
10.420049, -60.692417, -61.901699, -62.950321
10.440049, -61.722912, -61.327244, -62.487137
10.460050, -62.226440, -61.364952, -62.396202
10.480050, -61.705334, -61.873569, -62.716434
10.500051, -60.686314, -61.890343, -62.705933
10.520051, -60.191505, -61.218948, -62.159355
10.540051, -61.734940, -60.417877, -61.449783
10.560052, -57.129993, -60.536045, -61.313339
10.580052, -58.143044, -60.239471, -61.463760
10.600053, -58.148792, -59.625774, -61.079437
10.620053, -58.158779, -59.005623, -60.584614
10.640054, -59.186066, -58.700397, -60.305492
10.660054, -60.713432, -59.000496, -60.436558
10.680055, -58.652077, -59.862701, -60.961868
10.700055, -58.131905, -60.329662, -61.537224
10.720056, -60.698364, -59.827335, -61.279995
10.740056, -57.644485, -59.565937, -60.802940
10.760056, -62.747124, -59.341484, -60.781628
10.780057, -56.599743, -60.372910, -61.230076
10.800057, -58.129372, -60.262753, -61.615334
10.820058, -56.096436, -59.418102, -60.997536
10.840058, -59.178078, -58.275925, -60.240871
10.860059, -55.091640, -58.091522, -59.804874
10.880059, -59.167892, -57.960190, -60.004105
10.900060, -59.159302, -58.392357, -60.135479
10.920060, -59.160213, -58.954880, -60.479675
10.940061, -58.144398, -59.128143, -60.529537
10.960061, -59.165649, -59.088814, -60.547066
10.980062, -58.133812, -59.367447, -60.725048
11.000062, -57.613415, -59.440990, -60.894463
11.020062, -58.130150, -58.990974, -60.620708
11.040063, -58.655205, -58.432758, -60.087517
11.060063, -58.149570, -58.234562, -59.755463
11.080064, -59.676037, -58.214310, -59.654221
11.100064, -60.690506, -58.578796, -59.718067
11.120065, -55.581100, -59.089973, -59.852650
11.140065, -53.549595, -58.278469, -59.503944
11.160066, -56.117096, -56.727531, -58.564590
11.180066, -57.649147, -56.211422, -58.024426
11.200067, -56.615612, -56.739418, -58.232391
11.220067, -59.164383, -57.180908, -58.600273
11.240067, -53.546665, -57.670303, -58.714504
11.260068, -55.086559, -57.001205, -58.580215
11.280068, -56.620159, -56.436653, -58.196835
11.300069, -56.608822, -56.675697, -58.301235
11.320069, -55.577614, -57.101692, -58.637222
11.340070, -56.090908, -56.997875, -58.660545
11.360070, -55.590199, -56.671497, -58.363865
11.380071, -55.084206, -56.300682, -58.046230
11.400071, -56.611282, -56.062531, -57.877640
11.420072, -55.581120, -56.306770, -57.930820
11.440072, -56.092175, -56.310680, -57.940487
11.460073, -58.657448, -56.065876, -57.627419
11.480073, -58.663330, -56.382183, -57.471500
11.500073, -55.588669, -57.159969, -57.851116
11.520074, -58.131172, -57.372410, -58.249340
11.540074, -55.060280, -57.637520, -58.350441
11.560075, -58.134567, -57.085926, -58.129414
11.580075, -53.036076, -56.779358, -57.606510
11.600076, -53.549725, -56.003181, -57.323219
11.620076, -55.078613, -55.286633, -56.882011
11.640077, -57.116146, -55.171967, -56.699699
11.660077, -53.538586, -55.622269, -56.773926
11.680078, -53.035877, -55.307899, -56.691513
11.700078, -52.534035, -54.488125, -56.116798
11.720078, -53.043289, -53.911591, -55.724129
11.740079, -55.078079, -53.828682, -55.656128
11.760079, -53.028507, -54.249870, -55.783752
11.780080, -55.590244, -54.056438, -55.673595
11.800080, -52.537029, -53.838242, -55.133392
11.820081, -51.520805, -53.335735, -54.740372
11.840081, -51.515282, -52.856625, -54.438656
11.860082, -53.040760, -52.741570, -54.421360
11.880082, -54.060955, -52.930050, -54.463341
11.900083, -50.489868, -53.219120, -54.494087
11.920083, -54.072365, -52.797096, -54.390198
11.940084, -54.579102, -53.136406, -54.446529
11.960084, -54.563786, -54.137604, -55.157806
11.980084, -55.575108, -54.868332, -55.764038
12.000085, -53.021629, -55.192791, -55.930885
12.020085, -53.544155, -54.619625, -55.627747
12.040086, -53.043999, -54.003792, -55.106232
12.060086, -55.598122, -53.751190, -54.925377
12.080087, -54.565563, -54.336838, -55.170746
12.100087, -53.025711, -54.845673, -55.595203
12.120088, -51.498436, -54.515408, -55.483273
12.140088, -52.534698, -53.588600, -54.935249
