t, x2_estimate, x2_phiobs, x2_fullobs
13.340116, -0.012051, -0.012696, 0.018567
13.360116, -0.019597, -0.016383, 0.019000
13.380116, -0.020418, -0.031751, 0.027207
13.400117, -0.013249, -0.035312, 0.024326
13.420117, -0.007812, -0.023286, 0.025236
13.440118, -0.011918, -0.018892, 0.028106
13.460118, -0.022038, -0.016425, 0.014071
13.480119, -0.025877, -0.018881, 0.008923
13.500119, -0.019730, -0.025888, 0.010846
13.520120, -0.008900, -0.019636, 0.009017
13.540120, -0.002841, -0.011484, 0.018718
13.560121, -0.007057, -0.005101, 0.014061
13.580121, -0.013360, -0.004322, 0.012460
13.600121, -0.010875, -0.007063, 0.008701
13.620122, 0.010520, 0.022288, -0.019023
13.640122, 0.030383, 0.046177, 0.008384
13.660123, 0.025212, 0.036792, 0.016912
13.680123, 0.006369, 0.013046, 0.012355
13.700124, -0.006614, -0.012804, 0.004611
13.720124, -0.006614, -0.025801, 0.003241
13.740125, -0.001909, -0.026931, 0.007698
13.760125, -0.007679, -0.029440, 0.018828
13.780126, -0.021505, -0.035299, 0.012181
13.800126, -0.029406, -0.035138, 0.005119
13.820127, -0.020063, -0.024698, 0.000853
13.840127, -0.003906, -0.018940, 0.027295
13.860127, 0.005504, -0.005554, 0.020386
13.880128, 0.004949, 0.003798, 0.033664
13.900128, -0.005460, -0.005345, 0.037134
13.920129, -0.011252, -0.017387, 0.031665
13.940129, -0.002819, -0.016810, 0.028896
13.960130, 0.008522, -0.008651, 0.039959
13.980130, 0.009166, 0.005114, 0.039303
14.000131, 0.001642, 0.007858, 0.042851
14.020131, -0.001443, 0.001046, 0.040089
14.040132, 0.006414, 0.001220, 0.037361
14.060132, 0.017111, 0.007891, 0.043157
14.080132, 0.013582, 0.006249, 0.048795
14.100133, -0.005304, -0.007898, 0.042284
14.120133, -0.017999, -0.021906, 0.028802
14.140134, -0.017533, -0.024488, 0.020024
14.160134, -0.006525, -0.019014, 0.023682
14.180135, 0.001065, -0.007929, 0.027931
14.200135, -0.004638, -0.004757, 0.032930
14.220136, -0.012206, -0.004806, 0.019383
14.240136, -0.011074, -0.009724, 0.025138
14.260137, -0.004372, -0.014903, 0.027476
14.280137, 0.001420, -0.013456, 0.029100
14.300138, -0.003728, -0.012432, 0.028702
14.320138, -0.015424, -0.015575, 0.022206
14.340138, -0.022593, -0.022945, 0.017550
14.360139, -0.018265, -0.022940, 0.010932
14.380139, -0.006059, -0.017209, 0.015654
14.400140, -0.004949, -0.019741, 0.029555
14.420140, -0.018953, -0.028087, 0.025143
14.440141, -0.031293, -0.035271, 0.014255
14.460141, -0.029384, -0.032463, 0.005617
14.480142, -0.015358, -0.022396, 0.007661
14.500142, -0.002708, -0.012819, 0.020405
14.520143, 0.000133, 0.003899, 0.012249
14.540143, -0.004483, 0.009024, 0.016716
14.560143, -0.011385, -0.008390, 0.023862
14.580144, -0.007790, -0.016437, 0.009730
14.600144, 0.001953, -0.015286, 0.024569
14.620145, 0.001376, -0.013521, 0.028657
14.640145, -0.004461, -0.009311, 0.027404
14.660146, -0.004461, 0.001394, 0.021629
14.680146, 0.012628, 0.020627, 0.018459
14.700147, 0.037795, 0.047698, 0.024630
14.720147, 0.046096, 0.057537, 0.041564
14.740148, 0.030494, 0.035687, 0.050229
14.760148, 0.004794, -0.004196, 0.047372
14.780149, -0.007146, -0.027490, 0.024325
14.800149, -0.002752, -0.026407, 0.025449
14.820149, 0.006325, -0.011880, 0.024732
14.840150, 0.009477, 0.007803, 0.031483
14.860150, 0.003262, 0.005512, 0.047533
14.880151, 0.000022, -0.004593, 0.045302
14.900151, 0.006791, -0.009014, 0.048068
14.920152, 0.014670, -0.004233, 0.051576
14.940152, 0.013782, 0.003066, 0.055904
14.960153, 0.002819, 0.001489, 0.055301
14.980153, -0.001642, 0.002741, 0.037464
15.000154, 0.007745, 0.007313, 0.044206
15.020154, 0.021217, 0.013208, 0.046819
15.040154, 0.023192, 0.016602, 0.053568
15.060155, 0.009698, 0.004760, 0.055914
15.080155, -0.007679, -0.009049, 0.036629
15.100156, -0.011962, -0.017828, 0.028265
15.120156, -0.004772, -0.016227, 0.025180
15.140157, 0.005104, -0.007984, 0.028891
15.160157, 0.005571, -0.000033, 0.031915
15.180158, -0.004416, -0.004235, 0.034158
15.200158, -0.015491, -0.021046, 0.035433
15.220159, -0.018088, -0.028622, 0.020617
15.240159, -0.009876, -0.017909, 0.017338
15.260159, 0.001664, -0.009980, 0.029121
15.280160, 0.000932, -0.006945, 0.031565
15.300160, -0.003418, -0.002307, 0.022004
15.320161, -0.008966, -0.002678, 0.025353
15.340161, -0.009588, -0.013224, 0.029936
15.360162, -0.001376, -0.006154, 0.018960
15.380162, 0.011341, 0.008881, 0.026046
15.400163, 0.017488, 0.009183, 0.041904
15.420163, 0.012606, 0.009426, 0.034438
15.440164, 0.002264, 0.003211, 0.034958
15.460164, -0.003262, 0.000016, 0.019569
15.480165, -0.000577, 0.000767, 0.022820
15.500165, 0.005837, 0.002252, 0.022165
15.520165, 0.010342, 0.001289, 0.029131
15.540166, 0.009321, 0.001917, 0.022338
15.560166, 0.005016, -0.000074, 0.026106
15.580167, -0.007501, -0.013050, 0.026980
15.600167, -0.022437, -0.034958, 0.024741
15.620168, -0.031359, -0.048276, 0.014709
15.640168, -0.031537, -0.048433, 0.008879
15.660169, -0.028341, -0.046142, 0.014564
15.680169, -0.023991, -0.043789, 0.018541
15.700170, -0.021838, -0.036030, 0.018729
15.720170, -0.019419, -0.027623, 0.019971
15.740170, -0.019397, -0.021526, 0.022733
15.760171, -0.017888, -0.019185, 0.025210
15.780171, -0.015202, -0.016186, 0.027367
15.800172, -0.007191, -0.010036, 0.029731
15.820172, 0.000111, -0.003129, 0.035781
15.840173, 0.005903, 0.001522, 0.034975
15.860173, 0.008012, 0.004685, 0.035297
15.880174, 0.004150, -0.003162, 0.038982
15.900174, -0.005992, -0.015728, 0.033383
15.920175, -0.017200, -0.028985, 0.029199
15.940175, -0.020196, -0.026230, 0.015326
15.960176, -0.015535, -0.019634, 0.026979
15.980176, -0.012184, -0.015913, 0.030180
16.000175, -0.007524, -0.012106, 0.032936
16.020176, 0.000821, -0.007097, 0.036299
16.040176, 0.003662, -0.004138, 0.041607
16.060177, 0.004971, -0.002161, 0.036751
16.080177, 0.004905, 0.001077, 0.035096
16.100178, 0.002153, 0.000831, 0.035035
16.120178, -0.002264, -0.008109, 0.034633
16.140179, -0.007124, -0.013895, 0.030650
16.160179, -0.007279, -0.011490, 0.028001
16.180180, -0.005215, -0.007241, 0.031917
16.200180, -0.001531, -0.004382, 0.031771
16.220181, 0.002486, 0.002188, 0.032286
16.240181, 0.004084, 0.000479, 0.038519
16.260181, -0.000555, -0.008500, 0.035865
16.280182, -0.007479, -0.018278, 0.028336
16.300182, -0.013272, -0.022390, 0.017661
16.320183, -0.013027, -0.016724, 0.009249
16.340183, -0.013560, -0.016582, 0.015030
16.360184, -0.017377, -0.022417, 0.012096
16.380184, -0.021394, -0.027931, 0.007509
16.400185, -0.023125, -0.032051, 0.010122
16.420185, -0.024524, -0.034051, 0.012426
16.440186, -0.022415, -0.033156, 0.014026
16.460186, -0.019308, -0.026799, 0.016310
16.480186, -0.014537, -0.020445, 0.022106
16.500187, -0.009166, -0.013955, 0.026156
16.520187, -0.004994, -0.008946, 0.029821
16.540188, -0.002752, -0.006100, 0.029463
16.560188, 0.000244, -0.004706, 0.030481
16.580189, 0.001554, -0.003770, 0.030018
16.600189, 0.000311, -0.009085, 0.037156
16.620190, -0.003462, -0.016075, 0.034212
16.640190, -0.007302, -0.017680, 0.028815
16.660191, -0.008278, -0.016530, 0.026931
16.680191, -0.007701, -0.013602, 0.025974
16.700191, -0.006281, -0.008972, 0.024353
16.720192, -0.003262, -0.005307, 0.025701
16.740192, -0.001642, -0.004140, 0.029814
16.760193, -0.002463, -0.002996, 0.027593
16.780193, -0.003551, -0.007484, 0.032293
16.800194, -0.006170, -0.010916, 0.026213
16.820194, -0.008988, -0.014778, 0.027613
16.840195, -0.014315, -0.023314, 0.025752
16.860195, -0.017555, -0.027899, 0.019726
16.880196, -0.018132, -0.025789, 0.017288
16.900196, -0.016445, -0.020333, 0.013404
16.920197, -0.014048, -0.020567, 0.021124
16.940197, -0.014759, -0.024679, 0.024481
16.960197, -0.014248, -0.021432, 0.018519
16.980198, -0.010009, -0.017872, 0.024289
17.000198, -0.009366, -0.015435, 0.028223
17.020199, -0.007279, -0.016389, 0.030931
17.040199, -0.007967, -0.015921, 0.030041
17.060200, -0.007679, -0.015070, 0.028869
17.080200, -0.007590, -0.013581, 0.027883
17.100201, -0.008744, -0.013262, 0.025805
17.120201, -0.009876, -0.013227, 0.020920
17.140202, -0.009588, -0.012000, 0.017635
17.160202, -0.011652, -0.016261, 0.021954
17.180202, -0.014248, -0.025436, 0.022789
17.200203, -0.017289, -0.028637, 0.020768
17.220203, -0.019131, -0.030191, 0.020414
17.240204, -0.017866, -0.026911, 0.018124
17.260204, -0.014803, -0.021200, 0.021870
17.280205, -0.013605, -0.020093, 0.027636
17.300205, -0.012473, -0.019657, 0.026879
17.320206, -0.010298, -0.015898, 0.029227
17.340206, -0.009432, -0.016216, 0.033692
17.360207, -0.010253, -0.017256, 0.033651
17.380207, -0.008922, -0.016000, 0.035190
17.400208, -0.008189, -0.013147, 0.033481
17.420208, -0.008078, -0.012795, 0.036092
17.440208, -0.008522, -0.013148, 0.032987
17.460209, -0.007923, -0.013945, 0.034952
17.480209, -0.007723, -0.012056, 0.031437
17.500210, -0.004772, -0.008150, 0.031881
17.520210, -0.003196, -0.009420, 0.039221
17.540211, -0.005060, -0.013742, 0.041519
17.560211, -0.006325, -0.015752, 0.038475
17.580212, -0.005726, -0.014249, 0.038234
17.600212, -0.005992, -0.011745, 0.037200
17.620213, -0.005282, -0.011428, 0.038263
17.640213, -0.004749, -0.012202, 0.038302
17.660213, -0.005038, -0.012773, 0.040485
17.680214, -0.000888, -0.003598, 0.029544
17.700214, 0.003795, 0.002636, 0.042374
17.720215, 0.007213, 0.004072, 0.039607
17.740215, 0.008655, 0.007480, 0.042547
17.760216, 0.008478, 0.006656, 0.040665
17.780216, 0.006325, 0.004955, 0.035769
17.800217, 0.001509, -0.003329, 0.037145
17.820217, -0.001975, -0.009286, 0.026615
17.840218, -0.004505, -0.012165, 0.029847
17.860218, -0.007235, -0.017730, 0.030500
17.880219, -0.008811, -0.019089, 0.026655
17.900219, -0.009721, -0.018483, 0.028909
17.920219, -0.008433, -0.017442, 0.028560
17.940220, -0.006236, -0.012930, 0.029017
17.960220, -0.004971, -0.010321, 0.034307
17.980221, -0.004949, -0.011499, 0.036069
18.000221, -0.006658, -0.014167, 0.035070
18.020222, -0.007457, -0.015123, 0.031752
18.040222, -0.007013, -0.011857, 0.029831
18.060223, -0.004816, -0.008917, 0.032052
18.080223, -0.003640, -0.010240, 0.035959
18.100224, -0.005260, -0.012522, 0.037080
18.120224, -0.006081, -0.012669, 0.033780
18.140224, -0.004106, -0.011116, 0.034946
18.160225, -0.003595, -0.009126, 0.034189
18.180225, -0.003107, -0.007659, 0.033921
18.200226, -0.002730, -0.006211, 0.034397
18.220226, -0.002819, -0.008444, 0.036900
18.240227, -0.003040, -0.008168, 0.032695
18.260227, -0.003928, -0.007988, 0.034089
18.280228, -0.005104, -0.009943, 0.030888
18.300228, -0.006259, -0.013008, 0.031008
18.320229, -0.009610, -0.015764, 0.027056
18.340229, -0.011119, -0.016354, 0.022094
18.360229, -0.009565, -0.014545, 0.020103
18.380230, -0.007413, -0.012050, 0.022362
18.400230, -0.004838, -0.009185, 0.023311
18.420231, -0.003618, -0.007467, 0.026795
18.440231, -0.003396, -0.008548, 0.027875
18.460232, -0.001931, -0.007669, 0.027638
18.480232, -0.001465, -0.007500, 0.031902
18.500233, -0.002108, -0.009653, 0.030580
18.520233, -0.001398, -0.009251, 0.030550
18.540234, -0.001065, -0.006903, 0.029715
18.560234, -0.002752, -0.006508, 0.030584
18.580235, -0.001465, -0.006208, 0.026744
18.600235, 0.000266, -0.002920, 0.026400
18.620235, -0.000022, -0.003252, 0.029078
18.640236, -0.001021, -0.005564, 0.026716
18.660236, -0.001975, -0.005393, 0.023397
18.680237, -0.003196, -0.007370, 0.023539
18.700237, -0.005171, -0.010573, 0.021284
18.720238, -0.007856, -0.012431, 0.016358
18.740238, -0.009987, -0.018748, 0.021594
18.760239, -0.013405, -0.025433, 0.019077
18.780239, -0.016356, -0.027033, 0.017577
18.800240, -0.015269, -0.027821, 0.018124
18.820240, -0.014315, -0.024790, 0.020670
18.840240, -0.014093, -0.022259, 0.023026
18.860241, -0.011829, -0.019510, 0.026097
18.880241, -0.007723, -0.015725, 0.030590
18.900242, -0.004283, -0.010405, 0.032201
18.920242, -0.002375, -0.007834, 0.035703
18.940243, -0.003262, -0.009936, 0.037577
18.960243, -0.007035, -0.014068, 0.035818
18.980244, -0.008012, -0.014925, 0.030585
19.000244, -0.007812, -0.015414, 0.033379
19.020245, -0.008833, -0.015730, 0.030332
19.040245, -0.007501, -0.013488, 0.030074
19.060246, -0.004860, -0.011637, 0.032935
19.080246, -0.003551, -0.008984, 0.034195
19.100246, -0.003107, -0.007623, 0.035276
19.120247, -0.001798, -0.007303, 0.035966
19.140247, -0.001598, -0.006183, 0.034877
19.160248, -0.000422, -0.006781, 0.035395
19.180248, -0.001731, -0.006164, 0.033914
19.200249, -0.004883, -0.008130, 0.033092
19.220249, -0.006192, -0.011733, 0.032707
19.240250, -0.004172, -0.012286, 0.031034
19.260250, -0.002419, -0.008964, 0.032547
19.280251, -0.001820, -0.008000, 0.035346
19.300251, -0.003462, -0.009747, 0.035237
19.320251, -0.005304, -0.010216, 0.032955
19.340252, -0.003351, -0.008287, 0.030910
19.360252, -0.001221, -0.005874, 0.032950
19.380253, -0.002197, -0.006369, 0.032799
19.400253, -0.003285, -0.008981, 0.032873
19.420254, -0.002641, -0.006886, 0.026264
19.440254, -0.000710, -0.004597, 0.029395
19.460255, -0.002863, -0.007796, 0.032474
19.480255, -0.004306, -0.012169, 0.029721
19.500256, -0.005371, -0.012085, 0.029069
19.520256, -0.004061, -0.008852, 0.026535
19.540257, 0.001332, -0.003468, 0.028080
19.560257, 0.002242, -0.000399, 0.031687
19.580257, -0.000422, -0.003068, 0.030606
19.600258, -0.003418, -0.005794, 0.028490
19.620258, -0.002242, -0.007374, 0.026770
19.640259, -0.000089, -0.004951, 0.028017
19.660259, 0.002952, -0.003803, 0.031077
19.680260, 0.001221, -0.004987, 0.033478
19.700260, -0.000821, -0.008471, 0.029733
19.720261, -0.006148, -0.014385, 0.031542
19.740261, -0.011585, -0.024177, 0.030553
19.760262, -0.014270, -0.028322, 0.026665
19.780262, -0.018265, -0.027589, 0.027180
19.800262, -0.020906, -0.025369, 0.024158
19.820263, -0.018576, -0.022034, 0.026625
19.840263, -0.015668, -0.019745, 0.031814
19.860264, -0.009499, -0.016919, 0.032897
19.880264, -0.004749, -0.015826, 0.040142
19.900265, -0.002708, -0.014358, 0.038590
19.920265, -0.004039, -0.010905, 0.036649
19.940266, -0.005881, -0.012054, 0.034796
19.960266, -0.005770, -0.012043, 0.028909
19.980267, -0.005082, -0.013936, 0.031735
20.000267, -0.006414, -0.015544, 0.027724
20.020267, -0.009743, -0.014683, 0.025454
20.040268, -0.014137, -0.015345, 0.022809
20.060268, -0.016379, -0.018456, 0.023687
20.080269, -0.018154, -0.020697, 0.024296
20.100269, -0.018465, -0.019919, 0.022456
20.120270, -0.016823, -0.018689, 0.025225
20.140270, -0.014293, -0.018977, 0.029993
20.160271, -0.012672, -0.017096, 0.034039
20.180271, -0.009210, -0.016122, 0.038378
20.200272, -0.004860, -0.011502, 0.041641
20.220272, 0.002197, -0.008387, 0.048291
20.240273, 0.005326, -0.013121, 0.059554
20.260273, 0.001443, -0.022451, 0.063035
20.280273, -0.006991, -0.029530, 0.059382
20.300274, -0.012717, -0.035621, 0.057764
20.320274, -0.014981, -0.036647, 0.057086
20.340275, -0.014714, -0.034033, 0.058299
20.360275, -0.010054, -0.029070, 0.059330
20.380276, -0.006680, -0.023907, 0.066211
20.400276, -0.006103, -0.014190, 0.058115
20.420277, -0.005282, -0.004581, 0.059033
20.440277, -0.002419, -0.001839, 0.059278
20.460278, 0.002153, 0.000893, 0.059282
20.480278, 0.003396, 0.000159, 0.062575
20.500278, 0.000954, -0.003728, 0.062210
20.520279, 0.001975, -0.006281, 0.056859
20.540279, -0.000533, -0.005151, 0.054419
20.560280, -0.003040, -0.008756, 0.053839
20.580280, -0.000289, -0.010214, 0.049016
20.600281, 0.002330, -0.003902, 0.048721
20.620281, 0.001354, -0.003271, 0.050928
20.640282, -0.001198, -0.008156, 0.047849
20.660282, -0.005482, -0.010149, 0.043059
20.680283, -0.011385, -0.013649, 0.041954
20.700283, -0.012539, -0.016485, 0.038445
20.720284, -0.007479, -0.014133, 0.039600
20.740284, -0.001265, -0.007345, 0.043311
20.760284, 0.001332, -0.004946, 0.050160
20.780285, 0.003373, -0.006668, 0.050449
20.800285, 0.002708, -0.006579, 0.048396
20.820286, -0.001775, -0.008274, 0.047058
20.840286, -0.002108, -0.010201, 0.042710
20.860287, -0.000111, -0.008044, 0.041735
20.880287, -0.002419, -0.006332, 0.043473
20.900288, -0.003928, -0.008620, 0.042243
20.920288, -0.002752, -0.011143, 0.042325
20.940289, -0.003551, -0.009710, 0.041834
20.960289, -0.006480, -0.008835, 0.039092
20.980289, -0.009432, -0.012251, 0.041062
21.000290, -0.009033, -0.016893, 0.037777
21.020290, -0.004550, -0.012171, 0.034093
21.040291, -0.000089, -0.007701, 0.037545
21.060291, -0.000799, -0.008586, 0.039172
21.080292, -0.004328, -0.009750, 0.034508
21.100292, -0.004816, -0.010215, 0.030948
21.120293, -0.002708, -0.007833, 0.030462
21.140293, -0.000577, -0.005740, 0.030704
21.160294, -0.000333, -0.005357, 0.029908
21.180294, -0.002042, -0.007754, 0.031338
21.200294, -0.007546, -0.008836, 0.027446
21.220295, -0.012184, -0.013503, 0.025869
21.240295, -0.014426, -0.015904, 0.022656
21.260296, -0.013249, -0.014139, 0.021066
21.280296, -0.008189, -0.010331, 0.023301
21.300297, -0.005104, -0.009078, 0.029656
21.320297, -0.004683, -0.011226, 0.032311
21.340298, -0.004794, -0.010585, 0.031273
21.360298, -0.005460, -0.009709, 0.033754
21.380299, -0.005504, -0.011778, 0.033959
21.400299, -0.007657, -0.020804, 0.043544
21.420300, -0.010830, -0.032124, 0.041414
21.440300, -0.011541, -0.035200, 0.040295
21.460300, -0.007302, -0.030712, 0.035893
21.480301, -0.002131, -0.023226, 0.037515
21.500301, 0.001664, -0.018855, 0.039673
21.520302, 0.003373, -0.016342, 0.039308
21.540302, 0.002708, -0.015785, 0.038246
21.560303, 0.003307, -0.009202, 0.026414
21.580303, 0.004306, -0.004044, 0.028966
21.600304, 0.007168, 0.011625, 0.005638
21.620304, 0.010542, 0.014557, 0.020922
21.640305, 0.005748, 0.001962, 0.016321
21.660305, 0.001931, -0.005765, 0.006713
21.680305, -0.001820, -0.006645, -0.000648
21.700306, -0.007479, -0.007730, -0.006653
21.720306, -0.011452, -0.007271, -0.016527
21.740307, -0.009166, -0.006256, -0.019525
21.760307, -0.006813, -0.003411, -0.021026
21.780308, -0.008655, -0.000387, -0.024281
21.800308, -0.008988, -0.000856, -0.026427
21.820309, -0.010120, -0.007826, -0.022882
21.840309, -0.014248, -0.014008, -0.026265
21.860310, -0.014448, -0.017079, -0.029983
21.880310, -0.013960, -0.015464, -0.028963
21.900311, -0.010653, -0.014386, -0.028913
21.920311, -0.009343, -0.010550, -0.027273
21.940311, -0.009698, -0.009406, -0.027608
21.960312, -0.012561, -0.010805, -0.028075
21.980312, -0.011296, -0.011463, -0.031154
22.000313, -0.007501, -0.008886, -0.029264
22.020313, -0.006636, -0.006571, -0.027808
22.040314, -0.005726, -0.005278, -0.029524
22.060314, -0.005349, -0.004222, -0.028698
22.080315, -0.005238, -0.003066, -0.032767
22.100315, -0.007790, -0.003203, -0.034722
22.120316, -0.006569, -0.002707, -0.040441
22.140316, -0.005970, -0.003271, -0.036388
22.160316, -0.007168, -0.005677, -0.040389
22.180317, -0.007612, -0.003735, -0.043387
22.200317, -0.006591, -0.004465, -0.042496
22.220318, -0.004993, -0.003786, -0.046026
22.240318, -0.004994, -0.000413, -0.046433
22.260319, -0.006125, -0.000984, -0.046263
22.280319, -0.006458, -0.005069, -0.044691
22.300320, -0.006480, -0.005762, -0.047402
22.320320, -0.003618, -0.002800, -0.049161
22.340321, -0.001975, -0.000245, -0.045113
22.360321, -0.001354, 0.000235, -0.045255
22.380322, -0.002441, 0.002049, -0.046563
22.400322, -0.002907, 0.001281, -0.046513
22.420322, -0.001465, 0.000293, -0.046984
22.440323, -0.002219, -0.000038, -0.047707
22.460323, -0.003040, -0.002674, -0.045998
22.480324, -0.004217, -0.002185, -0.050679
22.500324, -0.003662, 0.000753, -0.051981
22.520325, -0.000954, 0.003005, -0.052158
22.540325, 0.001487, 0.005620, -0.048601
22.560326, 0.001354, 0.003253, -0.044553
22.580326, -0.002863, -0.001842, -0.045557
22.600327, -0.004505, -0.005520, -0.050247
22.620327, -0.004994, -0.004720, -0.052300
22.640327, -0.006658, -0.003407, -0.053613
22.660328, -0.005504, 0.002144, -0.062099
22.680328, -0.001864, 0.005434, -0.055837
22.700329, 0.001154, 0.004569, -0.055551
22.720329, 0.001221, 0.004679, -0.055427
22.740330, -0.001709, 0.002133, -0.055723
22.760330, -0.004461, 0.000272, -0.061523
22.780331, -0.004616, -0.000996, -0.061681
22.800331, -0.005326, -0.002531, -0.063051
22.820332, -0.005926, -0.005335, -0.061705
22.840332, -0.006125, -0.003235, -0.065237
22.860332, -0.006059, -0.004357, -0.058248
22.880333, -0.006458, -0.008730, -0.056791
22.900333, -0.007612, -0.008560, -0.059346
22.920334, -0.005571, -0.006991, -0.058185
22.940334, -0.006236, -0.004262, -0.058794
22.960335, -0.007368, -0.006365, -0.055615
22.980335, -0.007856, -0.007713, -0.058781
23.000336, -0.005992, -0.006280, -0.057582
23.020336, -0.005903, -0.002855, -0.057244
23.040337, -0.005215, -0.001368, -0.057319
23.060337, -0.003995, -0.001843, -0.056359
23.080338, -0.005038, -0.003393, -0.055037
23.100338, -0.006303, -0.002575, -0.060210
23.120338, -0.004883, -0.001800, -0.059278
23.140339, -0.003151, -0.003204, -0.055844
23.160339, -0.002153, 0.000347, -0.057156
23.180340, -0.001265, 0.003995, -0.056710
23.200340, -0.000843, 0.004414, -0.055252
23.220341, -0.000888, 0.002951, -0.058302
23.240341, -0.003817, 0.000191, -0.058338
23.260342, -0.008345, -0.006306, -0.063601
23.280342, -0.012539, -0.013772, -0.065235
23.300343, -0.017577, -0.020996, -0.066081
23.320343, -0.020018, -0.023575, -0.069221
23.340343, -0.019796, -0.020932, -0.071354
23.360344, -0.017888, -0.017948, -0.069627
23.380344, -0.016578, -0.015168, -0.067497
23.400345, -0.014825, -0.014414, -0.064161
23.420345, -0.013804, -0.011079, -0.063828
23.440346, -0.011652, -0.009657, -0.061193
23.460346, -0.010142, -0.009354, -0.057084
23.480347, -0.009077, -0.007622, -0.057217
23.500347, -0.007967, -0.008012, -0.053601
23.520348, -0.008433, -0.007657, -0.055215
23.540348, -0.007834, -0.008328, -0.052368
23.560349, -0.009255, -0.008907, -0.052927
23.580349, -0.008433, -0.009380, -0.053421
23.600349, -0.009166, -0.007862, -0.052344
23.620350, -0.009832, -0.009664, -0.051175
23.640350, -0.010187, -0.011010, -0.053069
23.660351, -0.009588, -0.005063, -0.060424
23.680351, -0.008877, -0.004800, -0.053545
23.700352, -0.008234, -0.005362, -0.060261
23.720352, -0.007191, -0.005613, -0.055597
23.740353, -0.009077, -0.010535, -0.053843
23.760353, -0.008700, -0.006908, -0.061160
23.780354, -0.005881, -0.005004, -0.051798
23.800354, -0.005149, -0.002806, -0.054970
23.820354, -0.002242, 0.003582, -0.056685
23.840355, 0.000067, 0.005749, -0.053231
23.860355, 0.001398, 0.006774, -0.057050
23.880356, 0.002042, 0.009245, -0.057550
23.900356, 0.000244, 0.005958, -0.056466
23.920357, -0.002463, -0.000189, -0.059241
23.940357, -0.004261, -0.002962, -0.063426
23.960358, -0.005571, -0.003342, -0.063210
23.980358, -0.005082, -0.002822, -0.064347
24.000359, -0.003484, -0.001444, -0.061439
24.020359, -0.001753, -0.000012, -0.060566
24.040359, -0.003218, -0.001434, -0.056962
24.060360, -0.005149, -0.004196, -0.058169
24.080360, -0.004527, -0.003536, -0.059430
24.100361, -0.003085, 0.000196, -0.059484
24.120361, -0.002242, 0.001228, -0.054995
24.140362, -0.004283, -0.002183, -0.054802
24.160362, -0.007324, -0.005729, -0.058668
24.180363, -0.009321, -0.009764, -0.058902
24.200363, -0.012983, -0.014157, -0.059092
24.220364, -0.014071, -0.014300, -0.064545
24.240364, -0.011496, -0.010722, -0.062835
24.260365, -0.009343, -0.009487, -0.056941
24.280365, -0.010808, -0.010097, -0.055785
24.300365, -0.010453, -0.008175, -0.059565
24.320366, -0.007257, -0.007179, -0.054710
24.340366, -0.005926, -0.004275, -0.055733
24.360367, -0.005548, -0.003018, -0.051385
24.380367, -0.004527, -0.003675, -0.050892
24.400368, -0.001554, 0.004147, -0.056893
24.420368, 0.001842, 0.009181, -0.049829
24.440369, 0.003373, 0.009516, -0.049979
24.460369, 0.004483, 0.008436, -0.048053
24.480370, 0.004860, 0.008485, -0.050309
24.500370, 0.004483, 0.008783, -0.048918
24.520370, 0.003595, 0.007972, -0.050512
24.540371, 0.001886, 0.002241, -0.044225
24.560371, 0.000178, -0.000930, -0.049248
24.580372, 0.000666, -0.000390, -0.049038
24.600372, 0.000799, 0.001521, -0.049982
24.620373, -0.002086, 0.001551, -0.049233
24.640373, -0.004461, 0.000457, -0.056525
24.660374, -0.002974, 0.000198, -0.056803
24.680374, -0.003462, -0.001040, -0.055745
24.700375, -0.005282, -0.003842, -0.059510
24.720375, -0.007590, -0.003309, -0.063269
24.740376, -0.007812, -0.003296, -0.063639
24.760376, -0.008944, -0.006755, -0.062168
24.780376, -0.009543, -0.008612, -0.066034
24.800377, -0.010964, -0.008937, -0.066350
24.820377, -0.010431, -0.007354, -0.069581
24.840378, -0.008522, -0.004629, -0.070100
24.860378, -0.007679, -0.003375, -0.067919
24.880379, -0.007679, -0.005119, -0.065619
24.900379, -0.007213, -0.007153, -0.064744
24.920380, -0.006680, -0.006075, -0.064623
24.940380, -0.006591, -0.005738, -0.064711
24.960381, -0.007834, -0.008453, -0.062716
24.980381, -0.011474, -0.009212, -0.065570
25.000381, -0.011141, -0.009230, -0.066963
25.020382, -0.007723, -0.006625, -0.065337
25.040382, -0.005282, -0.003598, -0.062380
25.060383, -0.005571, -0.002649, -0.060370
25.080383, -0.007057, -0.005945, -0.059516
25.100384, -0.010631, -0.009041, -0.062575
25.120384, -0.011274, -0.011772, -0.063353
25.140385, -0.010764, -0.010926, -0.064343
25.160385, -0.009787, -0.006990, -0.064058
25.180386, -0.007279, -0.007465, -0.058280
25.200386, -0.005371, -0.006007, -0.056910
25.220387, -0.004039, -0.004466, -0.052543
25.240387, -0.007346, -0.007763, -0.050470
25.260387, -0.009033, -0.010922, -0.054882
25.280388, -0.008833, -0.008321, -0.054461
25.300388, -0.007013, -0.006250, -0.052974
25.320389, -0.004527, -0.005231, -0.049108
25.340389, -0.003640, -0.004473, -0.048251
25.360390, -0.003728, -0.004372, -0.047829
25.380390, -0.005415, -0.002894, -0.050939
25.400391, -0.007302, -0.001740, -0.049942
25.420391, -0.006392, -0.003018, -0.049823
25.440392, -0.005593, -0.003325, -0.046507
25.460392, -0.001975, -0.004706, -0.044569
